qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
NP_999670.1	2_3128	56.047	430	9.610000000000001e-166	490.0	Lvar_XP_041461753	Lvar_XP_041461753	OG0000054	Lvar_XP_041461753	Lvar_XP_041461753	OG0000054	Lvar_XP_041461753	Lvar_XP_041461753	OG0000054
NP_999670.1	2_3121	47.966	590	5.660000000000001e-163	494.0	Lvar_XP_041461751	Lvar_XP_041461751	OG0000054	Lvar_XP_041461751	Lvar_XP_041461751	OG0000054	Lvar_XP_041461751	Lvar_XP_041461751	OG0000054
NP_999670.1	2_3121	33.591	518	1.61e-58	214.0	Lvar_XP_041461751	Lvar_XP_041461751	OG0000054	Lvar_XP_041461751	Lvar_XP_041461751	OG0000054	Lvar_XP_041461751	Lvar_XP_041461751	OG0000054
NP_999670.1	2_4399	36.153	863	1.7200000000000001e-155	479.0	Lvar_XP_041455528	Lvar_XP_041455528	OG0015101	Lvar_XP_041455528	Lvar_XP_041455528	OG0015101	Lvar_XP_041455528	Lvar_XP_041455528	OG0015101
NP_999670.1	2_28204	35.412	898	3.79e-154	476.0	Lvar_XP_041482517	Lvar_XP_041482517	OG0000054	Lvar_XP_041482517	Lvar_XP_041482517	OG0000054	Lvar_XP_041482517	Lvar_XP_041482517	OG0000054
NP_999670.1	2_17133	37.533	754	3.79e-152	466.0	Lvar_XP_041454381	Lvar_XP_041454381	OG0000054	Lvar_XP_041454381	Lvar_XP_041454381	OG0000054	Lvar_XP_041454381	Lvar_XP_041454381	OG0000054
NP_999670.1	2_14584	35.45	866	1.56e-151	469.0	Lvar_XP_041457341	Lvar_XP_041457341	OG0009472	Lvar_XP_041457341	Lvar_XP_041457341	OG0009472	Lvar_XP_041457341	Lvar_XP_041457341	OG0009472
NP_999670.1	2_798	50.577	433	7.46e-147	442.0	Lvar_XP_041470083	Lvar_XP_041470083	OG0000054	Lvar_XP_041470083	Lvar_XP_041470083	OG0000054	Lvar_XP_041470083	Lvar_XP_041470083	OG0000054
NP_999670.1	2_32895	56.63	362	2.37e-145	436.0	Lvar_XP_041471915	Lvar_XP_041471915	OG0000054	Lvar_XP_041471915	Lvar_XP_041471915	OG0000054	Lvar_XP_041471915	Lvar_XP_041471915	OG0000054
NP_999670.1	2_10492	54.396	364	7.599999999999999e-138	415.0	Lvar_XP_041470108	Lvar_XP_041470108	OG0000054	Lvar_XP_041470108	Lvar_XP_041470108	OG0000054	Lvar_XP_041470108	Lvar_XP_041470108	OG0000054
NP_999670.1	2_14803	38.199	644	1.1e-134	417.0	Lvar_XP_041457354	Lvar_XP_041457354	OG0000054	Lvar_XP_041457354	Lvar_XP_041457354	OG0000054	Lvar_XP_041457354	Lvar_XP_041457354	OG0000054
NP_999670.1	2_10489	53.591	362	4.2399999999999995e-134	405.0	Lvar_XP_041470107	Lvar_XP_041470107	OG0000054	Lvar_XP_041470107	Lvar_XP_041470107	OG0000054	Lvar_XP_041470107	Lvar_XP_041470107	OG0000054
NP_999670.1	2_797	53.591	362	6.579999999999999e-134	405.0	Lvar_XP_041470082	Lvar_XP_041470082	OG0000054	Lvar_XP_041470082	Lvar_XP_041470082	OG0000054	Lvar_XP_041470082	Lvar_XP_041470082	OG0000054
NP_999670.1	2_29989	49.644	421	1.78e-131	401.0	Lvar_XP_041477320	Lvar_XP_041477320	OG0000054	Lvar_XP_041477320	Lvar_XP_041477320	OG0000054	Lvar_XP_041477320	Lvar_XP_041477320	OG0000054
NP_999670.1	2_5832	40.143	558	4.39e-124	386.0	Lvar_XP_041482318	Lvar_XP_041482318	OG0000054	Lvar_XP_041482318	Lvar_XP_041482318	OG0000054	Lvar_XP_041482318	Lvar_XP_041482318	OG0000054
NP_999670.1	2_24315	30.736	937	8.85e-116	377.0	Lvar_XP_041459403	Lvar_XP_041459403	OG0000059	Lvar_XP_041459403	Lvar_XP_041459403	OG0000059	Lvar_XP_041459403	Lvar_XP_041459403	OG0000059
NP_999670.1	2_16000	33.023	860	1.71e-115	375.0	Lvar_XP_041456091	Lvar_XP_041456091	OG0000059	Lvar_XP_041456091	Lvar_XP_041456091	OG0000059	Lvar_XP_041456091	Lvar_XP_041456091	OG0000059
NP_999670.1	2_15569	31.92	896	1.45e-114	373.0	Lvar_XP_041455046	Lvar_XP_041455046	OG0000059	Lvar_XP_041455046	Lvar_XP_041455046	OG0000059	Lvar_XP_041455046	Lvar_XP_041455046	OG0000059
NP_999670.1	2_26747	30.559	913	4.3e-114	371.0	Lvar_XP_041457477	Lvar_XP_041457477	OG0000059	Lvar_XP_041457477	Lvar_XP_041457477	OG0000059	Lvar_XP_041457477	Lvar_XP_041457477	OG0000059
NP_999670.1	2_28528	31.25	896	6.35e-114	371.0	Lvar_XP_041454788	Lvar_XP_041454788	OG0000059	Lvar_XP_041454788	Lvar_XP_041454788	OG0000059	Lvar_XP_041454788	Lvar_XP_041454788	OG0000059
NP_999670.1	2_355	30.878	923	1.37e-112	367.0	Lvar_XP_041469788	Lvar_XP_041469788	OG0000059	Lvar_XP_041469788	Lvar_XP_041469788	OG0000059	Lvar_XP_041469788	Lvar_XP_041469788	OG0000059
NP_999670.1	2_1159	30.973	904	1.31e-110	362.0	Lvar_XP_041466745	Lvar_XP_041466745	OG0000059	Lvar_XP_041466745	Lvar_XP_041466745	OG0000059	Lvar_XP_041466745	Lvar_XP_041466745	OG0000059
NP_999670.1	2_18525	31.519	882	3.63e-109	358.0	Lvar_XP_041479855	Lvar_XP_041479855	OG0000059	Lvar_XP_041479855	Lvar_XP_041479855	OG0000059	Lvar_XP_041479855	Lvar_XP_041479855	OG0000059
NP_999670.1	2_25279	30.976	891	1.84e-107	353.0	Lvar_XP_041461349	Lvar_XP_041461349	OG0000059	Lvar_XP_041461349	Lvar_XP_041461349	OG0000059	Lvar_XP_041461349	Lvar_XP_041461349	OG0000059
NP_999670.1	2_29061	30.725	869	4e-107	352.0	Lvar_XP_041482262	Lvar_XP_041482262	OG0014260	Lvar_XP_041482262	Lvar_XP_041482262	OG0014260	Lvar_XP_041482262	Lvar_XP_041482262	OG0014260
NP_999670.1	2_6901	29.923	909	3.3999999999999995e-104	345.0	Lvar_XP_041479435	Lvar_XP_041479435	OG0000059	Lvar_XP_041479435	Lvar_XP_041479435	OG0000059	Lvar_XP_041479435	Lvar_XP_041479435	OG0000059
NP_999670.1	2_16876	30.056	895	3.4099999999999994e-104	345.0	Lvar_XP_041454951	Lvar_XP_041454951	OG0000059	Lvar_XP_041454951	Lvar_XP_041454951	OG0000059	Lvar_XP_041454951	Lvar_XP_041454951	OG0000059
NP_999670.1	2_28829	29.914	926	1.2600000000000002e-103	343.0	Lvar_XP_041479035	Lvar_XP_041479035	OG0000059	Lvar_XP_041479035	Lvar_XP_041479035	OG0000059	Lvar_XP_041479035	Lvar_XP_041479035	OG0000059
NP_999670.1	2_1156	30.201	894	1.6199999999999998e-101	337.0	Lvar_XP_041466744	Lvar_XP_041466744	OG0000059	Lvar_XP_041466744	Lvar_XP_041466744	OG0000059	Lvar_XP_041466744	Lvar_XP_041466744	OG0000059
NP_999670.1	2_16270	30.752	891	4.31e-100	336.0	Lvar_XP_041455951	Lvar_XP_041455951	OG0000059	Lvar_XP_041455951	Lvar_XP_041455951	OG0000059	Lvar_XP_041455951	Lvar_XP_041455951	OG0000059
NP_999670.1	2_16270	24.517	673	1.25e-16	85.9	Lvar_XP_041455951	Lvar_XP_041455951	OG0000059	Lvar_XP_041455951	Lvar_XP_041455951	OG0000059	Lvar_XP_041455951	Lvar_XP_041455951	OG0000059
NP_999670.1	2_19305	29.581	906	1.18e-99	332.0	Lvar_XP_041480477	Lvar_XP_041480477	OG0000059	Lvar_XP_041480477	Lvar_XP_041480477	OG0000059	Lvar_XP_041480477	Lvar_XP_041480477	OG0000059
NP_999670.1	2_21213	30.727	921	2.54e-99	332.0	Lvar_XP_041468022	Lvar_XP_041468022	OG0000059	Lvar_XP_041468022	Lvar_XP_041468022	OG0000059	Lvar_XP_041468022	Lvar_XP_041468022	OG0000059
NP_999670.1	2_17815	33.642	648	1.8700000000000001e-97	319.0	Lvar_XP_041481130	Lvar_XP_041481130	OG0000059	Lvar_XP_041481130	Lvar_XP_041481130	OG0000059	Lvar_XP_041481130	Lvar_XP_041481130	OG0000059
NP_999670.1	2_25277	33.445	598	2.8e-97	322.0	Lvar_XP_041462684	Lvar_XP_041462684	OG0000059	Lvar_XP_041462684	Lvar_XP_041462684	OG0000059	Lvar_XP_041462684	Lvar_XP_041462684	OG0000059
NP_999670.1	2_29819	30.983	865	2.11e-96	320.0	Lvar_XP_041481855	Lvar_XP_041481855	OG0000059	Lvar_XP_041481855	Lvar_XP_041481855	OG0000059	Lvar_XP_041481855	Lvar_XP_041481855	OG0000059
NP_999670.1	2_24282	34.098	610	4.05e-96	319.0	Lvar_XP_041463063	Lvar_XP_041463063	OG0000059	Lvar_XP_041463063	Lvar_XP_041463063	OG0000059	Lvar_XP_041463063	Lvar_XP_041463063	OG0000059
NP_999670.1	2_29815	33.28	622	4.88e-92	307.0	Lvar_XP_041481854	Lvar_XP_041481854	OG0000059	Lvar_XP_041481854	Lvar_XP_041481854	OG0000059	Lvar_XP_041481854	Lvar_XP_041481854	OG0000059
NP_999670.1	2_29815	27.209	430	2.39e-14	78.2	Lvar_XP_041481854	Lvar_XP_041481854	OG0000059	Lvar_XP_041481854	Lvar_XP_041481854	OG0000059	Lvar_XP_041481854	Lvar_XP_041481854	OG0000059
NP_999670.1	2_1398	27.966	944	2e-91	311.0	Lvar_XP_041464713	Lvar_XP_041464713	OG0000059	Lvar_XP_041464713	Lvar_XP_041464713	OG0000059	Lvar_XP_041464713	Lvar_XP_041464713	OG0000059
NP_999670.1	2_27604	32.387	599	2.7e-90	298.0	Lvar_XP_041453709	Lvar_XP_041453709	OG0000059	Lvar_XP_041453709	Lvar_XP_041453709	OG0000059	Lvar_XP_041453709	Lvar_XP_041453709	OG0000059
NP_999670.1	2_28698	50.0	268	1.86e-89	288.0	Lvar_XP_041453764	Lvar_XP_041453764	OG0000054	Lvar_XP_041453764	Lvar_XP_041453764	OG0000054	Lvar_XP_041453764	Lvar_XP_041453764	OG0000054
NP_999670.1	2_31188	34.816	517	6.539999999999999e-89	292.0	Lvar_XP_041477686	Lvar_XP_041477686	OG0000059	Lvar_XP_041477686	Lvar_XP_041477686	OG0000059	Lvar_XP_041477686	Lvar_XP_041477686	OG0000059
NP_999670.1	2_29889	36.364	440	2.53e-82	274.0	Lvar_XP_041478053	Lvar_XP_041478053	OG0000059	Lvar_XP_041478053	Lvar_XP_041478053	OG0000059	Lvar_XP_041478053	Lvar_XP_041478053	OG0000059
NP_999670.1	2_13740	44.59	305	7.37e-78	256.0	Lvar_XP_041461838	Lvar_XP_041461838	OG0000054	Lvar_XP_041461838	Lvar_XP_041461838	OG0000054	Lvar_XP_041461838	Lvar_XP_041461838	OG0000054
NP_999670.1	2_11011	40.741	270	3.4899999999999998e-74	244.0	Lvar_XP_041471186	Lvar_XP_041471186	OG0000059	Lvar_XP_041471186	Lvar_XP_041471186	OG0000059	Lvar_XP_041471186	Lvar_XP_041471186	OG0000059
NP_999670.1	2_8912	43.066	274	8.199999999999999e-74	244.0	Lvar_XP_041477197	Lvar_XP_041477197	OG0000059	Lvar_XP_041477197	Lvar_XP_041477197	OG0000059	Lvar_XP_041477197	Lvar_XP_041477197	OG0000059
NP_999670.1	2_16750	39.259	270	3.86e-69	231.0	Lvar_XP_041455685	Lvar_XP_041455685	OG0000059	Lvar_XP_041455685	Lvar_XP_041455685	OG0000059	Lvar_XP_041455685	Lvar_XP_041455685	OG0000059
NP_999670.1	2_11007	40.625	224	6.36e-60	204.0	Lvar_XP_041471182	Lvar_XP_041471182	OG0000059	Lvar_XP_041471182	Lvar_XP_041471182	OG0000059	Lvar_XP_041471182	Lvar_XP_041471182	OG0000059
NP_999670.1	2_32169	40.179	224	2.11e-52	183.0	Lvar_XP_041473637	Lvar_XP_041473637	OG0000059	Lvar_XP_041473637	Lvar_XP_041473637	OG0000059	Lvar_XP_041473637	Lvar_XP_041473637	OG0000059
NP_999670.1	2_13745	37.025	316	2.6399999999999998e-42	159.0	Lvar_XP_041461839	Lvar_XP_041461839	OG0000054	Lvar_XP_041461839	Lvar_XP_041461839	OG0000054	Lvar_XP_041461839	Lvar_XP_041461839	OG0000054
NP_999670.1	2_9972	24.444	855	7.86e-31	131.0	Lvar_XP_041473462	Lvar_XP_041473462	OG0006612	Lvar_XP_041473462	Lvar_XP_041473462	OG0006612	Lvar_XP_041473462	Lvar_XP_041473462	OG0006612
NP_999670.1	2_20386	25.806	527	2.09e-28	124.0	Lvar_XP_041472500	Lvar_XP_041472500	OG0012491	Lvar_XP_041472500	Lvar_XP_041472500	OG0012491	Lvar_XP_041472500	Lvar_XP_041472500	OG0012491
NP_999670.1	2_20386	25.082	610	2.02e-17	88.2	Lvar_XP_041472500	Lvar_XP_041472500	OG0012491	Lvar_XP_041472500	Lvar_XP_041472500	OG0012491	Lvar_XP_041472500	Lvar_XP_041472500	OG0012491
NP_999670.1	2_20386	26.984	315	3.23e-11	68.2	Lvar_XP_041472500	Lvar_XP_041472500	OG0012491	Lvar_XP_041472500	Lvar_XP_041472500	OG0012491	Lvar_XP_041472500	Lvar_XP_041472500	OG0012491
NP_999670.1	2_18621	21.81	862	1.79e-27	120.0	Lvar_XP_041480149	Lvar_XP_041480149	OG0012575	Lvar_XP_041480149	Lvar_XP_041480149	OG0012575	Lvar_XP_041480149	Lvar_XP_041480149	OG0012575
NP_999670.1	2_14605	24.538	595	6.38e-25	112.0	Lvar_XP_041458667	Lvar_XP_041458667	OG0013203	Lvar_XP_041458667	Lvar_XP_041458667	OG0013203	Lvar_XP_041458667	Lvar_XP_041458667	OG0013203
NP_999670.1	2_14605	28.485	330	4.34e-13	74.3	Lvar_XP_041458667	Lvar_XP_041458667	OG0013203	Lvar_XP_041458667	Lvar_XP_041458667	OG0013203	Lvar_XP_041458667	Lvar_XP_041458667	OG0013203
NP_999670.1	2_8556	29.282	181	2.2400000000000002e-22	96.7	Lvar_XP_041480674	Lvar_XP_041480674	OG0011653	Lvar_XP_041480674	Lvar_XP_041480674	OG0011653	Lvar_XP_041480674	Lvar_XP_041480674	OG0011653
NP_999670.1	2_29009	28.246	439	1.03e-20	98.2	Lvar_XP_041479339	Lvar_XP_041479339	OG0005240	Lvar_XP_041479339	Lvar_XP_041479339	OG0005240	Lvar_XP_041479339	Lvar_XP_041479339	OG0005240
NP_999670.1	2_7984	28.018	439	1.31e-20	97.8	Lvar_XP_041480643	Lvar_XP_041480643	OG0005240	Lvar_XP_041480643	Lvar_XP_041480643	OG0005240	Lvar_XP_041480643	Lvar_XP_041480643	OG0005240
NP_999670.1	2_19582	26.488	336	1.64e-18	91.7	Lvar_XP_041477869	Lvar_XP_041477869	OG0001636	Lvar_XP_041477869	Lvar_XP_041477869	OG0001636	Lvar_XP_041477869	Lvar_XP_041477869	OG0001636
NP_999670.1	2_18940	28.803	309	5.28e-18	90.1	Lvar_XP_041478261	Lvar_XP_041478261	OG0008337	Lvar_XP_041478261	Lvar_XP_041478261	OG0008337	Lvar_XP_041478261	Lvar_XP_041478261	OG0008337
NP_999670.1	2_18936	28.803	309	5.28e-18	90.1	Lvar_XP_041478260	Lvar_XP_041478260	OG0008337	Lvar_XP_041478260	Lvar_XP_041478260	OG0008337	Lvar_XP_041478260	Lvar_XP_041478260	OG0008337
NP_999670.1	2_18777	28.803	309	5.28e-18	90.1	Lvar_XP_041478259	Lvar_XP_041478259	OG0008337	Lvar_XP_041478259	Lvar_XP_041478259	OG0008337	Lvar_XP_041478259	Lvar_XP_041478259	OG0008337
NP_999670.1	2_27562	28.571	322	2.71e-15	81.3	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258
NP_999670.1	2_27562	27.16	324	7.94e-15	79.7	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258
NP_999670.1	2_27562	27.703	296	3.91e-12	71.2	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258
NP_999670.1	2_27562	26.316	323	1.71e-11	68.9	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258	Lvar_XP_041483216	Lvar_XP_041483216	OG0015258
NP_999670.1	2_27948	26.509	381	6.12e-14	77.0	Lvar_XP_041484263	Lvar_XP_041484263	OG0000812	Lvar_XP_041484263	Lvar_XP_041484263	OG0000812	Lvar_XP_041484263	Lvar_XP_041484263	OG0000812
NP_999670.1	2_5229	26.183	317	1.16e-13	75.9	Lvar_XP_041483319	Lvar_XP_041483319	OG0001338	Lvar_XP_041483319	Lvar_XP_041483319	OG0001338	Lvar_XP_041483319	Lvar_XP_041483319	OG0001338
NP_999670.1	2_5229	29.141	326	2.18e-12	72.0	Lvar_XP_041483319	Lvar_XP_041483319	OG0001338	Lvar_XP_041483319	Lvar_XP_041483319	OG0001338	Lvar_XP_041483319	Lvar_XP_041483319	OG0001338
NP_999670.1	2_5229	27.148	291	3.76e-12	71.2	Lvar_XP_041483319	Lvar_XP_041483319	OG0001338	Lvar_XP_041483319	Lvar_XP_041483319	OG0001338	Lvar_XP_041483319	Lvar_XP_041483319	OG0001338
NP_999670.1	2_19057	23.992	471	5.57e-13	73.6	Lvar_XP_041478856	Lvar_XP_041478856	OG0001636	Lvar_XP_041478856	Lvar_XP_041478856	OG0001636	Lvar_XP_041478856	Lvar_XP_041478856	OG0001636
NP_999670.1	2_32604	26.966	356	1.46e-12	72.8	Lvar_XP_041472632	Lvar_XP_041472632	OG0010540	Lvar_XP_041472632	Lvar_XP_041472632	OG0010540	Lvar_XP_041472632	Lvar_XP_041472632	OG0010540
NP_999670.1	2_3046	24.217	702	1.77e-12	72.4	Lvar_XP_041486001	Lvar_XP_041486001	OG0011977	Lvar_XP_041486001	Lvar_XP_041486001	OG0011977	Lvar_XP_041486001	Lvar_XP_041486001	OG0011977
NP_999670.1	2_14162	23.256	430	1.03e-11	70.1	Lvar_XP_041459395	Lvar_XP_041459395	OG0006991	Lvar_XP_041459395	Lvar_XP_041459395	OG0006991	Lvar_XP_041459395	Lvar_XP_041459395	OG0006991
NP_999670.1	2_14162	23.145	566	1.37e-11	69.7	Lvar_XP_041459395	Lvar_XP_041459395	OG0006991	Lvar_XP_041459395	Lvar_XP_041459395	OG0006991	Lvar_XP_041459395	Lvar_XP_041459395	OG0006991
NP_999670.1	2_3049	23.65	685	1.35e-11	69.3	Lvar_XP_041486002	Lvar_XP_041486002	OG0011977	Lvar_XP_041486002	Lvar_XP_041486002	OG0011977	Lvar_XP_041486002	Lvar_XP_041486002	OG0011977
NP_999670.1	2_6662	26.608	451	1.65e-11	69.3	Lvar_XP_041453282	Lvar_XP_041453282	OG0000384	Lvar_XP_041453282	Lvar_XP_041453282	OG0000384	Lvar_XP_041453282	Lvar_XP_041453282	OG0000384
NP_999670.1	2_7988	29.808	208	2.39e-11	67.4	Lvar_XP_041480644	Lvar_XP_041480644	OG0005240	Lvar_XP_041480644	Lvar_XP_041480644	OG0005240	Lvar_XP_041480644	Lvar_XP_041480644	OG0005240
NP_999670.1	2_4493	28.881	277	5.72e-11	65.1	Lvar_XP_041457297	Lvar_XP_041457297	OG0001288	Lvar_XP_041457297	Lvar_XP_041457297	OG0001288	Lvar_XP_041457297	Lvar_XP_041457297	OG0001288
NP_999670.1	2_23020	29.016	193	5.74e-11	67.4	Lvar_XP_041470595	Lvar_XP_041470595	OG0011693	Lvar_XP_041470595	Lvar_XP_041470595	OG0011693	Lvar_XP_041470595	Lvar_XP_041470595	OG0011693
NP_999670.1	2_22622	29.016	193	5.74e-11	67.4	Lvar_XP_041468395	Lvar_XP_041468395	OG0011693	Lvar_XP_041468395	Lvar_XP_041468395	OG0011693	Lvar_XP_041468395	Lvar_XP_041468395	OG0011693
NP_999670.1	2_23382	23.241	469	5.77e-11	67.0	Lvar_XP_041464907	Lvar_XP_041464907	OG0003786	Lvar_XP_041464907	Lvar_XP_041464907	OG0003786	Lvar_XP_041464907	Lvar_XP_041464907	OG0003786
NP_999670.1	2_12603	23.241	469	6.13e-11	67.0	Lvar_XP_041463829	Lvar_XP_041463829	OG0003786	Lvar_XP_041463829	Lvar_XP_041463829	OG0003786	Lvar_XP_041463829	Lvar_XP_041463829	OG0003786
NP_999670.1	2_25408	27.795	331	7.41e-11	66.6	Lvar_XP_041462983	Lvar_XP_041462983	OG0011499	Lvar_XP_041462983	Lvar_XP_041462983	OG0011499	Lvar_XP_041462983	Lvar_XP_041462983	OG0011499
XP_030850381.1	2_24917	64.071	899	0.0	1135.0	Lvar_XP_041461325	Lvar_XP_041461325	OG0000054	Lvar_XP_041461325	Lvar_XP_041461325	OG0000054	Lvar_XP_041461325	Lvar_XP_041461325	OG0000054
XP_030850381.1	2_2376	63.96	899	0.0	1130.0	Lvar_XP_041462455	Lvar_XP_041462455	OG0000054	Lvar_XP_041462455	Lvar_XP_041462455	OG0000054	Lvar_XP_041462455	Lvar_XP_041462455	OG0000054
XP_030850381.1	2_18927	60.957	899	0.0	1057.0	Lvar_XP_041477239	Lvar_XP_041477239	OG0000054	Lvar_XP_041477239	Lvar_XP_041477239	OG0000054	Lvar_XP_041477239	Lvar_XP_041477239	OG0000054
XP_030850381.1	2_14606	52.13	892	0.0	904.0	Lvar_XP_041456026	Lvar_XP_041456026	OG0000054	Lvar_XP_041456026	Lvar_XP_041456026	OG0000054	Lvar_XP_041456026	Lvar_XP_041456026	OG0000054
XP_030850381.1	2_22834	51.981	858	0.0	889.0	Lvar_XP_041465016	Lvar_XP_041465016	OG0000054	Lvar_XP_041465016	Lvar_XP_041465016	OG0000054	Lvar_XP_041465016	Lvar_XP_041465016	OG0000054
XP_030850381.1	2_1592	51.865	858	0.0	875.0	Lvar_XP_041465178	Lvar_XP_041465178	OG0000054	Lvar_XP_041465178	Lvar_XP_041465178	OG0000054	Lvar_XP_041465178	Lvar_XP_041465178	OG0000054
XP_030850381.1	2_24619	52.486	865	0.0	845.0	Lvar_XP_041461307	Lvar_XP_041461307	OG0000054	Lvar_XP_041461307	Lvar_XP_041461307	OG0000054	Lvar_XP_041461307	Lvar_XP_041461307	OG0000054
XP_030850381.1	2_19778	50.0	886	0.0	832.0	Lvar_XP_041477592	Lvar_XP_041477592	OG0000054	Lvar_XP_041477592	Lvar_XP_041477592	OG0000054	Lvar_XP_041477592	Lvar_XP_041477592	OG0000054
XP_030850381.1	2_377	50.115	872	0.0	810.0	Lvar_XP_041469493	Lvar_XP_041469493	OG0000054	Lvar_XP_041469493	Lvar_XP_041469493	OG0000054	Lvar_XP_041469493	Lvar_XP_041469493	OG0000054
XP_030850381.1	2_14506	49.18	854	0.0	771.0	Lvar_XP_041461589	Lvar_XP_041461589	OG0000054	Lvar_XP_041461589	Lvar_XP_041461589	OG0000054	Lvar_XP_041461589	Lvar_XP_041461589	OG0000054
XP_030850381.1	2_2862	47.652	873	0.0	759.0	Lvar_XP_041461444	Lvar_XP_041461444	OG0000054	Lvar_XP_041461444	Lvar_XP_041461444	OG0000054	Lvar_XP_041461444	Lvar_XP_041461444	OG0000054
XP_030850381.1	2_414	39.671	852	0.0	597.0	Lvar_XP_041471399	Lvar_XP_041471399	OG0000054	Lvar_XP_041471399	Lvar_XP_041471399	OG0000054	Lvar_XP_041471399	Lvar_XP_041471399	OG0000054
XP_030850381.1	2_2238	37.736	901	1.55e-179	542.0	Lvar_XP_041461104	Lvar_XP_041461104	OG0000054	Lvar_XP_041461104	Lvar_XP_041461104	OG0000054	Lvar_XP_041461104	Lvar_XP_041461104	OG0000054
XP_030850381.1	2_3128	55.556	432	2.19e-166	491.0	Lvar_XP_041461753	Lvar_XP_041461753	OG0000054	Lvar_XP_041461753	Lvar_XP_041461753	OG0000054	Lvar_XP_041461753	Lvar_XP_041461753	OG0000054
