qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
NP_001073010.1	5_2720	51.111	90	5.93e-25	105.0	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136
NP_001073010.1	5_1437	51.111	90	6.85e-25	105.0	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136
NP_001073010.1	5_2448	37.226	137	3.19e-22	99.8	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310
NP_001073010.1	5_34488	42.353	85	4.99e-18	87.0	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217
NP_001073010.1	5_11610	36.364	110	4.19e-17	84.7	Spurp_XP_030832625	Spurp_XP_030832625	OG0011791	Spurp_XP_030832625	Spurp_XP_030832625	OG0011791	Spurp_XP_030832625	Spurp_XP_030832625	OG0011791
NP_001073010.1	5_11611	36.364	110	6.08e-17	84.0	Spurp_XP_030832626	Spurp_XP_030832626	OG0011791	Spurp_XP_030832626	Spurp_XP_030832626	OG0011791	Spurp_XP_030832626	Spurp_XP_030832626	OG0011791
NP_001073010.1	5_24419	46.835	79	1.13e-16	83.2	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283
NP_001073010.1	5_37989	46.835	79	1.17e-16	83.2	Spurp_XP_797015	Spurp_XP_797015	OG0005283	Spurp_XP_797015	Spurp_XP_797015	OG0005283	Spurp_XP_797015	Spurp_XP_797015	OG0005283
NP_001073010.1	5_1590	35.455	110	1.32e-16	83.2	Spurp_XP_003726009	Spurp_XP_003726009	OG0011791	Spurp_XP_003726009	Spurp_XP_003726009	OG0011791	Spurp_XP_003726009	Spurp_XP_003726009	OG0011791
NP_001073010.1	5_37065	34.783	115	1.42e-16	82.8	Spurp_XP_789327	Spurp_XP_789327	OG0007812	Spurp_XP_789327	Spurp_XP_789327	OG0007812	Spurp_XP_789327	Spurp_XP_789327	OG0007812
NP_001073010.1	5_6695	36.25	80	1.25e-14	77.0	Spurp_XP_011683771	Spurp_XP_011683771	OG0001504	Spurp_XP_011683771	Spurp_XP_011683771	OG0001504	Spurp_XP_011683771	Spurp_XP_011683771	OG0001504
NP_001073010.1	5_6693	36.25	80	1.32e-14	77.0	Spurp_XP_011683769	Spurp_XP_011683769	OG0001504	Spurp_XP_011683769	Spurp_XP_011683769	OG0001504	Spurp_XP_011683769	Spurp_XP_011683769	OG0001504
NP_001073010.1	5_6692	36.25	80	1.33e-14	77.0	Spurp_XP_011683767	Spurp_XP_011683767	OG0001504	Spurp_XP_011683767	Spurp_XP_011683767	OG0001504	Spurp_XP_011683767	Spurp_XP_011683767	OG0001504
NP_001073010.1	5_6696	36.25	80	1.35e-14	77.0	Spurp_XP_011683772	Spurp_XP_011683772	OG0001504	Spurp_XP_011683772	Spurp_XP_011683772	OG0001504	Spurp_XP_011683772	Spurp_XP_011683772	OG0001504
NP_001073010.1	5_34986	36.25	80	1.37e-14	77.0	Spurp_XP_030856001	Spurp_XP_030856001	OG0001504	Spurp_XP_030856001	Spurp_XP_030856001	OG0001504	Spurp_XP_030856001	Spurp_XP_030856001	OG0001504
NP_001073010.1	5_6694	36.25	80	1.38e-14	77.0	Spurp_XP_011683770	Spurp_XP_011683770	OG0001504	Spurp_XP_011683770	Spurp_XP_011683770	OG0001504	Spurp_XP_011683770	Spurp_XP_011683770	OG0001504
NP_001073010.1	5_29438	41.463	82	1.65e-11	67.0	Spurp_XP_030850453	Spurp_XP_030850453	OG0008938	Spurp_XP_030850453	Spurp_XP_030850453	OG0008938	Spurp_XP_030850453	Spurp_XP_030850453	OG0008938
NP_001073010.1	5_7797	29.703	101	3.78e-11	65.5	Spurp_XP_030828812	Spurp_XP_030828812	OG0008720	Spurp_XP_030828812	Spurp_XP_030828812	OG0008720	Spurp_XP_030828812	Spurp_XP_030828812	OG0008720
NP_001073010.1	5_49	29.703	101	4.37e-11	65.1	Spurp_NP_001073025	Spurp_NP_001073025	OG0008720	Spurp_NP_001073025	Spurp_NP_001073025	OG0008720	Spurp_NP_001073025	Spurp_NP_001073025	OG0008720
CAY90194.1	5_37	93.891	442	0.0	805.0	Spurp_NP_001073010	Spurp_NP_001073010	OG0011261	Spurp_NP_001073010	Spurp_NP_001073010	OG0011261	Spurp_NP_001073010	Spurp_NP_001073010	OG0011261
CAY90194.1	5_368	70.37	108	1.08e-52	181.0	Spurp_NP_999797	Spurp_NP_999797	OG0012192	Spurp_NP_999797	Spurp_NP_999797	OG0012192	Spurp_NP_999797	Spurp_NP_999797	OG0012192
CAY90194.1	5_1938	50.0	164	1.66e-50	175.0	Spurp_XP_003727565	Spurp_XP_003727565	OG0010915	Spurp_XP_003727565	Spurp_XP_003727565	OG0010915	Spurp_XP_003727565	Spurp_XP_003727565	OG0010915
CAY90194.1	5_1990	66.304	92	2.93e-39	148.0	Spurp_XP_003727782	Spurp_XP_003727782	OG0005134	Spurp_XP_003727782	Spurp_XP_003727782	OG0005134	Spurp_XP_003727782	Spurp_XP_003727782	OG0005134
CAY90194.1	5_1248	60.204	98	5.68e-37	140.0	Spurp_XP_003724544	Spurp_XP_003724544	OG0010751	Spurp_XP_003724544	Spurp_XP_003724544	OG0010751	Spurp_XP_003724544	Spurp_XP_003724544	OG0010751
CAY90194.1	5_1989	51.493	134	2.28e-36	140.0	Spurp_XP_003727781	Spurp_XP_003727781	OG0010277	Spurp_XP_003727781	Spurp_XP_003727781	OG0010277	Spurp_XP_003727781	Spurp_XP_003727781	OG0010277
CAY90194.1	5_5356	55.0	100	5.23e-35	134.0	Spurp_XP_011676224	Spurp_XP_011676224	OG0001157	Spurp_XP_011676224	Spurp_XP_011676224	OG0001157	Spurp_XP_011676224	Spurp_XP_011676224	OG0001157
CAY90194.1	5_10546	52.778	108	4.14e-34	132.0	Spurp_XP_030831561	Spurp_XP_030831561	OG0006651	Spurp_XP_030831561	Spurp_XP_030831561	OG0006651	Spurp_XP_030831561	Spurp_XP_030831561	OG0006651
CAY90194.1	5_133	48.361	122	1.7499999999999998e-30	124.0	Spurp_NP_001123284	Spurp_NP_001123284	OG0012145	Spurp_NP_001123284	Spurp_NP_001123284	OG0012145	Spurp_NP_001123284	Spurp_NP_001123284	OG0012145
CAY90194.1	5_21433	40.136	147	1.1300000000000002e-27	115.0	Spurp_XP_030842448	Spurp_XP_030842448	OG0010618	Spurp_XP_030842448	Spurp_XP_030842448	OG0010618	Spurp_XP_030842448	Spurp_XP_030842448	OG0010618
CAY90194.1	5_40	50.0	94	7.430000000000001e-26	110.0	Spurp_NP_001073013	Spurp_NP_001073013	OG0008119	Spurp_NP_001073013	Spurp_NP_001073013	OG0008119	Spurp_NP_001073013	Spurp_NP_001073013	OG0008119
CAY90194.1	5_899	51.648	91	1.85e-25	108.0	Spurp_XP_001200755	Spurp_XP_001200755	OG0012197	Spurp_XP_001200755	Spurp_XP_001200755	OG0012197	Spurp_XP_001200755	Spurp_XP_001200755	OG0012197
CAY90194.1	5_2720	51.111	90	4.34e-25	105.0	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136
CAY90194.1	5_37554	47.17	106	4.99e-25	108.0	Spurp_XP_793339	Spurp_XP_793339	OG0010800	Spurp_XP_793339	Spurp_XP_793339	OG0010800	Spurp_XP_793339	Spurp_XP_793339	OG0010800
CAY90194.1	5_1437	51.111	90	5.41e-25	105.0	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136
CAY90194.1	5_2448	37.226	137	2.75e-22	99.8	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310
CAY90194.1	5_34488	42.353	85	4.13e-18	87.4	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217
CAY90194.1	5_11610	34.454	119	7.04e-17	84.0	Spurp_XP_030832625	Spurp_XP_030832625	OG0011791	Spurp_XP_030832625	Spurp_XP_030832625	OG0011791	Spurp_XP_030832625	Spurp_XP_030832625	OG0011791
CAY90194.1	5_24419	46.835	79	1.09e-16	83.6	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283
CAY90194.1	5_37989	46.835	79	1.11e-16	83.6	Spurp_XP_797015	Spurp_XP_797015	OG0005283	Spurp_XP_797015	Spurp_XP_797015	OG0005283	Spurp_XP_797015	Spurp_XP_797015	OG0005283
CAY90194.1	5_11611	34.454	119	1.13e-16	83.2	Spurp_XP_030832626	Spurp_XP_030832626	OG0011791	Spurp_XP_030832626	Spurp_XP_030832626	OG0011791	Spurp_XP_030832626	Spurp_XP_030832626	OG0011791
CAY90194.1	5_37065	34.783	115	1.41e-16	82.8	Spurp_XP_789327	Spurp_XP_789327	OG0007812	Spurp_XP_789327	Spurp_XP_789327	OG0007812	Spurp_XP_789327	Spurp_XP_789327	OG0007812
CAY90194.1	5_1590	33.613	119	2.2e-16	82.4	Spurp_XP_003726009	Spurp_XP_003726009	OG0011791	Spurp_XP_003726009	Spurp_XP_003726009	OG0011791	Spurp_XP_003726009	Spurp_XP_003726009	OG0011791
CAY90194.1	5_6692	36.25	80	1.41e-14	77.0	Spurp_XP_011683767	Spurp_XP_011683767	OG0001504	Spurp_XP_011683767	Spurp_XP_011683767	OG0001504	Spurp_XP_011683767	Spurp_XP_011683767	OG0001504
CAY90194.1	5_6695	36.25	80	1.44e-14	77.0	Spurp_XP_011683771	Spurp_XP_011683771	OG0001504	Spurp_XP_011683771	Spurp_XP_011683771	OG0001504	Spurp_XP_011683771	Spurp_XP_011683771	OG0001504
CAY90194.1	5_6694	36.25	80	1.51e-14	77.0	Spurp_XP_011683770	Spurp_XP_011683770	OG0001504	Spurp_XP_011683770	Spurp_XP_011683770	OG0001504	Spurp_XP_011683770	Spurp_XP_011683770	OG0001504
CAY90194.1	5_6693	36.25	80	1.53e-14	77.0	Spurp_XP_011683769	Spurp_XP_011683769	OG0001504	Spurp_XP_011683769	Spurp_XP_011683769	OG0001504	Spurp_XP_011683769	Spurp_XP_011683769	OG0001504
CAY90194.1	5_6696	36.25	80	1.53e-14	77.0	Spurp_XP_011683772	Spurp_XP_011683772	OG0001504	Spurp_XP_011683772	Spurp_XP_011683772	OG0001504	Spurp_XP_011683772	Spurp_XP_011683772	OG0001504
CAY90194.1	5_34986	36.25	80	1.57e-14	76.6	Spurp_XP_030856001	Spurp_XP_030856001	OG0001504	Spurp_XP_030856001	Spurp_XP_030856001	OG0001504	Spurp_XP_030856001	Spurp_XP_030856001	OG0001504
CAY90194.1	5_29438	41.463	82	1.55e-11	67.0	Spurp_XP_030850453	Spurp_XP_030850453	OG0008938	Spurp_XP_030850453	Spurp_XP_030850453	OG0008938	Spurp_XP_030850453	Spurp_XP_030850453	OG0008938
CAY90194.1	5_7797	29.703	101	3.82e-11	65.5	Spurp_XP_030828812	Spurp_XP_030828812	OG0008720	Spurp_XP_030828812	Spurp_XP_030828812	OG0008720	Spurp_XP_030828812	Spurp_XP_030828812	OG0008720
CAY90194.1	5_49	29.703	101	4.44e-11	65.1	Spurp_NP_001073025	Spurp_NP_001073025	OG0008720	Spurp_NP_001073025	Spurp_NP_001073025	OG0008720	Spurp_NP_001073025	Spurp_NP_001073025	OG0008720
XP_054759071.1	5_37	93.891	442	0.0	805.0	Spurp_NP_001073010	Spurp_NP_001073010	OG0011261	Spurp_NP_001073010	Spurp_NP_001073010	OG0011261	Spurp_NP_001073010	Spurp_NP_001073010	OG0011261
XP_054759071.1	5_368	70.37	108	1.1299999999999999e-52	181.0	Spurp_NP_999797	Spurp_NP_999797	OG0012192	Spurp_NP_999797	Spurp_NP_999797	OG0012192	Spurp_NP_999797	Spurp_NP_999797	OG0012192
XP_054759071.1	5_1938	50.0	164	1.82e-50	175.0	Spurp_XP_003727565	Spurp_XP_003727565	OG0010915	Spurp_XP_003727565	Spurp_XP_003727565	OG0010915	Spurp_XP_003727565	Spurp_XP_003727565	OG0010915
XP_054759071.1	5_1990	66.304	92	3.05e-39	148.0	Spurp_XP_003727782	Spurp_XP_003727782	OG0005134	Spurp_XP_003727782	Spurp_XP_003727782	OG0005134	Spurp_XP_003727782	Spurp_XP_003727782	OG0005134
XP_054759071.1	5_1248	60.204	98	5.92e-37	140.0	Spurp_XP_003724544	Spurp_XP_003724544	OG0010751	Spurp_XP_003724544	Spurp_XP_003724544	OG0010751	Spurp_XP_003724544	Spurp_XP_003724544	OG0010751
XP_054759071.1	5_1989	51.493	134	2.31e-36	140.0	Spurp_XP_003727781	Spurp_XP_003727781	OG0010277	Spurp_XP_003727781	Spurp_XP_003727781	OG0010277	Spurp_XP_003727781	Spurp_XP_003727781	OG0010277
XP_054759071.1	5_5356	55.0	100	5.12e-35	134.0	Spurp_XP_011676224	Spurp_XP_011676224	OG0001157	Spurp_XP_011676224	Spurp_XP_011676224	OG0001157	Spurp_XP_011676224	Spurp_XP_011676224	OG0001157
XP_054759071.1	5_10546	52.778	108	4.7699999999999995e-34	132.0	Spurp_XP_030831561	Spurp_XP_030831561	OG0006651	Spurp_XP_030831561	Spurp_XP_030831561	OG0006651	Spurp_XP_030831561	Spurp_XP_030831561	OG0006651
XP_054759071.1	5_133	48.361	122	1.89e-30	124.0	Spurp_NP_001123284	Spurp_NP_001123284	OG0012145	Spurp_NP_001123284	Spurp_NP_001123284	OG0012145	Spurp_NP_001123284	Spurp_NP_001123284	OG0012145
XP_054759071.1	5_21433	40.136	147	1.16e-27	115.0	Spurp_XP_030842448	Spurp_XP_030842448	OG0010618	Spurp_XP_030842448	Spurp_XP_030842448	OG0010618	Spurp_XP_030842448	Spurp_XP_030842448	OG0010618
XP_054759071.1	5_40	50.0	94	7.94e-26	110.0	Spurp_NP_001073013	Spurp_NP_001073013	OG0008119	Spurp_NP_001073013	Spurp_NP_001073013	OG0008119	Spurp_NP_001073013	Spurp_NP_001073013	OG0008119
XP_054759071.1	5_899	51.648	91	1.94e-25	108.0	Spurp_XP_001200755	Spurp_XP_001200755	OG0012197	Spurp_XP_001200755	Spurp_XP_001200755	OG0012197	Spurp_XP_001200755	Spurp_XP_001200755	OG0012197
XP_054759071.1	5_2720	51.111	90	4.55e-25	105.0	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136
XP_054759071.1	5_37554	47.17	106	5.27e-25	108.0	Spurp_XP_793339	Spurp_XP_793339	OG0010800	Spurp_XP_793339	Spurp_XP_793339	OG0010800	Spurp_XP_793339	Spurp_XP_793339	OG0010800
XP_054759071.1	5_1437	51.111	90	5.97e-25	105.0	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136
XP_054759071.1	5_2448	37.226	137	2.88e-22	99.8	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310
XP_054759071.1	5_34488	42.353	85	4.48e-18	87.4	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217
XP_054759071.1	5_11610	34.454	119	7.17e-17	84.0	Spurp_XP_030832625	Spurp_XP_030832625	OG0011791	Spurp_XP_030832625	Spurp_XP_030832625	OG0011791	Spurp_XP_030832625	Spurp_XP_030832625	OG0011791
XP_054759071.1	5_24419	46.835	79	1.1e-16	83.6	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283
XP_054759071.1	5_11611	34.454	119	1.12e-16	83.2	Spurp_XP_030832626	Spurp_XP_030832626	OG0011791	Spurp_XP_030832626	Spurp_XP_030832626	OG0011791	Spurp_XP_030832626	Spurp_XP_030832626	OG0011791
XP_054759071.1	5_37989	46.835	79	1.15e-16	83.2	Spurp_XP_797015	Spurp_XP_797015	OG0005283	Spurp_XP_797015	Spurp_XP_797015	OG0005283	Spurp_XP_797015	Spurp_XP_797015	OG0005283
XP_054759071.1	5_37065	34.783	115	1.53e-16	82.8	Spurp_XP_789327	Spurp_XP_789327	OG0007812	Spurp_XP_789327	Spurp_XP_789327	OG0007812	Spurp_XP_789327	Spurp_XP_789327	OG0007812
XP_054759071.1	5_1590	33.613	119	2.28e-16	82.4	Spurp_XP_003726009	Spurp_XP_003726009	OG0011791	Spurp_XP_003726009	Spurp_XP_003726009	OG0011791	Spurp_XP_003726009	Spurp_XP_003726009	OG0011791
XP_054759071.1	5_6695	36.25	80	1.44e-14	77.0	Spurp_XP_011683771	Spurp_XP_011683771	OG0001504	Spurp_XP_011683771	Spurp_XP_011683771	OG0001504	Spurp_XP_011683771	Spurp_XP_011683771	OG0001504
XP_054759071.1	5_6694	36.25	80	1.47e-14	77.0	Spurp_XP_011683770	Spurp_XP_011683770	OG0001504	Spurp_XP_011683770	Spurp_XP_011683770	OG0001504	Spurp_XP_011683770	Spurp_XP_011683770	OG0001504
XP_054759071.1	5_6693	36.25	80	1.49e-14	77.0	Spurp_XP_011683769	Spurp_XP_011683769	OG0001504	Spurp_XP_011683769	Spurp_XP_011683769	OG0001504	Spurp_XP_011683769	Spurp_XP_011683769	OG0001504
XP_054759071.1	5_6696	36.25	80	1.49e-14	77.0	Spurp_XP_011683772	Spurp_XP_011683772	OG0001504	Spurp_XP_011683772	Spurp_XP_011683772	OG0001504	Spurp_XP_011683772	Spurp_XP_011683772	OG0001504
XP_054759071.1	5_6692	36.25	80	1.5e-14	77.0	Spurp_XP_011683767	Spurp_XP_011683767	OG0001504	Spurp_XP_011683767	Spurp_XP_011683767	OG0001504	Spurp_XP_011683767	Spurp_XP_011683767	OG0001504
XP_054759071.1	5_34986	36.25	80	1.56e-14	76.6	Spurp_XP_030856001	Spurp_XP_030856001	OG0001504	Spurp_XP_030856001	Spurp_XP_030856001	OG0001504	Spurp_XP_030856001	Spurp_XP_030856001	OG0001504
XP_054759071.1	5_29438	41.463	82	1.59e-11	67.0	Spurp_XP_030850453	Spurp_XP_030850453	OG0008938	Spurp_XP_030850453	Spurp_XP_030850453	OG0008938	Spurp_XP_030850453	Spurp_XP_030850453	OG0008938
XP_054759071.1	5_7797	29.703	101	3.96e-11	65.5	Spurp_XP_030828812	Spurp_XP_030828812	OG0008720	Spurp_XP_030828812	Spurp_XP_030828812	OG0008720	Spurp_XP_030828812	Spurp_XP_030828812	OG0008720
XP_054759071.1	5_49	29.703	101	4.25e-11	65.1	Spurp_NP_001073025	Spurp_NP_001073025	OG0008720	Spurp_NP_001073025	Spurp_NP_001073025	OG0008720	Spurp_NP_001073025	Spurp_NP_001073025	OG0008720
ABX71819.1	5_37	92.971	441	0.0	790.0	Spurp_NP_001073010	Spurp_NP_001073010	OG0011261	Spurp_NP_001073010	Spurp_NP_001073010	OG0011261	Spurp_NP_001073010	Spurp_NP_001073010	OG0011261
ABX71819.1	5_368	70.37	108	1.59e-52	180.0	Spurp_NP_999797	Spurp_NP_999797	OG0012192	Spurp_NP_999797	Spurp_NP_999797	OG0012192	Spurp_NP_999797	Spurp_NP_999797	OG0012192
ABX71819.1	5_1938	50.307	163	3.36e-50	174.0	Spurp_XP_003727565	Spurp_XP_003727565	OG0010915	Spurp_XP_003727565	Spurp_XP_003727565	OG0010915	Spurp_XP_003727565	Spurp_XP_003727565	OG0010915
ABX71819.1	5_1990	66.304	92	3.88e-39	148.0	Spurp_XP_003727782	Spurp_XP_003727782	OG0005134	Spurp_XP_003727782	Spurp_XP_003727782	OG0005134	Spurp_XP_003727782	Spurp_XP_003727782	OG0005134
ABX71819.1	5_1248	60.204	98	7.020000000000001e-37	139.0	Spurp_XP_003724544	Spurp_XP_003724544	OG0010751	Spurp_XP_003724544	Spurp_XP_003724544	OG0010751	Spurp_XP_003724544	Spurp_XP_003724544	OG0010751
ABX71819.1	5_1989	54.032	124	2.65e-36	139.0	Spurp_XP_003727781	Spurp_XP_003727781	OG0010277	Spurp_XP_003727781	Spurp_XP_003727781	OG0010277	Spurp_XP_003727781	Spurp_XP_003727781	OG0010277
ABX71819.1	5_5356	55.0	100	5.98e-35	133.0	Spurp_XP_011676224	Spurp_XP_011676224	OG0001157	Spurp_XP_011676224	Spurp_XP_011676224	OG0001157	Spurp_XP_011676224	Spurp_XP_011676224	OG0001157
ABX71819.1	5_10546	52.778	108	4.83e-34	132.0	Spurp_XP_030831561	Spurp_XP_030831561	OG0006651	Spurp_XP_030831561	Spurp_XP_030831561	OG0006651	Spurp_XP_030831561	Spurp_XP_030831561	OG0006651
ABX71819.1	5_133	48.361	122	2.15e-30	123.0	Spurp_NP_001123284	Spurp_NP_001123284	OG0012145	Spurp_NP_001123284	Spurp_NP_001123284	OG0012145	Spurp_NP_001123284	Spurp_NP_001123284	OG0012145
ABX71819.1	5_21433	40.816	147	6.1500000000000005e-27	113.0	Spurp_XP_030842448	Spurp_XP_030842448	OG0010618	Spurp_XP_030842448	Spurp_XP_030842448	OG0010618	Spurp_XP_030842448	Spurp_XP_030842448	OG0010618
ABX71819.1	5_40	50.0	94	7.000000000000001e-26	110.0	Spurp_NP_001073013	Spurp_NP_001073013	OG0008119	Spurp_NP_001073013	Spurp_NP_001073013	OG0008119	Spurp_NP_001073013	Spurp_NP_001073013	OG0008119
ABX71819.1	5_899	51.648	91	2.04e-25	108.0	Spurp_XP_001200755	Spurp_XP_001200755	OG0012197	Spurp_XP_001200755	Spurp_XP_001200755	OG0012197	Spurp_XP_001200755	Spurp_XP_001200755	OG0012197
ABX71819.1	5_37554	47.17	106	4.2e-25	108.0	Spurp_XP_793339	Spurp_XP_793339	OG0010800	Spurp_XP_793339	Spurp_XP_793339	OG0010800	Spurp_XP_793339	Spurp_XP_793339	OG0010800
ABX71819.1	5_2720	51.111	90	5.0499999999999995e-25	105.0	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136	Spurp_XP_003731560	Spurp_XP_003731560	OG0004136
ABX71819.1	5_1437	51.111	90	6.3e-25	105.0	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136	Spurp_XP_003725384	Spurp_XP_003725384	OG0004136
ABX71819.1	5_2448	45.0	100	3.15e-22	99.4	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310	Spurp_XP_003729928	Spurp_XP_003729928	OG0012310
ABX71819.1	5_34488	42.353	85	4.49e-18	87.0	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217	Spurp_XP_030855503	Spurp_XP_030855503	OG0006217
ABX71819.1	5_24419	33.544	158	3.05e-17	85.1	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283	Spurp_XP_030845434	Spurp_XP_030845434	OG0005283
