qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
XP_072176746.1	5_30300	26.703	367	1.06e-16	85.1	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481
XP_072176746.1	5_24573	27.711	332	1.33e-15	81.6	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492
XP_072176746.1	5_24572	27.711	332	1.33e-15	81.6	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492
XP_072176746.1	5_16356	27.363	201	7.1e-13	72.4	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943
XP_072176746.1	5_24601	30.653	199	1.65e-11	67.4	Spurp_XP_030845616	Spurp_XP_030845616	OG0001492	Spurp_XP_030845616	Spurp_XP_030845616	OG0001492	Spurp_XP_030845616	Spurp_XP_030845616	OG0001492
XP_072176746.1	5_24600	30.653	199	1.65e-11	67.4	Spurp_XP_030845615	Spurp_XP_030845615	OG0001492	Spurp_XP_030845615	Spurp_XP_030845615	OG0001492	Spurp_XP_030845615	Spurp_XP_030845615	OG0001492
XP_072176746.1	5_35804	28.934	197	4.24e-11	67.8	Spurp_XP_781899	Spurp_XP_781899	OG0001943	Spurp_XP_781899	Spurp_XP_781899	OG0001943	Spurp_XP_781899	Spurp_XP_781899	OG0001943
XP_071510693.1	5_37579	80.858	2424	0.0	4200.0	Spurp_XP_793564	Spurp_XP_793564	OG0011363	Spurp_XP_793564	Spurp_XP_793564	OG0011363	Spurp_XP_793564	Spurp_XP_793564	OG0011363
XP_071510693.1	5_15244	31.321	1143	1.46e-142	499.0	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864
XP_071510693.1	5_193	31.234	1143	5.89e-142	498.0	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864
XP_071510693.1	5_19182	30.581	775	1.8299999999999998e-82	305.0	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867
XP_071510693.1	5_19182	28.491	530	2.34e-31	136.0	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867
XP_071510693.1	5_4304	29.338	317	8.42e-26	114.0	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866
XP_071510693.1	5_9481	29.524	315	8.07e-25	111.0	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped
XP_071510693.1	5_17347	28.372	215	1.73e-19	92.8	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943
XP_071510693.1	5_17346	28.372	215	1.73e-19	92.8	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943
XP_071510693.1	5_6323	26.645	304	9.85e-19	94.0	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped
XP_071510693.1	5_33258	26.645	304	1.13e-18	90.9	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868
XP_071510693.1	5_33257	26.645	304	1.13e-18	90.9	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868
XP_071510693.1	5_30309	26.776	366	2.75e-17	87.0	Spurp_XP_030851324	Spurp_XP_030851324	OG0006481	Spurp_XP_030851324	Spurp_XP_030851324	OG0006481	Spurp_XP_030851324	Spurp_XP_030851324	OG0006481
XP_071510693.1	5_30300	26.431	367	5.71e-17	85.9	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481
XP_071510693.1	5_24573	27.19	331	7.54e-15	79.3	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492
XP_071510693.1	5_24572	27.19	331	7.54e-15	79.3	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492
XP_071510693.1	5_16356	27.363	201	1.54e-13	74.3	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943
XP_071510693.1	5_35804	28.934	197	1.49e-11	68.9	Spurp_XP_781899	Spurp_XP_781899	OG0001943	Spurp_XP_781899	Spurp_XP_781899	OG0001943	Spurp_XP_781899	Spurp_XP_781899	OG0001943
XP_033632709.1	5_37579	49.651	2439	0.0	2451.0	Spurp_XP_793564	Spurp_XP_793564	OG0011363	Spurp_XP_793564	Spurp_XP_793564	OG0011363	Spurp_XP_793564	Spurp_XP_793564	OG0011363
XP_033632709.1	5_193	30.654	1269	9.99e-160	553.0	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864
XP_033632709.1	5_193	24.815	540	2.1099999999999998e-23	110.0	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864
XP_033632709.1	5_15244	30.733	1269	1.2199999999999999e-159	553.0	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864
XP_033632709.1	5_15244	24.815	540	1.8399999999999998e-23	110.0	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864
XP_033632709.1	5_19182	27.945	1095	5.54e-90	329.0	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867
XP_033632709.1	5_19182	30.59	644	1.97e-59	229.0	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867
XP_033632709.1	5_4304	30.696	316	1.7600000000000002e-26	116.0	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866
XP_033632709.1	5_9481	32.014	278	6.74e-26	114.0	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped
XP_033632709.1	5_33258	28.707	317	1.29e-25	111.0	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868
XP_033632709.1	5_33257	28.707	317	1.29e-25	111.0	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868
XP_033632709.1	5_4180	30.097	309	3.07e-25	112.0	Spurp_XP_011668878	Spurp_XP_011668878	OG0011204	Spurp_XP_011668878	Spurp_XP_011668878	OG0011204	Spurp_XP_011668878	Spurp_XP_011668878	OG0011204
XP_033632709.1	5_6323	28.707	317	1.2699999999999999e-24	112.0	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped
XP_033632709.1	5_17347	26.71	307	1.29e-18	90.5	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943
XP_033632709.1	5_17346	26.71	307	1.29e-18	90.5	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943
XP_033632709.1	5_30300	24.866	374	4.09e-15	80.5	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481
XP_033632709.1	5_24573	26.201	229	9.02e-15	79.3	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492
XP_033632709.1	5_24572	26.201	229	9.02e-15	79.3	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492
XP_033632709.1	5_30309	24.665	373	1.71e-14	78.6	Spurp_XP_030851324	Spurp_XP_030851324	OG0006481	Spurp_XP_030851324	Spurp_XP_030851324	OG0006481	Spurp_XP_030851324	Spurp_XP_030851324	OG0006481
XP_033632709.1	5_29199	28.966	145	2.76e-12	70.1	Spurp_XP_030850214	Spurp_XP_030850214	OG0005468	Spurp_XP_030850214	Spurp_XP_030850214	OG0005468	Spurp_XP_030850214	Spurp_XP_030850214	OG0005468
XP_033632709.1	5_26548	23.529	238	2.79e-12	71.2	Spurp_XP_030847563	Spurp_XP_030847563	OG0001642	Spurp_XP_030847563	Spurp_XP_030847563	OG0001642	Spurp_XP_030847563	Spurp_XP_030847563	OG0001642
XP_033632709.1	5_35804	28.378	222	3.47e-12	70.9	Spurp_XP_781899	Spurp_XP_781899	OG0001943	Spurp_XP_781899	Spurp_XP_781899	OG0001943	Spurp_XP_781899	Spurp_XP_781899	OG0001943
XP_033632709.1	5_24601	25.121	207	5.27e-12	68.9	Spurp_XP_030845616	Spurp_XP_030845616	OG0001492	Spurp_XP_030845616	Spurp_XP_030845616	OG0001492	Spurp_XP_030845616	Spurp_XP_030845616	OG0001492
XP_033632709.1	5_24600	25.121	207	5.27e-12	68.9	Spurp_XP_030845615	Spurp_XP_030845615	OG0001492	Spurp_XP_030845615	Spurp_XP_030845615	OG0001492	Spurp_XP_030845615	Spurp_XP_030845615	OG0001492
XP_033632709.1	5_16356	27.488	211	2.13e-11	68.2	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943
XP_033632709.1	5_16475	28.649	185	2.44e-11	67.4	Spurp_XP_030837490	Spurp_XP_030837490	OG0001943	Spurp_XP_030837490	Spurp_XP_030837490	OG0001943	Spurp_XP_030837490	Spurp_XP_030837490	OG0001943
XP_033632709.1	5_4645	29.452	146	7.67e-11	67.0	Spurp_XP_011671731	Spurp_XP_011671731	OG0001642	Spurp_XP_011671731	Spurp_XP_011671731	OG0001642	Spurp_XP_011671731	Spurp_XP_011671731	OG0001642
XP_033122542.1	5_37579	45.623	2433	0.0	2238.0	Spurp_XP_793564	Spurp_XP_793564	OG0011363	Spurp_XP_793564	Spurp_XP_793564	OG0011363	Spurp_XP_793564	Spurp_XP_793564	OG0011363
XP_033122542.1	5_15244	30.824	1275	2.32e-154	536.0	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864
XP_033122542.1	5_15244	22.185	897	2.58e-23	110.0	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864
XP_033122542.1	5_193	30.745	1275	7.58e-154	535.0	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864
XP_033122542.1	5_193	22.185	897	2.5399999999999997e-23	110.0	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864
XP_033122542.1	5_19182	28.139	1091	3.8e-100	362.0	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867
XP_033122542.1	5_19182	32.806	506	1.1e-58	226.0	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867
XP_033122542.1	5_4304	28.986	414	2.78e-31	130.0	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866
XP_033122542.1	5_9481	29.936	314	3.4800000000000003e-29	124.0	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped
XP_033122542.1	5_17347	29.904	311	5.02e-22	100.0	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943
XP_033122542.1	5_17346	29.904	311	5.02e-22	100.0	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943
XP_033122542.1	5_6323	29.778	225	5.33e-22	104.0	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped
XP_033122542.1	5_4180	28.947	304	6.69e-22	101.0	Spurp_XP_011668878	Spurp_XP_011668878	OG0011204	Spurp_XP_011668878	Spurp_XP_011668878	OG0011204	Spurp_XP_011668878	Spurp_XP_011668878	OG0011204
XP_033122542.1	5_33258	29.778	225	7.58e-22	100.0	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868
XP_033122542.1	5_33257	29.778	225	7.58e-22	100.0	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868
XP_033122542.1	5_35804	30.035	283	2.61e-16	83.6	Spurp_XP_781899	Spurp_XP_781899	OG0001943	Spurp_XP_781899	Spurp_XP_781899	OG0001943	Spurp_XP_781899	Spurp_XP_781899	OG0001943
XP_033122542.1	5_29199	31.034	145	3.37e-16	81.6	Spurp_XP_030850214	Spurp_XP_030850214	OG0005468	Spurp_XP_030850214	Spurp_XP_030850214	OG0005468	Spurp_XP_030850214	Spurp_XP_030850214	OG0005468
XP_033122542.1	5_24573	29.944	177	4.4e-16	83.2	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492	Spurp_XP_030845588	Spurp_XP_030845588	OG0001492
XP_033122542.1	5_24572	29.944	177	4.4e-16	83.2	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492	Spurp_XP_030845587	Spurp_XP_030845587	OG0001492
XP_033122542.1	5_16475	27.686	242	1.21e-15	80.1	Spurp_XP_030837490	Spurp_XP_030837490	OG0001943	Spurp_XP_030837490	Spurp_XP_030837490	OG0001943	Spurp_XP_030837490	Spurp_XP_030837490	OG0001943
XP_033122542.1	5_16356	29.565	230	1.47e-15	80.5	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943	Spurp_XP_030837371	Spurp_XP_030837371	OG0001943
XP_033122542.1	5_17851	25.148	338	3.75e-14	78.2	Spurp_XP_030838866	Spurp_XP_030838866	OG0010415	Spurp_XP_030838866	Spurp_XP_030838866	OG0010415	Spurp_XP_030838866	Spurp_XP_030838866	OG0010415
XP_033122542.1	5_4645	23.651	241	8.35e-14	75.9	Spurp_XP_011671731	Spurp_XP_011671731	OG0001642	Spurp_XP_011671731	Spurp_XP_011671731	OG0001642	Spurp_XP_011671731	Spurp_XP_011671731	OG0001642
XP_033122542.1	5_30300	28.205	234	1.5e-13	75.5	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481	Spurp_XP_030851315	Spurp_XP_030851315	OG0006481
XP_033122542.1	5_37646	24.481	241	1.85e-13	74.7	Spurp_XP_794067	Spurp_XP_794067	OG0001642	Spurp_XP_794067	Spurp_XP_794067	OG0001642	Spurp_XP_794067	Spurp_XP_794067	OG0001642
XP_033122542.1	5_24601	28.571	161	4.07e-13	72.0	Spurp_XP_030845616	Spurp_XP_030845616	OG0001492	Spurp_XP_030845616	Spurp_XP_030845616	OG0001492	Spurp_XP_030845616	Spurp_XP_030845616	OG0001492
XP_033122542.1	5_24600	28.571	161	4.07e-13	72.0	Spurp_XP_030845615	Spurp_XP_030845615	OG0001492	Spurp_XP_030845615	Spurp_XP_030845615	OG0001492	Spurp_XP_030845615	Spurp_XP_030845615	OG0001492
XP_033122542.1	5_30309	28.151	238	4.6e-13	73.9	Spurp_XP_030851324	Spurp_XP_030851324	OG0006481	Spurp_XP_030851324	Spurp_XP_030851324	OG0006481	Spurp_XP_030851324	Spurp_XP_030851324	OG0006481
XP_033122542.1	5_26548	25.0	244	1.92e-12	71.6	Spurp_XP_030847563	Spurp_XP_030847563	OG0001642	Spurp_XP_030847563	Spurp_XP_030847563	OG0001642	Spurp_XP_030847563	Spurp_XP_030847563	OG0001642
XP_033122542.1	5_1016	22.363	237	3.28e-12	71.2	Spurp_XP_003723575	Spurp_XP_003723575	OG0001642	Spurp_XP_003723575	Spurp_XP_003723575	OG0001642	Spurp_XP_003723575	Spurp_XP_003723575	OG0001642
KAJ8038912.1	5_37579	49.263	2442	0.0	2329.0	Spurp_XP_793564	Spurp_XP_793564	OG0011363	Spurp_XP_793564	Spurp_XP_793564	OG0011363	Spurp_XP_793564	Spurp_XP_793564	OG0011363
KAJ8038912.1	5_193	30.58	1138	1.89e-141	496.0	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864
KAJ8038912.1	5_15244	30.58	1138	2.85e-141	495.0	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864
KAJ8038912.1	5_19182	25.609	1109	6.4e-83	306.0	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867
KAJ8038912.1	5_4304	26.442	416	7.78e-19	93.2	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866
KAJ8038912.1	5_9481	27.305	282	4.72e-17	87.4	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped
XP_041481149.1	5_37579	91.543	2424	0.0	4683.0	Spurp_XP_793564	Spurp_XP_793564	OG0011363	Spurp_XP_793564	Spurp_XP_793564	OG0011363	Spurp_XP_793564	Spurp_XP_793564	OG0011363
XP_041481149.1	5_15244	31.746	1134	3.9e-143	501.0	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864	Spurp_XP_030836259	Spurp_XP_030836259	OG0009864
XP_041481149.1	5_193	31.658	1134	1.32e-142	499.0	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864	Spurp_NP_001239013	Spurp_NP_001239013	OG0009864
XP_041481149.1	5_19182	27.194	1151	6.68e-88	322.0	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867
XP_041481149.1	5_19182	27.639	521	8.600000000000001e-32	138.0	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867	Spurp_XP_030840197	Spurp_XP_030840197	OG0000867
XP_041481149.1	5_4304	28.391	317	2.26e-23	107.0	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866	Spurp_XP_011669531	Spurp_XP_011669531	OG0010866
XP_041481149.1	5_9481	29.206	315	2.86e-23	106.0	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped	Spurp_XP_030830496	Spurp_XP_030830496	Unmapped
XP_041481149.1	5_33258	27.236	246	6.15e-16	82.4	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868	Spurp_XP_030854273	Spurp_XP_030854273	OG0001868
XP_041481149.1	5_33257	27.236	246	6.15e-16	82.4	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868	Spurp_XP_030854272	Spurp_XP_030854272	OG0001868
XP_041481149.1	5_6323	27.236	246	1.02e-15	84.3	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped	Spurp_XP_011681651	Spurp_XP_011681651	Unmapped
XP_041481149.1	5_17347	26.277	274	3.34e-15	80.1	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943	Spurp_XP_030838362	Spurp_XP_030838362	OG0001943
XP_041481149.1	5_17346	26.277	274	3.34e-15	80.1	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943	Spurp_XP_030838361	Spurp_XP_030838361	OG0001943
