FamilyID	Hleu<1>	Mglob<2>	Pliv<3>	Spurp_prefixed<4>	Lvar<5>	Lpic<6>	<7>	<8>	<9>	<10>	<11>
OG0000341	0.000244403	0.538699	0.258789	0.178795	0.662333	0.662333	N/A	0.00430581	0.656672	0.67724	0.119507
OG0000343	0.428653	0.699454	0.0198516	0.23488	0.0568693	0.35841	N/A	0.929098	0.764321	0.243895	0.114084
OG0000344	0.223311	3.59178e-05	0.0011326	0.692171	0.5	0.5	N/A	0.2514	0.523324	4.2389e-08	0.000519146
OG0000345	0.174015	0.0611409	0.230456	1.09646e-08	0.801676	0.801676	N/A	0.426631	0.720163	0.182829	0.640174
OG0000346	0.702515	0.237912	0.00367497	0.0811465	0.875107	0.181686	N/A	0.452587	0.127841	1.47554e-06	0.165956
OG0000348	0.778084	0.674689	0.0526553	1.92582e-09	0.330946	0.0222159	N/A	0.423956	0.744167	0.0914342	0.672987
OG0000349	0.339641	0.138193	0.309154	0.176453	0.23165	2.92668e-05	N/A	0.247566	0.18558	0.018941	0.700823
OG0000355	0.748126	0.0611409	0.0129915	0.0364364	0.86236	0.0814447	N/A	0.368126	0.157435	0.000188555	0.71315
OG0000356	0.157415	0.889737	0.870974	1.41029e-05	0.391468	0.391468	N/A	0.454662	0.744167	0.766847	0.00655409
OG0000357	0.591537	0.176596	0.481232	0.445713	0.0492641	5.80201e-25	N/A	0.896406	0.656672	0.113501	0.0581817
OG0000359	0.339641	0.138193	0.309154	0.0291581	0.000620766	0.0365759	N/A	0.247566	0.18558	0.018941	0.700823
OG0000362	0.702515	0.0382863	0.00367497	0.00319229	0.869197	0.426448	N/A	0.452587	0.127841	1.47554e-06	0.724544
OG0000363	0.113082	0.0111797	4.20559e-06	0.0297853	0.145375	0.00138455	N/A	0.0854019	0.808289	1.73601e-06	0.579238
OG0000365	0.0368259	0.016179	1.54717e-08	0.378791	0.712786	0.0190357	N/A	0.138163	0.720163	0.0305137	0.579238
OG0000366	0.0415361	0.0290852	0.424014	0.61513	0.138502	0.593963	N/A	0.194535	0.0513768	1.24834e-05	0.528799
OG0000367	0.019868	0.016179	0.379378	5.09624e-06	6.62529e-06	0.779378	N/A	0.138163	0.720163	0.743034	0.621578
OG0000370	0.157415	0.21706	0.272279	1.41029e-05	0.391468	0.0331965	N/A	0.454662	0.744167	0.766847	0.00655409
OG0000374	0.702515	0.0382863	0.035822	0.439109	0.61459	7.95011e-06	N/A	0.452587	0.127841	0.00024851	0.140583
OG0000379	0.924894	0.0611409	0.272279	0.00511715	1.66119e-05	4.7717e-05	N/A	0.729843	0.157435	0.0131644	0.687469
OG0000380	0.000784088	0.0495892	0.0308945	0.378791	0.750589	5.65599e-08	N/A	0.0121959	0.61454	0.0762739	0.0437468
OG0000381	0.897276	0.237912	0.230456	9.32806e-07	0.00556151	0.0568693	N/A	0.452587	0.127841	0.000883988	0.687469
OG0000384	0.671661	0.00350824	0.309154	0.87379	0.133145	0.854348	N/A	0.755002	0.18558	0.018941	0.700823
OG0000385	0.799508	0.37315	0.461064	0.205972	0.549891	6.48568e-05	N/A	0.468429	0.764321	0.786367	0.100442
OG0000386	0.394048	0.138193	0.0526553	0.00146151	0.833337	0.549891	N/A	0.923816	0.744167	0.0914342	0.672987
OG0000388	0.914234	0.237912	0.18334	0.844181	2.85096e-09	0.574721	N/A	0.695175	0.691387	0.00473352	0.0236276
OG0000389	0.86428	0.176596	0.131355	0.856178	0.854348	4.07411e-09	N/A	0.339137	0.656672	2.12289e-05	0.0297686
OG0000390	0.339641	0.898581	0.881805	0.00802618	0.000119608	0.844827	N/A	0.101211	0.764321	0.243895	0.114084
OG0000394	4.40017e-06	0.288294	0.0160465	0.5	0.5	0.5	N/A	9.76099e-05	0.563113	0.109067	0.5
OG0000397	0.702515	0.0382863	0.593288	2.45028e-15	0.819248	0.000118283	N/A	0.452587	0.127841	0.0697236	0.657264
OG0000399	0.0933694	0.138193	0.00635504	0.0715932	0.391468	0.750589	N/A	0.454662	0.744167	0.422884	0.185213
OG0000400	0.370958	0.444951	0.754149	1.09684e-29	0.138502	0.593963	N/A	0.878713	0.61454	0.631513	0.0827245
OG0000401	0.339641	0.33511	0.656669	3.50121e-07	0.833337	0.0222159	N/A	0.247566	0.18558	0.243895	0.672987
OG0000402	0.401011	0.0260976	0.461064	3.50121e-07	0.520638	0.520638	N/A	0.423956	0.18558	0.243895	0.267323
OG0000403	0.86428	0.176596	0.0212239	0.00714698	2.92668e-05	0.0365759	N/A	0.339137	0.0969452	5.65621e-06	0.700823
OG0000404	0.274546	0.550552	0.000435366	0.354166	0.267059	4.99575e-05	N/A	0.355273	0.781359	0.489624	0.241895
OG0000405	0.702515	0.0382863	0.035822	0.000113851	0.000620766	0.00139646	N/A	0.452587	0.127841	0.00024851	0.700823
OG0000406	0.339641	0.699454	0.881805	0.00146151	0.0993724	0.0222159	N/A	0.101211	0.764321	0.243895	0.672987
OG0000410	0.280147	0.138193	0.628813	2.00213e-06	0.00140132	0.801676	N/A	0.657246	0.744167	0.766847	0.640174
OG0000411	2.54504e-06	0.288294	0.240097	0.61513	0.5	0.5	N/A	9.76099e-05	0.563113	0.57369	0.0429842
OG0000414	0.0138869	0.0297929	0.18334	0.000238679	0.189499	0.189499	N/A	0.138163	0.34246	0.713702	0.601323
OG0000417	0.447894	0.0611409	0.424014	3.62536e-07	0.485716	0.485716	N/A	0.917163	0.157435	0.766847	0.640174
OG0000420	0.245542	0.0611409	0.230456	0.844181	0.833337	0.0452517	N/A	0.633707	0.720163	0.0697236	0.100442
OG0000421	0.671661	0.33511	0.0526553	0.00349729	0.833337	0.549891	N/A	0.755002	0.744167	0.0914342	0.672987
OG0000422	0.702515	0.0382863	0.035822	0.102872	0.854348	0.0160637	N/A	0.452587	0.127841	0.00024851	0.700823
OG0000425	0.227824	0.0290852	0.0487372	0.844181	0.801676	0.00140132	N/A	0.141791	0.781359	0.489624	0.241895
OG0000428	0.924894	0.674689	0.870974	0.000115905	0.819248	0.159217	N/A	0.423956	0.744167	0.214426	0.657264
OG0000431	0.932375	0.33511	0.628813	0.0115954	0.034395	0.159217	N/A	0.755002	0.744167	0.214426	0.657264
OG0000432	4.84643e-06	0.288294	0.0880733	0.5	0.5	0.5	N/A	0.000259827	0.563113	0.109067	0.5
OG0000433	0.000712879	0.835372	0.386444	0.289932	0.000200522	0.00780732	N/A	0.00705296	0.238265	0.631513	0.555133
OG0000434	0.0195993	0.861294	0.546276	0.0503238	0.104054	0.779378	N/A	0.118063	0.691387	0.713702	0.0581817
OG0000438	0.778084	0.138193	0.424014	3.04366e-10	0.0492641	0.443432	N/A	0.423956	0.744167	0.766847	0.214583
OG0000439	0.485548	0.138193	0.00256132	0.0925433	0.443432	0.779378	N/A	0.923816	0.744167	0.766847	0.214583
OG0000441	0.702515	0.237912	0.18334	1.06048e-08	0.00150577	7.23051e-07	N/A	0.452587	0.691387	0.00044805	0.672987
OG0000445	1.6116e-05	0.288294	0.240097	0.61513	0.00483779	0.593963	N/A	0.000692409	0.563113	0.57369	0.528799
OG0000446	0.0699335	0.016179	0.130639	0.00071514	0.00215624	0.779378	N/A	0.215196	0.720163	0.743034	0.621578
OG0000448	0.174015	0.486156	0.870974	5.09624e-06	0.244394	0.00780732	N/A	0.657246	0.744167	0.422884	0.000154562
OG0000449	0.401011	0.253223	0.119513	0.844181	0.520638	0.005896	N/A	0.306921	0.764321	0.786367	0.657264
OG0000450	0.280147	0.00658583	0.035822	0.141823	0.230078	0.779378	N/A	0.657246	0.383743	0.743034	0.621578
OG0000451	0.671661	0.0611409	0.000181167	0.828909	4.99575e-05	0.00372787	N/A	0.917163	0.157435	0.766847	0.640174
OG0000452	0.0195701	0.0382863	0.18334	0.277165	5.82099e-05	0.00659774	N/A	0.187765	0.691387	0.149135	0.621578
OG0000453	0.924894	0.642802	0.379378	1.01068e-10	0.391468	0.391468	N/A	0.729843	0.720163	0.743034	0.185213
OG0000454	0.00976774	0.0382863	0.325062	0.105912	0.391468	0.750589	N/A	0.118063	0.691387	0.713702	0.601323
OG0000455	0.86428	0.176596	0.131355	0.113923	2.19609e-15	4.0528e-06	N/A	0.339137	0.656672	0.000200125	0.657264
OG0000456	0.401011	0.33511	0.272279	0.385973	6.48568e-05	0.0222159	N/A	0.423956	0.744167	0.0914342	0.672987
OG0000457	0.339641	0.898581	0.000427295	0.3181	0.00140132	0.267059	N/A	0.101211	0.764321	0.458812	0.640174
OG0000458	0.924894	0.290467	0.230456	0.571157	0.844827	0.00225978	N/A	0.729843	0.720163	0.0697236	0.0236276
OG0000463	0.671661	0.0454855	0.0129915	0.828909	0.024585	0.485716	N/A	0.755002	0.744167	0.766847	0.640174
OG0000464	0.914234	0.290467	0.230456	0.844181	0.520638	8.49216e-07	N/A	0.368126	0.720163	0.0697236	0.657264
OG0000465	8.27213e-05	0.0495892	0.386444	0.12143	0.662333	0.244394	N/A	0.00477482	0.61454	0.631513	0.555133
OG0000466	0.131813	0.0611409	4.86352e-06	0.744964	0.712786	0.326615	N/A	0.426631	0.720163	0.0305137	0.579238
OG0000468	0.00976774	0.0382863	0.546276	0.230823	0.0331965	0.00935729	N/A	0.118063	0.691387	0.713702	0.601323
OG0000469	0.190047	0.290467	0.035822	0.53819	0.034395	0.819248	N/A	0.633707	0.720163	0.182829	0.0865612
OG0000470	0.86428	0.176596	0.481232	0.808942	0.00659774	2.60973e-19	N/A	0.339137	0.656672	0.029716	0.621578
OG0000471	0.401011	0.138193	0.881805	0.0707054	0.0993724	0.0222159	N/A	0.423956	0.18558	0.243895	0.672987
OG0000472	0.86428	0.444951	0.386444	0.0122998	0.000337163	0.0205787	N/A	0.562047	0.61454	0.000794715	7.4765e-08
OG0000473	0.339641	0.0379865	0.0877202	0.0707054	2.36943e-05	0.0993724	N/A	0.101211	0.212206	0.802523	0.672987
OG0000474	0.86428	0.176596	0.0212239	0.414111	0.383293	0.0160637	N/A	0.339137	0.0969452	8.43053e-05	0.127469
OG0000475	0.86428	0.176596	0.0212239	0.022511	0.000413201	0.208853	N/A	0.339137	0.0969452	8.43053e-05	0.687469
OG0000476	0.339641	0.699454	0.0361547	0.0551772	0.485716	0.485716	N/A	0.101211	0.764321	0.786367	0.241895
OG0000477	0.86428	0.176596	0.131355	0.385973	0.184687	5.91701e-09	N/A	0.339137	0.656672	2.12289e-05	0.672987
OG0000484	0.200826	0.889737	7.61852e-05	0.692171	0.138502	0.593963	N/A	0.454662	0.744167	0.000509353	0.0827245
OG0000486	0.302188	0.134841	0.18334	1.91634e-10	0.326615	0.712786	N/A	0.908445	0.691387	0.713702	0.153592
OG0000487	0.86428	0.176596	0.546276	0.53819	0.520638	5.23657e-11	N/A	0.339137	0.0969452	0.0488323	0.0865612
OG0000488	0.0179141	0.0192431	2.12333e-12	0.5	0.5	0.5	N/A	0.158365	0.656672	0.000586665	0.5
OG0000489	0.924894	0.0611409	0.230456	0.385973	0.0452517	0.833337	N/A	0.729843	0.720163	0.00839546	0.672987
OG0000490	0.897276	0.237912	0.230456	0.856178	0.844827	0.0120834	N/A	0.452587	0.127841	0.00839546	0.114084
OG0000492	0.86428	0.176596	0.0212239	0.414111	0.0690017	0.383293	N/A	0.339137	0.0969452	8.43053e-05	0.127469
OG0000494	0.748126	0.290467	0.230456	0.00349729	0.0452517	0.0222159	N/A	0.368126	0.720163	0.00839546	0.672987
OG0000495	0.86428	0.176596	0.131355	0.0707054	2.49469e-07	0.0222159	N/A	0.339137	0.656672	2.12289e-05	0.672987
OG0000502	0.394048	0.290467	0.593288	0.808942	0.0492641	1.68804e-05	N/A	0.633707	0.720163	0.743034	0.621578
OG0000503	0.00130483	0.176596	0.022756	0.692171	0.244394	0.662333	N/A	0.0413014	0.656672	0.270349	0.555133
OG0000504	0.637956	0.877981	0.230456	1.41029e-05	0.010846	0.801676	N/A	0.729843	0.720163	0.182829	0.640174
OG0000506	0.778084	0.33511	0.870974	0.844181	0.000951078	0.0160919	N/A	0.423956	0.744167	0.214426	0.657264
OG0000507	0.190047	0.290467	0.230456	0.00753163	0.267059	0.00140132	N/A	0.633707	0.720163	0.182829	0.640174
OG0000509	0.778084	0.33511	0.272279	0.844181	0.000951078	0.520638	N/A	0.423956	0.744167	0.214426	0.657264
OG0000510	0.86428	0.176596	0.131355	0.598315	0.0160637	0.133145	N/A	0.339137	0.656672	2.12289e-05	0.0297686
OG0000512	0.591537	0.237912	0.546276	4.05153e-09	0.779378	0.779378	N/A	0.695175	0.691387	0.149135	0.621578
OG0000513	0.86428	0.176596	0.18334	0.0707054	0.549891	0.000550235	N/A	0.339137	0.0969452	0.00044805	0.672987
OG0000514	0.86428	0.176596	0.131355	0.135243	2.06454e-06	0.184687	N/A	0.339137	0.656672	2.12289e-05	0.672987
OG0000516	0.86428	0.444951	0.754149	0.0297853	0.443432	2.60973e-19	N/A	0.562047	0.61454	0.0762739	0.0048071
OG0000517	0.86428	0.176596	0.131355	0.354166	0.00241039	7.19669e-12	N/A	0.339137	0.656672	0.000200125	0.657264
OG0000518	0.86428	0.176596	0.131355	0.00349729	0.00150577	0.549891	N/A	0.339137	0.656672	2.12289e-05	0.672987
OG0000519	0.339641	0.138193	0.194923	0.00226486	0.000118283	0.0825522	N/A	0.247566	0.18558	0.786367	0.657264
OG0000520	0.86428	0.176596	0.0212239	0.414111	0.133145	0.383293	N/A	0.339137	0.0969452	8.43053e-05	0.127469
OG0000528	1.6116e-05	0.288294	0.665597	0.5	0.5	0.5	N/A	0.000692409	0.563113	0.109067	0.5
OG0000529	0.174015	0.0611409	0.00750189	0.445713	0.00935729	0.00343545	N/A	0.426631	0.720163	0.380619	0.601323
OG0000530	0.702515	0.237912	0.546276	1.19418e-06	0.819248	0.159217	N/A	0.452587	0.691387	0.00473352	0.657264
OG0000531	0.702515	0.642802	0.230456	0.0115954	0.005896	0.159217	N/A	0.175716	0.720163	0.0697236	0.657264
OG0000535	0.86428	0.176596	0.131355	0.000218529	0.00150577	0.00379032	N/A	0.339137	0.656672	2.12289e-05	0.672987
OG0000536	0.86428	0.176596	0.131355	4.64946e-09	0.005896	4.0528e-06	N/A	0.339137	0.656672	0.000200125	0.657264
OG0000537	0.86428	0.176596	0.131355	0.0166185	0.184687	0.000550235	N/A	0.339137	0.656672	2.12289e-05	0.672987
OG0000538	0.352608	0.877981	0.230456	0.0925433	0.06613	0.010846	N/A	0.917163	0.720163	0.182829	0.640174
OG0000539	0.86428	0.0495892	0.131355	0.0166185	0.549891	0.000550235	N/A	0.562047	0.0650156	2.12289e-05	0.672987
OG0000540	0.86428	0.176596	0.131355	0.0166185	0.00150577	0.549891	N/A	0.339137	0.656672	2.12289e-05	0.672987
OG0000546	0.000161121	0.700735	0.665597	0.0604035	0.593963	0.593963	N/A	0.00184776	0.563113	0.57369	0.528799
OG0000547	0.245542	0.642802	4.86352e-06	0.692171	0.244394	0.662333	N/A	0.633707	0.720163	0.0030837	0.555133
OG0000548	0.914234	0.877981	0.593288	5.09624e-06	0.779378	0.443432	N/A	0.368126	0.720163	0.743034	0.621578
OG0000549	0.397807	0.700735	0.665597	1.49721e-26	0.593963	0.593963	N/A	0.787114	0.563113	0.57369	0.528799
OG0000550	0.897276	0.599881	0.18334	0.113923	0.00241039	1.00741e-05	N/A	0.452587	0.691387	0.00473352	0.657264
OG0000551	0.897276	0.0382863	6.68003e-08	0.00165447	0.0190357	0.326615	N/A	0.452587	0.127841	0.743034	0.00449876
OG0000552	0.1342	0.288294	0.240097	1.83636e-27	0.5	0.5	N/A	0.852049	0.563113	0.57369	0.0429842
OG0000553	0.352608	0.290467	0.00124303	0.445713	0.00935729	0.0331965	N/A	0.917163	0.720163	0.380619	0.601323
OG0000555	0.897276	0.237912	0.18334	0.135243	0.549891	0.0452517	N/A	0.452587	0.691387	0.00044805	0.672987
OG0000556	0.86428	0.176596	0.131355	0.0707054	0.549891	0.00150577	N/A	0.339137	0.656672	2.12289e-05	0.672987
OG0000560	0.897276	0.599881	0.546276	0.141823	8.49216e-07	0.819248	N/A	0.452587	0.691387	0.149135	0.0128703
OG0000561	0.702515	0.237912	0.546276	0.808942	7.48175e-13	0.0492641	N/A	0.452587	0.691387	0.149135	0.621578
OG0000562	0.86428	0.444951	0.386444	0.00667187	2.92668e-05	0.133145	N/A	0.562047	0.61454	0.0137545	2.24734e-08
OG0000563	0.897276	0.176596	0.18334	4.45484e-06	0.819248	0.520638	N/A	0.643854	0.0969452	0.00473352	0.657264
OG0000570	0.748126	0.642802	0.035822	0.844181	0.005896	0.819248	N/A	0.368126	0.720163	0.0697236	0.657264
OG0000571	0.447894	0.877981	4.86352e-06	0.00283063	0.145375	0.326615	N/A	0.917163	0.720163	0.0305137	0.579238
OG0000572	0.897276	0.0382863	0.593288	0.000115905	0.034395	0.000118283	N/A	0.452587	0.127841	0.0697236	0.657264
OG0000576	0.86428	0.176596	0.131355	0.844181	0.833337	6.48568e-05	N/A	0.339137	0.656672	0.000200125	0.100442
OG0000577	0.637956	0.0382863	0.00124303	0.0122998	0.000700145	0.443432	N/A	0.908445	0.127841	0.743034	0.621578
OG0000579	0.513177	0.0382863	0.18334	0.174888	0.330946	0.0452517	N/A	0.908445	0.691387	0.0488323	0.0179649
OG0000580	0.924894	0.442322	0.593288	5.59684e-05	0.00659774	0.779378	N/A	0.729843	0.720163	0.743034	0.621578
OG0000581	0.778084	0.889737	2.72367e-06	0.378791	0.712786	0.326615	N/A	0.423956	0.744167	0.00525383	0.579238
OG0000582	0.924894	0.177335	0.379378	0.49737	0.000700145	0.00659774	N/A	0.729843	0.720163	0.743034	0.621578
OG0000583	0.897276	0.176596	1.02937e-11	0.0297853	0.145375	0.712786	N/A	0.643854	0.0969452	0.330449	0.579238
OG0000584	0.86428	0.176596	0.131355	0.0707054	0.00868388	0.549891	N/A	0.339137	0.656672	2.12289e-05	0.672987
OG0000586	0.86428	0.444951	0.754149	1.64196e-22	0.593963	0.593963	N/A	0.562047	0.61454	0.631513	0.0827245
OG0000597	0.86428	0.538699	0.131355	0.000809414	0.034395	0.159217	N/A	0.339137	0.656672	0.000200125	0.657264
OG0000598	0.86428	0.444951	0.386444	0.378791	0.391468	3.85838e-18	N/A	0.562047	0.61454	0.0762739	0.0437468
OG0000600	0.00259603	0.0495892	0.0308945	0.744964	0.712786	0.047015	N/A	0.0202522	0.61454	0.0762739	0.579238
OG0000601	0.0543745	0.538699	0.804772	0.378791	0.326615	1.41033e-07	N/A	0.260475	0.656672	0.67724	0.579238
OG0000602	0.897276	0.835372	0.481232	1.6606e-14	0.326615	0.712786	N/A	0.643854	0.656672	0.67724	0.579238
OG0000603	0.897276	0.599881	0.546276	5.83831e-05	0.801676	0.485716	N/A	0.452587	0.691387	0.0488323	0.640174
OG0000604	0.352608	0.599881	0.18334	0.141823	0.024585	0.267059	N/A	0.604704	0.691387	0.149135	0.0724648
OG0000605	0.914234	0.861294	0.546276	5.40372e-08	0.750589	0.750589	N/A	0.695175	0.691387	0.713702	0.601323
OG0000608	0.897276	0.237912	0.546276	0.354166	0.520638	0.005896	N/A	0.452587	0.691387	0.00473352	0.657264
OG0000609	0.702515	0.237912	0.18334	0.53819	0.00868388	0.0993724	N/A	0.452587	0.691387	0.0488323	0.0179649
OG0000610	0.86428	0.176596	0.546276	0.53819	0.000550235	0.833337	N/A	0.339137	0.0969452	0.0488323	0.0179649
OG0000611	0.702515	0.0611409	0.424014	0.019519	0.819248	0.000951078	N/A	0.175716	0.157435	0.766847	0.0865612
OG0000612	0.897276	0.134841	0.546276	8.69499e-14	0.138502	0.138502	N/A	0.452587	0.691387	0.713702	6.895e-05
OG0000615	0.702515	0.0382863	7.59171e-05	0.141823	0.779378	0.00215624	N/A	0.452587	0.127841	0.743034	0.621578
OG0000616	0.86428	0.538699	6.65544e-16	0.61513	0.593963	0.593963	N/A	0.339137	0.656672	0.0111383	0.528799
OG0000622	0.591537	0.599881	0.0212239	0.3181	0.801676	0.00372787	N/A	0.695175	0.691387	0.0488323	0.640174
OG0000625	0.748126	0.877981	0.230456	0.019519	0.005896	0.819248	N/A	0.368126	0.720163	0.182829	0.0865612
OG0000626	0.591537	0.386647	0.546276	1.26893e-05	0.750589	0.750589	N/A	0.695175	0.691387	0.713702	0.601323
OG0000627	0.394048	0.442322	0.00124303	0.744964	0.244394	0.244394	N/A	0.633707	0.720163	0.0305137	0.119507
OG0000629	0.897276	0.237912	0.18334	0.844181	0.005896	0.819248	N/A	0.452587	0.691387	0.00473352	0.657264
OG0000630	0.370958	0.444951	0.754149	0.744964	4.26657e-15	0.326615	N/A	0.878713	0.61454	0.0762739	0.579238
OG0000632	0.702515	0.0382863	0.593288	0.000809414	0.034395	0.000118283	N/A	0.452587	0.127841	0.0697236	0.657264
OG0000636	0.86428	0.176596	0.131355	0.000809414	0.300595	0.819248	N/A	0.339137	0.656672	0.000200125	0.657264
OG0000637	0.914234	0.00374439	0.856459	2.00213e-06	0.06613	1.0951e-06	N/A	0.695175	0.127841	0.182829	0.640174
OG0000638	0.339641	1.88425e-05	0.856459	0.782095	0.326615	0.326615	N/A	0.247566	0.383743	0.380619	0.153592
OG0000639	0.86428	0.176596	0.131355	0.00226486	0.0825522	0.819248	N/A	0.339137	0.656672	0.000200125	0.657264
OG0000641	0.86428	0.176596	0.481232	1.09646e-08	0.267059	0.00140132	N/A	0.339137	0.656672	0.00222035	0.640174
OG0000642	0.86428	0.176596	0.131355	0.354166	0.819248	0.000291681	N/A	0.339137	0.656672	0.000200125	0.657264
OG0000643	0.86428	0.444951	0.386444	0.378791	0.443432	1.12084e-14	N/A	0.562047	0.61454	0.0762739	0.0048071
OG0000644	0.86428	0.176596	0.481232	5.83831e-05	1.60142e-05	4.99575e-05	N/A	0.339137	0.656672	0.00222035	0.640174
OG0000646	0.702515	0.861294	0.546276	0.808942	0.000137987	0.801676	N/A	0.452587	0.691387	0.149135	0.0724648
OG0000654	0.86428	0.176596	0.835893	0.000401163	0.06613	0.13262	N/A	0.339137	0.0969452	0.0488323	0.640174
OG0000657	0.86428	0.176596	0.131355	0.354166	0.833337	0.0452517	N/A	0.339137	0.656672	0.000200125	0.100442
OG0000665	0.86428	0.176596	0.481232	2.49887e-08	0.779378	0.779378	N/A	0.339137	0.656672	0.029716	0.621578
OG0000666	0.637956	0.0611409	0.00750189	0.00446927	0.326615	0.326615	N/A	0.729843	0.720163	0.743034	0.00449876
OG0000667	0.339641	0.21706	0.0934841	0.49737	0.230078	0.00659774	N/A	0.247566	0.744167	0.422884	0.621578
OG0000668	0.86428	0.176596	0.131355	0.354166	0.833337	0.0452517	N/A	0.339137	0.656672	0.000200125	0.100442
OG0000671	0.914234	0.442322	0.856459	0.00165447	0.750589	0.0331965	N/A	0.368126	0.720163	0.743034	0.185213
OG0000672	0.86428	0.538699	0.131355	0.141823	0.00150577	0.0993724	N/A	0.339137	0.656672	0.029716	0.000591656
OG0000673	0.86428	0.538699	0.131355	5.83831e-05	0.00140132	0.00056493	N/A	0.339137	0.656672	0.00222035	0.640174
OG0000674	0.86428	0.176596	0.131355	0.354166	0.0452517	0.833337	N/A	0.339137	0.656672	0.000200125	0.100442
OG0000688	0.00155523	0.0495892	0.000420344	0.5	0.5	0.5	N/A	0.0202522	0.61454	0.00438684	0.5
OG0000689	0.352608	0.237912	0.000142316	0.178795	0.0190357	0.712786	N/A	0.604704	0.691387	0.330449	0.579238
OG0000691	0.026432	0.176596	5.89068e-05	0.0127289	0.662333	0.244394	N/A	0.158365	0.656672	0.270349	0.555133
OG0000692	0.897276	0.538699	0.131355	0.49737	0.0825522	0.005896	N/A	0.643854	0.656672	0.029716	0.0128703
OG0000693	0.637956	0.861294	0.18334	0.277165	0.00215624	0.0492641	N/A	0.908445	0.691387	0.149135	0.621578
OG0000696	0.52288	0.176596	0.481232	0.00137933	0.024585	0.010846	N/A	0.643854	0.656672	0.00222035	0.640174
OG0000699	0.352608	0.134841	0.0212239	0.230823	0.0331965	0.00935729	N/A	0.604704	0.691387	0.713702	0.601323
OG0000700	0.0537418	0.0710728	0.0100054	0.178795	0.00138455	0.712786	N/A	0.187765	0.294454	0.67724	0.579238
OG0000701	0.52288	0.176596	0.131355	0.53819	0.330946	0.0993724	N/A	0.643854	0.656672	0.00222035	0.0179649
OG0000702	0.702515	0.237912	0.546276	0.53819	0.0825522	0.0825522	N/A	0.452587	0.691387	0.0488323	0.0865612
OG0000705	0.52288	0.538699	0.131355	0.828909	0.00056493	0.801676	N/A	0.643854	0.656672	0.00222035	0.640174
OG0000706	0.897276	0.176596	0.131355	0.3181	0.819248	0.005896	N/A	0.643854	0.656672	0.00222035	0.0865612
OG0000708	0.86428	0.176596	0.131355	0.828909	3.30582e-05	0.520638	N/A	0.339137	0.656672	0.00222035	0.0865612
OG0000709	0.86428	0.790215	0.754149	0.744964	0.326615	4.26657e-15	N/A	0.562047	0.61454	0.0762739	0.579238
OG0000710	0.748126	0.0611409	0.424014	0.0405652	0.801676	0.010846	N/A	0.368126	0.157435	0.766847	0.640174
OG0000711	0.897276	0.176596	0.481232	0.0715932	0.000287832	2.81884e-09	N/A	0.643854	0.656672	0.029716	0.621578
OG0000712	0.86428	0.176596	0.131355	0.828909	0.520638	3.30582e-05	N/A	0.339137	0.656672	0.00222035	0.0865612
OG0000713	0.86428	0.538699	0.131355	0.0551772	0.819248	0.300595	N/A	0.339137	0.656672	0.000200125	0.657264
OG0000714	0.86428	0.176596	0.131355	0.3181	0.819248	0.000951078	N/A	0.339137	0.656672	0.00222035	0.0865612
OG0000715	0.86428	0.538699	0.131355	0.00137933	0.00372787	0.13262	N/A	0.339137	0.656672	0.00222035	0.640174
OG0000716	0.86428	0.176596	0.131355	1.41029e-05	0.00056493	4.99575e-05	N/A	0.339137	0.656672	0.00222035	0.640174
OG0000717	0.86428	0.176596	0.131355	2.00213e-06	4.99575e-05	0.00372787	N/A	0.339137	0.656672	0.00222035	0.640174
OG0000727	0.0804436	0.538699	6.31459e-07	0.168935	0.593963	0.593963	N/A	0.260475	0.656672	0.0111383	0.528799
OG0000732	0.00035322	0.288294	0.665597	0.0604035	0.593963	0.593963	N/A	0.0132375	0.563113	0.57369	0.528799
OG0000733	0.0543745	0.835372	0.258789	0.00111577	0.00780732	0.662333	N/A	0.260475	0.656672	0.67724	0.119507
OG0000734	0.86428	0.176596	0.131355	0.0115954	0.520638	0.300595	N/A	0.339137	0.656672	0.000200125	0.657264
OG0000735	0.86428	0.444951	0.386444	0.0274174	2.81884e-09	0.000287832	N/A	0.562047	0.61454	0.000794715	0.621578
OG0000737	0.86428	0.538699	0.131355	0.828909	0.005896	0.819248	N/A	0.339137	0.656672	0.00222035	0.0865612
OG0000739	0.86428	0.176596	0.131355	0.00753163	0.00056493	0.13262	N/A	0.339137	0.656672	0.00222035	0.640174
OG0000740	0.591537	0.599881	0.18334	0.141823	0.801676	0.00372787	N/A	0.695175	0.691387	0.149135	0.0724648
OG0000743	0.86428	0.444951	0.386444	0.0715932	2.10731e-08	0.0492641	N/A	0.562047	0.61454	0.000794715	0.621578
OG0000744	0.702515	0.237912	1.18707e-06	0.105912	0.244394	0.662333	N/A	0.452587	0.127841	0.380619	0.00278797
OG0000745	0.86428	0.176596	2.12333e-12	0.692171	0.244394	0.662333	N/A	0.339137	0.656672	0.270349	0.555133
OG0000747	0.86428	0.176596	0.131355	0.113923	0.819248	0.0825522	N/A	0.339137	0.656672	0.000200125	0.657264
OG0000748	0.897276	0.538699	0.131355	0.0715932	1.08839e-06	0.0492641	N/A	0.643854	0.656672	0.029716	0.621578
OG0000749	0.86428	0.176596	0.131355	0.828909	0.300595	0.005896	N/A	0.339137	0.656672	0.00222035	0.0865612
