s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
LPI08691	5073150	scaffold_1	25	LOC578258	13417513	spur5_scaffold_6	126	E
LPI09189	5893885	scaffold_1	26	LOC115918165	12211426	spur5_scaffold_6	124	E
LPI08845	6116756	scaffold_1	27	LOC115918265	12691448	spur5_scaffold_6	125	E
LPI09225	6641981	scaffold_1	28	LOC100889410	26273	spur5_scaffold_6	0	B2+C2
LPI10354	6675209	scaffold_1	29	LOC576167	10443276	spur5_scaffold_6	111	B2+C2
LPI09989	6705666	scaffold_1	30	LOC577108	10464527	spur5_scaffold_6	112	B2+C2
LPI09093	6816975	scaffold_1	31	LOC577170	10552973	spur5_scaffold_6	113	B2+C2
LPI10495	6869027	scaffold_1	32	LOC105446492	10589108	spur5_scaffold_6	114	-
LPI08594	6894185	scaffold_1	33	LOC577357	10603158	spur5_scaffold_6	115	B2+C2
LPI10382	6913769	scaffold_1	34	LOC764571	10641258	spur5_scaffold_6	116	B2+C2
LPI09192	6963018	scaffold_1	35	LOC575808	10684559	spur5_scaffold_6	117	B2+C2
LPI08492	6981933	scaffold_1	36	LOC577613	10697275	spur5_scaffold_6	118	B2+C2
LPI08916	7064106	scaffold_1	37	LOC577732	10773923	spur5_scaffold_6	119	B2+C2
LPI10113	7139281	scaffold_1	38	LOC100891631	10837307	spur5_scaffold_6	120	-
LPI10239	7221459	scaffold_1	39	LOC579674	10906698	spur5_scaffold_6	121	-
LPI09631	7294082	scaffold_1	40	LOC594510	10967518	spur5_scaffold_6	122	E
LPI09763	7794579	scaffold_1	41	LOC575693	11414085	spur5_scaffold_6	123	E
LPI09500	8285843	scaffold_1	42	LOC576650	52151443	spur5_scaffold_6	426	P
LPI09853	9446199	scaffold_1	43	LOC590530	23402985	spur5_scaffold_6	230	E
LPI09124	9457025	scaffold_1	44	LOC755564	23374815	spur5_scaffold_6	229	E
LPI08491	9491089	scaffold_1	45	LOC577033	23355118	spur5_scaffold_6	228	E
LPI09247	10220742	scaffold_1	46	LOC100890679	21106344	spur5_scaffold_6	208	-
LPI10377	10370192	scaffold_1	47	LOC577746	21079542	spur5_scaffold_6	207	-
LPI08482	10550896	scaffold_1	48	LOC585085	21006382	spur5_scaffold_6	206	E
LPI09164	10732346	scaffold_1	49	LOC752904	19574278	spur5_scaffold_6	191	B2+C2
LPI10431	10797611	scaffold_1	50	LOC100893535	19585421	spur5_scaffold_6	192	B2+C2
LPI09935	11094955	scaffold_1	51	LOC581552	19828862	spur5_scaffold_6	193	B2+C2
LPI08971	11366814	scaffold_1	52	LOC373240	20061316	spur5_scaffold_6	194	B2+C2
LPI10230	11421634	scaffold_1	53	LOC584519	20100851	spur5_scaffold_6	195	B2+C2
LPI09781	11623101	scaffold_1	54	LOC590445	20240322	spur5_scaffold_6	196	B2+C2
LPI10468	11667395	scaffold_1	55	LOC414054	20280612	spur5_scaffold_6	197	E
LPI08659	11779075	scaffold_1	56	LOC577218	20814060	spur5_scaffold_6	203	E
LPI10318	12162681	scaffold_1	57	LOC591096	20425258	spur5_scaffold_6	200	E
LPI10419	12234115	scaffold_1	58	LOC105441547	20463662	spur5_scaffold_6	201	E
LPI10047	12339089	scaffold_1	59	LOC582417	20535160	spur5_scaffold_6	202	E
LPI09258	12444548	scaffold_1	60	LOC100889137	20401272	spur5_scaffold_6	199	K
LPI08846	12469082	scaffold_1	61	LOC582318	20354873	spur5_scaffold_6	198	E
LPI09503	12524910	scaffold_1	62	LOC581567	20826317	spur5_scaffold_6	204	E
LPI09521	12537598	scaffold_1	63	LOC584846	20834885	spur5_scaffold_6	205	E
LPI10510	12939278	scaffold_1	64	LOC100890104	19070327	spur5_scaffold_6	187	-
LPI09847	12968135	scaffold_1	65	LOC764878	21452509	spur5_scaffold_6	209	E
LPI09851	13253435	scaffold_1	66	LOC577677	1659082	spur5_scaffold_6	9	-
LPI10180	13358888	scaffold_1	67	LOC588015	1741651	spur5_scaffold_6	10	B2+C2
LPI10073	13368525	scaffold_1	68	LOC577803	1751129	spur5_scaffold_6	11	-
LPI08886	13429675	scaffold_1	69	LOC578013	1811569	spur5_scaffold_6	12	-
LPI09265	13456658	scaffold_1	70	LOC578087	1833528	spur5_scaffold_6	13	B2+C2
LPI10163	13525701	scaffold_1	71	LOC578138	1842175	spur5_scaffold_6	14	B2+C2
LPI10361	13541218	scaffold_1	72	LOC100889554	1856262	spur5_scaffold_6	15	B2+C2
LPI09155	13640306	scaffold_1	73	LOC578344	1978338	spur5_scaffold_6	16	-
LPI10452	13668452	scaffold_1	74	LOC100887880	1998156	spur5_scaffold_6	17	B2+C2
LPI09537	13755187	scaffold_1	75	LOC575557	947018	spur5_scaffold_6	8	B2+C2
LPI10297	13912852	scaffold_1	76	LOC582488	15816690	spur5_scaffold_6	164	B2+C2
LPI09819	14027331	scaffold_1	77	LOC582523	15790920	spur5_scaffold_6	163	B2+C2
LPI08654	14079093	scaffold_1	78	LOC576833	15763695	spur5_scaffold_6	162	B2+C2
LPI10197	14113571	scaffold_1	79	LOC576891	15735586	spur5_scaffold_6	161	B2+C2
LPI08857	14260244	scaffold_1	80	LOC753187	15352118	spur5_scaffold_6	160	E
LPI09327	14600934	scaffold_1	81	LOC105437431	15304519	spur5_scaffold_6	159	E
LPI09550	14702665	scaffold_1	82	LOC581921	15264726	spur5_scaffold_6	158	B2+C2
LPI09480	14714973	scaffold_1	83	LOC756234	15225865	spur5_scaffold_6	157	B2+C2
LPI09022	14782449	scaffold_1	84	LOC581936	15196756	spur5_scaffold_6	156	B2+C2
LPI09903	14975824	scaffold_1	85	LOC588193	15054496	spur5_scaffold_6	155	B2+C2
LPI08516	15148981	scaffold_1	86	LOC588618	14987730	spur5_scaffold_6	154	B2+C2
LPI10530	15183465	scaffold_1	87	LOC588533	14954035	spur5_scaffold_6	153	B2+C2
LPI08646	15207330	scaffold_1	88	LOC580713	14922319	spur5_scaffold_6	152	B2+C2
LPI08560	15294441	scaffold_1	89	LOC580655	14872031	spur5_scaffold_6	151	B2+C2
LPI08737	15456168	scaffold_1	90	LOC589723	14682388	spur5_scaffold_6	150	E
LPI09453	15481353	scaffold_1	91	LOC580091	14651960	spur5_scaffold_6	149	E
LPI09515	15495944	scaffold_1	92	LOC763537	14635158	spur5_scaffold_6	148	E
LPI08888	15528801	scaffold_1	93	LOC100888387	669592	spur5_scaffold_6	6	-
LPI09278	15564564	scaffold_1	94	LOC100893273	726117	spur5_scaffold_6	7	E
LPI09622	16142134	scaffold_1	95	LOC577037	545218	spur5_scaffold_6	5	E
LPI10139	16173892	scaffold_1	96	LOC580128	526038	spur5_scaffold_6	4	E
LPI08893	16290342	scaffold_1	97	LOC580253	464296	spur5_scaffold_6	3	E
LPI09054	16618806	scaffold_1	98	LOC590595	247422	spur5_scaffold_6	1	B2+C2
LPI09934	16701045	scaffold_1	99	LOC580371	316028	spur5_scaffold_6	2	-
LPI09837	16978758	scaffold_1	100	LOC581211	43624311	spur5_scaffold_6	364	B2+C2
LPI09887	17031972	scaffold_1	101	LOC581153	43652207	spur5_scaffold_6	365	-
LPI09158	17062873	scaffold_1	102	LOC588186	43675323	spur5_scaffold_6	366	B2+C2
LPI09919	17177882	scaffold_1	103	LOC105440449	43753702	spur5_scaffold_6	367	-
LPI09005	17310041	scaffold_1	104	LOC752316	18668000	spur5_scaffold_6	186	E
LPI08640	17375974	scaffold_1	105	LOC115919367	18642010	spur5_scaffold_6	185	B2+C2
LPI08464	17496411	scaffold_1	106	LOC582289	17762006	spur5_scaffold_6	176	-
LPI10458	17823482	scaffold_1	107	LOC100891808	17972375	spur5_scaffold_6	177	B2+C2
LPI08452	17894109	scaffold_1	108	LOC586102	18022894	spur5_scaffold_6	178	-
LPI10405	18174474	scaffold_1	109	LOC591084	18204616	spur5_scaffold_6	179	-
LPI09518	18274500	scaffold_1	110	rab11	18277595	spur5_scaffold_6	180	B2+C2
LPI09502	18314065	scaffold_1	111	LOC583649	18294004	spur5_scaffold_6	181	B2+C2
LPI09274	18359591	scaffold_1	112	sia7	18321627	spur5_scaffold_6	182	B2+C2
LPI09759	18401470	scaffold_1	113	LOC578806	18364626	spur5_scaffold_6	183	B2+C2
LPI10083	18431501	scaffold_1	114	LOC594620	18408768	spur5_scaffold_6	184	B2+C2
LPI08506	19492775	scaffold_1	116	LOC586939	9898124	spur5_scaffold_6	104	B2+C2
LPI10463	19521065	scaffold_1	117	LOC756624	9910985	spur5_scaffold_6	105	B2+C2
LPI08977	19673386	scaffold_1	118	LOC582724	10063539	spur5_scaffold_6	106	B2+C2
LPI10422	19736253	scaffold_1	119	LOC100889919	10101153	spur5_scaffold_6	107	-
LPI08956	19768715	scaffold_1	120	LOC576433	10130070	spur5_scaffold_6	108	B2+C2
LPI08727	20125404	scaffold_1	121	LOC581813	10407262	spur5_scaffold_6	109	B2+C2
LPI09438	20148827	scaffold_1	122	LOC100890498	10420602	spur5_scaffold_6	110	B2+C2
LPI09692	20174748	scaffold_1	123	LOC574572	9852221	spur5_scaffold_6	103	B2+C2
LPI10061	20236724	scaffold_1	124	LOC588858	9840849	spur5_scaffold_6	102	B2+C2
LPI09585	20254646	scaffold_1	125	LOC587818	9830690	spur5_scaffold_6	101	B2+C2
LPI09430	20265602	scaffold_1	126	LOC586095	9793769	spur5_scaffold_6	100	B2+C2
LPI08719	20640490	scaffold_1	127	LOC580562	9580327	spur5_scaffold_6	99	B2+C2
LPI09789	20702532	scaffold_1	128	LOC580380	9564174	spur5_scaffold_6	98	B2+C2
LPI10454	20716883	scaffold_1	129	LOC756540	9551940	spur5_scaffold_6	97	-
LPI08621	20736440	scaffold_1	130	LOC592590	9531918	spur5_scaffold_6	96	B2+C2
LPI08912	20790756	scaffold_1	131	LOC592628	9504162	spur5_scaffold_6	95	B2+C2
LPI10069	20840043	scaffold_1	132	LOC580016	9481045	spur5_scaffold_6	94	B2+C2
LPI09676	20990098	scaffold_1	133	LOC588679	9305414	spur5_scaffold_6	93	J1
LPI08543	21087455	scaffold_1	134	LOC574908	9243653	spur5_scaffold_6	92	B2+C2
LPI10477	21434222	scaffold_1	135	LOC576910	8953493	spur5_scaffold_6	91	B2+C2
LPI10403	21462495	scaffold_1	136	LOC579831	8908637	spur5_scaffold_6	90	B2+C2
LPI10133	21550774	scaffold_1	137	LOC579944	8848420	spur5_scaffold_6	89	B2+C2
LPI08935	21621268	scaffold_1	138	LOC580066	8823575	spur5_scaffold_6	88	B3
LPI10179	21666264	scaffold_1	139	LOC373388	8793994	spur5_scaffold_6	87	B2+C2
LPI08809	21696557	scaffold_1	140	LOC594652	8750812	spur5_scaffold_6	86	B2+C2
LPI08882	21868524	scaffold_1	141	LOC578083	8546828	spur5_scaffold_6	85	B2+C2
LPI09701	21996177	scaffold_1	142	LOC105439087	8538442	spur5_scaffold_6	84	B2+C2
LPI08711	22037860	scaffold_1	143	LOC578214	8506894	spur5_scaffold_6	83	B2+C2
LPI10067	22173588	scaffold_1	144	LOC575560	8314494	spur5_scaffold_6	82	-
LPI09952	22785732	scaffold_1	145	LOC754309	7622248	spur5_scaffold_6	81	B2+C2
LPI09042	22805847	scaffold_1	146	LOC583818	7608740	spur5_scaffold_6	80	B2+C2
LPI09188	22885764	scaffold_1	147	gnaq	7501410	spur5_scaffold_6	79	B2+C2
LPI09133	22974760	scaffold_1	148	LOC753202	7476594	spur5_scaffold_6	78	-
LPI10528	23020495	scaffold_1	149	LOC373234	7361343	spur5_scaffold_6	77	B2+C2
LPI09099	23231703	scaffold_1	150	LOC586153	21739302	spur5_scaffold_6	217	E
LPI08855	23279407	scaffold_1	151	LOC584837	50826767	spur5_scaffold_6	416	-
LPI09477	23462590	scaffold_1	152	LOC576207	50699530	spur5_scaffold_6	415	E
LPI10098	23584380	scaffold_1	153	LOC584816	50590575	spur5_scaffold_6	414	E
LPI09986	23643236	scaffold_1	154	LOC582506	50559341	spur5_scaffold_6	413	E
LPI08472	23672776	scaffold_1	155	LOC582540	50546418	spur5_scaffold_6	412	E
LPI09912	23676317	scaffold_1	156	LOC582566	50524838	spur5_scaffold_6	411	E
LPI10432	23786637	scaffold_1	157	LOC755943	50433440	spur5_scaffold_6	410	E
LPI08992	23842909	scaffold_1	158	LOC100889794	50395729	spur5_scaffold_6	409	-
LPI10167	23860195	scaffold_1	159	LOC100893930	50357535	spur5_scaffold_6	408	E
LPI10225	23923164	scaffold_1	160	LOC581660	50311519	spur5_scaffold_6	407	E
LPI10328	24232199	scaffold_1	161	LOC581218	50092220	spur5_scaffold_6	406	-
LPI09914	24250484	scaffold_1	162	LOC581166	50088751	spur5_scaffold_6	405	E
LPI09125	24260151	scaffold_1	163	LOC581098	50078532	spur5_scaffold_6	404	-
LPI08932	24280135	scaffold_1	164	LOC579478	50056317	spur5_scaffold_6	403	-
LPI08844	24347516	scaffold_1	165	LOC579594	50018504	spur5_scaffold_6	402	E
LPI08768	24405469	scaffold_1	166	LOC579733	49920963	spur5_scaffold_6	401	B2+C2
LPI09524	24497973	scaffold_1	167	LOC580120	49830742	spur5_scaffold_6	400	B2+C2
LPI09461	24681245	scaffold_1	168	LOC105444658	49779049	spur5_scaffold_6	399	-
LPI10108	25043523	scaffold_1	169	LOC580797	49371576	spur5_scaffold_6	398	-
LPI10490	25309402	scaffold_1	170	LOC576136	49153598	spur5_scaffold_6	397	B2+C2
LPI09992	25352907	scaffold_1	171	LOC115919180	49146527	spur5_scaffold_6	396	-
LPI08548	25371555	scaffold_1	172	LOC580337	49127825	spur5_scaffold_6	395	B2+C2
LPI08633	25558153	scaffold_1	173	LOC100893889	48924854	spur5_scaffold_6	394	E
LPI09180	26305718	scaffold_1	174	LOC582884	19094213	spur5_scaffold_6	188	-
LPI08863	26628321	scaffold_1	175	LOC581868	19326550	spur5_scaffold_6	189	E
LPI08494	26726698	scaffold_1	176	LOC581763	19363926	spur5_scaffold_6	190	E
LPI08929	27038025	scaffold_1	177	LOC581581	17160625	spur5_scaffold_6	169	B2+C2
LPI09131	27105378	scaffold_1	178	LOC764487	17205815	spur5_scaffold_6	170	-
LPI10208	27346823	scaffold_1	179	LOC578005	17502570	spur5_scaffold_6	171	-
LPI10480	27484897	scaffold_1	180	LOC577795	17585716	spur5_scaffold_6	172	B2+C2
LPI10492	27505888	scaffold_1	181	LOC100888900	17602726	spur5_scaffold_6	173	B2+C2
LPI08999	27528150	scaffold_1	182	LOC105445105	17624243	spur5_scaffold_6	174	B2+C2
LPI08618	27649968	scaffold_1	183	LOC582361	17717819	spur5_scaffold_6	175	B2+C2
LPI09412	27715867	scaffold_1	184	LOC576361	21590859	spur5_scaffold_6	211	E
LPI09171	27775540	scaffold_1	185	LOC576426	21639340	spur5_scaffold_6	212	E
LPI09248	27792222	scaffold_1	186	LOC576498	21657469	spur5_scaffold_6	213	E
LPI09275	27901362	scaffold_1	187	LOC753105	21707876	spur5_scaffold_6	215	E
LPI08692	27938643	scaffold_1	188	LOC579051	21724148	spur5_scaffold_6	216	E
LPI09436	28026106	scaffold_1	189	LOC594527	50949840	spur5_scaffold_6	417	E
LPI08647	28291250	scaffold_1	190	LOC100888814	51165402	spur5_scaffold_6	418	E
LPI09267	28397126	scaffold_1	191	LOC100889889	51719207	spur5_scaffold_6	420	E
LPI08583	28429477	scaffold_1	192	LOC100890653	51697934	spur5_scaffold_6	419	E
LPI09120	29323230	scaffold_1	193	LOC373288	51725317	spur5_scaffold_6	421	E
LPI08953	29531959	scaffold_1	194	LOC581215	51908588	spur5_scaffold_6	422	E
LPI09475	29606417	scaffold_1	195	LOC591807	52025064	spur5_scaffold_6	423	E
LPI09103	29699064	scaffold_1	196	LOC580083	52100275	spur5_scaffold_6	424	-
LPI08794	29754703	scaffold_1	197	LOC100891958	52138244	spur5_scaffold_6	425	E
LPI09870	31171972	scaffold_1	198	LOC582526	33771756	spur5_scaffold_6	271	B2+C2
LPI08473	31243147	scaffold_1	199	LOC578457	21534880	spur5_scaffold_6	210	-
LPI09915	31516973	scaffold_1	200	LOC579180	33900759	spur5_scaffold_6	272	B2+C2
LPI09738	31559110	scaffold_1	201	LOC582493	33746350	spur5_scaffold_6	270	B2+C2
LPI10284	31610502	scaffold_1	202	rab8	33986843	spur5_scaffold_6	273	B2+C2
LPI08959	31711896	scaffold_1	203	LOC578471	2059923	spur5_scaffold_6	19	B2+C2
LPI10315	32427537	scaffold_1	204	LOC578163	43783074	spur5_scaffold_6	368	-
LPI10447	32510515	scaffold_1	205	LOC578241	43802861	spur5_scaffold_6	369	-
LPI10462	32524427	scaffold_1	206	LOC580798	43816230	spur5_scaffold_6	370	B2+C2
LPI09579	32557312	scaffold_1	207	LOC754445	43848604	spur5_scaffold_6	371	-
LPI09950	32692471	scaffold_1	208	LOC581750	43956243	spur5_scaffold_6	372	B2+C2
LPI08799	33229842	scaffold_1	209	LOC589304	29708548	spur5_scaffold_6	264	B2+C2
LPI09998	33561645	scaffold_1	210	LOC579676	29244153	spur5_scaffold_6	263	B2+C2
LPI09708	33583679	scaffold_1	211	LOC579752	29236803	spur5_scaffold_6	262	B2+C2
LPI10166	33610669	scaffold_1	212	LOC100890628	29181158	spur5_scaffold_6	261	B2+C2
LPI09540	33735483	scaffold_1	213	LOC100890480	29078820	spur5_scaffold_6	260	-
LPI09108	33977798	scaffold_1	214	LOC577618	36926157	spur5_scaffold_6	304	-
LPI08808	33990576	scaffold_1	215	LOC577562	36902188	spur5_scaffold_6	303	E
LPI08541	34023090	scaffold_1	216	LOC581333	36839999	spur5_scaffold_6	302	-
LPI08456	34140203	scaffold_1	217	LOC579199	36788108	spur5_scaffold_6	301	-
LPI08771	34151461	scaffold_1	218	LOC100890394	36774118	spur5_scaffold_6	300	E
LPI09346	34188866	scaffold_1	219	LOC579389	36733503	spur5_scaffold_6	299	E
LPI09026	34222206	scaffold_1	220	LOC579456	36691524	spur5_scaffold_6	298	E
LPI08968	34285848	scaffold_1	221	LOC579513	36666096	spur5_scaffold_6	297	E
LPI08944	34302776	scaffold_1	222	LOC579576	36635776	spur5_scaffold_6	296	E
LPI09067	34338406	scaffold_1	223	LOC100888148	36533798	spur5_scaffold_6	295	E
LPI09907	35619836	scaffold_1	224	LOC100892044	46453715	spur5_scaffold_6	373	-
LPI09696	35724950	scaffold_1	225	LOC100889970	46584532	spur5_scaffold_6	374	E
LPI08572	35783344	scaffold_1	226	LOC586351	46625255	spur5_scaffold_6	375	E
LPI09342	36045219	scaffold_1	227	LOC588665	47133845	spur5_scaffold_6	376	B2+C2
LPI08784	36104414	scaffold_1	228	LOC753062	47181229	spur5_scaffold_6	377	-
LPI10473	36338829	scaffold_1	229	LOC590611	47392208	spur5_scaffold_6	378	E
LPI09854	36393032	scaffold_1	230	PMCA	47440339	spur5_scaffold_6	379	E
LPI09844	36560527	scaffold_1	231	LOC577472	47589376	spur5_scaffold_6	380	E
LPI09469	36667327	scaffold_1	232	LOC585551	47654303	spur5_scaffold_6	381	E
LPI08817	36729399	scaffold_1	233	LOC100889974	47663003	spur5_scaffold_6	382	E
LPI09163	36777163	scaffold_1	234	LOC580332	47687015	spur5_scaffold_6	383	E
LPI08764	36926042	scaffold_1	235	LOC577639	47818594	spur5_scaffold_6	384	E
LPI08442	37003615	scaffold_1	236	LOC586359	48095731	spur5_scaffold_6	385	E
LPI09333	37250523	scaffold_1	237	LOC575263	48306393	spur5_scaffold_6	386	E
LPI08607	37266937	scaffold_1	238	LOC754814	48319122	spur5_scaffold_6	387	E
LPI09895	37441797	scaffold_1	239	LOC579135	48462536	spur5_scaffold_6	388	E
LPI09939	37447097	scaffold_1	240	LOC582612	48473509	spur5_scaffold_6	389	-
LPI09740	37483135	scaffold_1	241	LOC580943	48507152	spur5_scaffold_6	390	E
LPI09645	37535987	scaffold_1	242	LOC581879	48543233	spur5_scaffold_6	391	E
LPI09799	37645574	scaffold_1	243	LOC582545	48624302	spur5_scaffold_6	392	E
LPI09486	37808837	scaffold_1	244	LOC579746	48799908	spur5_scaffold_6	393	E
LPI09423	40599489	scaffold_1	246	LOC588054	26441937	spur5_scaffold_6	231	E
LPI08575	40688170	scaffold_1	247	LOC589588	26511479	spur5_scaffold_6	232	E
LPI10222	40707575	scaffold_1	248	LOC589611	26520602	spur5_scaffold_6	233	E
LPI09651	40730674	scaffold_1	249	LOC583676	26538416	spur5_scaffold_6	234	E
LPI10022	40751311	scaffold_1	250	LOC583717	26546705	spur5_scaffold_6	235	E
LPI09683	40768840	scaffold_1	251	LOC105443717	26560780	spur5_scaffold_6	236	E
LPI09576	40854813	scaffold_1	252	LOC577039	26605436	spur5_scaffold_6	237	E
LPI10466	40888206	scaffold_1	253	LOC580124	26624905	spur5_scaffold_6	238	E
LPI09724	40923489	scaffold_1	254	LOC100891632	26649202	spur5_scaffold_6	239	E
LPI10526	41066601	scaffold_1	255	LOC583107	26823212	spur5_scaffold_6	240	B2+C2
LPI08898	41094513	scaffold_1	256	LOC100892626	26845621	spur5_scaffold_6	241	B2+C2
LPI08484	41300763	scaffold_1	257	LOC585016	27019157	spur5_scaffold_6	242	B2+C2
LPI10143	41312839	scaffold_1	258	LOC581118	27025731	spur5_scaffold_6	243	B2+C2
LPI08875	41376179	scaffold_1	259	LOC105447386	27087328	spur5_scaffold_6	244	-
LPI08728	41385352	scaffold_1	260	LOC580994	27092827	spur5_scaffold_6	245	-
LPI09906	41728229	scaffold_1	261	LOC753251	27398765	spur5_scaffold_6	246	B2+C2
LPI09464	41745820	scaffold_1	262	LOC100893391	27404920	spur5_scaffold_6	247	B2+C2
LPI09560	41766467	scaffold_1	263	cdk4	27418979	spur5_scaffold_6	248	B2+C2
LPI08961	42494549	scaffold_1	264	LOC100891546	28412392	spur5_scaffold_6	249	-
LPI09341	42552570	scaffold_1	265	LOC584099	28430674	spur5_scaffold_6	250	E
LPI10121	42610412	scaffold_1	266	LOC584144	28485963	spur5_scaffold_6	251	-
LPI10136	42681919	scaffold_1	267	LOC584205	28525778	spur5_scaffold_6	252	-
LPI08448	42832315	scaffold_1	268	LOC588386	28645862	spur5_scaffold_6	253	B2+C2
LPI08558	42961940	scaffold_1	269	LOC575020	28769512	spur5_scaffold_6	254	A1
LPI08954	43020145	scaffold_1	270	LOC575215	28824926	spur5_scaffold_6	255	-
LPI09072	43139762	scaffold_1	271	LOC575429	28927257	spur5_scaffold_6	256	B2+C2
LPI09085	43253006	scaffold_1	272	LOC753088	29012412	spur5_scaffold_6	257	-
LPI08902	43285950	scaffold_1	273	LOC582346	29026358	spur5_scaffold_6	258	L
LPI08876	43309141	scaffold_1	274	LOC582313	29045109	spur5_scaffold_6	259	B2+C2
LPI10215	43442886	scaffold_1	275	LOC583525	37123854	spur5_scaffold_6	305	-
LPI10299	43457673	scaffold_1	276	LOC100893690	37147597	spur5_scaffold_6	306	-
LPI09772	43497166	scaffold_1	277	LOC586818	37183478	spur5_scaffold_6	307	E
LPI09946	43527990	scaffold_1	278	LOC576164	37281101	spur5_scaffold_6	308	B2+C2
LPI10137	43560372	scaffold_1	279	LOC579391	37296594	spur5_scaffold_6	309	B2+C2
LPI10119	43673210	scaffold_1	280	COLP1alpha	37381782	spur5_scaffold_6	310	-
LPI08991	44246821	scaffold_1	281	LOC577994	38013773	spur5_scaffold_6	311	-
LPI08515	44801320	scaffold_1	282	eve	38491798	spur5_scaffold_6	312	-
LPI10050	44836632	scaffold_1	283	LOC576717	38532195	spur5_scaffold_6	313	B2+C2
LPI09762	45562142	scaffold_1	284	LOC577956	39635831	spur5_scaffold_6	314	-
LPI10100	45741451	scaffold_1	285	LOC577819	39777460	spur5_scaffold_6	315	E
LPI09497	45979847	scaffold_1	286	LOC575873	39902197	spur5_scaffold_6	316	E
LPI09010	45993397	scaffold_1	287	LOC594000	39911807	spur5_scaffold_6	317	E
LPI09323	46118016	scaffold_1	288	LOC753114	7167523	spur5_scaffold_6	76	-
LPI09313	46122225	scaffold_1	289	LOC579774	7161239	spur5_scaffold_6	75	B2+C2
LPI10455	46268066	scaffold_1	290	LOC754129	7111025	spur5_scaffold_6	74	B2+C2
LPI09670	47230087	scaffold_1	291	LOC585950	6258003	spur5_scaffold_6	73	B2+C2
LPI10252	47299430	scaffold_1	292	LOC583286	6190015	spur5_scaffold_6	72	-
LPI10334	47361674	scaffold_1	293	LOC594488	6172040	spur5_scaffold_6	71	B2+C2
LPI09726	47406385	scaffold_1	294	LOC594485	6151906	spur5_scaffold_6	70	B2+C2
LPI09928	47455358	scaffold_1	295	LOC584529	6058510	spur5_scaffold_6	69	B2+C2
LPI10110	47542496	scaffold_1	296	LOC762920	6038738	spur5_scaffold_6	68	B2+C2
LPI09801	47614748	scaffold_1	297	LOC585998	5971954	spur5_scaffold_6	67	E
LPI09633	47657323	scaffold_1	298	LOC589012	5942459	spur5_scaffold_6	66	-
LPI09958	47717457	scaffold_1	299	LOC592391	5909508	spur5_scaffold_6	65	-
LPI10105	47783259	scaffold_1	300	eif4e3	5891995	spur5_scaffold_6	64	E
LPI09746	47887966	scaffold_1	301	LOC105440285	5833306	spur5_scaffold_6	63	B2+C2
LPI08730	47956799	scaffold_1	302	LOC579659	5742143	spur5_scaffold_6	62	B2+C2
LPI09350	48132783	scaffold_1	303	LOC580618	5645891	spur5_scaffold_6	61	B2+C2
LPI09445	48171522	scaffold_1	304	LOC580554	5613227	spur5_scaffold_6	60	B2+C2
LPI08752	48305541	scaffold_1	305	LOC575126	5545984	spur5_scaffold_6	59	B2+C2
