s1chr	s2chr	s1tot	s2tot	n	fishp	padj	scol	s1g	s1gp	s1gi	s2g	s2gp	s2gi	clg
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03538	13290933	1827	MGLB20186	28081944	3597	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL04013	13703368	1828	MGLB20268	28156787	3598	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03279	13835880	1829	MGLB20690	28325194	3600	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02599	13845186	1830	MGLB20782	28317393	3599	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03034	14314321	1831	MGLB20200	25727837	3587	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03025	14421011	1832	MGLB20977	29059431	3605	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02903	14434174	1833	MGLB20466	29077734	3606	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02301	14465545	1834	MGLB20981	29111269	3607	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03436	14582275	1835	MGLB20911	29133014	3608	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03111	14727949	1839	MGLB20538	29154659	3609	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03520	14786980	1840	MGLB20647	29232631	3610	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03201	15150785	1841	MGLB20267	29276108	3611	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL04002	15555548	1842	MGLB20545	35989466	3638	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02304	18426121	1843	MGLB20619	27156844	3588	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02037	18494111	1844	MGLB20641	12925847	3518	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03745	18579336	1845	MGLB20206	12824289	3517	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03747	18637649	1846	MGLB20728	12780072	3516	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03691	19166675	1847	MGLB20844	8014996	3486	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03731	19192921	1848	MGLB20748	8031376	3487	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03806	21385073	1849	MGLB21001	2776321	3459	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02194	21579381	1850	MGLB20992	2928992	3460	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02446	22860976	1851	MGLB20573	8087959	3488	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02671	22902759	1852	MGLB20289	20319147	3556	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03746	22928071	1853	MGLB20404	20302147	3555	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03033	23007581	1854	MGLB20905	20294219	3554	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02026	23018331	1855	MGLB20415	3540029	3461	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02040	23076507	1856	MGLB20859	14917839	3528	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02871	23421229	1857	MGLB20501	14848463	3527	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03818	23511319	1858	MGLB20982	14713052	3526	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03351	23645041	1859	MGLB20879	14627823	3525	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03141	24203526	1860	MGLB20618	14101860	3524	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03473	25210101	1862	MGLB20343	6291168	3478	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02517	25739896	1863	MGLB20605	32526106	3629	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02699	25785391	1864	MGLB20683	32407092	3628	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02838	25897444	1865	MGLB20628	32328917	3627	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02460	25912935	1866	MGLB20257	32226296	3626	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03454	26004047	1867	MGLB20706	32164861	3625	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03042	26026133	1868	MGLB20329	32040781	3624	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02995	26387098	1869	MGLB20483	31643391	3623	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02781	26977596	1870	MGLB20719	17370367	3548	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03265	27081604	1871	MGLB20337	17343990	3547	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03153	30001837	1872	MGLB20698	5620596	3476	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03909	30055345	1873	MGLB20336	5705161	3477	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03712	30238063	1874	MGLB20843	4147466	3465	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03564	30246577	1875	MGLB20958	4152683	3466	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02555	30310073	1876	MGLB20781	4198751	3467	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03852	30320403	1877	MGLB20271	4245866	3468	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02331	30360892	1878	MGLB20424	4271162	3469	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02753	30386248	1879	MGLB20293	4309715	3470	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02297	30436971	1880	MGLB20194	4359126	3471	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03404	30461510	1881	MGLB20364	4400916	3472	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03986	30840857	1882	MGLB20930	31455299	3621	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02729	30849344	1883	MGLB20842	31477467	3622	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03224	30913990	1884	MGLB20674	8468859	3489	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02532	30992096	1885	MGLB20779	8513350	3490	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02309	31025082	1886	MGLB20835	8581639	3491	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02746	31431966	1887	MGLB20208	1758282	3458	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03933	32647974	1888	MGLB20983	36991528	3643	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02604	32941978	1889	MGLB20686	15513595	3531	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02929	32972927	1890	MGLB20340	15535023	3532	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03188	33070603	1891	MGLB20396	15659443	3533	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02943	33093072	1892	MGLB20651	15694243	3534	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL01975	33779738	1893	MGLB20839	15990097	3535	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03321	33848400	1894	MGLB20440	16077864	3536	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03905	33882426	1895	MGLB20432	16137379	3537	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03870	33898742	1896	MGLB20589	16165299	3538	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02322	33981806	1897	MGLB20315	16343096	3539	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02910	34004217	1898	MGLB20383	16368186	3540	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL04001	34473396	1899	MGLB20788	16608282	3541	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03017	34732557	1900	MGLB20763	16879736	3542	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL01999	34892597	1901	MGLB20234	17061057	3543	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03780	35230859	1902	MGLB20239	17211099	3544	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02072	35244969	1903	MGLB20595	17245901	3545	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02850	35292188	1904	MGLB20243	17309396	3546	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02138	35307666	1905	MGLB20599	19919936	3550	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03408	35581659	1906	MGLB20703	19789855	3549	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03211	36162465	1907	MGLB20585	15125590	3529	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03309	36411264	1908	MGLB20867	15301120	3530	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03808	36721232	1909	MGLB20960	19981631	3551	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03787	37110570	1910	MGLB20379	20623054	3560	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02529	37124448	1911	MGLB20723	20550177	3559	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02220	37245391	1914	MGLB20270	13811143	3523	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02433	37349478	1915	MGLB20753	11820566	3509	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02049	37430765	1916	MGLB20576	11613624	3508	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02622	37448986	1917	MGLB20452	11587570	3507	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03117	38009123	1918	MGLB20938	11399062	3506	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02770	38026822	1919	MGLB20639	11358989	3505	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03132	38086004	1920	MGLB20550	11288133	3504	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03588	38651617	1921	MGLB20276	10676795	3503	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03782	38845550	1922	MGLB20613	10331956	3502	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02828	38980657	1923	MGLB20233	10277200	3501	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03360	39180842	1924	MGLB20534	9802983	3500	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03056	40334997	1925	MGLB20964	21304994	3561	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02895	40355497	1926	MGLB20513	21343499	3562	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02739	40377551	1927	MGLB20857	21353415	3563	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL01981	40431718	1928	MGLB20430	21398453	3564	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02166	40454441	1929	MGLB20933	21420298	3565	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02700	40514906	1930	MGLB20685	21516764	3566	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02703	40523675	1931	MGLB20988	21534760	3567	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02280	40529394	1932	MGLB20659	21541302	3568	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02620	40546187	1933	MGLB20775	21577438	3569	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03403	40583246	1934	MGLB20456	20462849	3558	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03626	41997618	1936	MGLB20914	36339798	3639	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03641	42147984	1937	MGLB20416	36384561	3640	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02113	42612755	1938	MGLB21009	36713471	3641	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03699	42721252	1939	MGLB21012	36798601	3642	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02241	44118607	1940	MGLB20201	22030751	3573	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02987	44128845	1941	MGLB20302	22009409	3572	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02536	44227287	1942	MGLB20225	21798446	3571	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03447	44400906	1943	MGLB20630	21622975	3570	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02545	44424982	1944	MGLB20604	20015682	3552	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03942	44946483	1945	MGLB20966	20178367	3553	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02362	45116905	1946	MGLB20610	4634800	3473	-
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02243	45337996	1947	MGLB20592	4690164	3474	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL02788	45403550	1948	MGLB20929	8794913	3492	L
Scaffold_1721	scaffold_13	183	187	183	3.31023982713635e-322	1.68822231183954e-320	S	PL03770	45603891	1949	MGLB20543	20403698	3557	L
Scaffold_174	scaffold_1	544	470	467	0	0	S	PL08909	6417462	18	MGLB16642	12825645	597	A1
Scaffold_174	scaffold_1	544	470	467	0	0	S	PL09318	6482993	19	MGLB16325	12864950	598	A1
Scaffold_174	scaffold_1	544	470	467	0	0	S	PL08553	6703753	20	MGLB16179	28330491	692	A1
Scaffold_174	scaffold_1	544	470	467	0	0	S	PL11298	6780006	21	MGLB16867	28366395	693	A1
Scaffold_174	scaffold_1	544	470	467	0	0	S	PL08128	6883604	22	MGLB17017	28469671	694	A1
Scaffold_174	scaffold_1	544	470	467	0	0	S	PL10553	6892041	23	MGLB16819	28476182	695	A1
