s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
PL08112	24647568	Scaffold_174	163	MGLB17159	11798506	scaffold_1	580	-
PL08715	24684865	Scaffold_174	164	MGLB16844	11832418	scaffold_1	581	-
PL09669	24732111	Scaffold_174	165	MGLB16869	11870487	scaffold_1	582	-
PL10880	24834191	Scaffold_174	166	MGLB17057	11983287	scaffold_1	583	A1
PL08524	24848274	Scaffold_174	167	MGLB16796	12002432	scaffold_1	584	A1
PL10856	24925572	Scaffold_174	168	MGLB16512	12042571	scaffold_1	585	A1
PL09064	24946290	Scaffold_174	169	MGLB16822	12094360	scaffold_1	586	-
PL10694	24985844	Scaffold_174	170	MGLB16305	12125072	scaffold_1	587	A1
PL09802	25116908	Scaffold_174	171	MGLB16900	12220361	scaffold_1	588	A1
PL08667	25261663	Scaffold_174	172	MGLB17250	12387146	scaffold_1	589	A1
PL10970	25297886	Scaffold_174	173	MGLB16336	12396881	scaffold_1	590	A1
PL08570	25350963	Scaffold_174	174	MGLB17296	12503846	scaffold_1	591	A1
PL10665	25403584	Scaffold_174	175	MGLB16530	12565664	scaffold_1	592	-
PL08695	25453975	Scaffold_174	176	MGLB16503	40635562	scaffold_1	796	A1
PL09790	25467107	Scaffold_174	177	MGLB16231	40622179	scaffold_1	795	A1
PL08349	25517016	Scaffold_174	178	MGLB17181	40541447	scaffold_1	794	A1
PL09690	25632743	Scaffold_174	179	MGLB16665	40420205	scaffold_1	793	A1
PL08626	25728724	Scaffold_174	180	MGLB16505	40292897	scaffold_1	792	-
PL08321	25765524	Scaffold_174	181	MGLB16370	40250905	scaffold_1	791	A1
PL10400	25781875	Scaffold_174	182	MGLB16476	40244468	scaffold_1	790	A1
PL10431	25809053	Scaffold_174	183	MGLB17018	40205515	scaffold_1	789	A1
PL10490	25822130	Scaffold_174	184	MGLB16222	40167003	scaffold_1	788	A1
PL10002	25867760	Scaffold_174	185	MGLB17254	40047889	scaffold_1	787	A1
PL08165	25884065	Scaffold_174	186	MGLB17089	39975169	scaffold_1	786	-
PL10231	25996387	Scaffold_174	187	MGLB16877	39937015	scaffold_1	785	-
PL09442	26038307	Scaffold_174	188	MGLB17065	39923702	scaffold_1	784	A1
PL11092	26124042	Scaffold_174	189	MGLB17154	39774544	scaffold_1	783	-
PL09877	26258876	Scaffold_174	190	MGLB16643	39733442	scaffold_1	782	A1
PL09505	26280035	Scaffold_174	191	MGLB17151	39707829	scaffold_1	781	A1
PL08420	26814139	Scaffold_174	192	MGLB17079	39101018	scaffold_1	780	A1
PL08311	27093671	Scaffold_174	193	MGLB16463	38952834	scaffold_1	779	A1
PL10391	27317166	Scaffold_174	194	MGLB16267	9958536	scaffold_1	560	A1
PL10944	27408064	Scaffold_174	195	MGLB16168	10159533	scaffold_1	561	A1
PL11143	27452119	Scaffold_174	196	MGLB17012	10231013	scaffold_1	562	A1
PL10663	27496050	Scaffold_174	197	MGLB17059	10344113	scaffold_1	563	A1
PL08330	27637387	Scaffold_174	198	MGLB17048	52998152	scaffold_1	891	A1
PL08607	27752527	Scaffold_174	199	MGLB16271	47869900	scaffold_1	861	A1
PL08338	27807377	Scaffold_174	200	MGLB16857	47936065	scaffold_1	862	A1
PL09621	28047294	Scaffold_174	201	MGLB16850	48158902	scaffold_1	863	-
PL11211	28082241	Scaffold_174	202	MGLB16967	48187837	scaffold_1	864	A1
PL09759	28101974	Scaffold_174	203	MGLB17061	48235767	scaffold_1	865	A1
PL10060	28195973	Scaffold_174	204	MGLB17136	48380466	scaffold_1	866	A1
PL09615	28397838	Scaffold_174	205	MGLB16335	11345752	scaffold_1	570	A1
PL09351	28507768	Scaffold_174	206	MGLB16256	46880489	scaffold_1	853	A1
PL08331	28511749	Scaffold_174	207	MGLB16396	46878550	scaffold_1	852	-
PL11012	28539133	Scaffold_174	208	MGLB16562	46922235	scaffold_1	854	-
PL11132	28565065	Scaffold_174	209	MGLB16514	46966687	scaffold_1	855	A1
PL10738	28582653	Scaffold_174	210	MGLB17295	46984860	scaffold_1	856	A1
PL09238	42184458	Scaffold_174	255	MGLB16700	44182997	scaffold_1	827	-
PL10945	42218806	Scaffold_174	256	MGLB16539	44215499	scaffold_1	828	A1
PL07996	42507781	Scaffold_174	257	MGLB16506	44520242	scaffold_1	829	A1
PL09404	42716980	Scaffold_174	258	MGLB16624	44875706	scaffold_1	830	A1
PL08013	42765604	Scaffold_174	259	MGLB17202	44903668	scaffold_1	831	-
PL11042	42833803	Scaffold_174	260	MGLB17194	45134541	scaffold_1	832	A1
PL08155	42843856	Scaffold_174	261	MGLB17092	45159499	scaffold_1	833	A1
PL10108	42875726	Scaffold_174	262	MGLB16570	45194297	scaffold_1	834	A1
PL11270	42907009	Scaffold_174	263	MGLB16498	45249126	scaffold_1	835	-
PL10085	42948779	Scaffold_174	264	MGLB16690	45299280	scaffold_1	836	A1
PL08177	42961050	Scaffold_174	265	MGLB16139	45317264	scaffold_1	837	-
PL10667	42977749	Scaffold_174	266	MGLB16293	45340449	scaffold_1	838	A1
PL08109	43015723	Scaffold_174	267	MGLB16878	45417074	scaffold_1	839	A1
PL09530	43051687	Scaffold_174	268	MGLB16873	45468499	scaffold_1	840	A1
PL09279	43068354	Scaffold_174	269	MGLB17074	45505377	scaffold_1	841	A1
PL09656	43086375	Scaffold_174	270	MGLB16253	45522197	scaffold_1	842	A1
PL09320	43151292	Scaffold_174	271	MGLB17010	45569741	scaffold_1	843	A1
PL08137	43245164	Scaffold_174	272	MGLB16858	45712578	scaffold_1	844	A1
PL08585	43787169	Scaffold_174	273	MGLB16908	10653862	scaffold_1	568	A1
PL09631	44248860	Scaffold_174	274	MGLB16375	42345895	scaffold_1	806	A1
PL08614	44365502	Scaffold_174	275	MGLB16176	42446433	scaffold_1	807	A1
PL08752	44548704	Scaffold_174	276	MGLB16769	42633486	scaffold_1	808	-
PL08797	44659830	Scaffold_174	277	MGLB16886	42661690	scaffold_1	809	A1
PL10549	44684587	Scaffold_174	278	MGLB16187	42689947	scaffold_1	810	A1
PL08473	44708314	Scaffold_174	279	MGLB17309	42723093	scaffold_1	811	A1
PL09041	44721925	Scaffold_174	280	MGLB16584	42742841	scaffold_1	812	A1
PL08959	44737572	Scaffold_174	281	MGLB16081	42757987	scaffold_1	813	A1
PL08934	44968779	Scaffold_174	282	MGLB17144	42886085	scaffold_1	814	A1
PL09407	45842669	Scaffold_174	283	MGLB16425	21987037	scaffold_1	645	A1
PL09658	45849891	Scaffold_174	284	MGLB17164	21995780	scaffold_1	646	A1
PL11157	45932484	Scaffold_174	285	MGLB16827	22025840	scaffold_1	647	A1
PL10154	45940681	Scaffold_174	286	MGLB16140	22077160	scaffold_1	648	A1
PL08142	45986936	Scaffold_174	287	MGLB17163	22108795	scaffold_1	649	-
PL10097	46042379	Scaffold_174	288	MGLB16645	22117055	scaffold_1	650	A1
PL08325	46686411	Scaffold_174	289	MGLB16234	19175408	scaffold_1	611	A1
PL10061	46768111	Scaffold_174	290	MGLB17243	19225501	scaffold_1	612	-
PL08061	46922010	Scaffold_174	291	MGLB16217	19407410	scaffold_1	613	A1
PL10194	46940411	Scaffold_174	292	MGLB16188	19432684	scaffold_1	614	A1
PL09300	47053158	Scaffold_174	293	MGLB16774	19530518	scaffold_1	615	A1
PL08518	47150089	Scaffold_174	294	MGLB16397	19658817	scaffold_1	616	A1
PL11197	47190495	Scaffold_174	295	MGLB16987	19697056	scaffold_1	617	A1
PL10525	47326998	Scaffold_174	296	MGLB16165	19830920	scaffold_1	618	-
PL08292	47421360	Scaffold_174	297	MGLB17056	19956147	scaffold_1	619	A1
PL09353	47636748	Scaffold_174	298	MGLB16692	20189403	scaffold_1	620	A1
PL10307	47691341	Scaffold_174	299	MGLB16703	20241767	scaffold_1	621	-
PL11220	47896262	Scaffold_174	300	MGLB17000	20497870	scaffold_1	622	-
PL10456	47939066	Scaffold_174	301	MGLB16649	20539571	scaffold_1	623	-
PL09062	48024795	Scaffold_174	302	MGLB16756	20630984	scaffold_1	624	A1
PL09399	48119573	Scaffold_174	303	MGLB16788	20732137	scaffold_1	625	A1
PL09507	48130551	Scaffold_174	304	MGLB16255	20747166	scaffold_1	626	A1
PL10975	48259612	Scaffold_174	305	MGLB16972	20909432	scaffold_1	627	A1
PL08924	48360038	Scaffold_174	306	MGLB17286	21018835	scaffold_1	628	A1
PL09038	48367111	Scaffold_174	307	MGLB16839	21028271	scaffold_1	629	A1
PL10046	48408493	Scaffold_174	308	MGLB17331	21114043	scaffold_1	631	A1
PL09815	48410402	Scaffold_174	309	MGLB16493	21086445	scaffold_1	630	A1
PL10577	48554465	Scaffold_174	310	MGLB16902	21174905	scaffold_1	632	-
PL08483	48630451	Scaffold_174	311	MGLB16105	21263271	scaffold_1	633	A1
PL10851	48690855	Scaffold_174	312	MGLB16169	38541957	scaffold_1	774	A1
PL10885	49724586	Scaffold_174	313	MGLB16855	25057128	scaffold_1	673	-
PL08889	49802336	Scaffold_174	314	MGLB17294	24953955	scaffold_1	672	A1
PL11081	49923094	Scaffold_174	315	MGLB16384	24798403	scaffold_1	671	A1
PL08020	50027394	Scaffold_174	316	MGLB16475	3217056	scaffold_1	498	A1
PL11290	50248915	Scaffold_174	318	MGLB16240	276419	scaffold_1	477	A1
PL08147	50262723	Scaffold_174	319	MGLB16381	11507861	scaffold_1	573	A1
PL10076	50290825	Scaffold_174	320	MGLB16341	11540211	scaffold_1	574	A1
PL08117	50704900	Scaffold_174	321	MGLB16931	34428734	scaffold_1	737	A1
PL08499	50793698	Scaffold_174	322	MGLB16553	34495191	scaffold_1	738	A1
PL10292	50995468	Scaffold_174	323	MGLB16547	34699511	scaffold_1	739	A1
PL11251	51025668	Scaffold_174	324	MGLB17245	34753424	scaffold_1	740	A1
PL09008	51166237	Scaffold_174	325	MGLB16976	35428325	scaffold_1	751	A1
PL08442	51266930	Scaffold_174	326	MGLB16394	35261760	scaffold_1	750	A1
PL08446	51306575	Scaffold_174	327	MGLB16752	35245606	scaffold_1	749	A1
PL11163	51322054	Scaffold_174	328	MGLB17165	35229747	scaffold_1	748	-
PL08543	51350053	Scaffold_174	329	MGLB16638	35133689	scaffold_1	747	A1
PL11263	51392262	Scaffold_174	330	MGLB17007	35114529	scaffold_1	746	-
PL09015	51471994	Scaffold_174	331	MGLB16269	35061197	scaffold_1	745	A1
PL09777	51534201	Scaffold_174	332	MGLB16961	35001205	scaffold_1	744	A1
PL09912	51545477	Scaffold_174	333	MGLB16147	34938686	scaffold_1	743	A1
PL09172	51602682	Scaffold_174	334	MGLB16497	34866578	scaffold_1	742	-
PL09059	51651791	Scaffold_174	335	MGLB16401	34842797	scaffold_1	741	A1
PL10573	51682861	Scaffold_174	336	MGLB16726	34091677	scaffold_1	736	-
PL08609	51732625	Scaffold_174	337	MGLB16443	34039458	scaffold_1	735	A1
PL10188	51801540	Scaffold_174	338	MGLB17112	33979496	scaffold_1	734	A1
PL08386	51842777	Scaffold_174	339	MGLB16308	11399827	scaffold_1	572	A1
PL10200	51862098	Scaffold_174	340	MGLB16677	11384838	scaffold_1	571	A1
PL09023	51907140	Scaffold_174	341	MGLB16351	58875185	scaffold_1	931	-
PL10214	52023599	Scaffold_174	342	MGLB16190	58839850	scaffold_1	930	A1
PL08906	52234853	Scaffold_174	343	MGLB17256	58682122	scaffold_1	929	A1
PL09203	52346797	Scaffold_174	344	MGLB16291	58542669	scaffold_1	928	A1
PL10592	52423439	Scaffold_174	345	MGLB16544	58417597	scaffold_1	927	A1
PL08001	52606414	Scaffold_174	346	MGLB16284	58334330	scaffold_1	926	-
PL08431	52792728	Scaffold_174	347	MGLB16761	23515418	scaffold_1	657	A1
PL08362	52948252	Scaffold_174	350	MGLB17031	57269876	scaffold_1	922	A1
PL09519	53278884	Scaffold_174	351	MGLB16628	57655271	scaffold_1	923	A1
PL11082	53336168	Scaffold_174	352	MGLB16745	23366979	scaffold_1	656	A1
PL11177	53400021	Scaffold_174	353	MGLB17329	23199678	scaffold_1	655	A1
PL08447	55638004	Scaffold_174	360	MGLB16986	33463455	scaffold_1	728	A1
PL10958	55676923	Scaffold_174	361	MGLB16215	33514117	scaffold_1	729	A1
PL08066	55695435	Scaffold_174	362	MGLB16246	33542980	scaffold_1	730	A1
PL10699	55785679	Scaffold_174	363	MGLB16579	33565628	scaffold_1	731	A1
PL10029	56052248	Scaffold_174	364	MGLB16994	33790400	scaffold_1	732	A1
PL11257	56090073	Scaffold_174	365	MGLB17006	33825254	scaffold_1	733	A1
PL10463	56262122	Scaffold_174	366	MGLB17101	37412386	scaffold_1	756	-
PL09816	56353514	Scaffold_174	367	MGLB16670	37557054	scaffold_1	757	-
PL08464	56422861	Scaffold_174	368	MGLB16901	37628827	scaffold_1	758	-
PL11226	56468049	Scaffold_174	369	MGLB16290	37707124	scaffold_1	759	A1
PL08454	56608550	Scaffold_174	370	MGLB16536	37851006	scaffold_1	760	A1
PL09812	56625360	Scaffold_174	371	MGLB16689	37876794	scaffold_1	761	A1
PL08969	56794040	Scaffold_174	372	MGLB17040	38059512	scaffold_1	762	-
PL08336	56806426	Scaffold_174	373	MGLB17174	38080995	scaffold_1	763	A1
PL09806	56873198	Scaffold_174	374	MGLB16063	38166031	scaffold_1	764	A1
PL10700	57268489	Scaffold_174	375	MGLB16801	38180885	scaffold_1	765	A1
PL10054	57291114	Scaffold_174	376	MGLB17334	38196436	scaffold_1	766	A1
PL10717	57307441	Scaffold_174	377	MGLB16969	38222710	scaffold_1	767	A1
PL10990	57312161	Scaffold_174	378	MGLB16208	38226041	scaffold_1	768	A1
PL10117	57334638	Scaffold_174	379	MGLB16783	38256554	scaffold_1	769	A1
PL11161	57339832	Scaffold_174	380	MGLB16213	38289595	scaffold_1	770	A1
PL09021	57365592	Scaffold_174	381	MGLB16111	38314421	scaffold_1	771	A1
PL08995	57396862	Scaffold_174	382	MGLB16455	38377290	scaffold_1	772	-
PL09108	57448307	Scaffold_174	383	MGLB16939	38414456	scaffold_1	773	A1
PL08196	57458394	Scaffold_174	384	MGLB16777	23532253	scaffold_1	658	A1
PL11085	57690711	Scaffold_174	385	MGLB16672	23792016	scaffold_1	659	A1
PL08682	57769944	Scaffold_174	386	MGLB16250	23878532	scaffold_1	660	A1
PL09617	57788083	Scaffold_174	387	MGLB16782	23904850	scaffold_1	661	A1
PL08822	57822012	Scaffold_174	388	MGLB16162	23944458	scaffold_1	662	-
PL09343	57879026	Scaffold_174	389	MGLB17138	24003526	scaffold_1	663	A1
PL10593	57902794	Scaffold_174	390	MGLB16991	24045058	scaffold_1	664	A1
PL10989	58241052	Scaffold_174	391	MGLB16807	24158863	scaffold_1	665	-
PL08663	58627916	Scaffold_174	392	MGLB17203	24204256	scaffold_1	666	A1
PL09202	58772581	Scaffold_174	393	MGLB16112	24628411	scaffold_1	670	A1
PL11023	58843540	Scaffold_174	394	MGLB16552	24596829	scaffold_1	669	A1
PL10962	58878449	Scaffold_174	395	MGLB16209	24575502	scaffold_1	668	A1
PL10720	58989734	Scaffold_174	396	MGLB17016	24456172	scaffold_1	667	A1
PL11258	60661115	Scaffold_174	397	MGLB16573	10613431	scaffold_1	567	-
PL10323	60848588	Scaffold_174	400	MGLB16483	11218448	scaffold_1	569	A1
PL08229	61609732	Scaffold_174	401	MGLB16132	5431198	scaffold_1	521	A1
PL08866	61676364	Scaffold_174	402	MGLB17140	5520406	scaffold_1	522	A1
PL09577	61681163	Scaffold_174	403	MGLB16942	5540282	scaffold_1	523	A1
PL08028	61702201	Scaffold_174	404	MGLB16287	5569231	scaffold_1	524	A1
PL08477	61725710	Scaffold_174	405	MGLB16618	5594105	scaffold_1	525	-
PL09288	61837653	Scaffold_174	406	MGLB16171	5802184	scaffold_1	526	-
PL09590	62005956	Scaffold_174	407	MGLB16404	5954248	scaffold_1	527	A1
PL10435	62019426	Scaffold_174	408	MGLB17141	5966658	scaffold_1	528	A1
PL09807	62048744	Scaffold_174	409	MGLB16106	6115927	scaffold_1	530	A1
PL08907	62157384	Scaffold_174	410	MGLB17150	5978928	scaffold_1	529	-
PL09861	62315237	Scaffold_174	411	MGLB17002	6486632	scaffold_1	531	A1
PL08303	62341695	Scaffold_174	412	MGLB16978	3747788	scaffold_1	504	A1
PL09362	62368227	Scaffold_174	413	MGLB16410	3812111	scaffold_1	505	A1
PL08616	62501645	Scaffold_174	414	MGLB16656	3870535	scaffold_1	507	-
PL09522	62519626	Scaffold_174	415	MGLB16265	3881501	scaffold_1	508	A1
PL09686	62626391	Scaffold_174	416	MGLB17116	46831796	scaffold_1	850	A1
PL08329	62673321	Scaffold_174	417	MGLB16411	46857109	scaffold_1	851	A1
PL11024	62923737	Scaffold_174	418	MGLB17206	47168095	scaffold_1	857	A1
PL11354	63062600	Scaffold_174	419	MGLB16914	47305330	scaffold_1	858	A1
