qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
NP_999774.1	1_6628	50.82	61	8.28e-11	61.6	XP_054766606	XP_054766606	OG0006904	XP_054766606	XP_054766606	OG0006904	XP_054766606	XP_054766606	OG0006904
AAY86179.1	1_1574	95.506	178	2.54e-123	352.0	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947
AAY86179.1	1_10133	78.882	161	2.95e-51	167.0	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947
AAY86179.1	1_2044	67.089	79	1.0799999999999999e-30	118.0	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947
AAY86179.1	1_1038	69.231	65	1.8500000000000002e-26	107.0	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231
AAY86179.1	1_6446	57.353	68	2.2700000000000004e-21	92.0	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546
AAY86179.1	1_1041	54.93	71	9.1e-19	85.1	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736
AAY86179.1	1_927	48.684	76	1.53e-16	79.3	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862
AAY86179.1	1_28741	47.619	84	1.15e-15	77.8	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235
AAY86179.1	1_2696	55.556	54	1.52e-14	73.6	XP_054754125	XP_054754125	OG0004309	XP_054754125	XP_054754125	OG0004309	XP_054754125	XP_054754125	OG0004309
AAY86179.1	1_1040	57.407	54	1.76e-14	73.6	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348
AAY86179.1	1_13692	52.113	71	1.1e-13	72.0	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431
AAY86179.1	1_21349	42.683	82	3.66e-13	67.4	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860
AAY86179.1	1_10156	43.182	88	4.36e-13	67.8	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757
AAY86179.1	1_4425	42.647	68	7.75e-13	68.9	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305
AAY86179.1	1_4424	42.647	68	8.02e-13	69.3	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305
AAY86179.1	1_6453	48.276	58	9.66e-12	65.9	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851
AAY86179.1	1_1092	42.424	66	3.67e-11	63.9	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852
AAY86179.1	1_841	55.319	47	8.38e-11	60.5	XP_054749895	XP_054749895	OG0005375	XP_054749895	XP_054749895	OG0005375	XP_054749895	XP_054749895	OG0005375
AAY86180.1	1_1574	95.506	178	3.4800000000000006e-123	352.0	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947
AAY86180.1	1_10133	79.503	161	8.75e-51	166.0	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947
AAY86180.1	1_2044	63.529	85	4.260000000000001e-31	119.0	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947
AAY86180.1	1_1038	69.231	65	1.7500000000000002e-26	107.0	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231
AAY86180.1	1_6446	57.353	68	2.16e-21	92.0	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546
AAY86180.1	1_1041	54.93	71	8.83e-19	85.5	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736
AAY86180.1	1_927	48.684	76	1.57e-16	79.3	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862
AAY86180.1	1_28741	47.619	84	1.24e-15	77.4	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235
AAY86180.1	1_2696	42.857	98	1.25e-14	73.9	XP_054754125	XP_054754125	OG0004309	XP_054754125	XP_054754125	OG0004309	XP_054754125	XP_054754125	OG0004309
AAY86180.1	1_1040	57.407	54	1.66e-14	73.6	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348
AAY86180.1	1_13692	52.113	71	9.67e-14	72.0	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431
AAY86180.1	1_21349	42.683	82	3.96e-13	67.4	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860
AAY86180.1	1_10156	43.182	88	4.85e-13	67.4	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757
AAY86180.1	1_4425	42.647	68	7.97e-13	68.9	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305
AAY86180.1	1_4424	42.647	68	8.79e-13	68.9	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305
AAY86180.1	1_6453	39.759	83	6.96e-12	66.6	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851
AAY86180.1	1_1092	42.424	66	3.81e-11	63.9	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852
AAY86180.1	1_841	55.319	47	8.88e-11	60.5	XP_054749895	XP_054749895	OG0005375	XP_054749895	XP_054749895	OG0005375	XP_054749895	XP_054749895	OG0005375
XP_041458881.1	1_1574	99.438	178	1.98e-127	362.0	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947
XP_041458881.1	1_10133	99.379	161	1.94e-111	321.0	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947
XP_041458881.1	1_2044	74.242	66	2.28e-30	117.0	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947
XP_041458881.1	1_1038	69.231	65	2.1600000000000002e-26	107.0	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231
XP_041458881.1	1_6446	57.353	68	1.3700000000000002e-21	92.4	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546
XP_041458881.1	1_1041	54.93	71	9.07e-19	85.5	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736
XP_041458881.1	1_927	48.684	76	1.28e-16	79.7	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862
XP_041458881.1	1_28741	47.619	84	8.78e-16	78.2	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235
XP_041458881.1	1_13692	51.19	84	8.64e-15	75.1	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431
XP_041458881.1	1_2696	39.64	111	1.21e-14	73.9	XP_054754125	XP_054754125	OG0004309	XP_054754125	XP_054754125	OG0004309	XP_054754125	XP_054754125	OG0004309
XP_041458881.1	1_1040	57.407	54	1.6e-14	73.6	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348
XP_041458881.1	1_10156	39.048	105	7.41e-13	67.0	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757
XP_041458881.1	1_4425	42.647	68	8.27e-13	68.9	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305
XP_041458881.1	1_4424	42.647	68	8.56e-13	69.3	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305
XP_041458881.1	1_21349	46.774	62	1.3e-12	65.9	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860
XP_041458881.1	1_6453	48.276	58	9.75e-12	65.9	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851
XP_041458881.1	1_1092	43.939	66	1.51e-11	65.1	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852
XP_041458881.1	1_1497	48.276	58	7.64e-11	63.2	XP_054751269	XP_054751269	OG0010874	XP_054751269	XP_054751269	OG0010874	XP_054751269	XP_054751269	OG0010874
XP_041458881.1	1_841	55.319	47	8.65e-11	60.5	XP_054749895	XP_054749895	OG0005375	XP_054749895	XP_054749895	OG0005375	XP_054749895	XP_054749895	OG0005375
XP_072173881.1	1_1574	78.09	178	1.35e-88	263.0	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947
XP_072173881.1	1_10133	95.402	87	3.81e-45	151.0	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947
XP_072173881.1	1_2044	65.823	79	5.93e-30	115.0	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947
XP_072173881.1	1_1038	70.769	65	2.3800000000000002e-27	109.0	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231
XP_072173881.1	1_6446	57.333	75	1.57e-22	94.7	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546
XP_072173881.1	1_1041	46.875	96	7.73e-19	85.1	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736
XP_072173881.1	1_28741	48.81	84	4.41e-16	78.6	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235
XP_072173881.1	1_927	39.2	125	4.82e-16	77.8	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862
XP_072173881.1	1_10156	37.5	112	1.81e-14	71.2	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757
XP_072173881.1	1_1040	57.407	54	2.27e-14	72.8	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348
XP_072173881.1	1_2696	55.556	54	2.47e-14	72.8	XP_054754125	XP_054754125	OG0004309	XP_054754125	XP_054754125	OG0004309	XP_054754125	XP_054754125	OG0004309
XP_072173881.1	1_4424	49.231	65	2.67e-13	70.5	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305
XP_072173881.1	1_13692	52.113	71	2.79e-13	70.5	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431
XP_072173881.1	1_4425	49.231	65	2.83e-13	70.1	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305
XP_072173881.1	1_21349	48.387	62	1.48e-12	65.9	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860
XP_072173881.1	1_1092	42.424	66	1.42e-11	65.1	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852
XP_072173881.1	1_6453	48.276	58	1.61e-11	65.1	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851
XP_072173881.1	1_6613	40.476	84	5.16e-11	63.5	XP_054766576	XP_054766576	OG0011066	XP_054766576	XP_054766576	OG0011066	XP_054766576	XP_054766576	OG0011066
XP_072173881.1	1_5227	39.0	100	7.31e-11	63.5	XP_054762156	XP_054762156	OG0009927	XP_054762156	XP_054762156	OG0009927	XP_054762156	XP_054762156	OG0009927
XP_072173881.1	1_4426	44.615	65	7.82e-11	63.2	XP_054758810	XP_054758810	OG0009383	XP_054758810	XP_054758810	OG0009383	XP_054758810	XP_054758810	OG0009383
XP_072173881.1	1_12072	48.276	58	8.49e-11	62.0	XP_063953995	XP_063953995	OG0011768	XP_063953995	XP_063953995	OG0011768	XP_063953995	XP_063953995	OG0011768
XP_071789027.1	1_10133	84.615	91	5.33e-39	135.0	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947
XP_071789027.1	1_1574	42.391	184	1.42e-28	108.0	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947
XP_071789027.1	1_2044	70.312	64	1.8800000000000002e-27	108.0	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947
XP_071789027.1	1_1038	74.194	62	6.89e-26	105.0	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231
XP_071789027.1	1_6446	57.812	64	7e-20	87.0	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546
XP_071789027.1	1_1041	56.338	71	1.1e-19	87.0	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736
XP_071789027.1	1_927	44.706	85	1.33e-15	75.9	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862
XP_071789027.1	1_28741	52.778	72	3.74e-15	75.5	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235
XP_071789027.1	1_1040	57.407	54	1.75e-13	70.1	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348
XP_071789027.1	1_10156	52.632	57	2.23e-12	65.1	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757
XP_071789027.1	1_13692	50.0	72	3.05e-12	67.0	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431
XP_071789027.1	1_4424	44.118	68	5.18e-12	66.2	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305
XP_071789027.1	1_4425	44.118	68	5.38e-12	65.9	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305
XP_071789027.1	1_21349	45.161	62	5.4e-12	63.9	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860
XP_071789027.1	1_1092	46.032	63	2.6e-11	63.9	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852
XP_071789027.1	1_6453	46.552	58	4.16e-11	63.5	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851
XP_071789027.1	1_4978	34.965	143	6e-11	62.8	XP_054760602	XP_054760602	OG0012479	XP_054760602	XP_054760602	OG0012479	XP_054760602	XP_054760602	OG0012479
XP_071789027.1	1_10165	48.333	60	8.81e-11	61.6	XP_063952088	XP_063952088	OG0012249	XP_063952088	XP_063952088	OG0012249	XP_063952088	XP_063952088	OG0012249
XP_033625420.1	1_10133	91.25	80	1.0099999999999999e-38	134.0	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947
XP_033625420.1	1_1574	41.848	184	5.9e-28	107.0	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947
XP_033625420.1	1_2044	70.312	64	1.82e-27	108.0	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947
XP_033625420.1	1_1038	74.194	62	6.42e-26	105.0	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231
XP_033625420.1	1_6446	57.812	64	5.95e-20	87.4	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546
XP_033625420.1	1_1041	56.338	71	9.76e-20	87.4	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736
XP_033625420.1	1_927	55.556	63	1.67e-15	75.9	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862
XP_033625420.1	1_28741	52.778	72	3.5e-15	75.5	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235
XP_033625420.1	1_1040	57.407	54	1.58e-13	70.1	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348
XP_033625420.1	1_10156	52.632	57	2.08e-12	65.1	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757
XP_033625420.1	1_4424	42.857	70	4.19e-12	66.6	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305	XP_054758808	XP_054758808	OG0005305
XP_033625420.1	1_4425	42.857	70	4.26e-12	66.2	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305
XP_033625420.1	1_13692	50.704	71	4.57e-12	66.2	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431
XP_033625420.1	1_21349	45.161	62	4.99e-12	63.9	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860
XP_033625420.1	1_1092	46.032	63	2.46e-11	63.9	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852
XP_033625420.1	1_6453	46.552	58	3.79e-11	63.5	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851	XP_054766240	XP_054766240	OG0009851
XP_033625420.1	1_4978	34.965	143	5.32e-11	63.2	XP_054760602	XP_054760602	OG0012479	XP_054760602	XP_054760602	OG0012479	XP_054760602	XP_054760602	OG0012479
XP_033625420.1	1_10165	48.333	60	7.43e-11	61.6	XP_063952088	XP_063952088	OG0012249	XP_063952088	XP_063952088	OG0012249	XP_063952088	XP_063952088	OG0012249
WJJ61134.1	1_10133	82.418	91	5.5e-38	132.0	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947	XP_063952056	XP_063952056	OG0000947
WJJ61134.1	1_2044	71.875	64	3.06e-28	110.0	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947	XP_054752315	XP_054752315	OG0000947
WJJ61134.1	1_1574	40.86	186	1e-26	103.0	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947	XP_054751413	XP_054751413	OG0000947
WJJ61134.1	1_1038	61.842	76	2.76e-25	103.0	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231	XP_054750510	XP_054750510	OG0013231
WJJ61134.1	1_1041	54.93	71	1.4e-19	87.0	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736	XP_054750514	XP_054750514	OG0003736
WJJ61134.1	1_6446	56.25	64	3.73e-19	85.1	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546	XP_054766188	XP_054766188	OG0012546
WJJ61134.1	1_28741	51.389	72	9.89e-15	74.3	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235	XP_063970664	XP_063970664	OG0008235
WJJ61134.1	1_927	52.381	63	1.78e-14	72.8	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862	XP_054750264	XP_054750264	OG0010862
WJJ61134.1	1_1040	61.111	54	2.48e-14	72.4	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348	XP_054750512	XP_054750512	OG0012348
WJJ61134.1	1_2696	55.556	54	3.62e-14	72.0	XP_054754125	XP_054754125	OG0004309	XP_054754125	XP_054754125	OG0004309	XP_054754125	XP_054754125	OG0004309
WJJ61134.1	1_13692	50.0	70	7.33e-13	68.9	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431	XP_063955615	XP_063955615	OG0010431
WJJ61134.1	1_10156	52.632	57	2.19e-12	65.5	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757	XP_063952079	XP_063952079	OG0006757
WJJ61134.1	1_21349	45.161	62	1.15e-11	63.2	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860	XP_063963272	XP_063963272	OG0008860
WJJ61134.1	1_10165	51.667	60	1.66e-11	63.9	XP_063952088	XP_063952088	OG0012249	XP_063952088	XP_063952088	OG0012249	XP_063952088	XP_063952088	OG0012249
WJJ61134.1	1_1092	46.032	63	3.96e-11	63.5	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852	XP_054750616	XP_054750616	OG0010852
WJJ61134.1	1_4425	36.471	85	5.46e-11	63.2	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305	XP_054758809	XP_054758809	OG0005305
