qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
XP_011668533.2	3_17613	23.743	358	4.38e-19	89.0	MGLB17614	MGLB17614	OG0012482	MGLB17614	MGLB17614	OG0012482	MGLB17614	MGLB17614	OG0012482
XP_011668533.2	3_10790	24.51	306	1.06e-18	87.8	MGLB10791	MGLB10791	OG0001546	MGLB10791	MGLB10791	OG0001546	MGLB10791	MGLB10791	OG0001546
XP_011668533.2	3_1413	23.167	341	2.57e-18	86.3	MGLB01414	MGLB01414	OG0000871	MGLB01414	MGLB01414	OG0000871	MGLB01414	MGLB01414	OG0000871
XP_011668533.2	3_6041	23.167	341	3.21e-18	85.9	MGLB06042	MGLB06042	OG0000871	MGLB06042	MGLB06042	OG0000871	MGLB06042	MGLB06042	OG0000871
XP_011668533.2	3_2817	21.607	361	4e-18	85.9	MGLB02818	MGLB02818	OG0001938	MGLB02818	MGLB02818	OG0001938	MGLB02818	MGLB02818	OG0001938
XP_011668533.2	3_4934	23.864	352	4.56e-18	85.5	MGLB04935	MGLB04935	OG0012806	MGLB04935	MGLB04935	OG0012806	MGLB04935	MGLB04935	OG0012806
XP_011668533.2	3_11230	27.228	202	6.31e-18	86.7	MGLB11231	MGLB11231	OG0005175	MGLB11231	MGLB11231	OG0005175	MGLB11231	MGLB11231	OG0005175
XP_011668533.2	3_10410	29.0	200	1.2e-17	82.8	MGLB10411	MGLB10411	OG0011130	MGLB10411	MGLB10411	OG0011130	MGLB10411	MGLB10411	OG0011130
XP_011668533.2	3_14508	23.27	318	3.29e-17	82.8	MGLB14509	MGLB14509	OG0000557	MGLB14509	MGLB14509	OG0000557	MGLB14509	MGLB14509	OG0000557
XP_011668533.2	3_4648	24.118	340	3.58e-17	84.0	MGLB04649	MGLB04649	OG0009885	MGLB04649	MGLB04649	OG0009885	MGLB04649	MGLB04649	OG0009885
XP_011668533.2	3_16754	27.0	300	4.56e-17	84.0	MGLB16755	MGLB16755	OG0011250	MGLB16755	MGLB16755	OG0011250	MGLB16755	MGLB16755	OG0011250
XP_011668533.2	3_6415	23.429	350	5.16e-17	82.4	MGLB06416	MGLB06416	OG0007677	MGLB06416	MGLB06416	OG0007677	MGLB06416	MGLB06416	OG0007677
XP_011668533.2	3_7930	25.994	327	5.94e-17	82.4	MGLB07931	MGLB07931	OG0003881	MGLB07931	MGLB07931	OG0003881	MGLB07931	MGLB07931	OG0003881
XP_011668533.2	3_10460	23.708	329	8.65e-17	82.0	MGLB10461	MGLB10461	OG0009033	MGLB10461	MGLB10461	OG0009033	MGLB10461	MGLB10461	OG0009033
XP_011668533.2	3_2990	23.445	418	2.91e-16	80.5	MGLB02991	MGLB02991	OG0008243	MGLB02991	MGLB02991	OG0008243	MGLB02991	MGLB02991	OG0008243
XP_011668533.2	3_18725	23.46	341	3.19e-16	80.1	MGLB18726	MGLB18726	OG0000744	MGLB18726	MGLB18726	OG0000744	MGLB18726	MGLB18726	OG0000744
XP_011668533.2	3_936	23.529	238	5.45e-16	80.1	MGLB00937	MGLB00937	OG0009232	MGLB00937	MGLB00937	OG0009232	MGLB00937	MGLB00937	OG0009232
XP_011668533.2	3_7259	25.312	320	9.82e-16	79.0	MGLB07260	MGLB07260	OG0000762	MGLB07260	MGLB07260	OG0000762	MGLB07260	MGLB07260	OG0000762
XP_011668533.2	3_15896	21.843	293	1.25e-15	78.2	MGLB15897	MGLB15897	OG0001185	MGLB15897	MGLB15897	OG0001185	MGLB15897	MGLB15897	OG0001185
XP_011668533.2	3_4924	22.152	316	1.32e-15	78.2	MGLB04925	MGLB04925	OG0007771	MGLB04925	MGLB04925	OG0007771	MGLB04925	MGLB04925	OG0007771
XP_011668533.2	3_15588	23.333	300	1.58e-15	77.8	MGLB15589	MGLB15589	OG0003234	MGLB15589	MGLB15589	OG0003234	MGLB15589	MGLB15589	OG0003234
XP_011668533.2	3_4955	24.83	294	1.79e-15	77.4	MGLB04956	MGLB04956	OG0000557	MGLB04956	MGLB04956	OG0000557	MGLB04956	MGLB04956	OG0000557
XP_011668533.2	3_15590	20.235	341	1.85e-15	77.8	MGLB15591	MGLB15591	OG0001185	MGLB15591	MGLB15591	OG0001185	MGLB15591	MGLB15591	OG0001185
XP_011668533.2	3_835	20.52	346	3.25e-15	77.8	MGLB00836	MGLB00836	OG0009232	MGLB00836	MGLB00836	OG0009232	MGLB00836	MGLB00836	OG0009232
XP_011668533.2	3_4284	24.573	293	3.37e-15	77.4	MGLB04285	MGLB04285	OG0000958	MGLB04285	MGLB04285	OG0000958	MGLB04285	MGLB04285	OG0000958
XP_011668533.2	3_10138	22.029	345	3.57e-15	77.4	MGLB10139	MGLB10139	OG0009886	MGLB10139	MGLB10139	OG0009886	MGLB10139	MGLB10139	OG0009886
XP_011668533.2	3_2998	26.263	297	3.63e-15	76.6	MGLB02999	MGLB02999	OG0011245	MGLB02999	MGLB02999	OG0011245	MGLB02999	MGLB02999	OG0011245
XP_011668533.2	3_6056	23.797	395	5.03e-15	76.3	MGLB06057	MGLB06057	OG0008838	MGLB06057	MGLB06057	OG0008838	MGLB06057	MGLB06057	OG0008838
XP_011668533.2	3_1946	29.327	208	5.37e-15	76.3	MGLB01947	MGLB01947	OG0006494	MGLB01947	MGLB01947	OG0006494	MGLB01947	MGLB01947	OG0006494
XP_011668533.2	3_2794	22.053	263	5.41e-15	76.6	MGLB02795	MGLB02795	OG0001938	MGLB02795	MGLB02795	OG0001938	MGLB02795	MGLB02795	OG0001938
XP_011668533.2	3_1600	29.187	209	5.48e-15	75.1	MGLB01601	MGLB01601	OG0006494	MGLB01601	MGLB01601	OG0006494	MGLB01601	MGLB01601	OG0006494
XP_011668533.2	3_17306	21.408	341	6.33e-15	77.4	MGLB17307	MGLB17307	OG0007029	MGLB17307	MGLB17307	OG0007029	MGLB17307	MGLB17307	OG0007029
XP_011668533.2	3_15658	23.0	300	6.98e-15	75.5	MGLB15659	MGLB15659	OG0003234	MGLB15659	MGLB15659	OG0003234	MGLB15659	MGLB15659	OG0003234
XP_011668533.2	3_17642	24.138	319	8.22e-15	77.4	MGLB17643	MGLB17643	OG0010540	MGLB17643	MGLB17643	OG0010540	MGLB17643	MGLB17643	OG0010540
XP_011668533.2	3_14784	20.96	396	9.13e-15	76.3	MGLB14785	MGLB14785	OG0009828	MGLB14785	MGLB14785	OG0009828	MGLB14785	MGLB14785	OG0009828
XP_011668533.2	3_15782	24.251	334	1.24e-14	75.5	MGLB15783	MGLB15783	OG0003092	MGLB15783	MGLB15783	OG0003092	MGLB15783	MGLB15783	OG0003092
XP_011668533.2	3_15306	24.776	335	1.39e-14	75.1	MGLB15307	MGLB15307	OG0003092	MGLB15307	MGLB15307	OG0003092	MGLB15307	MGLB15307	OG0003092
XP_011668533.2	3_10283	21.687	332	2.54e-14	74.3	MGLB10284	MGLB10284	OG0001546	MGLB10284	MGLB10284	OG0001546	MGLB10284	MGLB10284	OG0001546
XP_011668533.2	3_15960	22.989	348	2.88e-14	73.9	MGLB15961	MGLB15961	OG0001185	MGLB15961	MGLB15961	OG0001185	MGLB15961	MGLB15961	OG0001185
XP_011668533.2	3_5892	26.403	303	4.22e-14	72.8	MGLB05893	MGLB05893	OG0013554	MGLB05893	MGLB05893	OG0013554	MGLB05893	MGLB05893	OG0013554
XP_011668533.2	3_13498	28.472	144	4.33e-14	74.3	MGLB13499	MGLB13499	OG0012946	MGLB13499	MGLB13499	OG0012946	MGLB13499	MGLB13499	OG0012946
XP_011668533.2	3_11303	25.0	320	4.46e-14	72.8	MGLB11304	MGLB11304	OG0000245	MGLB11304	MGLB11304	OG0000245	MGLB11304	MGLB11304	OG0000245
XP_011668533.2	3_10221	21.321	333	5.88e-14	73.2	MGLB10222	MGLB10222	OG0001546	MGLB10222	MGLB10222	OG0001546	MGLB10222	MGLB10222	OG0001546
XP_011668533.2	3_4210	23.473	311	7.88e-14	72.8	MGLB04211	MGLB04211	OG0002543	MGLB04211	MGLB04211	OG0002543	MGLB04211	MGLB04211	OG0002543
XP_011668533.2	3_6459	25.138	362	9.53e-14	72.4	MGLB06460	MGLB06460	OG0007172	MGLB06460	MGLB06460	OG0007172	MGLB06460	MGLB06460	OG0007172
XP_011668533.2	3_19027	25.651	269	1.03e-13	72.8	MGLB19028	MGLB19028	OG0004274	MGLB19028	MGLB19028	OG0004274	MGLB19028	MGLB19028	OG0004274
XP_011668533.2	3_11999	21.751	354	1.85e-13	71.6	MGLB12000	MGLB12000	OG0010384	MGLB12000	MGLB12000	OG0010384	MGLB12000	MGLB12000	OG0010384
XP_011668533.2	3_4569	25.441	397	1.87e-13	72.0	MGLB04570	MGLB04570	OG0008901	MGLB04570	MGLB04570	OG0008901	MGLB04570	MGLB04570	OG0008901
XP_011668533.2	3_16318	23.497	366	1.95e-13	72.0	MGLB16319	MGLB16319	OG0003926	MGLB16319	MGLB16319	OG0003926	MGLB16319	MGLB16319	OG0003926
XP_011668533.2	3_6622	22.601	323	3e-13	71.2	MGLB06623	MGLB06623	OG0002936	MGLB06623	MGLB06623	OG0002936	MGLB06623	MGLB06623	OG0002936
XP_011668533.2	3_3615	25.418	299	3.1e-13	70.9	MGLB03616	MGLB03616	OG0003345	MGLB03616	MGLB03616	OG0003345	MGLB03616	MGLB03616	OG0003345
XP_011668533.2	3_12186	25.366	205	3.77e-13	70.9	MGLB12187	MGLB12187	OG0007896	MGLB12187	MGLB12187	OG0007896	MGLB12187	MGLB12187	OG0007896
XP_011668533.2	3_12151	25.091	275	4e-13	69.7	MGLB12152	MGLB12152	OG0000557	MGLB12152	MGLB12152	OG0000557	MGLB12152	MGLB12152	OG0000557
XP_011668533.2	3_15200	25.0	292	4.51e-13	70.5	MGLB15201	MGLB15201	OG0000557	MGLB15201	MGLB15201	OG0000557	MGLB15201	MGLB15201	OG0000557
XP_011668533.2	3_3318	27.193	342	5.03e-13	70.1	MGLB03319	MGLB03319	OG0001595	MGLB03319	MGLB03319	OG0001595	MGLB03319	MGLB03319	OG0001595
XP_011668533.2	3_15151	22.741	321	6.37e-13	69.7	MGLB15152	MGLB15152	OG0000245	MGLB15152	MGLB15152	OG0000245	MGLB15152	MGLB15152	OG0000245
XP_011668533.2	3_19477	25.68	331	6.85e-13	69.7	MGLB19478	MGLB19478	OG0012768	MGLB19478	MGLB19478	OG0012768	MGLB19478	MGLB19478	OG0012768
XP_011668533.2	3_15984	24.26	338	7.63e-13	69.3	MGLB15985	MGLB15985	Unmapped	MGLB15985	MGLB15985	Unmapped	MGLB15985	MGLB15985	Unmapped
XP_011668533.2	3_3536	25.418	299	8.13e-13	69.7	MGLB03537	MGLB03537	OG0003345	MGLB03537	MGLB03537	OG0003345	MGLB03537	MGLB03537	OG0003345
XP_011668533.2	3_5335	25.962	208	9.29e-13	70.1	MGLB05336	MGLB05336	OG0003322	MGLB05336	MGLB05336	OG0003322	MGLB05336	MGLB05336	OG0003322
XP_011668533.2	3_6973	26.724	232	1.38e-12	68.9	MGLB06974	MGLB06974	OG0003664	MGLB06974	MGLB06974	OG0003664	MGLB06974	MGLB06974	OG0003664
XP_011668533.2	3_2740	24.296	284	1.44e-12	68.6	MGLB02741	MGLB02741	OG0000817	MGLB02741	MGLB02741	OG0000817	MGLB02741	MGLB02741	OG0000817
XP_011668533.2	3_4473	21.701	341	1.52e-12	69.3	MGLB04474	MGLB04474	OG0003203	MGLB04474	MGLB04474	OG0003203	MGLB04474	MGLB04474	OG0003203
XP_011668533.2	3_18202	20.788	457	1.78e-12	68.9	MGLB18203	MGLB18203	OG0006978	MGLB18203	MGLB18203	OG0006978	MGLB18203	MGLB18203	OG0006978
XP_011668533.2	3_19250	22.957	257	1.88e-12	68.6	MGLB19251	MGLB19251	OG0011512	MGLB19251	MGLB19251	OG0011512	MGLB19251	MGLB19251	OG0011512
XP_011668533.2	3_15188	22.857	315	2.06e-12	68.2	MGLB15189	MGLB15189	OG0000245	MGLB15189	MGLB15189	OG0000245	MGLB15189	MGLB15189	OG0000245
XP_011668533.2	3_4609	22.83	311	2.24e-12	67.8	MGLB04610	MGLB04610	OG0000557	MGLB04610	MGLB04610	OG0000557	MGLB04610	MGLB04610	OG0000557
XP_011668533.2	3_18341	23.81	252	2.31e-12	68.9	MGLB18342	MGLB18342	OG0008965	MGLB18342	MGLB18342	OG0008965	MGLB18342	MGLB18342	OG0008965
XP_011668533.2	3_7524	24.845	322	2.39e-12	68.2	MGLB07525	MGLB07525	OG0009939	MGLB07525	MGLB07525	OG0009939	MGLB07525	MGLB07525	OG0009939
XP_011668533.2	3_55	24.242	363	2.72e-12	67.8	MGLB00056	MGLB00056	OG0002461	MGLB00056	MGLB00056	OG0002461	MGLB00056	MGLB00056	OG0002461
XP_011668533.2	3_13766	22.884	319	3.71e-12	67.8	MGLB13767	MGLB13767	OG0001920	MGLB13767	MGLB13767	OG0001920	MGLB13767	MGLB13767	OG0001920
XP_011668533.2	3_6829	23.355	304	4.06e-12	67.0	MGLB06830	MGLB06830	OG0000871	MGLB06830	MGLB06830	OG0000871	MGLB06830	MGLB06830	OG0000871
XP_011668533.2	3_1955	22.715	361	4.22e-12	67.8	MGLB01956	MGLB01956	OG0000902	MGLB01956	MGLB01956	OG0000902	MGLB01956	MGLB01956	OG0000902
XP_011668533.2	3_1975	25.728	206	7.79e-12	67.0	MGLB01976	MGLB01976	OG0009331	MGLB01976	MGLB01976	OG0009331	MGLB01976	MGLB01976	OG0009331
XP_011668533.2	3_2540	24.422	303	1.16e-11	65.9	MGLB02541	MGLB02541	OG0001595	MGLB02541	MGLB02541	OG0001595	MGLB02541	MGLB02541	OG0001595
XP_011668533.2	3_10270	23.467	375	1.4e-11	65.9	MGLB10271	MGLB10271	OG0012631	MGLB10271	MGLB10271	OG0012631	MGLB10271	MGLB10271	OG0012631
XP_011668533.2	3_7316	25.397	189	1.97e-11	63.9	MGLB07317	MGLB07317	OG0011724	MGLB07317	MGLB07317	OG0011724	MGLB07317	MGLB07317	OG0011724
XP_011668533.2	3_4429	27.717	184	2.37e-11	65.5	MGLB04430	MGLB04430	OG0003664	MGLB04430	MGLB04430	OG0003664	MGLB04430	MGLB04430	OG0003664
XP_011668533.2	3_4816	27.717	184	2.43e-11	65.5	MGLB04817	MGLB04817	OG0003664	MGLB04817	MGLB04817	OG0003664	MGLB04817	MGLB04817	OG0003664
XP_011668533.2	3_15822	24.183	306	2.58e-11	65.1	MGLB15823	MGLB15823	OG0012826	MGLB15823	MGLB15823	OG0012826	MGLB15823	MGLB15823	OG0012826
XP_011668533.2	3_15693	23.841	302	3.8e-11	64.3	MGLB15694	MGLB15694	OG0003345	MGLB15694	MGLB15694	OG0003345	MGLB15694	MGLB15694	OG0003345
XP_011668533.2	3_5546	21.752	331	4.33e-11	63.9	MGLB05547	MGLB05547	OG0000700	MGLB05547	MGLB05547	OG0000700	MGLB05547	MGLB05547	OG0000700
XP_011668533.2	3_6479	25.146	342	4.39e-11	64.3	MGLB06480	MGLB06480	OG0009522	MGLB06480	MGLB06480	OG0009522	MGLB06480	MGLB06480	OG0009522
XP_011668533.2	3_6433	20.178	337	5.59e-11	63.9	MGLB06434	MGLB06434	OG0000871	MGLB06434	MGLB06434	OG0000871	MGLB06434	MGLB06434	OG0000871
XP_011668533.2	3_1384	24.837	306	5.78e-11	63.5	MGLB01385	MGLB01385	OG0005690	MGLB01385	MGLB01385	OG0005690	MGLB01385	MGLB01385	OG0005690
XP_011668533.2	3_9612	20.7	343	5.99e-11	63.5	MGLB09613	MGLB09613	OG0010430	MGLB09613	MGLB09613	OG0010430	MGLB09613	MGLB09613	OG0010430
XP_011668533.2	3_18207	22.287	341	7.31e-11	63.5	MGLB18208	MGLB18208	OG0000902	MGLB18208	MGLB18208	OG0000902	MGLB18208	MGLB18208	OG0000902
XP_011668533.2	3_10269	28.037	107	9.17e-11	60.1	MGLB10270	MGLB10270	OG0000902	MGLB10270	MGLB10270	OG0000902	MGLB10270	MGLB10270	OG0000902
XP_011668533.2	3_2759	20.521	307	9.6e-11	63.2	MGLB02760	MGLB02760	OG0012407	MGLB02760	MGLB02760	OG0012407	MGLB02760	MGLB02760	OG0012407
XP_011668533.2	3_7985	24.172	302	9.7e-11	63.2	MGLB07986	MGLB07986	OG0012318	MGLB07986	MGLB07986	OG0012318	MGLB07986	MGLB07986	OG0012318
XP_041452463.1	3_10669	87.152	467	0.0	820.0	MGLB10670	MGLB10670	OG0002685	MGLB10670	MGLB10670	OG0002685	MGLB10670	MGLB10670	OG0002685
XP_041452463.1	3_8827	26.147	436	1.28e-45	166.0	MGLB08828	MGLB08828	OG0003892	MGLB08828	MGLB08828	OG0003892	MGLB08828	MGLB08828	OG0003892
XP_041452463.1	3_8461	28.763	372	4.19e-45	164.0	MGLB08462	MGLB08462	OG0003892	MGLB08462	MGLB08462	OG0003892	MGLB08462	MGLB08462	OG0003892
XP_041452463.1	3_10810	30.503	318	9.24e-45	160.0	MGLB10811	MGLB10811	OG0012627	MGLB10811	MGLB10811	OG0012627	MGLB10811	MGLB10811	OG0012627
XP_041452463.1	3_16983	31.494	308	5.48e-44	161.0	MGLB16984	MGLB16984	OG0013423	MGLB16984	MGLB16984	OG0013423	MGLB16984	MGLB16984	OG0013423
XP_041452463.1	3_16087	26.024	415	3.38e-42	156.0	MGLB16088	MGLB16088	OG0011255	MGLB16088	MGLB16088	OG0011255	MGLB16088	MGLB16088	OG0011255
XP_041452463.1	3_10462	29.967	307	9.209999999999999e-40	151.0	MGLB10463	MGLB10463	OG0011980	MGLB10463	MGLB10463	OG0011980	MGLB10463	MGLB10463	OG0011980
XP_041452463.1	3_10251	26.282	312	8.43e-28	113.0	MGLB10252	MGLB10252	OG0002685	MGLB10252	MGLB10252	OG0002685	MGLB10252	MGLB10252	OG0002685
XP_041452463.1	3_6105	25.688	327	2.97e-25	107.0	MGLB06106	MGLB06106	OG0008271	MGLB06106	MGLB06106	OG0008271	MGLB06106	MGLB06106	OG0008271
XP_041452463.1	3_3080	23.602	322	5.09e-25	105.0	MGLB03081	MGLB03081	OG0002936	MGLB03081	MGLB03081	OG0002936	MGLB03081	MGLB03081	OG0002936
XP_041452463.1	3_5882	28.431	204	5.7299999999999996e-24	104.0	MGLB05883	MGLB05883	OG0003590	MGLB05883	MGLB05883	OG0003590	MGLB05883	MGLB05883	OG0003590
XP_041452463.1	3_7726	24.11	365	9.68e-22	98.2	MGLB07727	MGLB07727	OG0011405	MGLB07727	MGLB07727	OG0011405	MGLB07727	MGLB07727	OG0011405
XP_041452463.1	3_3092	21.519	395	1.08e-20	94.4	MGLB03093	MGLB03093	OG0003706	MGLB03093	MGLB03093	OG0003706	MGLB03093	MGLB03093	OG0003706
XP_041452463.1	3_1602	24.038	312	3.59e-20	92.4	MGLB01603	MGLB01603	OG0007698	MGLB01603	MGLB01603	OG0007698	MGLB01603	MGLB01603	OG0007698
XP_041452463.1	3_17613	23.743	358	4.96e-20	91.7	MGLB17614	MGLB17614	OG0012482	MGLB17614	MGLB17614	OG0012482	MGLB17614	MGLB17614	OG0012482
XP_041452463.1	3_12434	22.286	350	9.65e-20	91.3	MGLB12435	MGLB12435	OG0012136	MGLB12435	MGLB12435	OG0012136	MGLB12435	MGLB12435	OG0012136
XP_041452463.1	3_12095	25.41	366	2.57e-19	89.4	MGLB12096	MGLB12096	OG0000557	MGLB12096	MGLB12096	OG0000557	MGLB12096	MGLB12096	OG0000557
XP_041452463.1	3_1413	23.46	341	5.02e-19	88.2	MGLB01414	MGLB01414	OG0000871	MGLB01414	MGLB01414	OG0000871	MGLB01414	MGLB01414	OG0000871
XP_041452463.1	3_2817	21.788	358	5.71e-19	88.6	MGLB02818	MGLB02818	OG0001938	MGLB02818	MGLB02818	OG0001938	MGLB02818	MGLB02818	OG0001938
XP_041452463.1	3_6041	23.46	341	6.39e-19	87.8	MGLB06042	MGLB06042	OG0000871	MGLB06042	MGLB06042	OG0000871	MGLB06042	MGLB06042	OG0000871
XP_041452463.1	3_10539	23.301	309	1.14e-18	87.4	MGLB10540	MGLB10540	OG0001546	MGLB10540	MGLB10540	OG0001546	MGLB10540	MGLB10540	OG0001546
XP_041452463.1	3_4934	22.609	345	8.43e-18	84.7	MGLB04935	MGLB04935	OG0012806	MGLB04935	MGLB04935	OG0012806	MGLB04935	MGLB04935	OG0012806
XP_041452463.1	3_11230	26.733	202	1.04e-17	85.9	MGLB11231	MGLB11231	OG0005175	MGLB11231	MGLB11231	OG0005175	MGLB11231	MGLB11231	OG0005175
XP_041452463.1	3_14508	24.214	318	1.13e-17	84.3	MGLB14509	MGLB14509	OG0000557	MGLB14509	MGLB14509	OG0000557	MGLB14509	MGLB14509	OG0000557
XP_041452463.1	3_10790	25.243	309	1.66e-17	84.0	MGLB10791	MGLB10791	OG0001546	MGLB10791	MGLB10791	OG0001546	MGLB10791	MGLB10791	OG0001546
XP_041452463.1	3_16754	28.618	304	2.7e-17	84.7	MGLB16755	MGLB16755	OG0011250	MGLB16755	MGLB16755	OG0011250	MGLB16755	MGLB16755	OG0011250
XP_041452463.1	3_7930	25.46	326	3.2e-17	83.2	MGLB07931	MGLB07931	OG0003881	MGLB07931	MGLB07931	OG0003881	MGLB07931	MGLB07931	OG0003881
XP_041452463.1	3_10410	28.358	201	5.51e-17	80.9	MGLB10411	MGLB10411	OG0011130	MGLB10411	MGLB10411	OG0011130	MGLB10411	MGLB10411	OG0011130
XP_041452463.1	3_936	23.629	237	1.24e-16	82.4	MGLB00937	MGLB00937	OG0009232	MGLB00937	MGLB00937	OG0009232	MGLB00937	MGLB00937	OG0009232
XP_041452463.1	3_4955	26.087	299	2.2e-16	80.1	MGLB04956	MGLB04956	OG0000557	MGLB04956	MGLB04956	OG0000557	MGLB04956	MGLB04956	OG0000557
XP_041452463.1	3_4569	26.842	380	2.96e-16	80.5	MGLB04570	MGLB04570	OG0008901	MGLB04570	MGLB04570	OG0008901	MGLB04570	MGLB04570	OG0008901
XP_041452463.1	3_4648	23.824	340	3.23e-16	81.3	MGLB04649	MGLB04649	OG0009885	MGLB04649	MGLB04649	OG0009885	MGLB04649	MGLB04649	OG0009885
XP_041452463.1	3_6415	22.74	365	3.62e-16	80.1	MGLB06416	MGLB06416	OG0007677	MGLB06416	MGLB06416	OG0007677	MGLB06416	MGLB06416	OG0007677
XP_041452463.1	3_835	25.128	195	3.65e-16	80.9	MGLB00836	MGLB00836	OG0009232	MGLB00836	MGLB00836	OG0009232	MGLB00836	MGLB00836	OG0009232
XP_041452463.1	3_15896	22.408	299	4.35e-16	79.3	MGLB15897	MGLB15897	OG0001185	MGLB15897	MGLB15897	OG0001185	MGLB15897	MGLB15897	OG0001185
XP_041452463.1	3_10460	22.515	342	6.79e-16	79.3	MGLB10461	MGLB10461	OG0009033	MGLB10461	MGLB10461	OG0009033	MGLB10461	MGLB10461	OG0009033
XP_041452463.1	3_4210	23.232	396	7.78e-16	79.0	MGLB04211	MGLB04211	OG0002543	MGLB04211	MGLB04211	OG0002543	MGLB04211	MGLB04211	OG0002543
XP_041452463.1	3_2794	23.864	264	1.29e-15	78.6	MGLB02795	MGLB02795	OG0001938	MGLB02795	MGLB02795	OG0001938	MGLB02795	MGLB02795	OG0001938
XP_041452463.1	3_18725	24.348	345	1.39e-15	78.2	MGLB18726	MGLB18726	OG0000744	MGLB18726	MGLB18726	OG0000744	MGLB18726	MGLB18726	OG0000744
XP_041452463.1	3_11303	25.312	320	2.58e-15	76.6	MGLB11304	MGLB11304	OG0000245	MGLB11304	MGLB11304	OG0000245	MGLB11304	MGLB11304	OG0000245
XP_041452463.1	3_13498	23.651	241	2.86e-15	78.2	MGLB13499	MGLB13499	OG0012946	MGLB13499	MGLB13499	OG0012946	MGLB13499	MGLB13499	OG0012946
XP_041452463.1	3_1946	27.65	217	5.42e-15	76.3	MGLB01947	MGLB01947	OG0006494	MGLB01947	MGLB01947	OG0006494	MGLB01947	MGLB01947	OG0006494
XP_041452463.1	3_6056	25.0	360	6.09e-15	76.3	MGLB06057	MGLB06057	OG0008838	MGLB06057	MGLB06057	OG0008838	MGLB06057	MGLB06057	OG0008838
