qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
XP_054774309.2	3_5758	39.683	315	3.07e-57	186.0	MGLB05759	MGLB05759	OG0001771	MGLB05759	MGLB05759	OG0001771	MGLB05759	MGLB05759	OG0001771
XP_054774309.2	3_5718	36.14	285	8.98e-41	144.0	MGLB05719	MGLB05719	Unmapped	MGLB05719	MGLB05719	Unmapped	MGLB05719	MGLB05719	Unmapped
XP_054774309.2	3_5572	34.385	317	4.77e-28	109.0	MGLB05573	MGLB05573	Unmapped	MGLB05573	MGLB05573	Unmapped	MGLB05573	MGLB05573	Unmapped
XP_054774309.2	3_5597	30.769	195	9.63e-14	69.7	MGLB05598	MGLB05598	OG0014179	MGLB05598	MGLB05598	OG0014179	MGLB05598	MGLB05598	OG0014179
XP_041452956.1	3_5411	64.844	256	6.97e-113	334.0	MGLB05412	MGLB05412	OG0001771	MGLB05412	MGLB05412	OG0001771	MGLB05412	MGLB05412	OG0001771
XP_041452956.1	3_5618	54.662	311	9.86e-100	295.0	MGLB05619	MGLB05619	OG0001771	MGLB05619	MGLB05619	OG0001771	MGLB05619	MGLB05619	OG0001771
XP_041452956.1	3_5758	40.895	313	1.81e-59	191.0	MGLB05759	MGLB05759	OG0001771	MGLB05759	MGLB05759	OG0001771	MGLB05759	MGLB05759	OG0001771
XP_041452956.1	3_5718	32.5	360	3.5900000000000003e-37	134.0	MGLB05719	MGLB05719	Unmapped	MGLB05719	MGLB05719	Unmapped	MGLB05719	MGLB05719	Unmapped
XP_041452956.1	3_5572	37.692	260	1.01e-28	111.0	MGLB05573	MGLB05573	Unmapped	MGLB05573	MGLB05573	Unmapped	MGLB05573	MGLB05573	Unmapped
XP_041452956.1	3_5597	32.432	185	3.03e-14	71.2	MGLB05598	MGLB05598	OG0014179	MGLB05598	MGLB05598	OG0014179	MGLB05598	MGLB05598	OG0014179
CBX45522.1	3_5618	63.563	247	6.06e-107	313.0	MGLB05619	MGLB05619	OG0001771	MGLB05619	MGLB05619	OG0001771	MGLB05619	MGLB05619	OG0001771
CBX45522.1	3_5411	62.698	252	2.4e-103	310.0	MGLB05412	MGLB05412	OG0001771	MGLB05412	MGLB05412	OG0001771	MGLB05412	MGLB05412	OG0001771
CBX45522.1	3_5758	44.664	253	5.1300000000000005e-58	188.0	MGLB05759	MGLB05759	OG0001771	MGLB05759	MGLB05759	OG0001771	MGLB05759	MGLB05759	OG0001771
CBX45522.1	3_5718	38.806	268	2.9e-44	153.0	MGLB05719	MGLB05719	Unmapped	MGLB05719	MGLB05719	Unmapped	MGLB05719	MGLB05719	Unmapped
CBX45522.1	3_5572	35.659	258	3.46e-24	99.0	MGLB05573	MGLB05573	Unmapped	MGLB05573	MGLB05573	Unmapped	MGLB05573	MGLB05573	Unmapped
CBX45522.1	3_5597	35.678	199	2.03e-19	85.9	MGLB05598	MGLB05598	OG0014179	MGLB05598	MGLB05598	OG0014179	MGLB05598	MGLB05598	OG0014179
XP_072164782.1	3_5618	38.129	278	1.1299999999999999e-52	173.0	MGLB05619	MGLB05619	OG0001771	MGLB05619	MGLB05619	OG0001771	MGLB05619	MGLB05619	OG0001771
XP_072164782.1	3_5411	41.036	251	3.23e-49	169.0	MGLB05412	MGLB05412	OG0001771	MGLB05412	MGLB05412	OG0001771	MGLB05412	MGLB05412	OG0001771
XP_072164782.1	3_5718	33.333	258	1.41e-31	119.0	MGLB05719	MGLB05719	Unmapped	MGLB05719	MGLB05719	Unmapped	MGLB05719	MGLB05719	Unmapped
XP_072164782.1	3_5758	36.364	176	3.1600000000000003e-27	106.0	MGLB05759	MGLB05759	OG0001771	MGLB05759	MGLB05759	OG0001771	MGLB05759	MGLB05759	OG0001771
XP_072164782.1	3_5597	34.928	209	6.019999999999999e-23	94.4	MGLB05598	MGLB05598	OG0014179	MGLB05598	MGLB05598	OG0014179	MGLB05598	MGLB05598	OG0014179
XP_072164782.1	3_5533	29.437	231	4.05e-17	78.6	MGLB05534	MGLB05534	OG0013364	MGLB05534	MGLB05534	OG0013364	MGLB05534	MGLB05534	OG0013364
XP_072164782.1	3_5572	30.882	204	1.63e-12	65.9	MGLB05573	MGLB05573	Unmapped	MGLB05573	MGLB05573	Unmapped	MGLB05573	MGLB05573	Unmapped
