qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
XP_071510693.1	4_7284	28.226	372	5.71e-26	114.0	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866
XP_071510693.1	4_7764	26.316	304	1.7e-17	86.7	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868
XP_071510693.1	4_13528	24.863	366	3.99e-17	85.5	PL17990	PL17990	OG0006481	PL17990	PL17990	OG0006481	PL17990	PL17990	OG0006481
XP_071510693.1	4_12769	25.633	316	4.17e-15	79.7	PL16922	PL16922	OG0005468	PL16922	PL16922	OG0005468	PL16922	PL16922	OG0005468
XP_071510693.1	4_17826	28.497	193	9.92e-13	71.6	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943
XP_071510693.1	4_29269	25.532	329	1.61e-11	68.2	PL39882	PL39882	OG0001492	PL39882	PL39882	OG0001492	PL39882	PL39882	OG0001492
XP_033632709.1	4_19257	56.696	1247	0.0	1511.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
XP_033632709.1	4_19257	39.494	909	0.0	618.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
XP_033632709.1	4_25295	27.687	1163	8.6e-92	332.0	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867
XP_033632709.1	4_25295	33.511	188	8.29e-18	90.9	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867
XP_033632709.1	4_25824	27.888	1108	1.02e-88	320.0	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867
XP_033632709.1	4_12663	26.063	1105	2.7299999999999996e-82	303.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
XP_033632709.1	4_12663	28.393	641	1.37e-51	202.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
XP_033632709.1	4_25181	29.161	679	4.23e-58	221.0	PL34296	PL34296	OG0000867	PL34296	PL34296	OG0000867	PL34296	PL34296	OG0000867
XP_033632709.1	4_7284	28.604	444	2.1800000000000002e-29	124.0	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866
XP_033632709.1	4_7764	32.365	241	7.81e-25	108.0	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868
XP_033632709.1	4_12769	25.0	316	2.19e-18	89.7	PL16922	PL16922	OG0005468	PL16922	PL16922	OG0005468	PL16922	PL16922	OG0005468
XP_033632709.1	4_13528	30.085	236	2.52e-17	86.3	PL17990	PL17990	OG0006481	PL17990	PL17990	OG0006481	PL17990	PL17990	OG0006481
XP_033632709.1	4_29269	25.328	229	7.51e-14	75.5	PL39882	PL39882	OG0001492	PL39882	PL39882	OG0001492	PL39882	PL39882	OG0001492
XP_033632709.1	4_17826	28.054	221	9.9e-14	74.3	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943
XP_033632709.1	4_10488	28.161	174	1.18e-11	68.2	PL13808	PL13808	OG0001642	PL13808	PL13808	OG0001642	PL13808	PL13808	OG0001642
XP_033122542.1	4_19257	50.603	1243	0.0	1348.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
XP_033122542.1	4_19257	37.335	908	3.1e-169	576.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
XP_033122542.1	4_25295	29.299	1099	7.06e-108	384.0	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867
XP_033122542.1	4_25295	34.595	185	2.46e-19	95.9	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867
XP_033122542.1	4_25824	28.584	1102	2.33e-103	365.0	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867
XP_033122542.1	4_12663	26.827	1122	2.65e-93	339.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
XP_033122542.1	4_12663	29.272	632	2.31e-53	208.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
XP_033122542.1	4_25181	34.263	502	5.9500000000000004e-64	239.0	PL34296	PL34296	OG0000867	PL34296	PL34296	OG0000867	PL34296	PL34296	OG0000867
XP_033122542.1	4_7284	28.409	440	2.4900000000000004e-32	133.0	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866
XP_033122542.1	4_12769	30.303	231	4.290000000000001e-21	97.8	PL16922	PL16922	OG0005468	PL16922	PL16922	OG0005468	PL16922	PL16922	OG0005468
XP_033122542.1	4_7764	26.774	310	1.17e-20	96.3	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868
XP_033122542.1	4_29269	32.203	177	1.4e-18	89.7	PL39882	PL39882	OG0001492	PL39882	PL39882	OG0001492	PL39882	PL39882	OG0001492
XP_033122542.1	4_17826	31.0	200	2.61e-17	85.1	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943
XP_033122542.1	4_13528	28.151	238	2.58e-16	83.2	PL17990	PL17990	OG0006481	PL17990	PL17990	OG0006481	PL17990	PL17990	OG0006481
XP_033122542.1	4_10488	36.697	109	1.74e-12	70.9	PL13808	PL13808	OG0001642	PL13808	PL13808	OG0001642	PL13808	PL13808	OG0001642
XP_033122542.1	4_11645	37.615	109	2.7e-12	68.2	PL15295	PL15295	OG0015536	PL15295	PL15295	OG0015536	PL15295	PL15295	OG0015536
KAJ8038912.1	4_19257	58.468	1240	0.0	1511.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
KAJ8038912.1	4_19257	31.401	949	3.73e-124	438.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
KAJ8038912.1	4_25295	27.076	1108	2.14e-85	312.0	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867
KAJ8038912.1	4_25824	26.618	1097	5.26e-84	305.0	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867
KAJ8038912.1	4_12663	25.567	1103	2.22e-79	293.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
KAJ8038912.1	4_7284	26.593	455	9.639999999999999e-24	107.0	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866
XP_041481149.1	4_19257	90.434	1244	0.0	2410.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
XP_041481149.1	4_19257	86.23	915	0.0	1623.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
XP_041481149.1	4_25824	26.636	1100	1.82e-86	313.0	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867
XP_041481149.1	4_25295	27.068	1112	3.74e-85	311.0	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867
XP_041481149.1	4_12663	26.221	1167	2.5199999999999998e-83	306.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
XP_041481149.1	4_12663	26.397	519	2.75e-24	112.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
XP_041481149.1	4_25181	26.706	513	6.74e-30	130.0	PL34296	PL34296	OG0000867	PL34296	PL34296	OG0000867	PL34296	PL34296	OG0000867
XP_041481149.1	4_7284	28.495	372	8.03e-25	110.0	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866
XP_041481149.1	4_17826	33.503	197	2.52e-15	79.3	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943
XP_041481149.1	4_7764	29.717	212	3.27e-14	76.6	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868
XP_041481149.1	4_13528	25.205	365	6.84e-13	72.8	PL17990	PL17990	OG0006481	PL17990	PL17990	OG0006481	PL17990	PL17990	OG0006481
XP_041481149.1	4_12769	26.19	210	4.5e-12	70.5	PL16922	PL16922	OG0005468	PL16922	PL16922	OG0005468	PL16922	PL16922	OG0005468
XP_041481149.1	4_15004	27.064	218	9.76e-11	66.2	PL20300	PL20300	OG0007525	PL20300	PL20300	OG0007525	PL20300	PL20300	OG0007525
XP_793564.3	4_19257	91.479	1244	0.0	2433.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
XP_793564.3	4_19257	86.526	898	0.0	1609.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
XP_793564.3	4_25295	26.604	1169	7.3e-85	310.0	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867
XP_793564.3	4_25824	26.364	1100	5.969999999999999e-84	305.0	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867
XP_793564.3	4_12663	25.912	1096	2.3e-81	300.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
XP_793564.3	4_12663	25.512	537	1.4399999999999997e-23	110.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
XP_793564.3	4_25181	26.782	519	3.68e-28	124.0	PL34296	PL34296	OG0000867	PL34296	PL34296	OG0000867	PL34296	PL34296	OG0000867
XP_793564.3	4_7284	29.223	373	2.96e-26	114.0	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866
XP_793564.3	4_7764	26.871	294	4.22e-15	79.3	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868
XP_793564.3	4_17826	31.606	193	4.16e-13	72.8	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943
XP_793564.3	4_12769	25.573	262	3.02e-12	70.9	PL16922	PL16922	OG0005468	PL16922	PL16922	OG0005468	PL16922	PL16922	OG0005468
XP_793564.3	4_13528	24.39	328	2.01e-11	68.2	PL17990	PL17990	OG0006481	PL17990	PL17990	OG0006481	PL17990	PL17990	OG0006481
BCA90129.1	4_19257	89.558	1245	0.0	2369.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
BCA90129.1	4_19257	83.835	897	0.0	1566.0	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363	PL26164	PL26164	OG0011363
BCA90129.1	4_25824	27.166	1108	1.25e-85	310.0	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867	PL35118	PL35118	OG0000867
BCA90129.1	4_25295	26.471	1156	5.62e-85	310.0	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867	PL34449	PL34449	OG0000867
BCA90129.1	4_12663	29.587	774	1.34e-81	300.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
BCA90129.1	4_12663	24.151	530	2.5899999999999996e-23	109.0	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867	PL16778	PL16778	OG0000867
BCA90129.1	4_25181	26.722	479	2.43e-28	125.0	PL34296	PL34296	OG0000867	PL34296	PL34296	OG0000867	PL34296	PL34296	OG0000867
BCA90129.1	4_7284	28.226	372	3.58e-24	108.0	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866	PL09602	PL09602	OG0010866
BCA90129.1	4_7764	31.776	214	1.1e-15	81.3	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868	PL10208	PL10208	OG0001868
BCA90129.1	4_17826	32.642	193	4.16e-14	75.5	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943	PL24251	PL24251	OG0001943
