qseqid	sseqid	pident	length	evalue	bitscore	extra0	extra1	extra2	extra3	extra4	extra5	gene_id_raw	gene_id_norm	orthogroup
XP_072169888.1	3_9772	65.996	497	2.94e-178	508.0	MGLB09773	MGLB09773	OG0008749	MGLB09773	MGLB09773	OG0008749	MGLB09773	MGLB09773	OG0008749
XP_072169888.1	3_342	57.143	98	2.6099999999999998e-30	122.0	MGLB00343	MGLB00343	OG0011421	MGLB00343	MGLB00343	OG0011421	MGLB00343	MGLB00343	OG0011421
XP_072169888.1	3_14443	56.0	75	3.1000000000000002e-27	112.0	MGLB14444	MGLB14444	OG0009821	MGLB14444	MGLB14444	OG0009821	MGLB14444	MGLB14444	OG0009821
XP_072169888.1	3_14708	53.086	81	1.93e-26	107.0	MGLB14709	MGLB14709	OG0009825	MGLB14709	MGLB14709	OG0009825	MGLB14709	MGLB14709	OG0009825
XP_072169888.1	3_17882	50.0	76	9.419999999999999e-23	101.0	MGLB17883	MGLB17883	OG0002966	MGLB17883	MGLB17883	OG0002966	MGLB17883	MGLB17883	OG0002966
XP_072169888.1	3_4265	45.055	91	2.16e-20	94.7	MGLB04266	MGLB04266	OG0012802	MGLB04266	MGLB04266	OG0012802	MGLB04266	MGLB04266	OG0012802
XP_072169888.1	3_10527	40.26	77	5.17e-18	87.0	MGLB10528	MGLB10528	Unmapped	MGLB10528	MGLB10528	Unmapped	MGLB10528	MGLB10528	Unmapped
XP_072169888.1	3_3448	37.349	83	1.57e-12	70.1	MGLB03449	MGLB03449	OG0000654	MGLB03449	MGLB03449	OG0000654	MGLB03449	MGLB03449	OG0000654
XP_038047410.1	3_9772	47.569	288	7.22e-55	191.0	MGLB09773	MGLB09773	OG0008749	MGLB09773	MGLB09773	OG0008749	MGLB09773	MGLB09773	OG0008749
XP_038047410.1	3_14708	58.242	91	2.28e-31	121.0	MGLB14709	MGLB14709	OG0009825	MGLB14709	MGLB14709	OG0009825	MGLB14709	MGLB14709	OG0009825
XP_038047410.1	3_342	67.901	81	8.070000000000001e-31	124.0	MGLB00343	MGLB00343	OG0011421	MGLB00343	MGLB00343	OG0011421	MGLB00343	MGLB00343	OG0011421
XP_038047410.1	3_14443	62.667	75	3.41e-30	120.0	MGLB14444	MGLB14444	OG0009821	MGLB14444	MGLB14444	OG0009821	MGLB14444	MGLB14444	OG0009821
XP_038047410.1	3_17882	46.535	101	7.62e-24	105.0	MGLB17883	MGLB17883	OG0002966	MGLB17883	MGLB17883	OG0002966	MGLB17883	MGLB17883	OG0002966
XP_038047410.1	3_4265	42.308	104	6.74e-20	93.2	MGLB04266	MGLB04266	OG0012802	MGLB04266	MGLB04266	OG0012802	MGLB04266	MGLB04266	OG0012802
XP_038047410.1	3_10527	42.857	77	1.83e-19	92.0	MGLB10528	MGLB10528	Unmapped	MGLB10528	MGLB10528	Unmapped	MGLB10528	MGLB10528	Unmapped
XP_038047410.1	3_3448	36.782	87	1.91e-12	70.1	MGLB03449	MGLB03449	OG0000654	MGLB03449	MGLB03449	OG0000654	MGLB03449	MGLB03449	OG0000654
XP_033644858.1	3_9772	43.544	333	2.48e-60	204.0	MGLB09773	MGLB09773	OG0008749	MGLB09773	MGLB09773	OG0008749	MGLB09773	MGLB09773	OG0008749
XP_033644858.1	3_14708	55.319	94	2.87e-31	120.0	MGLB14709	MGLB14709	OG0009825	MGLB14709	MGLB14709	OG0009825	MGLB14709	MGLB14709	OG0009825
XP_033644858.1	3_342	65.476	84	6.92e-31	124.0	MGLB00343	MGLB00343	OG0011421	MGLB00343	MGLB00343	OG0011421	MGLB00343	MGLB00343	OG0011421
XP_033644858.1	3_14443	61.333	75	5.93e-30	119.0	MGLB14444	MGLB14444	OG0009821	MGLB14444	MGLB14444	OG0009821	MGLB14444	MGLB14444	OG0009821
XP_033644858.1	3_17882	50.617	81	5.999999999999999e-23	102.0	MGLB17883	MGLB17883	OG0002966	MGLB17883	MGLB17883	OG0002966	MGLB17883	MGLB17883	OG0002966
XP_033644858.1	3_4265	48.052	77	1.27e-19	92.0	MGLB04266	MGLB04266	OG0012802	MGLB04266	MGLB04266	OG0012802	MGLB04266	MGLB04266	OG0012802
XP_033644858.1	3_10527	42.857	77	1.95e-19	91.3	MGLB10528	MGLB10528	Unmapped	MGLB10528	MGLB10528	Unmapped	MGLB10528	MGLB10528	Unmapped
XP_033644858.1	3_3448	32.237	152	3.23e-13	72.0	MGLB03449	MGLB03449	OG0000654	MGLB03449	MGLB03449	OG0000654	MGLB03449	MGLB03449	OG0000654
KAJ8032810.1	3_9772	34.574	376	3.09e-35	138.0	MGLB09773	MGLB09773	OG0008749	MGLB09773	MGLB09773	OG0008749	MGLB09773	MGLB09773	OG0008749
KAJ8032810.1	3_342	35.252	139	3.73e-14	74.7	MGLB00343	MGLB00343	OG0011421	MGLB00343	MGLB00343	OG0011421	MGLB00343	MGLB00343	OG0011421
XP_071964740.1	3_342	63.529	85	1.1e-31	126.0	MGLB00343	MGLB00343	OG0011421	MGLB00343	MGLB00343	OG0011421	MGLB00343	MGLB00343	OG0011421
XP_071964740.1	3_14708	56.79	81	7.34e-29	114.0	MGLB14709	MGLB14709	OG0009825	MGLB14709	MGLB14709	OG0009825	MGLB14709	MGLB14709	OG0009825
XP_071964740.1	3_14443	57.333	75	2.76e-28	114.0	MGLB14444	MGLB14444	OG0009821	MGLB14444	MGLB14444	OG0009821	MGLB14444	MGLB14444	OG0009821
XP_071964740.1	3_17882	43.636	110	6.589999999999999e-24	104.0	MGLB17883	MGLB17883	OG0002966	MGLB17883	MGLB17883	OG0002966	MGLB17883	MGLB17883	OG0002966
XP_071964740.1	3_4265	45.0	80	2.11e-19	91.3	MGLB04266	MGLB04266	OG0012802	MGLB04266	MGLB04266	OG0012802	MGLB04266	MGLB04266	OG0012802
XP_071964740.1	3_10527	36.364	77	5.22e-16	80.5	MGLB10528	MGLB10528	Unmapped	MGLB10528	MGLB10528	Unmapped	MGLB10528	MGLB10528	Unmapped
