s1chr	s2chr	s1tot	s2tot	n	fishp	padj	scol	s1g	s1gp	s1gi	s2g	s2gp	s2gi	clg
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416651	53303284	389	LOC129262759	39988564	3130	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416677	53318854	390	LOC129262741	39934239	3129	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416726	53429656	391	LOC129262709	39833996	3128	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416736	53457063	392	LOC129253583	39778179	3127	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416754	53626648	393	LOC129262620	39549286	3126	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416791	53706203	394	LOC129262609	39488598	3125	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416813	53756841	395	LOC129253574	39444267	3124	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416819	53841210	396	LOC129253552	39369470	3123	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416843	53885823	397	LOC129253542	39330851	3122	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416854	53898912	398	LOC129262598	39317292	3121	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416872	53928265	399	LOC129262582	39275436	3120	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416953	54014581	400	LOC129262533	39195942	3119	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121416932	54036711	401	LOC129262523	39162994	3118	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406475	54181014	402	LOC129284292	39003431	3117	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417056	54393015	403	LOC129262435	38805672	3116	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417145	54681115	404	LOC129284254	38566096	3115	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417162	54702805	405	LOC129284263	38558890	3114	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406477	54796745	406	LOC129284232	38469605	3113	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417199	54945980	407	LOC129262347	38274139	3112	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417209	54975221	408	LOC129262338	38257690	3111	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417361	55331025	409	LOC129283383	37822757	3109	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417398	55426774	410	LOC129262160	37706677	3108	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417407	55451054	411	LOC129266718	37621379	3107	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417429	55549563	412	LOC129262149	37587753	3106	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417447	55608926	413	LOC129266706	37468033	3105	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417557	55968362	414	LOC129262049	37105996	3104	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417596	56038340	415	LOC129262039	37016899	3103	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417604	56066623	416	LOC129282886	37004569	3102	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406479	56099593	417	LOC129266614	36983680	3101	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406480	56112121	418	LOC129282786	36969196	3100	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417646	56294797	419	LOC129261984	36808792	3099	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417704	56420868	420	LOC129261969	36638295	3098	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406481	56480412	421	LOC129282182	36608490	3097	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417725	56625990	422	LOC129261958	36434937	3095	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417735	56653209	423	LOC129261948	36392724	3094	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417847	56948297	424	LOC129261878	36079301	3093	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406483	57161558	425	LOC129281573	35867502	3092	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417901	57258737	426	LOC129261846	35744351	3091	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121417909	57277828	427	LOC129261824	35698384	3090	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121431108	57325603	428	LOC129266430	35660345	3089	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418119	57944178	429	LOC129261589	34844313	3082	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418186	58077587	430	LOC129261549	34710118	3081	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418238	58417955	431	LOC129261491	34358071	3080	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418281	58555022	432	LOC129261404	34076119	3077	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418410	59361759	433	LOC129261203	33152061	3072	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406488	59855612	434	LOC129279537	32685046	3070	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418546	60016777	435	LOC129265914	32542514	3068	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418571	60090059	436	LOC129278792	32484882	3067	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406491	60507936	437	LOC129278582	32034888	3066	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418920	61781262	438	LOC129260843	30591796	3057	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418925	61789144	439	LOC129260834	30585151	3056	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418932	61802392	440	LOC129260818	30541059	3055	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121418956	61855690	441	LOC129260809	30500619	3054	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419052	62111132	442	LOC129260738	29812424	3048	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419076	62150411	443	LOC129260722	29772059	3046	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419130	62367075	444	LOC129260696	29533635	3045	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419199	62640268	445	LOC129265483	29319728	3041	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419251	62844736	446	LOC129281289	35620820	3088	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419275	62943193	447	LOC129266401	35524243	3086	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419310	63044967	448	LOC129261752	35427160	3085	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419390	63237322	449	LOC129261639	35010011	3084	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419399	63268611	450	LOC129261615	34975442	3083	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419686	63935362	451	LOC129280792	34327642	3079	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419708	63985298	452	LOC129261467	34268592	3078	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121431481	64220945	453	LOC129266209	33896015	3076	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419788	64383788	454	LOC129261270	33654459	3075	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419845	64730337	455	LOC129261259	33483984	3074	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121419855	64754700	456	LOC129261250	33470375	3073	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420067	65445342	457	LOC129265993	32766974	3071	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420122	65588246	458	LOC129279377	32623574	3069	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406508	66360752	459	LOC129278473	31816396	3065	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420353	66793991	460	LOC129277624	31297845	3064	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420368	66837037	461	LOC129260991	31245723	3063	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420377	66864259	462	LOC129260935	31200654	3062	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420425	67088515	463	LOC129277785	30972876	3061	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420437	67092193	464	LOC129260910	30949003	3060	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406510	67105893	465	LOC129277981	30942008	3059	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406514	67282675	466	LOC129277318	30744397	3058	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420543	67454272	467	LOC129260799	30497552	3053	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420563	67475169	468	LOC129260789	30447712	3052	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420591	67561793	469	LOC129260779	30337975	3051	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420632	67658866	470	LOC129260768	29846258	3050	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420652	67674803	471	LOC129260763	29828552	3049	O2
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420660	67705021	472	LOC129260752	29800312	3047	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420804	68155278	473	LOC129260676	29365361	3044	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420816	68167979	474	LOC129260666	29345137	3043	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121420826	68188605	475	LOC129260655	29339021	3042	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121431669	68417173	476	LOC129265430	29060454	3040	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421007	68653680	477	LOC129260580	28594870	3035	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421043	68725346	478	LOC129260590	28690258	3036	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421074	68791791	479	LOC129275534	28777593	3037	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406520	68823961	480	LOC129275742	28821958	3038	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406521	68833235	481	LOC129265308	28835243	3039	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421119	68931230	482	LOC129260512	28448514	3034	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421131	68979340	483	LOC129260501	28434118	3033	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421150	68999093	484	LOC129260455	28316714	3031	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421274	69504892	485	LOC129260410	27790866	3030	R
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421311	69676904	486	LOC129260381	27533088	3029	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421329	69733292	487	LOC129274609	27522134	3028	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421319	69740441	488	LOC129260363	27494570	3027	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421336	69778185	489	LOC129260344	27470603	3026	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421384	69953007	491	LOC129260290	27296216	3025	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406525	69991685	492	LOC129274500	27272953	3024	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421417	70000460	493	LOC129260266	27254016	3023	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421439	70038382	494	LOC129260179	27204662	3022	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406526	70152898	495	LOC129274389	27106596	3021	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421499	70162706	496	LOC129260167	27100401	3020	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121431751	70351753	497	LOC129265072	26895120	3019	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421556	70394570	498	LOC129260118	26804478	3018	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421571	70421260	499	LOC129274170	26795485	3017	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421616	70489269	500	LOC129260084	26672714	3016	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421625	70511625	501	LOC129260071	26643925	3015	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421633	70523757	502	LOC129260057	26617378	3014	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421650	70545920	503	LOC129265043	26576495	3013	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421696	70639705	504	LOC129260030	26481773	3012	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406528	70669949	505	LOC129260011	26475163	3011	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421708	70682547	506	LOC129260002	26401562	3010	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421738	70768779	507	LOC129259978	26337840	3009	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421752	70806079	508	LOC129259959	26261286	3008	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421777	70854053	509	LOC129259913	26209093	3007	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421795	70891789	510	LOC129273829	26173048	3006	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421828	71135979	511	LOC129264961	25942374	3005	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406531	71242880	512	LOC129273683	25879362	3004	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421934	71721396	513	LOC129259840	25339755	3003	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121421964	71783497	514	LOC129259803	25275028	3002	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422001	72002191	515	LOC129259755	25065298	3001	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422018	72067974	516	LOC129259732	24998527	3000	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422026	72080338	517	LOC129259724	24979576	2999	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121431812	72674420	518	LOC129264856	24336243	2998	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121431815	72683303	519	LOC129272677	24299841	2997	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422276	72997311	520	LOC129259696	24031923	2996	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422369	73146660	521	LOC129259639	23858564	2995	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422381	73170185	522	LOC129264781	23774987	2994	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422391	73241662	523	LOC129259617	23733318	2993	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406538	73288345	524	LOC129259606	23691784	2992	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422423	73376687	525	LOC129271128	23590343	2991	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422431	73420978	526	LOC129270729	23577817	2990	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406540	73474463	527	LOC129270830	23471757	2989	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422470	73581489	528	LOC129259572	23362502	2988	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422485	73612809	529	LOC129264708	23314290	2987	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422494	73656851	530	LOC129259561	23281854	2986	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422501	73685631	531	LOC129270509	23255768	2985	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422502	73721930	532	LOC129264697	23218026	2984	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422534	73763425	533	LOC129259551	23193387	2983	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422688	74159326	534	LOC129259504	22855672	2982	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422730	74196414	535	LOC129269444	22692173	2981	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422755	74268083	536	LOC129256907	8493768	2824	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406546	74273323	537	LOC129283731	8497064	2825	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422765	74282841	538	LOC129256918	8517406	2826	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422833	74388281	539	LOC129256934	8643593	2827	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406547	74446614	540	LOC129257127	8746174	2828	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422844	74462458	541	LOC129256944	8779787	2829	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422888	74782350	542	LOC129254872	9109570	2830	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422977	75180228	543	LOC129256993	9523408	2831	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121422995	75205152	544	LOC129257014	9545533	2832	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423042	75303873	545	LOC129257035	9673264	2833	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423054	75347863	546	LOC129257046	9707568	2834	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423105	75446682	547	LOC129257071	9820867	2835	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423170	75537386	548	LOC129257103	9898484	2836	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406551	75581406	549	LOC129257379	9932131	2837	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423221	75701061	550	LOC129257201	10052120	2838	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423324	75895341	551	LOC129257211	10383913	2839	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423362	76169864	552	LOC129257230	10586231	2840	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423404	76202642	553	LOC129257265	10628348	2841	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121431898	76212958	554	LOC129255013	10636598	2842	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423422	76393951	555	LOC129257273	10873959	2843	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423440	76462464	556	LOC129257281	10945294	2844	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423449	76486720	557	LOC129257293	10963235	2845	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423473	76520990	558	LOC129257306	10987703	2846	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423542	76724816	559	LOC129258051	11207334	2847	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423556	76757442	560	LOC129257336	11249084	2848	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423564	76776302	561	LOC129258390	11295583	2849	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423615	76940763	562	LOC129258671	11433040	2850	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423624	76956303	563	LOC129258776	11444340	2851	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423654	77049677	564	LOC129257370	11561671	2852	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423676	77078867	565	LOC129257391	11582551	2853	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423715	77291849	566	LOC129257418	11865042	2854	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423742	77395748	567	LOC129257447	11969333	2855	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423769	77449696	568	LOC129257468	12012802	2856	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423785	77484206	569	LOC129257489	12077187	2857	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423805	77531306	570	LOC129257497	12095627	2858	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423812	77580826	571	LOC129255145	12137243	2859	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423828	77593579	572	LOC129257507	12146509	2860	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423847	77654217	573	LOC129257515	12232292	2861	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423868	77669890	574	LOC129259634	12250979	2862	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423875	77681109	575	LOC129255225	12310469	2864	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423905	77725465	576	LOC129255209	12301286	2863	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423946	77870516	577	LOC129257540	12487558	2865	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423956	77924769	578	LOC129257548	12512282	2866	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423965	77982616	579	LOC129257564	12570072	2867	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406555	77990188	580	LOC129257573	12574598	2868	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121423991	78028657	581	LOC129257597	12620868	2869	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424095	78264311	582	LOC129257678	13009211	2870	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424104	78290906	583	LOC129260236	13077750	2871	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424114	78340973	584	LOC129263586	13093772	2872	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424136	78442288	585	LOC129257686	13207072	2873	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424149	78477450	586	LOC129257699	13236709	2874	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424159	78498582	587	LOC129257708	13264497	2875	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406558	78700811	588	LOC129260464	13475975	2876	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424209	78736231	589	LOC129257764	13519376	2877	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424219	78760033	590	LOC129260573	13544311	2878	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424228	78796462	591	LOC129257774	13577179	2879	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424237	78821980	592	LOC129257785	13590346	2880	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424245	78832326	593	LOC129257794	13603754	2881	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424250	78845405	594	LOC129263629	13634530	2882	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424258	78963425	595	LOC129263640	13743170	2883	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424277	79026362	596	LOC129257812	13790278	2884	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424305	79116996	597	LOC129260954	13918009	2885	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424342	79330154	598	LOC129263692	14118741	2886	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424380	79535354	599	LOC129261263	14331786	2887	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424406	79554901	600	LOC129261456	14345784	2888	B3
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424413	79581885	601	LOC129257876	14369630	2889	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424440	79649802	602	LOC129257892	14454996	2890	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424447	79663009	603	LOC129257902	14468188	2891	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121406563	79778281	604	LOC129263727	14569404	2892	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424494	79932604	605	LOC129257921	14643775	2893	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424557	80049672	606	LOC129257969	14756107	2894	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424567	80065098	607	LOC129257978	14773170	2895	J1
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424604	80104334	608	LOC129258025	14789748	2897	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424655	80214190	609	LOC129258055	14896167	2898	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424646	80222337	610	LOC129258039	14906251	2899	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424666	80238580	611	LOC129258064	14933171	2900	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424691	80331169	612	LOC129258077	15007194	2901	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424708	80373390	613	LOC129258093	15051853	2902	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424760	80629491	615	LOC129263770	15336486	2903	-
chr1	chr1	777	418	412	0	0	S	Lytvar_LOC121424808	80783047	616	LOC129258152	15483268	2904	J1
