s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
Lytvar_LOC121425089	10061434	chr1	40	LOC129261151	49385729	chr5	2143	F
Lytvar_LOC121425503	10126540	chr1	41	LOC129261150	49442399	chr5	2144	F
Lytvar_LOC121425588	10158058	chr1	42	LOC129261148	49522208	chr5	2145	-
Lytvar_LOC121425719	10185393	chr1	43	LOC129260134	49551168	chr5	2146	-
Lytvar_LOC121425990	10244094	chr1	44	LOC129261146	49604982	chr5	2147	-
Lytvar_LOC121426079	10306958	chr1	45	LOC129260132	49675111	chr5	2148	F
Lytvar_LOC121426343	10378216	chr1	46	LOC129260131	49731447	chr5	2149	-
Lytvar_LOC121427157	10501336	chr1	47	LOC129261142	49869511	chr5	2150	F
Lytvar_LOC121427529	10610858	chr1	48	LOC129260130	49978493	chr5	2151	-
Lytvar_LOC121427611	10632271	chr1	49	LOC129261138	50003071	chr5	2152	-
Lytvar_LOC121406007	10716363	chr1	50	LOC129260129	50092295	chr5	2153	-
Lytvar_LOC121429170	11217741	chr1	51	LOC129261132	50636606	chr5	2154	-
Lytvar_LOC121429334	11361521	chr1	52	LOC129260123	50774457	chr5	2155	F
Lytvar_LOC121429830	11677565	chr1	53	LOC129261986	42034021	chr5	2080	-
Lytvar_LOC121430445	11974279	chr1	54	LOC129260198	42337590	chr5	2081	F
Lytvar_LOC121430529	12041018	chr1	55	LOC129260197	42414332	chr5	2082	-
Lytvar_LOC121430614	12137983	chr1	56	LOC129261985	42550246	chr5	2083	F
Lytvar_LOC121430772	12226417	chr1	57	LOC129261982	42612160	chr5	2084	F
Lytvar_LOC121430850	12367621	chr1	58	LOC129261981	42769664	chr5	2085	F
Lytvar_LOC121431277	12620483	chr1	59	LOC129261947	42981245	chr5	2086	F
Lytvar_LOC121431364	12629027	chr1	60	LOC129261918	43003512	chr5	2087	F
Lytvar_LOC121427187	12663091	chr1	61	LOC129261393	43036182	chr5	2088	-
Lytvar_LOC121431946	12879802	chr1	62	LOC129261853	43239105	chr5	2089	-
Lytvar_LOC121432038	12941234	chr1	63	LOC129261391	43301493	chr5	2090	-
Lytvar_LOC121432120	13040127	chr1	64	LOC129261810	43383466	chr5	2091	-
Lytvar_LOC121405665	13142449	chr1	65	LOC129261789	43476805	chr5	2092	F
Lytvar_LOC121406382	13576049	chr1	66	LOC129260190	43885589	chr5	2093	F
Lytvar_LOC121405555	13643406	chr1	67	LOC129261380	44015258	chr5	2094	F
Lytvar_LOC121406411	13679671	chr1	68	LOC129260187	44054363	chr5	2095	-
Lytvar_LOC121406423	13686124	chr1	69	LOC129261379	44062735	chr5	2096	-
Lytvar_LOC121406469	13867643	chr1	70	LOC129261591	44412742	chr5	2097	F
Lytvar_LOC121406060	14053210	chr1	71	LOC129260185	44601843	chr5	2098	-
Lytvar_LOC121406071	14141824	chr1	72	LOC129260184	44641562	chr5	2099	-
Lytvar_LOC121406568	14191516	chr1	73	LOC129261555	44685645	chr5	2100	F
Lytvar_LOC121406650	14274257	chr1	74	LOC129261519	44770972	chr5	2101	F
Lytvar_LOC121406764	14408179	chr1	75	LOC129261487	44904789	chr5	2102	F
Lytvar_LOC121406813	14454891	chr1	76	LOC129261468	44983610	chr5	2103	F
Lytvar_LOC121406840	14571259	chr1	77	LOC129261457	45104643	chr5	2104	F
Lytvar_LOC121406966	14803501	chr1	78	LOC129261422	45337603	chr5	2105	-
Lytvar_LOC121406975	14839407	chr1	79	LOC129261419	45365951	chr5	2106	F
Lytvar_LOC121409487	23073604	chr1	169	LOC129261337	46631320	chr5	2113	-
Lytvar_LOC121409527	23255394	chr1	170	LOC129261177	46810461	chr5	2116	F
Lytvar_LOC121409539	23284253	chr1	171	LOC129261176	46847002	chr5	2117	-
Lytvar_LOC121409622	23834096	chr1	172	LOC129261170	47457495	chr5	2122	-
Lytvar_LOC121409641	23889160	chr1	173	LOC129261169	47549458	chr5	2124	-
Lytvar_LOC121409702	24340527	chr1	174	LOC129260150	47953760	chr5	2129	-
Lytvar_LOC121409731	24374960	chr1	175	LOC129261167	47994323	chr5	2130	-
Lytvar_LOC121430025	26374220	chr1	183	LOC129260152	47925054	chr5	2128	-
Lytvar_LOC121410268	26406657	chr1	184	LOC129261332	47865916	chr5	2127	F
Lytvar_LOC121410273	26566324	chr1	185	LOC129261333	47714389	chr5	2126	-
Lytvar_LOC121430036	26692946	chr1	186	LOC129261334	47580311	chr5	2125	F
Lytvar_LOC121430046	26781393	chr1	187	LOC129261335	47466926	chr5	2123	-
Lytvar_LOC121410303	26908855	chr1	188	LOC129261173	47383285	chr5	2121	F
Lytvar_LOC121410315	26938601	chr1	189	LOC129260158	47349465	chr5	2120	F
Lytvar_LOC121406376	26970935	chr1	190	LOC129260159	47327979	chr5	2119	-
Lytvar_LOC121406402	27051995	chr1	191	LOC129260153	47182521	chr5	2118	F
Lytvar_LOC121410396	27432801	chr1	192	LOC129261178	46775846	chr5	2115	F
Lytvar_LOC121410403	27519135	chr1	193	LOC129261187	46692002	chr5	2114	-
Lytvar_LOC121410439	27773123	chr1	194	LOC129261226	46485485	chr5	2112	F
Lytvar_LOC121411735	32828566	chr1	230	LOC129262088	32387649	chr5	2007	F
Lytvar_LOC121411752	32876181	chr1	231	LOC129260281	32431540	chr5	2008	-
Lytvar_LOC121411761	32887529	chr1	232	LOC129260280	32446137	chr5	2009	-
Lytvar_LOC121411781	32933001	chr1	233	LOC129262086	32481900	chr5	2010	F
Lytvar_LOC121411794	32975442	chr1	234	LOC129262085	32517171	chr5	2011	F
Lytvar_LOC121411800	32985185	chr1	235	LOC129262084	32533636	chr5	2012	-
Lytvar_LOC121411808	33007910	chr1	236	LOC129262082	32575185	chr5	2013	F
Lytvar_LOC121411826	33046195	chr1	237	LOC129262081	32609284	chr5	2014	F
Lytvar_LOC121411847	33118508	chr1	238	LOC129260273	32689275	chr5	2015	-
Lytvar_LOC121411871	33144767	chr1	239	LOC129262077	32728737	chr5	2016	-
Lytvar_LOC121411879	33171797	chr1	240	LOC129262073	32751292	chr5	2017	-
Lytvar_LOC121411932	33355381	chr1	241	LOC129262065	32938445	chr5	2018	-
Lytvar_LOC121411945	33401449	chr1	242	LOC129260268	32978040	chr5	2019	-
Lytvar_LOC121430384	33518911	chr1	243	LOC129261528	33132499	chr5	2020	-
Lytvar_LOC121411952	33542212	chr1	244	LOC129262064	33156667	chr5	2021	F
Lytvar_LOC121412044	33828781	chr1	245	LOC129262061	33466699	chr5	2022	-
Lytvar_LOC121412113	34003470	chr1	246	LOC129262057	33610460	chr5	2023	F
Lytvar_LOC121412123	34040644	chr1	247	LOC129260261	33668647	chr5	2024	-
Lytvar_LOC121430421	34071937	chr1	248	LOC129261520	33690667	chr5	2025	-
Lytvar_LOC121412144	34122060	chr1	249	LOC129262056	33747389	chr5	2026	F
Lytvar_LOC121412260	34416307	chr1	250	LOC129262053	34054819	chr5	2027	-
Lytvar_LOC121412278	34441974	chr1	251	LOC129262052	34095347	chr5	2028	F
Lytvar_LOC121412352	34503941	chr1	252	LOC129262050	34166792	chr5	2029	F
Lytvar_LOC121412378	34534462	chr1	253	LOC129262047	34214411	chr5	2030	F
Lytvar_LOC121412398	34550337	chr1	254	LOC129262046	34228777	chr5	2031	-
Lytvar_LOC121412403	34576153	chr1	255	LOC129262045	34252564	chr5	2032	F
Lytvar_LOC121412420	34737881	chr1	256	LOC129261503	34446865	chr5	2034	F
Lytvar_LOC121412442	34752158	chr1	257	LOC129262042	34427497	chr5	2033	-
Lytvar_LOC121412481	34934650	chr1	258	LOC129262040	34608543	chr5	2035	F
Lytvar_LOC121412515	34989317	chr1	259	LOC129260256	34665809	chr5	2036	F
Lytvar_LOC121412993	36348713	chr1	281	LOC129261995	40277909	chr5	2070	-
Lytvar_LOC121413004	36392349	chr1	282	LOC129261994	40341230	chr5	2071	-
Lytvar_LOC121413024	36471116	chr1	283	LOC129260210	40422161	chr5	2072	-
Lytvar_LOC121413035	36526350	chr1	284	LOC129261992	40444199	chr5	2073	F
Lytvar_LOC121413045	36550953	chr1	285	LOC129261991	40474298	chr5	2074	F
Lytvar_LOC121413151	37265593	chr1	286	LOC129261988	41331045	chr5	2075	D
Lytvar_LOC121413246	37603885	chr1	287	LOC129261407	41694554	chr5	2077	-
Lytvar_LOC121413253	37615606	chr1	288	LOC129261406	41729893	chr5	2078	-
Lytvar_LOC121413262	37657985	chr1	289	LOC129260205	41762822	chr5	2079	-
Lytvar_LOC121413303	37801521	chr1	290	LOC129261348	46137297	chr5	2111	-
Lytvar_LOC121430538	37926323	chr1	291	LOC129261349	46062359	chr5	2109	-
Lytvar_LOC121413341	37937393	chr1	292	LOC129261265	46053464	chr5	2108	-
Lytvar_LOC121413351	37951473	chr1	293	LOC129261998	40178490	chr5	2068	F
Lytvar_LOC121413357	37977045	chr1	294	LOC129261997	40212817	chr5	2069	F
Lytvar_LOC121406425	38239072	chr1	297	LOC129261355	45599489	chr5	2107	-
Lytvar_LOC121413541	38811235	chr1	298	LOC129262001	39997800	chr5	2067	-
Lytvar_LOC121413565	38878245	chr1	299	LOC129262002	39929202	chr5	2066	F
Lytvar_LOC121406427	38906543	chr1	300	LOC129260216	39916354	chr5	2065	-
Lytvar_LOC121406428	38929785	chr1	301	LOC129260217	39909866	chr5	2064	M
Lytvar_LOC121413580	38949489	chr1	302	LOC129260218	39889333	chr5	2063	B2+C2
Lytvar_LOC121413648	38971861	chr1	303	LOC129262006	39842865	chr5	2062	F
Lytvar_LOC121413603	38994184	chr1	304	LOC129262007	39776166	chr5	2061	F
Lytvar_LOC121413656	39053809	chr1	305	LOC129262008	39740547	chr5	2060	F
Lytvar_LOC121406430	39273001	chr1	306	LOC129261432	39540890	chr5	2059	-
Lytvar_LOC121413720	39454916	chr1	307	LOC129262010	39325012	chr5	2058	F
Lytvar_LOC121413728	39482126	chr1	308	LOC129262012	39310097	chr5	2057	F
Lytvar_LOC121413757	39575664	chr1	309	LOC129260225	39224042	chr5	2055	F
Lytvar_LOC121413767	39583153	chr1	310	LOC129262014	39201038	chr5	2054	F
Lytvar_LOC121413795	39644035	chr1	311	LOC129261437	39102663	chr5	2053	-
Lytvar_LOC121413828	39757174	chr1	312	LOC129262020	38978822	chr5	2052	-
Lytvar_LOC121413854	39841585	chr1	313	LOC129262023	38583831	chr5	2051	F
Lytvar_LOC121413863	39848399	chr1	314	LOC129261442	38563962	chr5	2050	F
Lytvar_LOC121413873	39866803	chr1	315	LOC129262024	38541447	chr5	2049	-
Lytvar_LOC121413892	39943855	chr1	316	LOC129262025	38458454	chr5	2048	-
Lytvar_LOC121413907	40025201	chr1	317	LOC129261446	38390152	chr5	2047	-
Lytvar_LOC121413913	40054958	chr1	318	LOC129262026	38348903	chr5	2046	F
Lytvar_LOC121414386	42228280	chr1	338	LOC129260139	49027417	chr5	2139	-
Lytvar_LOC121414441	42414061	chr1	339	LOC129261319	48798903	chr5	2138	F
Lytvar_LOC121406438	42506804	chr1	340	LOC129261156	48736874	chr5	2137	-
Lytvar_LOC121414455	42525501	chr1	341	LOC129261157	48672337	chr5	2136	-
Lytvar_LOC121414544	42732995	chr1	342	LOC129261161	48378419	chr5	2135	-
Lytvar_LOC121414570	42808455	chr1	343	LOC129260143	48316713	chr5	2134	-
Lytvar_LOC121414586	42849460	chr1	344	LOC129261322	48266736	chr5	2133	-
Lytvar_LOC121414602	42887591	chr1	345	LOC129261162	48246364	chr5	2132	-
Lytvar_LOC121414618	42906450	chr1	346	LOC129261163	48216711	chr5	2131	-
Lytvar_LOC121414634	42929994	chr1	347	LOC129261122	51406070	chr5	2161	-
Lytvar_LOC121414731	43160872	chr1	348	LOC129261292	51241794	chr5	2160	F
Lytvar_LOC121430649	43198722	chr1	349	LOC129261125	51228586	chr5	2159	-
Lytvar_LOC121414764	43349251	chr1	350	LOC129261129	51076244	chr5	2158	-
Lytvar_LOC121414816	43465776	chr1	351	LOC129261130	50986923	chr5	2157	-
Lytvar_LOC121414799	43481555	chr1	352	LOC129261131	50972898	chr5	2156	-
Lytvar_LOC121415015	44661656	chr1	358	LOC129262038	34718190	chr5	2037	F
Lytvar_LOC121415052	44942946	chr1	359	LOC129262037	34853848	chr5	2038	-
Lytvar_LOC121406444	45083966	chr1	360	LOC129260254	34929610	chr5	2039	-
Lytvar_LOC121415061	45198871	chr1	361	LOC129261497	35071604	chr5	2040	F
Lytvar_LOC121406449	45589663	chr1	362	LOC129260252	35118300	chr5	2041	-
Lytvar_LOC121415184	46367514	chr1	364	LOC129261466	35719358	chr5	2042	-
Lytvar_LOC121415447	48270571	chr1	365	LOC129263451	43979504	chr1	3154	J1
Lytvar_LOC121415490	48559591	chr1	366	LOC129253948	43948638	chr1	3153	-
Lytvar_LOC121430844	48885344	chr1	367	LOC129263430	43773912	chr1	3152	-
Lytvar_LOC121415508	49067497	chr1	368	LOC129263421	43750412	chr1	3151	J1
Lytvar_LOC121415577	49349831	chr1	369	LOC129263383	43452107	chr1	3150	-
Lytvar_LOC121415627	49622913	chr1	370	LOC129263363	43325893	chr1	3149	-
Lytvar_LOC121430926	49913840	chr1	371	LOC129267619	42973211	chr1	3148	-
Lytvar_LOC121415854	50635495	chr1	372	LOC129263249	42513675	chr1	3147	J1
Lytvar_LOC121415989	50953378	chr1	373	LOC129263200	42214691	chr1	3146	-
Lytvar_LOC121416005	51068486	chr1	374	LOC129263180	42097636	chr1	3145	J1
Lytvar_LOC121430972	51375817	chr1	375	LOC129267381	41802638	chr1	3144	J1
Lytvar_LOC121416069	51490161	chr1	376	LOC129263150	41656894	chr1	3143	-
Lytvar_LOC121416084	51526272	chr1	377	LOC129263161	41637591	chr1	3142	J1
Lytvar_LOC121416139	51620778	chr1	378	LOC129263117	41569126	chr1	3141	-
Lytvar_LOC121416165	51756856	chr1	379	LOC129253760	41439958	chr1	3140	-
Lytvar_LOC121416174	51774118	chr1	380	LOC129263106	41419771	chr1	3139	J1
Lytvar_LOC121416183	51814109	chr1	381	LOC129263094	41375945	chr1	3138	-
Lytvar_LOC121416199	51895834	chr1	382	LOC129267320	41303187	chr1	3137	-
Lytvar_LOC121416210	51971631	chr1	383	LOC129263085	41225752	chr1	3136	J1
Lytvar_LOC121416215	52004925	chr1	384	LOC129253729	41180603	chr1	3135	-
Lytvar_LOC121416236	52032325	chr1	385	LOC129253714	41170093	chr1	3134	J1
Lytvar_LOC121416274	52107013	chr1	386	LOC129253704	41079850	chr1	3133	-
Lytvar_LOC121416299	52244491	chr1	387	LOC129263017	40878020	chr1	3132	J1
Lytvar_LOC121416386	52749905	chr1	388	LOC129267184	40411895	chr1	3131	-
Lytvar_LOC121416651	53303284	chr1	389	LOC129262759	39988564	chr1	3130	-
Lytvar_LOC121416677	53318854	chr1	390	LOC129262741	39934239	chr1	3129	-
Lytvar_LOC121416726	53429656	chr1	391	LOC129262709	39833996	chr1	3128	-
Lytvar_LOC121416736	53457063	chr1	392	LOC129253583	39778179	chr1	3127	-
Lytvar_LOC121416754	53626648	chr1	393	LOC129262620	39549286	chr1	3126	J1
Lytvar_LOC121416791	53706203	chr1	394	LOC129262609	39488598	chr1	3125	-
Lytvar_LOC121416813	53756841	chr1	395	LOC129253574	39444267	chr1	3124	J1
Lytvar_LOC121416819	53841210	chr1	396	LOC129253552	39369470	chr1	3123	-
Lytvar_LOC121416843	53885823	chr1	397	LOC129253542	39330851	chr1	3122	-
Lytvar_LOC121416854	53898912	chr1	398	LOC129262598	39317292	chr1	3121	J1
Lytvar_LOC121416872	53928265	chr1	399	LOC129262582	39275436	chr1	3120	J1
Lytvar_LOC121416953	54014581	chr1	400	LOC129262533	39195942	chr1	3119	-
Lytvar_LOC121416932	54036711	chr1	401	LOC129262523	39162994	chr1	3118	-
Lytvar_LOC121406475	54181014	chr1	402	LOC129284292	39003431	chr1	3117	-
Lytvar_LOC121417056	54393015	chr1	403	LOC129262435	38805672	chr1	3116	-
Lytvar_LOC121417145	54681115	chr1	404	LOC129284254	38566096	chr1	3115	-
Lytvar_LOC121417162	54702805	chr1	405	LOC129284263	38558890	chr1	3114	-
Lytvar_LOC121406477	54796745	chr1	406	LOC129284232	38469605	chr1	3113	-
Lytvar_LOC121417199	54945980	chr1	407	LOC129262347	38274139	chr1	3112	J1
Lytvar_LOC121417209	54975221	chr1	408	LOC129262338	38257690	chr1	3111	J1
Lytvar_LOC121417361	55331025	chr1	409	LOC129283383	37822757	chr1	3109	-
Lytvar_LOC121417398	55426774	chr1	410	LOC129262160	37706677	chr1	3108	B3
Lytvar_LOC121417407	55451054	chr1	411	LOC129266718	37621379	chr1	3107	-
Lytvar_LOC121417429	55549563	chr1	412	LOC129262149	37587753	chr1	3106	B3
Lytvar_LOC121417447	55608926	chr1	413	LOC129266706	37468033	chr1	3105	B3
Lytvar_LOC121417557	55968362	chr1	414	LOC129262049	37105996	chr1	3104	-
Lytvar_LOC121417596	56038340	chr1	415	LOC129262039	37016899	chr1	3103	B3
Lytvar_LOC121417604	56066623	chr1	416	LOC129282886	37004569	chr1	3102	-
Lytvar_LOC121406479	56099593	chr1	417	LOC129266614	36983680	chr1	3101	-
Lytvar_LOC121406480	56112121	chr1	418	LOC129282786	36969196	chr1	3100	-
Lytvar_LOC121417646	56294797	chr1	419	LOC129261984	36808792	chr1	3099	-
Lytvar_LOC121417704	56420868	chr1	420	LOC129261969	36638295	chr1	3098	B3
Lytvar_LOC121406481	56480412	chr1	421	LOC129282182	36608490	chr1	3097	-
Lytvar_LOC121417725	56625990	chr1	422	LOC129261958	36434937	chr1	3095	B3
Lytvar_LOC121417735	56653209	chr1	423	LOC129261948	36392724	chr1	3094	B3
Lytvar_LOC121417847	56948297	chr1	424	LOC129261878	36079301	chr1	3093	B3
Lytvar_LOC121406483	57161558	chr1	425	LOC129281573	35867502	chr1	3092	-
Lytvar_LOC121417901	57258737	chr1	426	LOC129261846	35744351	chr1	3091	B3
Lytvar_LOC121417909	57277828	chr1	427	LOC129261824	35698384	chr1	3090	J1
Lytvar_LOC121431108	57325603	chr1	428	LOC129266430	35660345	chr1	3089	-
Lytvar_LOC121418119	57944178	chr1	429	LOC129261589	34844313	chr1	3082	J1
Lytvar_LOC121418186	58077587	chr1	430	LOC129261549	34710118	chr1	3081	J1
Lytvar_LOC121418238	58417955	chr1	431	LOC129261491	34358071	chr1	3080	J1
Lytvar_LOC121418281	58555022	chr1	432	LOC129261404	34076119	chr1	3077	-
Lytvar_LOC121418410	59361759	chr1	433	LOC129261203	33152061	chr1	3072	B3
Lytvar_LOC121406488	59855612	chr1	434	LOC129279537	32685046	chr1	3070	-
Lytvar_LOC121418546	60016777	chr1	435	LOC129265914	32542514	chr1	3068	-
Lytvar_LOC121418571	60090059	chr1	436	LOC129278792	32484882	chr1	3067	-
Lytvar_LOC121406491	60507936	chr1	437	LOC129278582	32034888	chr1	3066	-
Lytvar_LOC121418920	61781262	chr1	438	LOC129260843	30591796	chr1	3057	-
Lytvar_LOC121418925	61789144	chr1	439	LOC129260834	30585151	chr1	3056	J1
Lytvar_LOC121418932	61802392	chr1	440	LOC129260818	30541059	chr1	3055	-
Lytvar_LOC121418956	61855690	chr1	441	LOC129260809	30500619	chr1	3054	-
Lytvar_LOC121419052	62111132	chr1	442	LOC129260738	29812424	chr1	3048	-
Lytvar_LOC121419076	62150411	chr1	443	LOC129260722	29772059	chr1	3046	J1
Lytvar_LOC121419130	62367075	chr1	444	LOC129260696	29533635	chr1	3045	-
Lytvar_LOC121419199	62640268	chr1	445	LOC129265483	29319728	chr1	3041	-
Lytvar_LOC121419251	62844736	chr1	446	LOC129281289	35620820	chr1	3088	-
Lytvar_LOC121419275	62943193	chr1	447	LOC129266401	35524243	chr1	3086	-
Lytvar_LOC121419310	63044967	chr1	448	LOC129261752	35427160	chr1	3085	-
Lytvar_LOC121419390	63237322	chr1	449	LOC129261639	35010011	chr1	3084	-
Lytvar_LOC121419399	63268611	chr1	450	LOC129261615	34975442	chr1	3083	J1
Lytvar_LOC121419686	63935362	chr1	451	LOC129280792	34327642	chr1	3079	-
Lytvar_LOC121419708	63985298	chr1	452	LOC129261467	34268592	chr1	3078	J1
Lytvar_LOC121431481	64220945	chr1	453	LOC129266209	33896015	chr1	3076	-
Lytvar_LOC121419788	64383788	chr1	454	LOC129261270	33654459	chr1	3075	-
Lytvar_LOC121419845	64730337	chr1	455	LOC129261259	33483984	chr1	3074	B3
Lytvar_LOC121419855	64754700	chr1	456	LOC129261250	33470375	chr1	3073	-
Lytvar_LOC121420067	65445342	chr1	457	LOC129265993	32766974	chr1	3071	-
Lytvar_LOC121420122	65588246	chr1	458	LOC129279377	32623574	chr1	3069	-
Lytvar_LOC121406508	66360752	chr1	459	LOC129278473	31816396	chr1	3065	-
Lytvar_LOC121420353	66793991	chr1	460	LOC129277624	31297845	chr1	3064	-
Lytvar_LOC121420368	66837037	chr1	461	LOC129260991	31245723	chr1	3063	-
Lytvar_LOC121420377	66864259	chr1	462	LOC129260935	31200654	chr1	3062	-
Lytvar_LOC121420425	67088515	chr1	463	LOC129277785	30972876	chr1	3061	-
Lytvar_LOC121420437	67092193	chr1	464	LOC129260910	30949003	chr1	3060	-
Lytvar_LOC121406510	67105893	chr1	465	LOC129277981	30942008	chr1	3059	-
Lytvar_LOC121406514	67282675	chr1	466	LOC129277318	30744397	chr1	3058	-
Lytvar_LOC121420543	67454272	chr1	467	LOC129260799	30497552	chr1	3053	-
Lytvar_LOC121420563	67475169	chr1	468	LOC129260789	30447712	chr1	3052	-
Lytvar_LOC121420591	67561793	chr1	469	LOC129260779	30337975	chr1	3051	-
Lytvar_LOC121420632	67658866	chr1	470	LOC129260768	29846258	chr1	3050	J1
Lytvar_LOC121420652	67674803	chr1	471	LOC129260763	29828552	chr1	3049	O2
Lytvar_LOC121420660	67705021	chr1	472	LOC129260752	29800312	chr1	3047	-
Lytvar_LOC121420804	68155278	chr1	473	LOC129260676	29365361	chr1	3044	-
Lytvar_LOC121420816	68167979	chr1	474	LOC129260666	29345137	chr1	3043	-
Lytvar_LOC121420826	68188605	chr1	475	LOC129260655	29339021	chr1	3042	-
Lytvar_LOC121431669	68417173	chr1	476	LOC129265430	29060454	chr1	3040	-
Lytvar_LOC121421007	68653680	chr1	477	LOC129260580	28594870	chr1	3035	J1
Lytvar_LOC121421043	68725346	chr1	478	LOC129260590	28690258	chr1	3036	J1
Lytvar_LOC121421074	68791791	chr1	479	LOC129275534	28777593	chr1	3037	-
Lytvar_LOC121406520	68823961	chr1	480	LOC129275742	28821958	chr1	3038	-
Lytvar_LOC121406521	68833235	chr1	481	LOC129265308	28835243	chr1	3039	-
Lytvar_LOC121421119	68931230	chr1	482	LOC129260512	28448514	chr1	3034	J1
Lytvar_LOC121421131	68979340	chr1	483	LOC129260501	28434118	chr1	3033	J1
Lytvar_LOC121421150	68999093	chr1	484	LOC129260455	28316714	chr1	3031	-
Lytvar_LOC121421274	69504892	chr1	485	LOC129260410	27790866	chr1	3030	R
Lytvar_LOC121421311	69676904	chr1	486	LOC129260381	27533088	chr1	3029	-
Lytvar_LOC121421329	69733292	chr1	487	LOC129274609	27522134	chr1	3028	-
Lytvar_LOC121421319	69740441	chr1	488	LOC129260363	27494570	chr1	3027	-
Lytvar_LOC121421336	69778185	chr1	489	LOC129260344	27470603	chr1	3026	J1
Lytvar_LOC121421384	69953007	chr1	491	LOC129260290	27296216	chr1	3025	B3
Lytvar_LOC121406525	69991685	chr1	492	LOC129274500	27272953	chr1	3024	-
Lytvar_LOC121421417	70000460	chr1	493	LOC129260266	27254016	chr1	3023	B3
Lytvar_LOC121421439	70038382	chr1	494	LOC129260179	27204662	chr1	3022	B3
Lytvar_LOC121406526	70152898	chr1	495	LOC129274389	27106596	chr1	3021	B3
Lytvar_LOC121421499	70162706	chr1	496	LOC129260167	27100401	chr1	3020	B3
Lytvar_LOC121431751	70351753	chr1	497	LOC129265072	26895120	chr1	3019	-
Lytvar_LOC121421556	70394570	chr1	498	LOC129260118	26804478	chr1	3018	B3
Lytvar_LOC121421571	70421260	chr1	499	LOC129274170	26795485	chr1	3017	B3
Lytvar_LOC121421616	70489269	chr1	500	LOC129260084	26672714	chr1	3016	-
