s1chr	s2chr	s1tot	s2tot	n	fishp	padj	scol	s1g	s1gp	s1gi	s2g	s2gp	s2gi	clg
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08952	4368076	42	LOC588264	13797840	349	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10065	4419986	43	LOC594794	13809158	350	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09376	4486390	44	LOC755431	13756577	348	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09238	4559833	45	LOC578031	13730335	347	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09780	4603624	46	LOC577957	13694651	346	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09326	4659584	47	LOC100890511	13686306	345	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09619	4665026	48	LOC577822	13675317	344	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09552	4678288	49	LOC577753	13663014	343	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09481	4698239	50	LOC105439903	13656017	342	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08777	4710703	51	shr2	13621909	341	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10093	4744402	52	LOC100890388	13605875	340	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10164	4770622	53	LOC577383	13591738	339	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10229	4817598	54	LOC577313	13581620	338	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08974	4825686	55	LOC577255	13572352	337	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08887	4850473	56	LOC589815	13550768	336	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09754	4882891	57	LOC100890827	13520365	335	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09452	4916155	58	LOC579511	13508607	334	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08662	4944942	59	LOC100890893	13499654	333	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09428	4949276	60	LOC579138	13479607	332	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09867	5017144	61	LOC579085	13454933	331	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09096	5064983	62	LOC115919133	13446082	330	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08691	5073150	63	LOC578258	13417513	329	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09130	5104674	64	LOC578952	13381796	328	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09880	5155099	65	LOC585204	13350843	327	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10016	5223559	66	LOC105447341	13297584	326	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09097	5245625	67	LOC753522	13291442	325	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09720	5310381	68	LOC105447346	13239458	324	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09656	5319665	69	LOC584432	13232192	323	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08947	5338905	70	LOC100888526	13190935	321	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09613	5400334	71	LOC100893973	13169076	320	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10415	5407001	72	LOC100888444	13164135	319	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08549	5416321	73	LOC100888382	13155864	318	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09089	5423553	74	LOC575627	13148137	317	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10391	5472269	75	LOC757294	13085622	316	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09964	5507400	76	LOC753040	13041038	315	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09577	5597724	77	LOC105440131	12999533	314	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10062	5618073	78	LOC575352	12981424	313	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09189	5893885	79	LOC115918165	12211426	303	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09173	5978172	80	LOC575694	12809874	312	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10359	6013039	81	LOC575761	12782942	311	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08845	6116756	82	LOC115918265	12691448	310	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10195	6150529	83	LOC105443757	12028299	302	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10278	6192861	84	LOC100893245	12600654	308	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09664	6267207	85	LOC578218	12539322	307	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10046	6292401	86	LOC115919220	11936579	301	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10475	6310693	87	LOC754534	11833535	300	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08483	6420609	88	LOC578658	12412143	305	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10433	6443745	89	LOC105445798	12404890	304	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08672	6465786	90	LOC593404	11783106	299	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10325	6490788	91	LOC764148	11735534	298	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08430	6538910	92	oaz1	113732	3	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09027	6549459	93	LOC591150	56357	2	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09225	6641981	94	LOC100889410	26273	1	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08520	6658424	95	LOC588772	9284	0	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10354	6675209	96	LOC576167	10443276	260	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09989	6705666	97	LOC577108	10464527	261	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09093	6816975	98	LOC577170	10552973	262	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10495	6869027	99	LOC105446492	10589108	263	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08594	6894185	100	LOC577357	10603158	264	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10382	6913769	101	LOC764571	10641258	265	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09974	6918563	102	LOC579123	10653982	266	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09192	6963018	103	LOC575808	10684559	267	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08492	6981933	104	LOC577613	10697275	268	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10071	7011424	105	LOC100891357	10758846	269	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08916	7064106	106	LOC577732	10773923	270	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09451	7116152	107	LOC590623	10806106	271	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10113	7139281	108	LOC100891631	10837307	272	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08787	7195294	109	LOC582715	10886368	273	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10239	7221459	110	LOC579674	10906698	274	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09631	7294082	111	LOC594510	10967518	275	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08972	7356112	112	LOC582184	11092507	276	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09385	7375985	113	LOC754105	11108992	277	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09644	7408578	114	LOC584408	11120561	278	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10320	7495825	115	LOC754005	11172910	279	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10246	7568156	116	LOC115919385	11240252	280	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09447	7581984	117	LOC590620	11248711	281	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09569	7657187	118	LOC581185	11321088	282	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10072	7748268	119	LOC592098	11385468	283	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09404	7757008	120	LOC753939	11389894	284	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09699	7775487	121	LOC753921	11405223	285	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09763	7794579	122	LOC575693	11414085	286	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10344	7820448	123	LOC752443	11428438	287	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08990	7883247	124	LOC575960	11461574	289	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10459	7897876	125	LOC753895	11477167	290	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08561	7935080	126	GATAc	11500265	291	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08649	8074598	127	LOC576089	11617306	292	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10302	8077679	128	LOC587059	11621735	293	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08471	8125797	129	LOC592405	11636180	294	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09419	8133780	130	LOC592424	11641424	295	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09604	8165221	131	LOC585193	11665170	296	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10099	8215717	132	LOC100887866	11691745	297	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09500	8285843	133	LOC576650	52151443	1145	P
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09710	8306389	134	LOC576715	52170958	1146	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09662	8315456	135	LOC105444251	52177849	1147	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09314	8327820	136	LOC575732	52771065	1156	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10276	8343165	137	LOC576984	52208210	1148	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10314	8364902	138	LOC115919496	52793267	1157	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10232	8503940	143	LOC577340	22444181	572	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09769	8900019	146	LOC115919172	22974452	573	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10356	8988559	147	LOC115919183	23820428	591	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10007	9009983	148	LOC586640	23811822	590	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09224	9041894	149	LOC105438994	23764913	589	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09084	9183010	151	LOC579460	23607157	588	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10416	9287481	152	LOC752750	23534670	587	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09810	9415442	154	LOC115919134	21998660	559	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09853	9446199	155	LOC590530	23402985	586	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09124	9457025	156	LOC755564	23374815	585	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08491	9491089	157	LOC577033	23355118	584	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09948	9539862	158	LOC577206	23322484	583	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10505	9551424	159	LOC115918288	23317017	582	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08445	9558525	160	LOC115917891	23297634	581	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09003	9589173	161	LOC115929853	23289243	580	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10288	9603797	163	LOC100893214	23277401	579	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08465	9652583	165	LOC575879	23244093	578	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10112	9670350	166	LOC115919370	23229042	577	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08881	9685021	167	LOC575674	23151516	576	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09405	9778565	168	LOC575613	23103476	575	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08761	9854255	169	LOC575541	22996077	574	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09250	10022852	171	LOC577370	21257804	532	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09538	10108698	172	LOC100890521	21240608	531	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09647	10153867	173	LOC577498	21202395	530	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09247	10220742	174	LOC100890679	21106344	529	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08877	10326712	175	LOC577624	21100507	528	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10209	10332919	176	LOC105440032	21093226	527	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10377	10370192	177	LOC577746	21079542	526	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10450	10424208	178	LOC577810	21052491	525	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10305	10508428	180	LOC577948	21033098	524	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08482	10550896	182	LOC585085	21006382	523	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09435	10565543	183	LOC753871	20997928	522	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10380	10587274	184	LOC581823	19478601	485	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10251	10718931	185	LOC100893399	19567628	486	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09164	10732346	186	LOC752904	19574278	487	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08613	10763212	187	LOC105444717	19840046	491	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10431	10797611	188	LOC100893535	19585421	488	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10489	10841859	189	LOC100893600	19615423	489	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09935	11094955	190	LOC581552	19828862	490	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08879	11143727	191	LOC100893749	19848479	492	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10101	11154374	192	LOC584491	19859142	493	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08971	11366814	193	LOC373240	20061316	494	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10230	11421634	194	LOC584519	20100851	495	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10145	11538358	195	LOC752284	20195893	496	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08774	11587487	196	LOC590467	20229462	497	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09781	11623101	197	LOC590445	20240322	498	B2+C2
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10468	11667395	198	LOC414054	20280612	499	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10509	11756836	199	LOC588083	20331578	500	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08659	11779075	200	LOC577218	20814060	513	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10373	11805703	201	LOC105436405	20695608	512	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09751	11922792	202	LOC100892652	20664099	511	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10345	12012760	203	LOC100893228	20616115	510	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09943	12046875	204	LOC105439548	20603524	509	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10448	12084743	205	LOC591789	20551741	508	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10318	12162681	206	LOC591096	20425258	504	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08487	12199230	207	LOC590861	20441586	505	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10419	12234115	208	LOC105441547	20463662	506	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI10047	12339089	209	LOC582417	20535160	507	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09528	12435548	210	LOC105441549	20415117	503	.
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09258	12444548	211	LOC100889137	20401272	502	K
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI08846	12469082	212	LOC582318	20354873	501	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09503	12524910	213	LOC581567	20826317	514	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09521	12537598	214	LOC584846	20834885	515	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09424	12567772	215	LOC585232	20872962	516	E
scaffold_1	spur5_scaffold_6	1371	1364	1337	0	0	S	LPI09733	12604529	216	ABCC9a	20879816	517	.
