s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
XP_063952227	3556141	chr3	24	XP_001176190	14285747	spur5_scaffold_6	308	NA
XP_054750738	3577813	chr3	25	XP_011677488	14265732	spur5_scaffold_6	307	NA
XP_054750737	3597867	chr3	26	XP_011677471	14254448	spur5_scaffold_6	306	NA
XP_054750734	3643299	chr3	27	XP_030829022	14226541	spur5_scaffold_6	305	NA
XP_054750310	3658360	chr3	28	XP_030829020	14202814	spur5_scaffold_6	304	NA
XP_054752390	3693032	chr3	29	XP_030856165	14183727	spur5_scaffold_6	303	E
XP_054752389	3759789	chr3	30	XP_030828117	14162750	spur5_scaffold_6	302	E
XP_063952229	3787467	chr3	31	XP_011667876	14128606	spur5_scaffold_6	301	E
XP_063952230	3796022	chr3	32	XP_030856194	14114784	spur5_scaffold_6	300	E
XP_054750304	3935657	chr3	33	XP_030828304	14036296	spur5_scaffold_6	299	NA
XP_063953896	3974019	chr3	34	XP_030829010	14006576	spur5_scaffold_6	298	NA
XP_054752386	4074274	chr3	35	XP_030856371	13962808	spur5_scaffold_6	297	NA
XP_063953971	4323503	chr3	36	XP_030856366	13851967	spur5_scaffold_6	296	NA
XP_054752384	4421888	chr3	37	XP_799314	13809158	spur5_scaffold_6	295	E
XP_054752381	4495268	chr3	38	XP_030828600	13756577	spur5_scaffold_6	294	NA
XP_063952236	4604044	chr3	39	XP_030829242	13694651	spur5_scaffold_6	293	NA
XP_054752376	4661609	chr3	40	XP_003730812	13686306	spur5_scaffold_6	292	NA
XP_054750728	4670363	chr3	41	XP_783122	13675317	spur5_scaffold_6	291	E
XP_054752375	4678914	chr3	42	XP_783059	13663014	spur5_scaffold_6	290	NA
XP_063952238	4710703	chr3	43	NP_001116968	13621909	spur5_scaffold_6	289	NA
XP_054750726	4773222	chr3	44	XP_030828570	13591738	spur5_scaffold_6	288	E
XP_063952252	4824074	chr3	46	XP_799953	13581620	spur5_scaffold_6	287	E
XP_054752382	4828898	chr3	47	XP_782589	13572352	spur5_scaffold_6	286	E
XP_054752363	4874476	chr3	48	XP_030856124	13550768	spur5_scaffold_6	285	E
XP_063952254	4927861	chr3	49	XP_011683534	13508607	spur5_scaffold_6	284	NA
XP_054752360	4935536	chr3	50	XP_003727645	13499654	spur5_scaffold_6	283	NA
XP_054750299	4999249	chr3	52	XP_003727646	13479607	spur5_scaffold_6	282	NA
XP_063952259	5018197	chr3	53	XP_784312	13454933	spur5_scaffold_6	281	E
XP_063952260	5089277	chr3	54	XP_780497	13417513	spur5_scaffold_6	280	E
XP_054750298	5107962	chr3	55	XP_784181	13381796	spur5_scaffold_6	279	NA
XP_054750295	5215350	chr3	56	XP_030828997	13297584	spur5_scaffold_6	278	NA
XP_063953898	5245625	chr3	57	XP_030828996	13291442	spur5_scaffold_6	277	NA
XP_054750291	5262389	chr3	58	XP_030828991	13279930	spur5_scaffold_6	276	NA
XP_054750720	5317625	chr3	59	XP_030828971	13239458	spur5_scaffold_6	275	NA
XP_054750284	5351924	chr3	60	XP_030829506	13232192	spur5_scaffold_6	274	NA
XP_054750283	5399582	chr3	61	XP_011682177	13169076	spur5_scaffold_6	273	NA
XP_054750717	5407001	chr3	62	XP_011682165	13164135	spur5_scaffold_6	272	NA
XP_063953904	5423270	chr3	63	XP_011682162	13148137	spur5_scaffold_6	271	NA
XP_063953989	5429796	chr3	64	XP_030828962	13139180	spur5_scaffold_6	270	NA
XP_063953905	5446993	chr3	65	XP_030828959	13130653	spur5_scaffold_6	269	NA
XP_063953991	5464222	chr3	66	XP_011682174	13110059	spur5_scaffold_6	268	NA
XP_063952267	5473722	chr3	67	XP_011682159	13085622	spur5_scaffold_6	267	NA
XP_063952271	5597915	chr3	68	XP_030829182	12999533	spur5_scaffold_6	266	NA
XP_063952272	5625071	chr3	69	XP_030829440	12981424	spur5_scaffold_6	265	NA
XP_063952273	5894040	chr3	70	XP_030856023	12211426	spur5_scaffold_6	258	E
XP_054752354	5986799	chr3	71	XP_781173	12809874	spur5_scaffold_6	264	NA
XP_063952285	6027373	chr3	72	XP_030828320	12175673	spur5_scaffold_6	257	NA
XP_054750267	6193044	chr3	73	XP_030828299	12600654	spur5_scaffold_6	263	NA
XP_063952293	6268459	chr3	74	XP_030855729	12539322	spur5_scaffold_6	262	NA
XP_054752350	6305344	chr3	75	XP_030828323	11936579	spur5_scaffold_6	255	NA
XP_054752348	6317831	chr3	76	XP_030829374	12504203	spur5_scaffold_6	260	NA
XP_054752345	6393078	chr3	77	XP_011682144	12435798	spur5_scaffold_6	259	NA
XP_063952295	6442455	chr3	78	XP_030856411	11811521	spur5_scaffold_6	254	NA
XP_063952296	6482371	chr3	79	XP_797972	11783106	spur5_scaffold_6	253	NA
XP_054752340	6491875	chr3	80	XP_030829356	11735534	spur5_scaffold_6	252	NA
XP_054752335	6545793	chr3	81	NP_001242990	113732	spur5_scaffold_6	1	NA
XP_063952301	6644756	chr3	82	XP_030827818	26273	spur5_scaffold_6	0	B2+C2
XP_054752332	6692369	chr3	83	XP_030829069	10443276	spur5_scaffold_6	222	B2+C2
XP_054750264	6705666	chr3	84	XP_030828696	10464527	spur5_scaffold_6	223	B2+C2
XP_054750263	6860650	chr3	85	XP_782507	10552973	spur5_scaffold_6	224	B2+C2
XP_063952305	6911762	chr3	86	XP_030828844	10603158	spur5_scaffold_6	225	B2+C2
XP_063952306	6914457	chr3	87	XP_011681720	10641258	spur5_scaffold_6	226	B2+C2
XP_063952308	6962346	chr3	88	XP_784350	10653982	spur5_scaffold_6	227	NA
XP_054752327	6964624	chr3	89	XP_780016	10684559	spur5_scaffold_6	228	B2+C2
XP_054752326	6984412	chr3	90	XP_782921	10697275	spur5_scaffold_6	229	B2+C2
XP_063953995	7051112	chr3	91	XP_030828851	10758846	spur5_scaffold_6	230	NA
XP_054752324	7126863	chr3	92	XP_795314	10806106	spur5_scaffold_6	231	NA
XP_054750256	7187313	chr3	93	XP_003723430	10837307	spur5_scaffold_6	232	NA
XP_063952325	7286149	chr3	94	XP_030856296	10906698	spur5_scaffold_6	233	NA
XP_054752321	7313200	chr3	95	XP_011681725	10967518	spur5_scaffold_6	234	E
XP_054752320	7408216	chr3	97	XP_011676098	11108992	spur5_scaffold_6	235	NA
XP_063953998	7497033	chr3	98	XP_011683302	11172910	spur5_scaffold_6	236	NA
XP_054750247	7568156	chr3	99	XP_030828882	11240252	spur5_scaffold_6	237	NA
XP_063952338	7678858	chr3	100	XP_786292	11321088	spur5_scaffold_6	238	NA
XP_054752314	7753930	chr3	101	XP_796731	11385468	spur5_scaffold_6	239	NA
XP_063952339	7759528	chr3	102	XP_003727954	11389894	spur5_scaffold_6	240	NA
XP_054752311	7798538	chr3	103	XP_003727955	11414085	spur5_scaffold_6	241	E
XP_063952342	7850903	chr3	104	XP_001176088	11428438	spur5_scaffold_6	242	NA
XP_054752309	7859887	chr3	105	XP_003727956	11442656	spur5_scaffold_6	243	NA
XP_054752297	7883334	chr3	106	XP_030828805	11461574	spur5_scaffold_6	244	NA
XP_063952343	7927049	chr3	107	XP_030828806	11477167	spur5_scaffold_6	245	NA
XP_054752304	8074598	chr3	108	XP_781527	11617306	spur5_scaffold_6	246	NA
XP_063952349	8108135	chr3	109	XP_030828976	11621735	spur5_scaffold_6	247	NA
XP_063952350	8126284	chr3	110	XP_797024	11636180	spur5_scaffold_6	248	NA
XP_063952348	8149509	chr3	111	XP_030828974	11641424	spur5_scaffold_6	249	NA
XP_063954002	8208578	chr3	112	XP_030827912	11665170	spur5_scaffold_6	250	NA
XP_063952351	8217583	chr3	113	XP_030827911	11691745	spur5_scaffold_6	251	NA
XP_063952355	8296886	chr3	114	XP_011676546	52151443	spur5_scaffold_6	949	P
XP_054750707	8307042	chr3	115	XP_799924	52170958	spur5_scaffold_6	950	NA
XP_063952356	8315974	chr3	116	XP_011676544	52177849	spur5_scaffold_6	951	NA
XP_054752296	8327820	chr3	117	XP_030827909	52197752	spur5_scaffold_6	952	NA
XP_063952357	8351765	chr3	118	XP_030829366	52783846	spur5_scaffold_6	963	NA
XP_063954003	8364902	chr3	119	XP_030829364	52793267	spur5_scaffold_6	964	NA
XP_063952362	8465404	chr3	122	XP_030829096	22430401	spur5_scaffold_6	473	NA
XP_054750236	8471327	chr3	123	XP_782612	22435716	spur5_scaffold_6	474	NA
XP_054752285	8514417	chr3	124	XP_030856205	22451714	spur5_scaffold_6	476	NA
XP_063952363	8521138	chr3	125	XP_030856202	22444181	spur5_scaffold_6	475	NA
XP_054752280	8692685	chr3	126	XP_030828789	22775188	spur5_scaffold_6	478	NA
XP_054750232	8886583	chr3	127	XP_030856044	22920876	spur5_scaffold_6	479	NA
XP_063952373	9041894	chr3	131	XP_030827797	23764913	spur5_scaffold_6	489	NA
XP_054752273	9093098	chr3	132	XP_003730087	23748564	spur5_scaffold_6	488	NA
XP_063952379	9451895	chr3	133	XP_030828619	23402985	spur5_scaffold_6	487	E
XP_063952381	9463113	chr3	134	XP_030827970	23374815	spur5_scaffold_6	486	E
XP_063952382	9515075	chr3	135	XP_030827971	23355118	spur5_scaffold_6	485	E
XP_063952387	9549417	chr3	136	XP_030828396	23322484	spur5_scaffold_6	484	NA
XP_054752263	9556919	chr3	137	XP_030828395	23317017	spur5_scaffold_6	483	NA
XP_054750701	9604659	chr3	139	XP_003725077	23277401	spur5_scaffold_6	482	NA
XP_063952390	9771659	chr3	142	XP_030828241	23151516	spur5_scaffold_6	481	NA
XP_054752255	9843676	chr3	143	XP_781094	23103476	spur5_scaffold_6	480	NA
XP_063952407	10108698	chr3	144	XP_003725586	21240608	spur5_scaffold_6	441	NA
XP_054752250	10326720	chr3	145	XP_799963	21100507	spur5_scaffold_6	440	NA
XP_054750700	10338910	chr3	146	XP_011668026	21093226	spur5_scaffold_6	439	NA
XP_063952422	10405518	chr3	147	XP_783052	21079542	spur5_scaffold_6	438	NA
XP_063952421	10424266	chr3	148	XP_030856364	21052491	spur5_scaffold_6	437	NA
XP_054750208	10508428	chr3	149	XP_783238	21033098	spur5_scaffold_6	436	NA
XP_063952434	10565543	chr3	151	XP_001176662	20997928	spur5_scaffold_6	435	NA
XP_063952415	10734256	chr3	152	XP_030855978	19574278	spur5_scaffold_6	408	B2+C2
XP_063952419	10816880	chr3	153	XP_030855980	19585421	spur5_scaffold_6	409	B2+C2
XP_063954008	10843722	chr3	154	XP_030828272	19615423	spur5_scaffold_6	410	NA
XP_063952420	11103919	chr3	155	XP_786634	19828862	spur5_scaffold_6	411	B2+C2
XP_054750694	11147439	chr3	156	XP_003726654	19848479	spur5_scaffold_6	412	NA
XP_063952439	11370209	chr3	157	NP_999659	20061316	spur5_scaffold_6	413	B2+C2
XP_063952436	11477033	chr3	158	XP_030829174	20100851	spur5_scaffold_6	414	B2+C2
XP_063952440	11540864	chr3	159	XP_030856156	20195893	spur5_scaffold_6	415	NA
XP_054752220	11588050	chr3	160	XP_795163	20229462	spur5_scaffold_6	416	NA
XP_063952441	11631007	chr3	161	XP_795143	20240322	spur5_scaffold_6	417	B2+C2
XP_054752219	11692946	chr3	162	NP_001001475	20280612	spur5_scaffold_6	418	E
XP_063952443	11758162	chr3	163	XP_792877	20331578	spur5_scaffold_6	419	NA
XP_063952444	11779403	chr3	164	XP_779911	20814060	spur5_scaffold_6	428	E
XP_054752217	11942743	chr3	165	XP_011668000	20664099	spur5_scaffold_6	427	NA
XP_063954010	11945772	chr3	166	XP_030828529	20616115	spur5_scaffold_6	426	NA
XP_063952447	12060246	chr3	167	XP_030828768	20603524	spur5_scaffold_6	425	NA
XP_054752212	12164370	chr3	168	XP_795770	20425258	spur5_scaffold_6	422	E
XP_063952450	12200780	chr3	169	XP_030828208	20441586	spur5_scaffold_6	423	NA
XP_063952451	12340808	chr3	171	XP_787461	20535160	spur5_scaffold_6	424	E
XP_054750194	12435798	chr3	172	XP_030829449	20415117	spur5_scaffold_6	421	NA
XP_063952452	12454389	chr3	173	XP_030828852	20401272	spur5_scaffold_6	420	K
XP_054752199	12527986	chr3	174	XP_786649	20826317	spur5_scaffold_6	429	E
XP_063952454	12538406	chr3	175	XP_030856295	20834885	spur5_scaffold_6	430	E
XP_063952455	12571113	chr3	176	XP_790158	20872962	spur5_scaffold_6	431	NA
XP_063952457	12606309	chr3	177	NP_001268688	20879816	spur5_scaffold_6	432	NA
XP_063952458	12651139	chr3	178	XP_011668010	20915264	spur5_scaffold_6	433	NA
XP_063952465	12711815	chr3	179	XP_030828466	20963098	spur5_scaffold_6	434	NA
XP_063952475	12843990	chr3	180	XP_789638	17047859	spur5_scaffold_6	356	NA
XP_063953913	12875547	chr3	181	XP_003726094	18882692	spur5_scaffold_6	397	NA
XP_063953915	12903138	chr3	182	XP_030855832	18890222	spur5_scaffold_6	398	NA
XP_063954014	12934783	chr3	183	XP_001198895	19065775	spur5_scaffold_6	399	NA
XP_063952477	12943085	chr3	184	XP_030828250	19070327	spur5_scaffold_6	400	NA
XP_063952479	12975065	chr3	185	XP_030828599	21452509	spur5_scaffold_6	443	E
XP_063952480	12998271	chr3	186	XP_030829388	33723310	spur5_scaffold_6	643	NA
XP_063952481	13070983	chr3	187	XP_030856412	1130428	spur5_scaffold_6	23	NA
XP_063952484	13170074	chr3	189	XP_030829248	1328608	spur5_scaffold_6	24	NA
XP_054750685	13194260	chr3	190	XP_001199540	1343059	spur5_scaffold_6	25	NA
XP_054750684	13204992	chr3	191	XP_011683765	1608383	spur5_scaffold_6	26	NA
XP_054750683	13214043	chr3	192	XP_003724083	1613304	spur5_scaffold_6	27	NA
XP_063952486	13234947	chr3	193	XP_030856042	1632000	spur5_scaffold_6	28	NA
XP_063952487	13245577	chr3	194	XP_001199598	1641319	spur5_scaffold_6	29	NA
XP_054752172	13308267	chr3	195	XP_011683767	1659082	spur5_scaffold_6	30	NA
XP_063952493	13353924	chr3	196	XP_001199642	1721488	spur5_scaffold_6	31	NA
XP_054752167	13358888	chr3	197	XP_792810	1741651	spur5_scaffold_6	32	B2+C2
XP_063954019	13410272	chr3	199	XP_030856219	1751129	spur5_scaffold_6	33	NA
XP_063952491	13420271	chr3	200	XP_011683776	1801223	spur5_scaffold_6	34	NA
XP_063952496	13449940	chr3	201	XP_783298	1811569	spur5_scaffold_6	35	NA
XP_054750677	13533313	chr3	202	XP_030829095	1842175	spur5_scaffold_6	36	B2+C2
XP_063952497	13542011	chr3	203	XP_030829342	1856262	spur5_scaffold_6	37	B2+C2
XP_054752164	13642126	chr3	204	XP_030856071	1978338	spur5_scaffold_6	38	NA
XP_063952500	13664279	chr3	205	XP_011683785	1993324	spur5_scaffold_6	39	NA
XP_054752163	13678319	chr3	206	XP_003724080	1998156	spur5_scaffold_6	40	B2+C2
XP_054752160	13697126	chr3	207	XP_030856153	1007612	spur5_scaffold_6	20	NA
XP_063952505	13756516	chr3	208	XP_030828010	947018	spur5_scaffold_6	19	B2+C2
XP_063952508	13851192	chr3	209	XP_030828242	15884453	spur5_scaffold_6	337	NA
XP_063952507	13857654	chr3	210	XP_030828698	16421214	spur5_scaffold_6	343	NA
XP_063952509	13883289	chr3	211	XP_030855731	16400595	spur5_scaffold_6	342	NA
XP_063952510	13908298	chr3	212	XP_011667220	15844477	spur5_scaffold_6	336	NA
XP_063952516	14029213	chr3	213	XP_787563	15790920	spur5_scaffold_6	335	B2+C2
XP_054750674	14079093	chr3	214	XP_782194	15763695	spur5_scaffold_6	334	B2+C2
XP_054752146	14213914	chr3	215	XP_030855988	15623279	spur5_scaffold_6	333	NA
XP_054752145	14262615	chr3	216	XP_011662304	15352118	spur5_scaffold_6	329	E
XP_054750673	14374843	chr3	217	XP_001199778	15453755	spur5_scaffold_6	330	NA
XP_063952520	14582663	chr3	218	XP_003724715	15602456	spur5_scaffold_6	331	NA
XP_054752141	14651423	chr3	219	XP_030828124	15275469	spur5_scaffold_6	328	NA
XP_054752140	14704829	chr3	220	XP_786991	15264726	spur5_scaffold_6	327	B2+C2
XP_054750157	14714973	chr3	221	XP_030856144	15225865	spur5_scaffold_6	326	B2+C2
XP_063953921	14782449	chr3	222	XP_030828442	15196756	spur5_scaffold_6	325	B2+C2
XP_054752136	14825988	chr3	223	XP_011662302	15181379	spur5_scaffold_6	324	NA
XP_054752135	14854110	chr3	224	XP_786911	15156559	spur5_scaffold_6	323	NA
XP_063954023	15150553	chr3	225	XP_793386	14987730	spur5_scaffold_6	322	B2+C2
XP_063952557	15209156	chr3	226	XP_011660909	14922319	spur5_scaffold_6	321	B2+C2
XP_063952559	15306013	chr3	227	XP_785794	14872031	spur5_scaffold_6	320	B2+C2
XP_063952560	15402591	chr3	228	XP_030828198	14790492	spur5_scaffold_6	319	NA
XP_063952561	15418538	chr3	229	XP_001195521	14767461	spur5_scaffold_6	318	NA
XP_054752122	15431541	chr3	230	XP_030829214	14763354	spur5_scaffold_6	317	NA
XP_054750672	15446602	chr3	231	XP_030856082	14695541	spur5_scaffold_6	316	NA
XP_063952562	15456433	chr3	232	XP_794451	14682388	spur5_scaffold_6	315	E
XP_063952567	15491324	chr3	233	XP_003728227	14651960	spur5_scaffold_6	314	E
XP_054752110	15579328	chr3	234	XP_003729503	726117	spur5_scaffold_6	14	E
XP_054752109	15596391	chr3	235	XP_001200305	742142	spur5_scaffold_6	15	NA
XP_054752104	15816536	chr3	236	XP_030828209	879462	spur5_scaffold_6	16	NA
XP_054750667	15862031	chr3	237	XP_003729510	899631	spur5_scaffold_6	17	NA
XP_063952578	15909680	chr3	238	XP_011668891	662547	spur5_scaffold_6	13	NA
XP_054752098	16081325	chr3	239	XP_030828123	575260	spur5_scaffold_6	12	NA
XP_063952581	16121191	chr3	240	XP_800070	561773	spur5_scaffold_6	11	NA
XP_063952582	16145037	chr3	241	XP_801877	545218	spur5_scaffold_6	10	E
XP_054752094	16195950	chr3	242	XP_785293	526038	spur5_scaffold_6	9	E
XP_054752093	16206201	chr3	243	XP_785354	522388	spur5_scaffold_6	8	NA
XP_054750664	16256593	chr3	244	XP_011668949	503254	spur5_scaffold_6	7	NA
XP_054752092	16290342	chr3	245	XP_030856375	464296	spur5_scaffold_6	6	E
XP_054750146	16358079	chr3	246	XP_798515	439407	spur5_scaffold_6	5	NA
XP_063954025	16559986	chr3	247	XP_030828274	194944	spur5_scaffold_6	3	NA
XP_054752089	16587184	chr3	248	XP_030828456	231246	spur5_scaffold_6	4	NA
XP_063952585	17018083	chr3	249	XP_030856257	43624311	spur5_scaffold_6	825	B2+C2
XP_054752084	17053029	chr3	250	XP_030829490	43652207	spur5_scaffold_6	826	NA
XP_054752082	17087812	chr3	251	XP_792975	43675323	spur5_scaffold_6	827	B2+C2
XP_054750659	17207046	chr3	252	XP_030829249	18779454	spur5_scaffold_6	393	NA
XP_063952594	17278030	chr3	253	XP_796904	18680284	spur5_scaffold_6	392	NA
XP_063952595	17325108	chr3	254	XP_030827944	18668000	spur5_scaffold_6	391	E
XP_054752079	17336170	chr3	255	XP_030827946	18658151	spur5_scaffold_6	390	NA
XP_054752076	17376320	chr3	256	XP_030828824	18642010	spur5_scaffold_6	389	B2+C2
XP_054752075	17469434	chr3	257	XP_802057	18463388	spur5_scaffold_6	388	NA
XP_054750137	17524734	chr3	258	XP_787341	17762006	spur5_scaffold_6	374	NA
XP_063954028	17599668	chr3	259	XP_787676	17801879	spur5_scaffold_6	375	NA
XP_063953924	17637602	chr3	260	XP_011678498	17828705	spur5_scaffold_6	376	NA
XP_054752067	17715112	chr3	262	XP_030856213	17899655	spur5_scaffold_6	377	NA
XP_054750133	17826089	chr3	263	XP_003724177	17972375	spur5_scaffold_6	378	B2+C2
XP_063952611	18031567	chr3	264	XP_030828190	18104269	spur5_scaffold_6	379	NA
XP_063954029	18080700	chr3	265	XP_030829230	18143912	spur5_scaffold_6	380	NA
XP_063952617	18178909	chr3	266	XP_030828631	18204616	spur5_scaffold_6	381	NA
XP_063952626	18278368	chr3	267	NP_001116984	18277595	spur5_scaffold_6	382	B2+C2
XP_054750655	18343275	chr3	268	XP_003724174	18307840	spur5_scaffold_6	383	NA
XP_054750654	18351679	chr3	269	XP_030829232	18312625	spur5_scaffold_6	384	NA
XP_063952630	18404727	chr3	270	XP_030827790	18364626	spur5_scaffold_6	385	B2+C2
XP_054752050	18474941	chr3	271	XP_030828371	18408768	spur5_scaffold_6	386	B2+C2
XP_063952634	18492276	chr3	272	XP_802129	18450265	spur5_scaffold_6	387	NA
XP_063952636	18532314	chr3	273	XP_800174	17751920	spur5_scaffold_6	373	NA
XP_054752044	18708461	chr3	277	XP_030829470	45657744	spur5_scaffold_6	848	NA
XP_054752041	18863775	chr3	278	XP_003724012	45831923	spur5_scaffold_6	849	NA
XP_054750650	18979509	chr3	280	XP_030828543	45942882	spur5_scaffold_6	850	NA
XP_063954032	19395983	chr3	284	XP_030855887	46294120	spur5_scaffold_6	852	NA
XP_054752032	19461401	chr3	285	XP_785135	46301446	spur5_scaffold_6	853	NA
XP_054750647	19478972	chr3	286	XP_011681714	10435557	spur5_scaffold_6	221	NA
XP_063954035	19513151	chr3	287	XP_791789	9898124	spur5_scaffold_6	212	B2+C2
XP_063952654	19522876	chr3	288	XP_001195971	9910985	spur5_scaffold_6	213	B2+C2
XP_054750646	19697782	chr3	289	XP_030827801	10063539	spur5_scaffold_6	214	B2+C2
XP_054752023	19753577	chr3	290	XP_003723421	10101153	spur5_scaffold_6	215	NA
XP_054752022	19877101	chr3	291	XP_787078	10170323	spur5_scaffold_6	216	NA
XP_063952664	20015175	chr3	292	XP_030828576	10309174	spur5_scaffold_6	217	NA
XP_063953927	20109982	chr3	293	XP_030828819	10400642	spur5_scaffold_6	218	NA
XP_063952665	20126108	chr3	294	XP_786889	10407262	spur5_scaffold_6	219	B2+C2
XP_063952666	20149939	chr3	295	XP_003723425	10420602	spur5_scaffold_6	220	B2+C2
XP_054752018	20237759	chr3	296	XP_030828425	9840849	spur5_scaffold_6	211	B2+C2
XP_054752013	20262099	chr3	297	XP_792619	9830690	spur5_scaffold_6	210	B2+C2
XP_063951990	20270842	chr3	298	XP_790983	9793769	spur5_scaffold_6	209	B2+C2
XP_063952669	20359332	chr3	299	XP_787399	9770225	spur5_scaffold_6	208	NA
XP_063951991	20403610	chr3	300	XP_030828803	9730495	spur5_scaffold_6	207	NA
XP_063952671	20641827	chr3	301	XP_011670014	9580327	spur5_scaffold_6	206	B2+C2
XP_063952672	20708541	chr3	303	XP_785534	9564174	spur5_scaffold_6	205	B2+C2
XP_054752007	20722949	chr3	304	XP_003725291	9551940	spur5_scaffold_6	204	NA
XP_063952673	20736440	chr3	305	XP_797197	9531918	spur5_scaffold_6	203	B2+C2
XP_054752004	20788675	chr3	306	XP_030856273	9526275	spur5_scaffold_6	202	NA
XP_063952675	20792841	chr3	307	XP_030856275	9504162	spur5_scaffold_6	201	B2+C2
XP_054752001	20850780	chr3	308	XP_785190	9481045	spur5_scaffold_6	200	B2+C2
XP_054750642	20858162	chr3	309	XP_785137	9452035	spur5_scaffold_6	199	NA
XP_063952683	20951577	chr3	310	XP_030828032	9335570	spur5_scaffold_6	198	NA
XP_054751997	20977271	chr3	311	XP_030828927	9319921	spur5_scaffold_6	197	NA
XP_054750098	21074110	chr3	312	XP_030829061	9259728	spur5_scaffold_6	196	NA
XP_054751995	21093974	chr3	313	XP_780403	9243653	spur5_scaffold_6	195	B2+C2
XP_054751994	21098344	chr3	314	XP_030828776	9235204	spur5_scaffold_6	194	NA
XP_063952689	21123305	chr3	315	XP_030856036	9213891	spur5_scaffold_6	193	NA
XP_054750639	21250440	chr3	316	XP_780165	9201388	spur5_scaffold_6	192	NA
XP_063952692	21290218	chr3	317	XP_789451	9128969	spur5_scaffold_6	189	NA
XP_063951994	21301449	chr3	318	XP_030829201	40951156	spur5_scaffold_6	757	NA
XP_054750637	21373948	chr3	319	XP_030828756	9027171	spur5_scaffold_6	188	NA
XP_063952694	21434222	chr3	320	XP_780011	8953493	spur5_scaffold_6	186	B2+C2
XP_063952699	21462383	chr3	321	XP_784962	8946647	spur5_scaffold_6	185	NA
XP_054751982	21464754	chr3	322	XP_785018	8908637	spur5_scaffold_6	184	B2+C2
XP_054751981	21540051	chr3	323	XP_030828752	8897641	spur5_scaffold_6	183	NA
XP_054751977	21611061	chr3	324	XP_785178	8838796	spur5_scaffold_6	182	NA
XP_054751976	21625658	chr3	325	XP_030828435	8823575	spur5_scaffold_6	181	B3
XP_054751971	21646860	chr3	326	XP_785580	8803793	spur5_scaffold_6	180	NA
XP_054751974	21679381	chr3	327	NP_001116985	8793994	spur5_scaffold_6	179	B2+C2
XP_063952702	21775836	chr3	328	XP_030828741	8677650	spur5_scaffold_6	178	NA
XP_063952704	21907319	chr3	329	XP_030829195	8599675	spur5_scaffold_6	177	NA
XP_054751970	21956414	chr3	330	XP_030829439	8546828	spur5_scaffold_6	176	B2+C2
XP_054750632	21996902	chr3	331	XP_030829430	8538442	spur5_scaffold_6	175	B2+C2
XP_063952706	22143649	chr3	333	XP_783481	8424909	spur5_scaffold_6	174	NA
XP_054750087	22179971	chr3	334	XP_030829030	8415299	spur5_scaffold_6	173	NA
XP_054751959	22301936	chr3	335	XP_030828695	8056826	spur5_scaffold_6	170	NA
XP_063952709	22334236	chr3	336	XP_011665937	8023335	spur5_scaffold_6	169	NA
XP_054751958	22342541	chr3	337	XP_030856341	8220125	spur5_scaffold_6	172	NA
XP_063952711	22363134	chr3	338	XP_030828358	7996805	spur5_scaffold_6	168	NA
XP_063952714	22416187	chr3	339	XP_030856330	7960065	spur5_scaffold_6	167	NA
XP_054750627	22476921	chr3	340	XP_011665967	8110942	spur5_scaffold_6	171	NA
XP_054750625	22607426	chr3	341	XP_030856252	7750406	spur5_scaffold_6	165	NA
