s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
PL09106	8942840	Scaffold_174	58	MGLB16845	30682239	scaffold_1	1064	NA
PL09643	9016559	Scaffold_174	59	MGLB16484	30767077	scaffold_1	1065	NA
PL11317	9031738	Scaffold_174	60	MGLB16899	30793403	scaffold_1	1067	NA
PL09270	9039738	Scaffold_174	61	MGLB16555	30818188	scaffold_1	1068	NA
PL11079	9074753	Scaffold_174	62	MGLB16927	30885795	scaffold_1	1069	NA
PL08042	9097684	Scaffold_174	63	MGLB16094	30908293	scaffold_1	1070	NA
PL11272	9166259	Scaffold_174	64	MGLB16794	30978938	scaffold_1	1071	NA
PL09848	9313838	Scaffold_174	65	MGLB16148	31211677	scaffold_1	1073	NA
PL11221	9334550	Scaffold_174	66	MGLB16698	31268071	scaffold_1	1074	NA
PL10966	9563513	Scaffold_174	67	MGLB16871	31507953	scaffold_1	1075	NA
PL08281	9663185	Scaffold_174	68	MGLB16646	31635803	scaffold_1	1076	NA
PL08127	9922837	Scaffold_174	69	MGLB16142	31809652	scaffold_1	1077	NA
PL11205	10019391	Scaffold_174	70	MGLB16785	31868205	scaffold_1	1078	NA
PL08343	10196753	Scaffold_174	71	MGLB16609	27458930	scaffold_1	1029	NA
PL09740	10252207	Scaffold_174	72	MGLB16125	27266590	scaffold_1	1028	NA
PL10359	10794036	Scaffold_174	73	MGLB16716	26771889	scaffold_1	1027	NA
PL09319	10824070	Scaffold_174	74	MGLB16427	26709821	scaffold_1	1026	NA
PL08769	10869604	Scaffold_174	75	MGLB16202	26674329	scaffold_1	1025	NA
PL09870	10898507	Scaffold_174	76	MGLB16954	26644294	scaffold_1	1024	NA
PL10152	10918090	Scaffold_174	77	MGLB16707	26620986	scaffold_1	1023	NA
PL11117	10961062	Scaffold_174	78	MGLB16121	26596053	scaffold_1	1022	NA
PL08880	10985861	Scaffold_174	79	MGLB16911	26562072	scaffold_1	1021	NA
PL10151	11040492	Scaffold_174	80	MGLB16568	26547424	scaffold_1	1020	NA
PL09667	11048087	Scaffold_174	81	MGLB16921	26472854	scaffold_1	1019	NA
PL09726	11177311	Scaffold_174	82	MGLB17315	26395967	scaffold_1	1018	NA
PL09502	11218768	Scaffold_174	83	MGLB16509	26249906	scaffold_1	1017	NA
PL09748	11318982	Scaffold_174	84	MGLB16704	26214825	scaffold_1	1016	NA
PL10562	11341673	Scaffold_174	85	MGLB16799	26192011	scaffold_1	1015	NA
PL08703	11358285	Scaffold_174	86	MGLB16809	26148964	scaffold_1	1014	NA
PL09141	11846268	Scaffold_174	87	MGLB16679	49812783	scaffold_1	1302	NA
PL09588	11849009	Scaffold_174	88	MGLB16817	49925859	scaffold_1	1303	NA
PL10849	12109407	Scaffold_174	89	MGLB16537	57887404	scaffold_1	1385	NA
PL10766	12207884	Scaffold_174	90	MGLB16543	58014133	scaffold_1	1386	NA
PL10222	12263396	Scaffold_174	91	MGLB16702	58041333	scaffold_1	1387	NA
PL08968	12709471	Scaffold_174	92	MGLB17231	55308642	scaffold_1	1348	NA
PL09035	12789264	Scaffold_174	94	MGLB16606	55240634	scaffold_1	1347	NA
PL09397	13345932	Scaffold_174	95	MGLB16357	54565963	scaffold_1	1346	NA
PL10034	13484946	Scaffold_174	96	MGLB16230	54428287	scaffold_1	1345	NA
PL09439	13523600	Scaffold_174	97	MGLB16173	54388118	scaffold_1	1344	NA
PL09182	13590063	Scaffold_174	98	MGLB16318	54352777	scaffold_1	1343	NA
PL09592	13604585	Scaffold_174	99	MGLB16882	54334036	scaffold_1	1342	NA
PL10900	13748548	Scaffold_174	101	MGLB16824	55329811	scaffold_1	1349	NA
PL10774	13806885	Scaffold_174	102	MGLB16403	57080797	scaffold_1	1376	NA
PL09856	13914831	Scaffold_174	103	MGLB17129	57159172	scaffold_1	1377	NA
PL08232	13927808	Scaffold_174	104	MGLB17316	57174282	scaffold_1	1378	NA
PL08376	13970439	Scaffold_174	105	MGLB16949	57228546	scaffold_1	1379	NA
PL09180	14001795	Scaffold_174	106	MGLB16489	57261955	scaffold_1	1380	NA
PL08225	14046437	Scaffold_174	107	MGLB16751	54301024	scaffold_1	1341	NA
PL11367	14099384	Scaffold_174	108	MGLB17234	54222813	scaffold_1	1340	NA
PL08834	14193182	Scaffold_174	109	MGLB16662	53541987	scaffold_1	1338	NA
PL11055	14227101	Scaffold_174	110	MGLB17145	53578332	scaffold_1	1339	NA
PL10765	14246162	Scaffold_174	111	MGLB16089	9797424	scaffold_1	864	NA
PL10748	14410012	Scaffold_174	112	MGLB16963	53053218	scaffold_1	1334	NA
PL09944	14423701	Scaffold_174	113	MGLB16500	53071324	scaffold_1	1335	NA
PL09805	14456072	Scaffold_174	114	MGLB17024	53286340	scaffold_1	1336	NA
PL11260	14509859	Scaffold_174	115	MGLB17171	53293016	scaffold_1	1337	NA
PL08902	14892411	Scaffold_174	116	MGLB16876	41268475	scaffold_1	1192	NA
PL09934	15098049	Scaffold_174	117	MGLB17111	44078005	scaffold_1	1236	NA
PL09137	15162541	Scaffold_174	118	MGLB16875	44034218	scaffold_1	1235	NA
PL10295	15167568	Scaffold_174	119	MGLB17066	44010582	scaffold_1	1234	NA
PL08231	15188917	Scaffold_174	120	MGLB16519	43942308	scaffold_1	1233	NA
PL10465	15264250	Scaffold_174	121	MGLB17288	43841584	scaffold_1	1232	NA
PL09069	15329001	Scaffold_174	122	MGLB17158	43806414	scaffold_1	1231	NA
PL10261	15370526	Scaffold_174	123	MGLB16640	43770907	scaffold_1	1230	NA
PL09191	15396047	Scaffold_174	124	MGLB17153	43760199	scaffold_1	1229	NA
PL08748	15399075	Scaffold_174	125	MGLB16433	43758430	scaffold_1	1228	NA
PL11029	15400050	Scaffold_174	126	MGLB16587	43724201	scaffold_1	1227	NA
PL11021	15508849	Scaffold_174	127	MGLB17077	41360919	scaffold_1	1194	NA
PL09609	15533523	Scaffold_174	128	MGLB16541	41383390	scaffold_1	1195	NA
PL08852	15697874	Scaffold_174	129	MGLB16531	41550195	scaffold_1	1196	NA
PL10739	15922335	Scaffold_174	130	MGLB16695	41600208	scaffold_1	1197	NA
PL11368	15934387	Scaffold_174	131	MGLB17251	41776646	scaffold_1	1198	NA
PL10423	16077372	Scaffold_174	132	MGLB17247	41911077	scaffold_1	1199	NA
PL09360	16121043	Scaffold_174	133	MGLB17046	41955992	scaffold_1	1200	NA
PL08047	16260702	Scaffold_174	134	MGLB17179	42079671	scaffold_1	1201	NA
PL08729	16278294	Scaffold_174	135	MGLB16065	42125018	scaffold_1	1202	NA
PL08399	16376083	Scaffold_174	136	MGLB16950	9406734	scaffold_1	860	NA
PL09201	16464855	Scaffold_174	137	MGLB16683	49701297	scaffold_1	1301	NA
PL10704	16479647	Scaffold_174	138	MGLB16885	49678966	scaffold_1	1300	NA
PL08942	16795212	Scaffold_174	139	MGLB16082	13605917	scaffold_1	923	NA
PL09973	16821632	Scaffold_174	140	MGLB16841	13591623	scaffold_1	922	NA
PL09132	16844754	Scaffold_174	141	MGLB16359	13534514	scaffold_1	921	NA
PL10153	16887720	Scaffold_174	142	MGLB17282	13422133	scaffold_1	920	NA
PL09598	16995286	Scaffold_174	143	MGLB16365	13403016	scaffold_1	919	NA
PL09105	17020489	Scaffold_174	144	MGLB16595	13390849	scaffold_1	918	NA
PL09880	17028354	Scaffold_174	145	MGLB17052	13342228	scaffold_1	917	NA
PL09873	17068172	Scaffold_174	146	MGLB16103	13201044	scaffold_1	916	NA
PL10495	17169656	Scaffold_174	147	MGLB16945	13189587	scaffold_1	915	NA
PL10239	17174472	Scaffold_174	148	MGLB17259	13094477	scaffold_1	914	NA
PL08157	17234481	Scaffold_174	149	MGLB17292	13043219	scaffold_1	913	NA
PL10477	17295926	Scaffold_174	150	MGLB16621	13017139	scaffold_1	912	NA
PL11184	17337534	Scaffold_174	151	MGLB17091	12926856	scaffold_1	911	NA
PL09452	17361221	Scaffold_174	152	MGLB16315	28084352	scaffold_1	1038	NA
PL11120	17397011	Scaffold_174	153	MGLB16856	28069557	scaffold_1	1037	NA
PL08154	17412041	Scaffold_174	154	MGLB16471	28053693	scaffold_1	1036	NA
PL09162	17443325	Scaffold_174	155	MGLB17133	28017577	scaffold_1	1035	NA
PL08425	17659957	Scaffold_174	156	MGLB16887	27760914	scaffold_1	1033	NA
PL11236	17697525	Scaffold_174	157	MGLB17265	27733895	scaffold_1	1032	NA
PL11223	17701291	Scaffold_174	158	MGLB16546	27715695	scaffold_1	1031	NA
PL09745	17713001	Scaffold_174	159	MGLB16989	36384871	scaffold_1	1130	NA
PL08878	17744597	Scaffold_174	160	MGLB16627	36402143	scaffold_1	1131	NA
PL09284	17783834	Scaffold_174	161	MGLB16713	36480488	scaffold_1	1132	NA
PL10951	17823817	Scaffold_174	162	MGLB16738	36546256	scaffold_1	1133	NA
PL09850	17915119	Scaffold_174	163	MGLB16917	36695169	scaffold_1	1134	NA
PL09687	18163027	Scaffold_174	164	MGLB16225	3958283	scaffold_1	795	NA
PL10677	18173630	Scaffold_174	165	MGLB16781	3974881	scaffold_1	796	NA
PL08062	18249541	Scaffold_174	166	MGLB17130	4042506	scaffold_1	797	NA
PL09840	18333098	Scaffold_174	167	MGLB16136	4168182	scaffold_1	798	NA
PL10595	18399098	Scaffold_174	168	MGLB16633	57739595	scaffold_1	1384	NA
PL08526	18536978	Scaffold_174	169	MGLB16576	59971357	scaffold_1	1413	NA
PL08261	18676196	Scaffold_174	170	MGLB17287	60118442	scaffold_1	1414	NA
PL10556	18741270	Scaffold_174	171	MGLB16835	60183057	scaffold_1	1415	NA
PL11189	18787040	Scaffold_174	172	MGLB17258	60209633	scaffold_1	1416	NA
PL10441	18805177	Scaffold_174	173	MGLB17100	60224508	scaffold_1	1417	NA
PL10815	18811644	Scaffold_174	174	MGLB16412	60232147	scaffold_1	1418	NA
PL10867	18918775	Scaffold_174	175	MGLB17106	60296325	scaffold_1	1419	NA
PL08327	18942866	Scaffold_174	176	MGLB16302	60430660	scaffold_1	1420	NA
PL09496	19006057	Scaffold_174	177	MGLB16860	60506801	scaffold_1	1421	NA
PL08684	20642038	Scaffold_174	201	MGLB16229	48807763	scaffold_1	1291	NA
PL10001	20686849	Scaffold_174	202	MGLB16956	48831994	scaffold_1	1292	NA
PL09498	20723479	Scaffold_174	203	MGLB17325	48874226	scaffold_1	1293	NA
PL08210	20805179	Scaffold_174	204	MGLB16812	49012149	scaffold_1	1294	NA
PL10123	20866089	Scaffold_174	205	MGLB16926	49055801	scaffold_1	1295	NA
PL10277	21094293	Scaffold_174	206	MGLB16853	49222935	scaffold_1	1296	NA
PL09679	21195660	Scaffold_174	207	MGLB16388	49328409	scaffold_1	1297	NA
PL09772	21240691	Scaffold_174	208	MGLB16596	49391704	scaffold_1	1298	NA
PL08187	21339281	Scaffold_174	209	MGLB16984	49503410	scaffold_1	1299	NA
PL08838	21593479	Scaffold_174	210	MGLB17230	15579337	scaffold_1	925	NA
PL09751	21688112	Scaffold_174	211	MGLB17109	15379338	scaffold_1	924	NA
PL09639	22299158	Scaffold_174	212	MGLB16393	31886294	scaffold_1	1079	NA
PL10968	22377920	Scaffold_174	213	MGLB16711	31998532	scaffold_1	1080	NA
PL08480	22454098	Scaffold_174	214	MGLB17107	32071494	scaffold_1	1081	NA
PL09907	22492055	Scaffold_174	215	MGLB16737	32112674	scaffold_1	1082	NA
PL10074	22604733	Scaffold_174	216	MGLB16450	32137922	scaffold_1	1083	NA
PL10641	22635353	Scaffold_174	217	MGLB16722	32260853	scaffold_1	1084	NA
PL10115	22664682	Scaffold_174	218	MGLB16235	32287439	scaffold_1	1085	NA
PL08396	22698933	Scaffold_174	219	MGLB16998	32326836	scaffold_1	1086	NA
PL10905	22712299	Scaffold_174	220	MGLB17244	52972539	scaffold_1	1332	NA
PL10299	22727125	Scaffold_174	221	MGLB16399	52944319	scaffold_1	1331	NA
PL09540	22744645	Scaffold_174	222	MGLB16684	52916912	scaffold_1	1330	NA
PL09086	22754070	Scaffold_174	223	MGLB16515	52879332	scaffold_1	1329	NA
PL10701	22780606	Scaffold_174	224	MGLB16548	52832520	scaffold_1	1328	NA
PL09366	22798466	Scaffold_174	225	MGLB17094	52772903	scaffold_1	1327	NA
PL10066	22839508	Scaffold_174	226	MGLB16446	52725701	scaffold_1	1326	NA
PL10064	22854603	Scaffold_174	227	MGLB17191	52672305	scaffold_1	1325	NA
PL08775	22896936	Scaffold_174	228	MGLB16438	52610222	scaffold_1	1324	NA
PL08855	22911606	Scaffold_174	229	MGLB17169	52563706	scaffold_1	1323	NA
PL08036	23005939	Scaffold_174	230	MGLB16815	52504648	scaffold_1	1322	NA
PL10000	23047713	Scaffold_174	231	MGLB17300	52483186	scaffold_1	1321	NA
PL10156	23072801	Scaffold_174	232	MGLB16592	52452365	scaffold_1	1320	NA
PL08622	23122890	Scaffold_174	233	MGLB16727	52398935	scaffold_1	1319	NA
PL09874	23170173	Scaffold_174	234	MGLB16736	52364686	scaffold_1	1318	NA
PL10358	23184932	Scaffold_174	235	MGLB16133	52359083	scaffold_1	1317	NA
PL08520	23286904	Scaffold_174	236	MGLB16409	52247401	scaffold_1	1316	NA
PL08096	23360679	Scaffold_174	237	MGLB16575	52097320	scaffold_1	1315	NA
PL09165	24069494	Scaffold_174	238	MGLB17326	51282683	scaffold_1	1314	NA
PL10628	24109866	Scaffold_174	239	MGLB16617	51167994	scaffold_1	1313	NA
PL11139	24135798	Scaffold_174	240	MGLB16768	51056913	scaffold_1	1312	NA
PL08890	24208580	Scaffold_174	241	MGLB16300	50909692	scaffold_1	1311	NA
PL08112	24647568	Scaffold_174	243	MGLB17159	11798506	scaffold_1	890	NA
PL08715	24684865	Scaffold_174	244	MGLB16844	11832418	scaffold_1	891	NA
PL09669	24732111	Scaffold_174	245	MGLB16869	11870487	scaffold_1	892	NA
PL10832	24792869	Scaffold_174	246	MGLB16602	11932310	scaffold_1	893	NA
PL10880	24834191	Scaffold_174	247	MGLB17057	11983287	scaffold_1	894	NA
PL08524	24848274	Scaffold_174	248	MGLB16796	12002432	scaffold_1	895	NA
PL10856	24925572	Scaffold_174	249	MGLB16512	12042571	scaffold_1	896	NA
PL09064	24946290	Scaffold_174	250	MGLB16822	12094360	scaffold_1	897	NA
PL10694	24985844	Scaffold_174	251	MGLB16305	12125072	scaffold_1	898	NA
PL09802	25116908	Scaffold_174	252	MGLB16900	12220361	scaffold_1	899	NA
PL11201	25184242	Scaffold_174	253	MGLB16930	12284805	scaffold_1	900	NA
PL08667	25261663	Scaffold_174	254	MGLB17250	12387146	scaffold_1	901	NA
PL10970	25297886	Scaffold_174	255	MGLB16336	12396881	scaffold_1	902	NA
PL08570	25350963	Scaffold_174	256	MGLB17296	12503846	scaffold_1	903	NA
PL10665	25403584	Scaffold_174	257	MGLB16530	12565664	scaffold_1	904	NA
PL08695	25453975	Scaffold_174	258	MGLB16503	40635562	scaffold_1	1189	NA
PL09790	25467107	Scaffold_174	259	MGLB16231	40622179	scaffold_1	1188	NA
PL08908	25477346	Scaffold_174	260	MGLB17069	40587890	scaffold_1	1187	NA
PL08349	25517016	Scaffold_174	261	MGLB17181	40541447	scaffold_1	1186	NA
PL11002	25582363	Scaffold_174	262	MGLB16456	40477665	scaffold_1	1185	NA
PL09690	25632743	Scaffold_174	263	MGLB16665	40420205	scaffold_1	1184	NA
PL08626	25728724	Scaffold_174	264	MGLB16505	40292897	scaffold_1	1183	NA
PL08321	25765524	Scaffold_174	265	MGLB16370	40250905	scaffold_1	1182	NA
PL10400	25781875	Scaffold_174	266	MGLB16476	40244468	scaffold_1	1181	NA
PL10431	25809053	Scaffold_174	267	MGLB17018	40205515	scaffold_1	1180	NA
PL10490	25822130	Scaffold_174	268	MGLB16222	40167003	scaffold_1	1179	NA
PL10002	25867760	Scaffold_174	269	MGLB17254	40047889	scaffold_1	1178	NA
PL08165	25884065	Scaffold_174	270	MGLB17089	39975169	scaffold_1	1177	NA
PL10231	25996387	Scaffold_174	271	MGLB16877	39937015	scaffold_1	1176	NA
PL09442	26038307	Scaffold_174	272	MGLB17065	39923702	scaffold_1	1175	NA
PL11092	26124042	Scaffold_174	273	MGLB17154	39774544	scaffold_1	1174	NA
PL09877	26258876	Scaffold_174	274	MGLB16643	39733442	scaffold_1	1173	NA
PL09505	26280035	Scaffold_174	275	MGLB17151	39707829	scaffold_1	1172	NA
PL08990	26422379	Scaffold_174	276	MGLB16582	39592849	scaffold_1	1171	NA
PL10828	26498842	Scaffold_174	277	MGLB16614	39485323	scaffold_1	1170	NA
PL08787	26519829	Scaffold_174	278	MGLB16344	39481098	scaffold_1	1169	NA
PL08390	26532901	Scaffold_174	279	MGLB16150	39455539	scaffold_1	1168	NA
PL08653	26574887	Scaffold_174	280	MGLB17005	39412390	scaffold_1	1167	NA
PL09596	26603219	Scaffold_174	281	MGLB16154	39312810	scaffold_1	1166	NA
PL08181	26749095	Scaffold_174	282	MGLB16894	39209710	scaffold_1	1165	NA
PL08420	26814139	Scaffold_174	283	MGLB17079	39101018	scaffold_1	1164	NA
PL08311	27093671	Scaffold_174	284	MGLB16463	38952834	scaffold_1	1163	NA
PL08592	27157746	Scaffold_174	285	MGLB16586	38906573	scaffold_1	1162	NA
PL08726	27179881	Scaffold_174	286	MGLB17310	38797189	scaffold_1	1161	NA
PL10391	27317166	Scaffold_174	287	MGLB16267	9958536	scaffold_1	865	NA
PL10502	27375092	Scaffold_174	288	MGLB16201	10114127	scaffold_1	866	NA
PL10944	27408064	Scaffold_174	289	MGLB16168	10159533	scaffold_1	867	NA
PL11143	27452119	Scaffold_174	290	MGLB17012	10231013	scaffold_1	868	NA
PL10663	27496050	Scaffold_174	291	MGLB17059	10344113	scaffold_1	869	NA
PL08330	27637387	Scaffold_174	292	MGLB17048	52998152	scaffold_1	1333	NA
PL08607	27752527	Scaffold_174	293	MGLB16271	47869900	scaffold_1	1283	NA
PL08338	27807377	Scaffold_174	294	MGLB16857	47936065	scaffold_1	1284	NA
PL09621	28047294	Scaffold_174	295	MGLB16850	48158902	scaffold_1	1285	NA
PL11211	28082241	Scaffold_174	296	MGLB16967	48187837	scaffold_1	1286	NA
PL09759	28101974	Scaffold_174	297	MGLB17061	48235767	scaffold_1	1287	NA
PL10060	28195973	Scaffold_174	298	MGLB17136	48380466	scaffold_1	1288	NA
PL08704	28290868	Scaffold_174	299	MGLB17033	1240508	scaffold_1	760	NA
PL09615	28397838	Scaffold_174	300	MGLB16335	11345752	scaffold_1	879	NA
PL09351	28507768	Scaffold_174	301	MGLB16256	46880489	scaffold_1	1272	NA
PL08331	28511749	Scaffold_174	302	MGLB16396	46878550	scaffold_1	1271	NA
PL11012	28539133	Scaffold_174	303	MGLB16562	46922235	scaffold_1	1273	NA
PL08940	28560545	Scaffold_174	304	MGLB17289	46945817	scaffold_1	1274	NA
PL11132	28565065	Scaffold_174	305	MGLB16514	46966687	scaffold_1	1275	NA
PL10738	28582653	Scaffold_174	306	MGLB17295	46984860	scaffold_1	1276	NA
PL09238	42184458	Scaffold_174	373	MGLB16700	44182997	scaffold_1	1237	NA
PL10945	42218806	Scaffold_174	374	MGLB16539	44215499	scaffold_1	1238	NA
PL10250	42259084	Scaffold_174	375	MGLB16482	44253100	scaffold_1	1239	NA
PL10916	42378305	Scaffold_174	376	MGLB16364	44380705	scaffold_1	1240	NA
PL07996	42507781	Scaffold_174	377	MGLB16506	44520242	scaffold_1	1241	NA
PL10253	42667551	Scaffold_174	378	MGLB16350	44796448	scaffold_1	1242	NA
PL09404	42716980	Scaffold_174	379	MGLB16624	44875706	scaffold_1	1243	NA
PL08013	42765604	Scaffold_174	380	MGLB17202	44903668	scaffold_1	1244	NA
PL11042	42833803	Scaffold_174	381	MGLB17194	45134541	scaffold_1	1245	NA
PL08155	42843856	Scaffold_174	382	MGLB17092	45159499	scaffold_1	1246	NA
PL10108	42875726	Scaffold_174	383	MGLB16570	45194297	scaffold_1	1247	NA
PL11270	42907009	Scaffold_174	384	MGLB16498	45249126	scaffold_1	1248	NA
PL10085	42948779	Scaffold_174	385	MGLB16690	45299280	scaffold_1	1249	NA
PL08177	42961050	Scaffold_174	386	MGLB16139	45317264	scaffold_1	1250	NA
PL10667	42977749	Scaffold_174	387	MGLB16293	45340449	scaffold_1	1251	NA
PL08109	43015723	Scaffold_174	388	MGLB16878	45417074	scaffold_1	1252	NA
PL09530	43051687	Scaffold_174	389	MGLB16873	45468499	scaffold_1	1253	NA
PL09279	43068354	Scaffold_174	390	MGLB17074	45505377	scaffold_1	1254	NA
PL09656	43086375	Scaffold_174	391	MGLB16253	45522197	scaffold_1	1255	NA
PL10946	43113144	Scaffold_174	392	MGLB16983	45540817	scaffold_1	1256	NA
PL09320	43151292	Scaffold_174	393	MGLB17010	45569741	scaffold_1	1257	NA
PL08137	43245164	Scaffold_174	394	MGLB16858	45712578	scaffold_1	1258	NA
PL09767	43506210	Scaffold_174	395	MGLB16469	10798348	scaffold_1	875	NA
PL08585	43787169	Scaffold_174	396	MGLB16908	10653862	scaffold_1	874	NA
PL09739	43930890	Scaffold_174	397	MGLB16968	42210894	scaffold_1	1203	NA
PL10310	43997091	Scaffold_174	398	MGLB16216	42261678	scaffold_1	1204	NA
PL10985	44057729	Scaffold_174	399	MGLB16109	42291696	scaffold_1	1205	NA
PL08980	44089153	Scaffold_174	400	MGLB16934	42318043	scaffold_1	1206	NA
PL09631	44248860	Scaffold_174	401	MGLB16375	42345895	scaffold_1	1207	NA
PL10347	44267444	Scaffold_174	402	MGLB16491	42368399	scaffold_1	1208	NA
PL09737	44350859	Scaffold_174	403	MGLB16339	42427120	scaffold_1	1209	NA
PL08614	44365502	Scaffold_174	404	MGLB16176	42446433	scaffold_1	1210	NA
PL08752	44548704	Scaffold_174	405	MGLB16769	42633486	scaffold_1	1211	NA
PL08797	44659830	Scaffold_174	406	MGLB16886	42661690	scaffold_1	1212	NA
PL10549	44684587	Scaffold_174	407	MGLB16187	42689947	scaffold_1	1213	NA
PL08473	44708314	Scaffold_174	408	MGLB17309	42723093	scaffold_1	1214	NA
PL09041	44721925	Scaffold_174	409	MGLB16584	42742841	scaffold_1	1215	NA
PL08959	44737572	Scaffold_174	410	MGLB16081	42757987	scaffold_1	1216	NA
PL10820	44797420	Scaffold_174	411	MGLB16611	42795925	scaffold_1	1217	NA
PL09304	44813882	Scaffold_174	412	MGLB17142	42833848	scaffold_1	1218	NA
PL08934	44968779	Scaffold_174	413	MGLB17144	42886085	scaffold_1	1219	NA
PL09846	45121834	Scaffold_174	414	MGLB17102	43018406	scaffold_1	1220	NA
PL10003	45765409	Scaffold_174	415	MGLB17178	21920099	scaffold_1	971	NA
PL09407	45842669	Scaffold_174	416	MGLB16425	21987037	scaffold_1	972	NA
PL09658	45849891	Scaffold_174	417	MGLB17164	21995780	scaffold_1	973	NA
PL09273	45862501	Scaffold_174	418	MGLB17131	22010200	scaffold_1	974	NA
PL11157	45932484	Scaffold_174	419	MGLB16827	22025840	scaffold_1	975	NA
PL10154	45940681	Scaffold_174	420	MGLB16140	22077160	scaffold_1	976	NA
PL08142	45986936	Scaffold_174	421	MGLB17163	22108795	scaffold_1	977	NA
PL10097	46042379	Scaffold_174	422	MGLB16645	22117055	scaffold_1	978	NA
PL08325	46686411	Scaffold_174	423	MGLB16234	19175408	scaffold_1	926	NA
PL10061	46768111	Scaffold_174	424	MGLB17243	19225501	scaffold_1	927	NA
PL08061	46922010	Scaffold_174	425	MGLB16217	19407410	scaffold_1	928	NA
PL10194	46940411	Scaffold_174	426	MGLB16188	19432684	scaffold_1	929	NA
PL09468	47038520	Scaffold_174	427	MGLB16529	19497690	scaffold_1	930	NA
PL09300	47053158	Scaffold_174	428	MGLB16774	19530518	scaffold_1	931	NA
PL08518	47150089	Scaffold_174	429	MGLB16397	19658817	scaffold_1	932	NA
PL10100	47161166	Scaffold_174	430	MGLB17249	19666488	scaffold_1	933	NA
PL11197	47190495	Scaffold_174	431	MGLB16987	19697056	scaffold_1	934	NA
PL10525	47326998	Scaffold_174	432	MGLB16165	19830920	scaffold_1	935	NA
PL08292	47421360	Scaffold_174	433	MGLB17056	19956147	scaffold_1	936	NA
PL10747	47436754	Scaffold_174	434	MGLB16465	19967196	scaffold_1	937	NA
PL11106	47581614	Scaffold_174	435	MGLB16714	20119079	scaffold_1	938	NA
PL09353	47636748	Scaffold_174	436	MGLB16692	20189403	scaffold_1	939	NA
PL10307	47691341	Scaffold_174	437	MGLB16703	20241767	scaffold_1	940	NA
PL10265	47886158	Scaffold_174	438	MGLB16080	20487444	scaffold_1	941	NA
PL11220	47896262	Scaffold_174	439	MGLB17000	20497870	scaffold_1	942	NA
PL10456	47939066	Scaffold_174	440	MGLB16649	20539571	scaffold_1	943	NA
PL09821	48001218	Scaffold_174	441	MGLB17170	20610366	scaffold_1	944	NA
PL09062	48024795	Scaffold_174	442	MGLB16756	20630984	scaffold_1	945	NA
PL09399	48119573	Scaffold_174	443	MGLB16788	20732137	scaffold_1	946	NA
PL09507	48130551	Scaffold_174	444	MGLB16255	20747166	scaffold_1	947	NA
PL09504	48145062	Scaffold_174	445	MGLB16941	20760842	scaffold_1	948	NA
