s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
gene-HOLleu_00230	4482816	Hchr1	12	Lytvar_LOC121417086	15552711	chr6	3022	R
gene-HOLleu_00256	5096516	Hchr1	13	Lytvar_LOC121416814	1974537	chr6	2979	R
gene-HOLleu_00257	5118789	Hchr1	14	Lytvar_LOC121417073	15083118	chr6	3018	R
gene-HOLleu_00275	5359633	Hchr1	15	Lytvar_LOC121417132	18477438	chr6	3032	R
gene-HOLleu_00276	5391514	Hchr1	16	Lytvar_LOC121417345	30196511	chr6	3073	R
gene-HOLleu_00278	5469723	Hchr1	17	Lytvar_LOC121416858	3615090	chr6	2981	R
gene-HOLleu_00280	5500523	Hchr1	18	Lytvar_LOC121416973	8917670	chr6	3000	R
gene-HOLleu_00281	5585741	Hchr1	19	Lytvar_LOC121416581	26595603	chr6	3065	R
gene-HOLleu_00284	5659342	Hchr1	20	Lytvar_LOC121417059	14644407	chr6	3016	R
gene-HOLleu_00286	5695965	Hchr1	21	Lytvar_LOC121417058	14629064	chr6	3015	R
gene-HOLleu_00287	5711542	Hchr1	22	Lytvar_LOC121417057	14622650	chr6	3014	R
gene-HOLleu_00318	6566979	Hchr1	23	Lytvar_LOC121417488	40662973	chr6	3084	R
gene-HOLleu_00319	6627615	Hchr1	24	Lytvar_LOC121417542	46205643	chr6	3094	R
gene-HOLleu_00376	8083647	Hchr1	26	Lytvar_LOC121417011	12123141	chr6	3010	R
gene-HOLleu_00379	8177346	Hchr1	27	Lytvar_LOC121417405	35076440	chr6	3078	R
gene-HOLleu_00511	10493162	Hchr1	28	Lytvar_LOC121417552	46704619	chr6	3095	R
gene-HOLleu_00845	16388746	Hchr1	30	Lytvar_LOC121416919	6242012	chr6	2990	R
gene-HOLleu_01330	25382061	Hchr1	32	Lytvar_LOC121417006	11820260	chr6	3008	R
gene-HOLleu_01377	26542509	Hchr1	33	Lytvar_LOC121417315	28040456	chr6	3069	R
gene-HOLleu_01382	26790069	Hchr1	34	Lytvar_LOC121417191	21406230	chr6	3047	R
gene-HOLleu_01383	26853386	Hchr1	35	Lytvar_LOC121416925	6451233	chr6	2993	R
gene-HOLleu_01384	26878163	Hchr1	36	Lytvar_LOC121417387	32411893	chr6	3076	R
gene-HOLleu_01385	26908821	Hchr1	37	Lytvar_LOC121417535	45947990	chr6	3091	R
gene-HOLleu_01387	26926696	Hchr1	38	Lytvar_LOC121416509	11318678	chr6	3005	R
gene-HOLleu_01400	27363234	Hchr1	39	Lytvar_LOC121416954	8110975	chr6	2996	R
gene-HOLleu_01401	27415969	Hchr1	40	Lytvar_LOC121416462	4294478	chr6	2987	R
gene-HOLleu_01403	27449440	Hchr1	41	Lytvar_LOC121417288	26768708	chr6	3066	R
gene-HOLleu_01404	27531911	Hchr1	42	Lytvar_LOC121416967	8719675	chr6	2998	R
gene-HOLleu_01405	27561574	Hchr1	43	Lytvar_LOC121416968	8740476	chr6	2999	R
gene-HOLleu_01406	27586793	Hchr1	44	Lytvar_LOC121417179	21140301	chr6	3044	R
gene-HOLleu_01437	28205230	Hchr1	45	Lytvar_LOC121417261	25552535	chr6	3061	R
gene-HOLleu_01455	28540099	Hchr1	46	Lytvar_LOC121417177	21091684	chr6	3043	R
gene-HOLleu_01693	32456572	Hchr1	47	Lytvar_LOC121417042	13680792	chr6	3013	R
gene-HOLleu_01694	32480582	Hchr1	48	Lytvar_LOC121417008	11945325	chr6	3009	R
gene-HOLleu_01756	33930365	Hchr1	49	Lytvar_LOC121416938	7346746	chr6	2994	R
gene-HOLleu_02011	38926416	Hchr1	51	Lytvar_LOC121417266	25665382	chr6	3062	R
gene-HOLleu_02013	38998121	Hchr1	52	Lytvar_LOC121416582	28253927	chr6	3070	R
gene-HOLleu_02015	39038566	Hchr1	53	Lytvar_LOC121417074	15124167	chr6	3019	R
gene-HOLleu_02017	39083321	Hchr1	54	Lytvar_LOC121417495	40945476	chr6	3086	R
gene-HOLleu_02021	39157156	Hchr1	55	Lytvar_LOC121416979	9194034	chr6	3001	R
gene-HOLleu_02075	40413071	Hchr1	56	Lytvar_LOC121416595	30275643	chr6	3074	R
gene-HOLleu_02077	40439908	Hchr1	57	Lytvar_LOC121417124	18301629	chr6	3029	R
gene-HOLleu_02165	42184059	Hchr1	58	Lytvar_LOC121417536	45997079	chr6	3092	R
gene-HOLleu_02194	42871942	Hchr1	59	Lytvar_LOC121416871	4022879	chr6	2984	R
gene-HOLleu_02242	43864049	Hchr1	60	Lytvar_LOC121416508	11283321	chr6	3004	R
gene-HOLleu_02243	43927051	Hchr1	61	Lytvar_LOC121417161	19939938	chr6	3039	R
gene-HOLleu_02253	44178572	Hchr1	62	Lytvar_LOC121416461	4061912	chr6	2985	R
gene-HOLleu_02477	50596048	Hchr1	63	Lytvar_LOC121417541	46155544	chr6	3093	R
gene-HOLleu_02478	50697664	Hchr1	64	Lytvar_LOC121417222	22314449	chr6	3058	R
gene-HOLleu_02479	50755263	Hchr1	65	Lytvar_LOC121417221	22282650	chr6	3057	R
gene-HOLleu_02483	50956008	Hchr1	66	Lytvar_LOC121417001	11443741	chr6	3007	R
gene-HOLleu_02516	51754662	Hchr1	67	Lytvar_LOC121417173	20955370	chr6	3041	R
gene-HOLleu_02522	51953616	Hchr1	69	Lytvar_LOC121417122	18236046	chr6	3027	R
gene-HOLleu_02553	52735947	Hchr1	70	Lytvar_LOC121417270	26008484	chr6	3063	R
gene-HOLleu_02557	52922552	Hchr1	71	Lytvar_LOC121416591	29585303	chr6	3071	R
gene-HOLleu_02577	53293113	Hchr1	72	Lytvar_LOC121417565	46924400	chr6	3097	R
gene-HOLleu_02605	53951114	Hchr1	73	Lytvar_LOC121417341	29823849	chr6	3072	R
gene-HOLleu_02611	54148118	Hchr1	74	Lytvar_LOC121417219	22222706	chr6	3055	R
gene-HOLleu_02619	54378961	Hchr1	75	Lytvar_LOC121416831	11073934	chr6	3003	R
gene-HOLleu_02626	54688390	Hchr1	76	Lytvar_LOC121417489	40741932	chr6	3085	R
gene-HOLleu_02652	55389856	Hchr1	77	Lytvar_LOC121416891	4793974	chr6	2989	R
gene-HOLleu_02653	55457637	Hchr1	78	Lytvar_LOC121416890	4738051	chr6	2988	R
gene-HOLleu_02655	55579011	Hchr1	79	Lytvar_LOC121417066	14896754	chr6	3017	R
gene-HOLleu_02660	55749989	Hchr1	80	Lytvar_LOC121416859	3652230	chr6	2982	R
gene-HOLleu_02688	56590320	Hchr1	82	Lytvar_LOC121417200	21692592	chr6	3051	R
gene-HOLleu_02690	56612706	Hchr1	83	Lytvar_LOC121417203	21710135	chr6	3052	R
gene-HOLleu_02691	56625061	Hchr1	84	Lytvar_LOC121417202	21721276	chr6	3053	R
gene-HOLleu_02695	56727282	Hchr1	85	Lytvar_LOC121417487	40643906	chr6	3083	R
gene-HOLleu_02697	56763889	Hchr1	86	Lytvar_LOC121416549	18225462	chr6	3026	R
gene-HOLleu_02730	57702758	Hchr1	87	Lytvar_LOC121417555	46754064	chr6	3096	R
gene-HOLleu_02848	60586032	Hchr1	88	Lytvar_LOC121417194	21518459	chr6	3048	R
gene-HOLleu_02852	60841452	Hchr1	89	Lytvar_LOC121417612	18257212	chr6	3028	R
gene-HOLleu_02911	62246762	Hchr1	90	Lytvar_LOC121417020	12542894	chr6	3011	R
gene-HOLleu_02914	62334597	Hchr1	91	Lytvar_LOC121417476	40071386	chr6	3082	R
gene-HOLleu_03460	70594411	Hchr1	93	Lytvar_LOC121417445	38468790	chr6	3080	R
gene-HOLleu_03542	72570792	Hchr1	94	Lytvar_LOC121417135	18772956	chr6	3034	R
gene-HOLleu_03560	73030059	Hchr1	95	Lytvar_LOC121417023	12727972	chr6	3012	R
gene-HOLleu_03564	73114950	Hchr1	96	Lytvar_LOC121417566	46958737	chr6	3098	R
gene-HOLleu_03570	73307428	Hchr1	97	Lytvar_LOC121417134	18705890	chr6	3033	R
gene-HOLleu_03636	75610909	Hchr1	98	Lytvar_LOC121417111	17372953	chr6	3025	R
gene-HOLleu_03749	78532043	Hchr1	99	Lytvar_LOC121417107	17270569	chr6	3024	R
gene-HOLleu_03814	80093163	Hchr1	100	Lytvar_LOC121417380	32060443	chr6	3075	R
gene-HOLleu_03816	80197944	Hchr1	101	Lytvar_LOC121417531	45909004	chr6	3089	R
gene-HOLleu_04007	84395417	Hchr1	102	Lytvar_LOC121417144	19230122	chr6	3036	R
gene-HOLleu_04009	84425302	Hchr1	103	Lytvar_LOC121417218	22160715	chr6	3054	R
gene-HOLleu_04010	84443208	Hchr1	104	Lytvar_LOC121417146	19258245	chr6	3038	R
gene-HOLleu_04011	84476812	Hchr1	105	Lytvar_LOC121416999	11416950	chr6	3006	R
gene-HOLleu_04025	84928730	Hchr1	106	Lytvar_LOC121417272	26062603	chr6	3064	R
gene-HOLleu_04071	85974427	Hchr1	107	Lytvar_LOC121417404	34981474	chr6	3077	R
gene-HOLleu_04116	87032148	Hchr1	109	Lytvar_LOC121417237	23141844	chr6	3060	R
gene-HOLleu_04156	88549208	Hchr1	110	Lytvar_LOC121417532	45928885	chr6	3090	R
gene-HOLleu_04189	89478849	Hchr1	111	Lytvar_LOC121417171	20854318	chr6	3040	R
gene-HOLleu_04199	89796168	Hchr1	113	Lytvar_LOC121417423	37340925	chr6	3079	R
gene-HOLleu_04333	93280761	Hchr1	114	Lytvar_LOC121417453	38895256	chr6	3081	R
gene-HOLleu_04378	94220187	Hchr1	115	Lytvar_LOC121417187	21300850	chr6	3045	R
gene-HOLleu_04460	96344296	Hchr1	116	Lytvar_LOC121417185	21313723	chr6	3046	R
gene-HOLleu_04472	96668655	Hchr1	117	Lytvar_LOC121417234	23101960	chr6	3059	R
gene-HOLleu_04476	96805637	Hchr1	118	Lytvar_LOC121416660	42278901	chr6	3088	R
gene-HOLleu_04479	96855006	Hchr1	119	Lytvar_LOC121416941	7441910	chr6	2995	R
gene-HOLleu_04525	97969947	Hchr1	120	Lytvar_LOC121417853	42171796	chr6	3087	R
gene-HOLleu_04552	98898280	Hchr1	121	Lytvar_LOC121417175	21002896	chr6	3042	R
gene-HOLleu_04561	99230346	Hchr1	122	Lytvar_LOC121416964	8577273	chr6	2997	R
gene-HOLleu_04578	99699922	Hchr1	123	Lytvar_LOC121416740	4106865	chr6	2986	R
gene-HOLleu_04607	100488666	Hchr1	125	Lytvar_LOC121416865	3823554	chr6	2983	R
gene-HOLleu_03245	67355847	Hchr1	92	Lytvar_LOC121423015	9333910	chr10	4115	R
gene-HOLleu_01873	36222798	Hchr1	50	Lytvar_LOC121430981	16710981	chr17	6232	R
gene-HOLleu_04795	6533903	Hchr2	126	Lytvar_LOC121410085	6462684	chr3	1632	E
gene-HOLleu_04814	7090821	Hchr2	128	Lytvar_LOC121411917	74263250	chr3	2331	E
gene-HOLleu_04821	7377802	Hchr2	129	Lytvar_LOC121411512	59312170	chr3	2179	E
gene-HOLleu_04822	7436430	Hchr2	130	Lytvar_LOC121411511	59286155	chr3	2178	E
gene-HOLleu_04846	8754287	Hchr2	131	Lytvar_LOC121410604	25481359	chr3	1848	E
gene-HOLleu_04860	9253086	Hchr2	132	Lytvar_LOC121410647	26726603	chr3	1864	E
gene-HOLleu_04861	9295907	Hchr2	133	Lytvar_LOC121410462	20637780	chr3	1783	E
gene-HOLleu_04863	9419504	Hchr2	134	Lytvar_LOC121411008	40334097	chr3	1989	E
gene-HOLleu_04866	9519771	Hchr2	135	Lytvar_LOC121411841	70759332	chr3	2303	E
gene-HOLleu_04867	9618380	Hchr2	136	Lytvar_LOC121411577	61870097	chr3	2196	E
gene-HOLleu_04869	9673436	Hchr2	137	Lytvar_LOC121411578	61895600	chr3	2197	E
gene-HOLleu_04872	9821012	Hchr2	138	Lytvar_LOC121410166	9139866	chr3	1665	E
gene-HOLleu_04873	9879735	Hchr2	139	Lytvar_LOC121411078	42779406	chr3	2018	E
gene-HOLleu_04876	10052047	Hchr2	140	Lytvar_LOC121410587	24777438	chr3	1841	E
gene-HOLleu_04879	10262347	Hchr2	141	Lytvar_LOC121410584	24680185	chr3	1840	E
gene-HOLleu_04882	10395000	Hchr2	142	Lytvar_LOC121409948	1739923	chr3	1587	E
gene-HOLleu_04883	10416904	Hchr2	143	Lytvar_LOC121409957	1864824	chr3	1589	E
gene-HOLleu_04884	10455740	Hchr2	144	Lytvar_LOC121411829	70413383	chr3	2296	E
gene-HOLleu_04885	10501216	Hchr2	145	Lytvar_LOC121411571	61710545	chr3	2193	E
gene-HOLleu_04899	10909310	Hchr2	146	Lytvar_LOC121411915	74178147	chr3	2329	E
gene-HOLleu_04905	11254107	Hchr2	148	Lytvar_LOC121411747	67169841	chr3	2260	E
gene-HOLleu_04910	11406117	Hchr2	149	Lytvar_LOC121411956	9041546	chr3	1664	E
gene-HOLleu_04931	11879874	Hchr2	150	Lytvar_LOC121410076	6064868	chr3	1628	E
gene-HOLleu_04934	12026114	Hchr2	151	Lytvar_LOC121411832	70464109	chr3	2299	E
gene-HOLleu_04942	12243115	Hchr2	152	Lytvar_LOC121410573	24270422	chr3	1836	E
gene-HOLleu_04960	12691457	Hchr2	153	Lytvar_LOC121411716	66441105	chr3	2246	E
gene-HOLleu_04974	13224665	Hchr2	154	Lytvar_LOC121411855	71572294	chr3	2307	E
gene-HOLleu_04975	13259290	Hchr2	155	Lytvar_LOC121410152	8698186	chr3	1660	E
gene-HOLleu_04987	13458763	Hchr2	156	Lytvar_LOC121410729	29958040	chr3	1888	E
gene-HOLleu_04992	13671018	Hchr2	157	Lytvar_LOC121411365	53857762	chr3	2121	E
gene-HOLleu_04993	13766439	Hchr2	158	Lytvar_LOC121411438	56005099	chr3	2147	E
gene-HOLleu_04994	13931798	Hchr2	159	Lytvar_LOC121410732	30030879	chr3	1890	E
gene-HOLleu_04995	13965078	Hchr2	160	Lytvar_LOC121410987	39498168	chr3	1978	E
gene-HOLleu_05003	14140312	Hchr2	161	Lytvar_LOC121411710	66109322	chr3	2244	E
gene-HOLleu_05005	14280916	Hchr2	162	Lytvar_LOC121410988	39525274	chr3	1979	E
gene-HOLleu_05008	14439946	Hchr2	163	Lytvar_LOC121410990	39596972	chr3	1980	E
gene-HOLleu_05011	14537954	Hchr2	164	Lytvar_LOC121409996	3079235	chr3	1597	E
gene-HOLleu_05013	14564609	Hchr2	165	Lytvar_LOC121409997	3120957	chr3	1598	E
gene-HOLleu_05014	14589590	Hchr2	166	Lytvar_LOC121410156	8852547	chr3	1661	E
gene-HOLleu_05020	14724212	Hchr2	167	Lytvar_LOC121410138	8048315	chr3	1653	E
gene-HOLleu_05021	14825120	Hchr2	168	Lytvar_LOC121410222	11698897	chr3	1689	E
gene-HOLleu_05027	15040533	Hchr2	169	Lytvar_LOC121412081	57266524	chr3	2156	E
gene-HOLleu_05029	15085433	Hchr2	170	Lytvar_LOC121411335	52765786	chr3	2110	E
gene-HOLleu_05039	15397906	Hchr2	171	Lytvar_LOC121410504	21992740	chr3	1805	E
gene-HOLleu_05041	15443234	Hchr2	172	Lytvar_LOC121411006	40260794	chr3	1988	E
gene-HOLleu_05042	15488101	Hchr2	173	Lytvar_LOC121411445	56507988	chr3	2151	E
gene-HOLleu_05046	15625045	Hchr2	174	Lytvar_LOC121411338	52813538	chr3	2112	E
gene-HOLleu_05051	15739267	Hchr2	175	Lytvar_LOC121411623	63203184	chr3	2217	E
gene-HOLleu_05052	15792906	Hchr2	176	Lytvar_LOC121410608	25622414	chr3	1851	E
gene-HOLleu_05056	15939562	Hchr2	177	Lytvar_LOC121411074	42610601	chr3	2014	E
gene-HOLleu_05073	16645446	Hchr2	179	Lytvar_LOC121411695	65508195	chr3	2238	E
gene-HOLleu_05082	17269545	Hchr2	180	Lytvar_LOC121410209	11267730	chr3	1682	E
gene-HOLleu_05083	17387073	Hchr2	181	Lytvar_LOC121411076	42696781	chr3	2016	E
gene-HOLleu_05086	17451843	Hchr2	182	Lytvar_LOC121411075	42667874	chr3	2015	E
gene-HOLleu_05089	17577817	Hchr2	183	Lytvar_LOC121410613	25775629	chr3	1853	E
gene-HOLleu_05112	18096767	Hchr2	184	Lytvar_LOC121410401	18831653	chr3	1760	E
gene-HOLleu_05114	18249692	Hchr2	185	Lytvar_LOC121410884	35739389	chr3	1936	E
gene-HOLleu_05115	18270292	Hchr2	186	Lytvar_LOC121411427	55767476	chr3	2141	E
gene-HOLleu_05117	18400482	Hchr2	187	Lytvar_LOC121411856	71586152	chr3	2308	E
gene-HOLleu_05123	18547164	Hchr2	188	Lytvar_LOC121411863	71733545	chr3	2310	E
gene-HOLleu_05152	19917980	Hchr2	189	Lytvar_LOC121410289	14498703	chr3	1713	E
gene-HOLleu_05178	20316157	Hchr2	190	Lytvar_LOC121411569	61636155	chr3	2192	E
gene-HOLleu_05179	20384754	Hchr2	191	Lytvar_LOC121411151	45419067	chr3	2040	E
gene-HOLleu_05181	20567003	Hchr2	192	Lytvar_LOC121411149	45365602	chr3	2039	E
gene-HOLleu_05184	20581074	Hchr2	193	Lytvar_LOC121410540	23124574	chr3	1822	E
gene-HOLleu_05186	20595169	Hchr2	194	Lytvar_LOC121410095	6819769	chr3	1638	E
gene-HOLleu_05187	20605595	Hchr2	195	Lytvar_LOC121410093	6794449	chr3	1637	E
gene-HOLleu_05188	20629690	Hchr2	196	Lytvar_LOC121410092	6729542	chr3	1636	E
gene-HOLleu_05190	20653159	Hchr2	197	Lytvar_LOC121410831	33595156	chr3	1926	E
gene-HOLleu_05191	20693376	Hchr2	198	Lytvar_LOC121410980	39093850	chr3	1973	E
gene-HOLleu_05195	20839628	Hchr2	199	Lytvar_LOC121411004	40174032	chr3	1987	E
gene-HOLleu_05196	21081229	Hchr2	200	Lytvar_LOC121410096	6843672	chr3	1639	E
gene-HOLleu_05202	21179699	Hchr2	201	Lytvar_LOC121411867	71827622	chr3	2311	E
gene-HOLleu_05206	21377895	Hchr2	202	Lytvar_LOC121411446	56532558	chr3	2152	E
gene-HOLleu_05207	21394643	Hchr2	203	Lytvar_LOC121411322	52294715	chr3	2105	E
gene-HOLleu_05209	21449221	Hchr2	204	Lytvar_LOC121410120	7712891	chr3	1649	E
gene-HOLleu_05214	21541136	Hchr2	205	Lytvar_LOC121410121	7732397	chr3	1650	E
gene-HOLleu_05216	21567598	Hchr2	206	Lytvar_LOC121410119	7692968	chr3	1648	E
gene-HOLleu_05221	21770581	Hchr2	207	Lytvar_LOC121410117	7418220	chr3	1647	E
gene-HOLleu_05224	21911445	Hchr2	208	Lytvar_LOC121411765	68314085	chr3	2265	E
gene-HOLleu_05229	22062315	Hchr2	209	Lytvar_LOC121410985	39466403	chr3	1977	E
gene-HOLleu_05231	22105208	Hchr2	210	Lytvar_LOC121411723	66730762	chr3	2250	E
gene-HOLleu_05253	22703246	Hchr2	211	Lytvar_LOC121411331	52571519	chr3	2109	E
gene-HOLleu_05256	22770701	Hchr2	212	Lytvar_LOC121411886	72723546	chr3	2316	E
gene-HOLleu_05257	22795478	Hchr2	213	Lytvar_LOC121410291	14587188	chr3	1715	E
gene-HOLleu_05259	22827992	Hchr2	214	Lytvar_LOC121410290	14536488	chr3	1714	E
gene-HOLleu_05266	23087104	Hchr2	215	Lytvar_LOC121410422	19345994	chr3	1768	E
gene-HOLleu_05326	24682455	Hchr2	216	Lytvar_LOC121411689	65307828	chr3	2234	E
gene-HOLleu_05329	24920303	Hchr2	217	Lytvar_LOC121410607	25570802	chr3	1850	E
gene-HOLleu_05330	25039186	Hchr2	218	Lytvar_LOC121411757	67938873	chr3	2261	E
gene-HOLleu_05331	25135874	Hchr2	219	Lytvar_LOC121411758	68008131	chr3	2262	E
gene-HOLleu_05334	25198237	Hchr2	220	Lytvar_LOC121411760	68066036	chr3	2263	E
gene-HOLleu_05335	25349853	Hchr2	221	Lytvar_LOC121411762	68153086	chr3	2264	E
gene-HOLleu_05357	26074193	Hchr2	222	Lytvar_LOC121411857	71619774	chr3	2309	E
gene-HOLleu_05363	26165802	Hchr2	223	Lytvar_LOC121410281	14198003	chr3	1706	E
gene-HOLleu_05390	26635533	Hchr2	224	Lytvar_LOC121410897	36415672	chr3	1939	E
gene-HOLleu_05403	26989716	Hchr2	225	Lytvar_LOC121411888	72756190	chr3	2317	E
gene-HOLleu_05404	27129742	Hchr2	226	Lytvar_LOC121410449	20283500	chr3	1777	E
gene-HOLleu_05427	27688071	Hchr2	227	Lytvar_LOC121410999	39854677	chr3	1984	E
gene-HOLleu_05428	27931403	Hchr2	228	Lytvar_LOC121410142	8203021	chr3	1654	E
gene-HOLleu_05430	28032567	Hchr2	229	Lytvar_LOC121411792	69306646	chr3	2284	E
gene-HOLleu_05432	28125715	Hchr2	230	Lytvar_LOC121410617	25880008	chr3	1855	E
gene-HOLleu_05433	28188893	Hchr2	231	Lytvar_LOC121411720	66717171	chr3	2249	E
gene-HOLleu_05437	28397340	Hchr2	232	Lytvar_LOC121411768	68461472	chr3	2267	E
gene-HOLleu_05439	28505550	Hchr2	233	Lytvar_LOC121410083	6271564	chr3	1631	E
gene-HOLleu_05441	28558576	Hchr2	234	Lytvar_LOC121410005	3437422	chr3	1604	E
gene-HOLleu_05442	28627133	Hchr2	235	Lytvar_LOC121410537	23081305	chr3	1821	E
gene-HOLleu_05443	28645345	Hchr2	236	Lytvar_LOC121410500	21835690	chr3	1803	E
gene-HOLleu_05446	28737004	Hchr2	237	Lytvar_LOC121410004	3397831	chr3	1603	E
gene-HOLleu_05450	28832050	Hchr2	238	Lytvar_LOC121411048	41653901	chr3	2004	E
gene-HOLleu_05453	28872611	Hchr2	239	Lytvar_LOC121411046	41614018	chr3	2003	E
gene-HOLleu_05455	28924197	Hchr2	240	Lytvar_LOC121411047	41603227	chr3	2002	E
gene-HOLleu_05457	29233901	Hchr2	241	Lytvar_LOC121410350	16555949	chr3	1735	E
gene-HOLleu_05459	29362580	Hchr2	242	Lytvar_LOC121410348	16447443	chr3	1734	E
gene-HOLleu_05473	29899743	Hchr2	243	Lytvar_LOC121410648	26715047	chr3	1863	E
gene-HOLleu_05474	29960334	Hchr2	244	Lytvar_LOC446190	73767138	chr3	2327	E
gene-HOLleu_05476	30090083	Hchr2	245	Lytvar_LOC121410498	21766131	chr3	1802	E
gene-HOLleu_05491	30485296	Hchr2	247	Lytvar_LOC121411316	52061431	chr3	2100	E
gene-HOLleu_05499	30818642	Hchr2	248	Lytvar_LOC121411321	52247342	chr3	2104	E
gene-HOLleu_05500	30838656	Hchr2	249	Lytvar_LOC121411320	52242153	chr3	2103	E
gene-HOLleu_05503	30918439	Hchr2	250	Lytvar_LOC121411337	52781339	chr3	2111	E
gene-HOLleu_05505	30952321	Hchr2	251	Lytvar_LOC121410927	37433614	chr3	1950	E
gene-HOLleu_05507	31036004	Hchr2	252	Lytvar_LOC121410225	11849017	chr3	1690	E
gene-HOLleu_05510	31079172	Hchr2	253	Lytvar_LOC121411925	74571384	chr3	2334	E
gene-HOLleu_05516	31321570	Hchr2	254	Lytvar_LOC121411311	51832960	chr3	2099	E
gene-HOLleu_05519	31396805	Hchr2	255	Lytvar_LOC121410214	11470851	chr3	1683	E
gene-HOLleu_05521	31446501	Hchr2	256	Lytvar_LOC121410704	29105464	chr3	1882	E
gene-HOLleu_05526	31533511	Hchr2	257	Lytvar_LOC121410219	11563647	chr3	1686	E
gene-HOLleu_05527	31555709	Hchr2	258	Lytvar_LOC121410216	11528299	chr3	1685	E
gene-HOLleu_05530	31619966	Hchr2	259	Lytvar_LOC121409969	2133084	chr3	1593	E
gene-HOLleu_05529	31670450	Hchr2	260	Lytvar_LOC121410459	20520799	chr3	1782	E
gene-HOLleu_05531	31688323	Hchr2	261	Lytvar_LOC121410709	29351474	chr3	1884	E
gene-HOLleu_05533	31944349	Hchr2	262	Lytvar_LOC121410707	29185324	chr3	1883	E
gene-HOLleu_05535	31990431	Hchr2	263	Lytvar_LOC121410283	14308098	chr3	1708	E
gene-HOLleu_05543	32160022	Hchr2	264	Lytvar_LOC121410997	39773432	chr3	1983	E
gene-HOLleu_05544	32201171	Hchr2	265	Lytvar_LOC121411589	62352969	chr3	2200	E
gene-HOLleu_05545	32209884	Hchr2	266	Lytvar_LOC121411041	41239370	chr3	2000	E
gene-HOLleu_05546	32234413	Hchr2	267	Lytvar_LOC121411012	40407163	chr3	1991	E
gene-HOLleu_05552	32297993	Hchr2	268	Lytvar_LOC121411854	71505469	chr3	2306	E
gene-HOLleu_05553	32340581	Hchr2	269	Lytvar_LOC121411810	69859603	chr3	2287	E
gene-HOLleu_05556	32418967	Hchr2	270	Lytvar_LOC121410950	38114055	chr3	1958	E
gene-HOLleu_05558	32436553	Hchr2	271	Lytvar_LOC121410949	38046433	chr3	1957	E
gene-HOLleu_05568	32773895	Hchr2	272	Lytvar_LOC121410471	20908367	chr3	1788	E
gene-HOLleu_05570	33061185	Hchr2	273	Lytvar_LOC121410227	11901778	chr3	1691	E
gene-HOLleu_05571	33073597	Hchr2	274	Lytvar_LOC121410731	30018883	chr3	1889	E
gene-HOLleu_05583	33291967	Hchr2	275	Lytvar_LOC121411705	65888780	chr3	2243	E
gene-HOLleu_05584	33323907	Hchr2	276	Lytvar_LOC121411704	65858947	chr3	2242	E
gene-HOLleu_05587	33372451	Hchr2	277	Lytvar_LOC121410543	23206584	chr3	1825	E
gene-HOLleu_05589	33403151	Hchr2	278	Lytvar_LOC121410542	23164890	chr3	1824	E
gene-HOLleu_05593	33610274	Hchr2	279	Lytvar_LOC121411213	48085336	chr3	2051	E
gene-HOLleu_05601	33708483	Hchr2	280	Lytvar_LOC121410217	11579978	chr3	1687	E
gene-HOLleu_05609	33941971	Hchr2	281	Lytvar_LOC121411674	64982909	chr3	2233	E
