s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
Lytvar_LOC121420286	8956529	chr1	42	LPI15824	52359159	scaffold_3	4242	F
Lytvar_LOC121420372	8969585	chr1	43	LPI15745	52261822	scaffold_3	4241	F
Lytvar_LOC121419342	9060598	chr1	44	LPI15958	52255447	scaffold_3	4240	-
Lytvar_LOC121421069	9073458	chr1	45	LPI16654	52245517	scaffold_3	4239	-
Lytvar_LOC121421146	9082117	chr1	46	LPI16666	52231585	scaffold_3	4238	F
Lytvar_LOC121421422	9099923	chr1	47	LPI16145	52216789	scaffold_3	4237	-
Lytvar_LOC121421501	9109918	chr1	48	LPI16422	52198489	scaffold_3	4236	F
Lytvar_LOC121421589	9127899	chr1	49	LPI16572	52158907	scaffold_3	4235	-
Lytvar_LOC121421798	9151585	chr1	50	LPI16337	52058730	scaffold_3	4234	F
Lytvar_LOC121421953	9170964	chr1	51	LPI16250	52037669	scaffold_3	4233	F
Lytvar_LOC121422147	9197759	chr1	52	LPI16259	52016358	scaffold_3	4232	F
Lytvar_LOC121422240	9208028	chr1	53	LPI16024	51988475	scaffold_3	4230	-
Lytvar_LOC121422050	9217867	chr1	54	LPI16545	51994855	scaffold_3	4231	-
Lytvar_LOC121422548	9243404	chr1	55	LPI16168	51967118	scaffold_3	4229	F
Lytvar_LOC121422639	9257862	chr1	56	LPI15899	51949761	scaffold_3	4228	-
Lytvar_LOC121405982	9295386	chr1	57	LPI16694	51919028	scaffold_3	4227	-
Lytvar_LOC121421145	9355112	chr1	58	LPI15559	51886032	scaffold_3	4226	-
Lytvar_LOC121422787	9365373	chr1	59	LPI15552	51873408	scaffold_3	4225	-
Lytvar_LOC121422930	9386787	chr1	60	LPI15503	51721097	scaffold_3	4224	F
Lytvar_LOC121423469	9543122	chr1	61	LPI15269	51667614	scaffold_3	4223	F
Lytvar_LOC121423792	9595258	chr1	62	LPI15881	51547687	scaffold_3	4222	F
Lytvar_LOC121423879	9632179	chr1	63	LPI15624	51522915	scaffold_3	4221	-
Lytvar_LOC121424023	9673680	chr1	64	LPI15914	51459158	scaffold_3	4220	-
Lytvar_LOC121424232	9731508	chr1	65	LPI15588	51452869	scaffold_3	4219	-
Lytvar_LOC121424312	9744419	chr1	66	LPI16576	49091034	scaffold_3	4167	F
Lytvar_LOC121424392	9782910	chr1	67	LPI16292	49138844	scaffold_3	4168	-
Lytvar_LOC121424707	9888769	chr1	68	LPI16313	49233499	scaffold_3	4169	-
Lytvar_LOC121424793	9939401	chr1	69	LPI16218	49273619	scaffold_3	4170	-
Lytvar_LOC121424861	9981552	chr1	70	LPI15854	49300416	scaffold_3	4171	-
Lytvar_LOC121424928	9989710	chr1	71	LPI15393	49309011	scaffold_3	4172	-
Lytvar_LOC121425241	10045984	chr1	72	LPI15225	49358688	scaffold_3	4173	F
Lytvar_LOC121425089	10061434	chr1	73	LPI15773	49385028	scaffold_3	4174	F
Lytvar_LOC121425503	10126540	chr1	74	LPI15566	49447944	scaffold_3	4175	F
Lytvar_LOC121425588	10158058	chr1	75	LPI15592	49522164	scaffold_3	4176	-
Lytvar_LOC121425719	10185393	chr1	76	LPI15546	49551001	scaffold_3	4177	-
Lytvar_LOC121423689	10240797	chr1	77	LPI15412	49603786	scaffold_3	4179	-
Lytvar_LOC121426079	10306958	chr1	78	LPI15209	49619911	scaffold_3	4180	F
Lytvar_LOC121426211	10341689	chr1	79	LPI16328	49691569	scaffold_3	4181	-
Lytvar_LOC121426343	10378216	chr1	80	LPI16487	49731161	scaffold_3	4182	-
Lytvar_LOC121426430	10388189	chr1	81	LPI16477	49740799	scaffold_3	4183	F
Lytvar_LOC121426871	10490396	chr1	82	LPI16524	49841914	scaffold_3	4184	-
Lytvar_LOC121427157	10501336	chr1	83	LPI16055	49869496	scaffold_3	4185	F
Lytvar_LOC121427236	10535011	chr1	84	LPI16354	49905479	scaffold_3	4186	-
Lytvar_LOC121427313	10554814	chr1	85	LPI16346	49920899	scaffold_3	4187	F
Lytvar_LOC121427397	10577381	chr1	86	LPI15802	49959974	scaffold_3	4188	-
Lytvar_LOC121427529	10610858	chr1	87	LPI15263	49978530	scaffold_3	4189	-
Lytvar_LOC121427611	10632271	chr1	88	LPI15492	50004678	scaffold_3	4190	-
Lytvar_LOC121406007	10716363	chr1	89	LPI15891	50092864	scaffold_3	4191	-
Lytvar_LOC121427866	10850995	chr1	90	LPI15406	50251679	scaffold_3	4192	-
Lytvar_LOC121428118	10917424	chr1	91	LPI15328	50341845	scaffold_3	4194	-
Lytvar_LOC121428346	10948381	chr1	92	LPI15452	50365475	scaffold_3	4195	F
Lytvar_LOC121428539	11049102	chr1	94	LPI15686	50455206	scaffold_3	4196	-
Lytvar_LOC121428634	11128987	chr1	95	LPI15359	50533469	scaffold_3	4197	-
Lytvar_LOC121406026	11164358	chr1	96	LPI16096	50567288	scaffold_3	4198	-
Lytvar_LOC121429087	11197438	chr1	97	LPI16609	50627572	scaffold_3	4199	-
Lytvar_LOC121429170	11217741	chr1	98	LPI15992	50636607	scaffold_3	4200	-
Lytvar_LOC121429334	11361521	chr1	99	LPI16468	50779897	scaffold_3	4201	F
Lytvar_LOC121429435	11397101	chr1	101	LPI16131	41796752	scaffold_3	4049	-
Lytvar_LOC121429552	11436519	chr1	102	LPI16454	41808963	scaffold_3	4050	-
Lytvar_LOC121429626	11454716	chr1	103	LPI16610	41825228	scaffold_3	4051	F
Lytvar_LOC121429707	11479818	chr1	104	LPI15947	41852240	scaffold_3	4052	-
Lytvar_LOC121426240	11570986	chr1	105	LPI16465	41887580	scaffold_3	4053	-
Lytvar_LOC121429830	11677565	chr1	106	LPI15441	42035062	scaffold_3	4054	-
Lytvar_LOC121429921	11710296	chr1	107	LPI16025	42075746	scaffold_3	4055	-
Lytvar_LOC121430017	11927536	chr1	108	LPI16389	42310337	scaffold_3	4056	F
Lytvar_LOC121430445	11974279	chr1	109	LPI16669	42337590	scaffold_3	4057	F
Lytvar_LOC121430614	12137983	chr1	110	LPI15906	42367665	scaffold_3	4058	F
Lytvar_LOC121430694	12208994	chr1	111	LPI16603	42581612	scaffold_3	4059	F
Lytvar_LOC121430772	12226417	chr1	112	LPI15475	42612157	scaffold_3	4060	F
Lytvar_LOC121430949	12485505	chr1	113	LPI15154	42898328	scaffold_3	4061	-
Lytvar_LOC121431114	12585153	chr1	114	LPI15862	42937322	scaffold_3	4062	-
Lytvar_LOC121431277	12620483	chr1	115	LPI15190	42981258	scaffold_3	4063	F
Lytvar_LOC121431364	12629027	chr1	116	LPI16295	42992382	scaffold_3	4064	F
Lytvar_LOC121427187	12663091	chr1	117	LPI15500	43036088	scaffold_3	4065	-
Lytvar_LOC121431528	12677885	chr1	118	LPI15256	43053396	scaffold_3	4066	F
Lytvar_LOC121431607	12742738	chr1	119	LPI15651	43103967	scaffold_3	4067	-
Lytvar_LOC121431811	12815093	chr1	120	LPI15423	43158855	scaffold_3	4068	F
Lytvar_LOC121431946	12879802	chr1	121	LPI15684	43242785	scaffold_3	4069	-
Lytvar_LOC121432038	12941234	chr1	122	LPI16443	43301523	scaffold_3	4070	-
Lytvar_LOC121432120	13040127	chr1	123	LPI16466	43384307	scaffold_3	4071	-
Lytvar_LOC121405556	13094510	chr1	124	LPI16226	43410459	scaffold_3	4072	-
Lytvar_LOC121405665	13142449	chr1	125	LPI15965	43476321	scaffold_3	4073	F
Lytvar_LOC121429678	13346827	chr1	126	LPI15954	43662103	scaffold_3	4074	-
Lytvar_LOC121405878	13372822	chr1	127	LPI16364	43693569	scaffold_3	4075	F
Lytvar_LOC121405974	13404205	chr1	128	LPI16531	43737118	scaffold_3	4076	-
Lytvar_LOC121406135	13447652	chr1	129	LPI16090	43775816	scaffold_3	4077	F
Lytvar_LOC121430580	13548757	chr1	130	LPI16081	43866448	scaffold_3	4078	-
Lytvar_LOC121406382	13576049	chr1	131	LPI16570	43885590	scaffold_3	4079	F
Lytvar_LOC121406411	13679671	chr1	132	LPI16155	44014940	scaffold_3	4081	-
Lytvar_LOC121406423	13686124	chr1	133	LPI16686	44062674	scaffold_3	4082	-
Lytvar_LOC121406440	13799091	chr1	134	LPI16172	44197106	scaffold_3	4083	F
Lytvar_LOC121406469	13867643	chr1	135	LPI16087	44377822	scaffold_3	4085	F
Lytvar_LOC121406487	13970090	chr1	136	LPI16358	44537667	scaffold_3	4086	-
Lytvar_LOC121406511	14008856	chr1	137	LPI15674	44569911	scaffold_3	4087	-
Lytvar_LOC121406060	14053210	chr1	138	LPI15667	44602787	scaffold_3	4088	-
Lytvar_LOC121406539	14101810	chr1	139	LPI16493	44607783	scaffold_3	4089	-
Lytvar_LOC121406071	14141824	chr1	140	LPI15940	44641551	scaffold_3	4090	-
Lytvar_LOC121406611	14168329	chr1	141	LPI16008	44666313	scaffold_3	4091	-
Lytvar_LOC121406568	14191516	chr1	142	LPI16578	44687022	scaffold_3	4092	F
Lytvar_LOC121406628	14213816	chr1	143	LPI16263	44713396	scaffold_3	4093	F
Lytvar_LOC121406650	14274257	chr1	144	LPI16286	44770961	scaffold_3	4094	F
Lytvar_LOC121406666	14308266	chr1	145	LPI16383	44802821	scaffold_3	4095	F
Lytvar_LOC121406682	14324009	chr1	146	LPI15168	44821509	scaffold_3	4096	-
Lytvar_LOC121406698	14347561	chr1	147	LPI16110	44848462	scaffold_3	4097	F
Lytvar_LOC121406796	14421981	chr1	148	LPI16119	44919390	scaffold_3	4098	F
Lytvar_LOC121406804	14443716	chr1	149	LPI16070	44943826	scaffold_3	4099	F
Lytvar_LOC121406813	14454891	chr1	150	LPI16538	44972361	scaffold_3	4100	F
Lytvar_LOC121406840	14571259	chr1	151	LPI15717	45118203	scaffold_3	4101	F
Lytvar_LOC121406858	14617035	chr1	152	LPI15323	45153777	scaffold_3	4102	F
Lytvar_LOC121406892	14643624	chr1	153	LPI15453	45184883	scaffold_3	4103	-
Lytvar_LOC121406915	14661510	chr1	154	LPI15608	45198309	scaffold_3	4104	-
Lytvar_LOC121406951	14695886	chr1	155	LPI15516	45237216	scaffold_3	4105	-
Lytvar_LOC121406932	14724109	chr1	156	LPI16638	45256869	scaffold_3	4106	-
Lytvar_LOC121406966	14803501	chr1	157	LPI15207	45340319	scaffold_3	4107	-
Lytvar_LOC121406975	14839407	chr1	158	LPI15353	45365952	scaffold_3	4108	F
Lytvar_LOC121406091	14911421	chr1	159	LPI15218	45447063	scaffold_3	4109	-
Lytvar_LOC121407123	16201056	chr1	170	LPI16216	50869081	scaffold_3	4204	-
Lytvar_LOC121429777	22473208	chr1	331	LPI15567	46266198	scaffold_3	4117	-
Lytvar_LOC121409442	22892451	chr1	332	LPI16473	46570348	scaffold_3	4120	F
Lytvar_LOC121409454	22906330	chr1	333	LPI16600	46584180	scaffold_3	4121	-
Lytvar_LOC121409487	23073604	chr1	334	LPI16539	46634487	scaffold_3	4122	-
Lytvar_LOC121409527	23255394	chr1	335	LPI15471	46817647	scaffold_3	4126	F
Lytvar_LOC121409539	23284253	chr1	336	LPI15589	46839262	scaffold_3	4127	-
Lytvar_LOC121409551	23305233	chr1	337	LPI15285	46869853	scaffold_3	4128	-
Lytvar_LOC121429861	23644447	chr1	338	LPI16499	47270681	scaffold_3	4134	-
Lytvar_LOC121409622	23834096	chr1	339	LPI15650	47457168	scaffold_3	4139	-
Lytvar_LOC121409641	23889160	chr1	340	LPI16329	47526875	scaffold_3	4140	-
Lytvar_LOC121409666	24042371	chr1	341	LPI15360	47584015	scaffold_3	4141	F
Lytvar_LOC121409702	24340527	chr1	342	LPI15249	47953853	scaffold_3	4146	-
Lytvar_LOC121409713	24349177	chr1	343	LPI15404	47958866	scaffold_3	4147	-
Lytvar_LOC121409731	24374960	chr1	344	LPI15618	47994309	scaffold_3	4148	-
Lytvar_LOC121409750	24441692	chr1	345	LPI15147	48031523	scaffold_3	4150	G
Lytvar_LOC121409768	24478445	chr1	346	LPI16674	48083008	scaffold_3	4153	-
Lytvar_LOC121410164	26101830	chr1	362	LPI15535	48147510	scaffold_3	4154	-
Lytvar_LOC121410204	26223587	chr1	363	LPI15858	48009259	scaffold_3	4149	-
Lytvar_LOC121406352	26310618	chr1	364	LPI15472	47936787	scaffold_3	4145	I
Lytvar_LOC121430025	26374220	chr1	365	LPI15275	47927071	scaffold_3	4144	-
Lytvar_LOC121410260	26382935	chr1	366	LPI16200	47913523	scaffold_3	4143	-
Lytvar_LOC121410268	26406657	chr1	367	LPI15193	47759840	scaffold_3	4142	F
Lytvar_LOC121430046	26781393	chr1	368	LPI15942	47426698	scaffold_3	4138	-
Lytvar_LOC121410303	26908855	chr1	369	LPI16029	47388080	scaffold_3	4137	F
Lytvar_LOC121410315	26938601	chr1	370	LPI16304	47349997	scaffold_3	4136	F
Lytvar_LOC121406376	26970935	chr1	371	LPI16677	47328304	scaffold_3	4135	-
Lytvar_LOC121406399	27033277	chr1	372	LPI15394	47258641	scaffold_3	4133	-
Lytvar_LOC121406402	27051995	chr1	373	LPI15657	47182961	scaffold_3	4132	F
Lytvar_LOC121410338	27067009	chr1	374	LPI15191	47098315	scaffold_3	4131	F
Lytvar_LOC121410355	27253506	chr1	375	LPI15762	46965908	scaffold_3	4130	F
Lytvar_LOC121410362	27273669	chr1	376	LPI15290	46928499	scaffold_3	4129	-
Lytvar_LOC121410396	27432801	chr1	377	LPI15349	46780481	scaffold_3	4125	F
Lytvar_LOC121410403	27519135	chr1	378	LPI15690	46692006	scaffold_3	4124	-
Lytvar_LOC121406403	27557792	chr1	379	LPI16023	46672454	scaffold_3	4123	-
Lytvar_LOC121430066	27763953	chr1	380	LPI16613	46543386	scaffold_3	4119	-
Lytvar_LOC121410439	27773123	chr1	381	LPI15245	46449534	scaffold_3	4118	F
Lytvar_LOC121410775	29621522	chr1	393	LPI16152	48075388	scaffold_3	4152	-
Lytvar_LOC121411726	32814722	chr1	448	LPI16048	32371787	scaffold_3	3910	F
Lytvar_LOC121411735	32828566	chr1	449	LPI16245	32387657	scaffold_3	3911	F
Lytvar_LOC121411744	32844009	chr1	450	LPI16068	32400951	scaffold_3	3912	-
Lytvar_LOC121411752	32876181	chr1	451	LPI16121	32431314	scaffold_3	3913	-
Lytvar_LOC121411781	32933001	chr1	452	LPI16626	32481896	scaffold_3	3914	F
Lytvar_LOC121411794	32975442	chr1	453	LPI15984	32516629	scaffold_3	3915	F
Lytvar_LOC121411800	32985185	chr1	454	LPI15994	32533799	scaffold_3	3916	-
Lytvar_LOC121411808	33007910	chr1	455	LPI15885	32582533	scaffold_3	3917	F
Lytvar_LOC121411826	33046195	chr1	456	LPI15622	32611867	scaffold_3	3918	F
Lytvar_LOC121411837	33059404	chr1	457	LPI15880	32621030	scaffold_3	3919	F
Lytvar_LOC121411852	33115328	chr1	458	LPI15760	32686980	scaffold_3	3920	-
Lytvar_LOC121411847	33118508	chr1	459	LPI15749	32690473	scaffold_3	3921	-
Lytvar_LOC121411861	33123598	chr1	460	LPI15282	32699117	scaffold_3	3922	F
Lytvar_LOC121411871	33144767	chr1	461	LPI16393	32718540	scaffold_3	3923	-
Lytvar_LOC121411879	33171797	chr1	462	LPI15838	32754502	scaffold_3	3924	-
Lytvar_LOC121411889	33186281	chr1	463	LPI15660	32794193	scaffold_3	3925	-
Lytvar_LOC121411918	33241285	chr1	464	LPI15819	32834143	scaffold_3	3926	F
Lytvar_LOC121411932	33355381	chr1	465	LPI15597	32880160	scaffold_3	3927	-
Lytvar_LOC121411945	33401449	chr1	466	LPI15437	32984775	scaffold_3	3928	-
Lytvar_LOC121430384	33518911	chr1	467	LPI15704	33135501	scaffold_3	3929	-
Lytvar_LOC121406418	33535124	chr1	468	LPI15227	33147143	scaffold_3	3930	-
Lytvar_LOC121411952	33542212	chr1	469	LPI16452	33155920	scaffold_3	3931	F
Lytvar_LOC121411960	33569892	chr1	470	LPI15993	33190666	scaffold_3	3932	F
Lytvar_LOC121411980	33623396	chr1	471	LPI16107	33244736	scaffold_3	3933	-
Lytvar_LOC121412006	33700969	chr1	472	LPI15983	33313886	scaffold_3	3934	-
Lytvar_LOC121412044	33828781	chr1	474	LPI16047	33452360	scaffold_3	3935	-
Lytvar_LOC121430410	33887337	chr1	475	LPI15342	33505551	scaffold_3	3936	-
Lytvar_LOC121412082	33933470	chr1	476	LPI16629	33551987	scaffold_3	3937	-
Lytvar_LOC121412092	33955385	chr1	477	LPI16453	33575863	scaffold_3	3938	F
Lytvar_LOC121412103	33981386	chr1	478	LPI16494	33596495	scaffold_3	3939	-
Lytvar_LOC121412113	34003470	chr1	479	LPI16076	33610449	scaffold_3	3940	F
Lytvar_LOC121412123	34040644	chr1	480	LPI15695	33668751	scaffold_3	3941	-
Lytvar_LOC121430421	34071937	chr1	481	LPI15823	33696576	scaffold_3	3943	-
Lytvar_LOC121412144	34122060	chr1	482	LPI15483	33749273	scaffold_3	3944	F
Lytvar_LOC121412155	34208467	chr1	483	LPI16653	33692802	scaffold_3	3942	F
Lytvar_LOC121412249	34397258	chr1	484	LPI15411	34026953	scaffold_3	3945	F
Lytvar_LOC121412260	34416307	chr1	485	LPI15415	34055112	scaffold_3	3946	-
Lytvar_LOC121412278	34441974	chr1	486	LPI15767	34095435	scaffold_3	3947	F
Lytvar_LOC121412306	34464188	chr1	487	LPI15541	34127870	scaffold_3	3948	F
Lytvar_LOC121412352	34503941	chr1	488	LPI15743	34170557	scaffold_3	3949	F
Lytvar_LOC121412378	34534462	chr1	489	LPI15408	34215638	scaffold_3	3950	F
Lytvar_LOC121412398	34550337	chr1	490	LPI15169	34229518	scaffold_3	3951	-
Lytvar_LOC121412403	34576153	chr1	491	LPI15892	34252164	scaffold_3	3952	F
Lytvar_LOC121412420	34737881	chr1	492	LPI15874	34411932	scaffold_3	3953	F
Lytvar_LOC121412452	34822802	chr1	493	LPI15205	34477947	scaffold_3	3954	-
Lytvar_LOC121412481	34934650	chr1	495	LPI16037	34599059	scaffold_3	3955	F
Lytvar_LOC121412501	34968518	chr1	496	LPI16257	34641134	scaffold_3	3956	F
Lytvar_LOC121412515	34989317	chr1	497	LPI15921	34665592	scaffold_3	3957	F
Lytvar_LOC121406422	36326220	chr1	529	LPI15612	40259017	scaffold_3	4023	F
Lytvar_LOC121412993	36348713	chr1	530	LPI15179	40280465	scaffold_3	4024	-
Lytvar_LOC121413004	36392349	chr1	531	LPI15882	40341253	scaffold_3	4025	-
Lytvar_LOC121413024	36471116	chr1	532	LPI15878	40422122	scaffold_3	4026	-
Lytvar_LOC121413035	36526350	chr1	533	LPI15476	40449039	scaffold_3	4027	F
Lytvar_LOC121413045	36550953	chr1	534	LPI15272	40474959	scaffold_3	4028	F
Lytvar_LOC121413067	36749011	chr1	535	LPI15142	40696532	scaffold_3	4029	-
Lytvar_LOC121413087	36774427	chr1	536	LPI15886	40712936	scaffold_3	4030	J1
Lytvar_LOC121413104	36910680	chr1	537	LPI15327	40909353	scaffold_3	4032	-
Lytvar_LOC121430468	37083199	chr1	538	LPI16498	41128880	scaffold_3	4033	-
Lytvar_LOC121413120	37175847	chr1	539	LPI16049	41197289	scaffold_3	4034	F
Lytvar_LOC121413130	37186696	chr1	540	LPI16067	41221249	scaffold_3	4035	F
Lytvar_LOC121430485	37257228	chr1	541	LPI15973	41324623	scaffold_3	4037	-
Lytvar_LOC121413151	37265593	chr1	542	LPI16105	41326979	scaffold_3	4038	D
Lytvar_LOC121413161	37290693	chr1	543	LPI16460	41356762	scaffold_3	4039	F
Lytvar_LOC121413177	37302783	chr1	544	LPI16154	41369724	scaffold_3	4040	F
Lytvar_LOC121430491	37342311	chr1	545	LPI15718	41407239	scaffold_3	4041	-
Lytvar_LOC121413193	37412975	chr1	547	LPI15652	41476810	scaffold_3	4042	-
Lytvar_LOC121413232	37468745	chr1	548	LPI15253	41537312	scaffold_3	4043	-
Lytvar_LOC121406424	37598820	chr1	549	LPI15779	41688598	scaffold_3	4044	-
Lytvar_LOC121413246	37603885	chr1	550	LPI15784	41691331	scaffold_3	4045	-
Lytvar_LOC121413253	37615606	chr1	551	LPI15320	41719399	scaffold_3	4046	-
Lytvar_LOC121413262	37657985	chr1	552	LPI16439	41762822	scaffold_3	4047	-
Lytvar_LOC121413272	37672779	chr1	553	LPI16075	41789746	scaffold_3	4048	-
Lytvar_LOC121413313	37853957	chr1	554	LPI15948	46107678	scaffold_3	4116	-
Lytvar_LOC121430538	37926323	chr1	555	LPI16148	46064219	scaffold_3	4115	-
Lytvar_LOC121413341	37937393	chr1	556	LPI16423	46053601	scaffold_3	4114	-
Lytvar_LOC121413351	37951473	chr1	557	LPI16095	40178518	scaffold_3	4021	F
Lytvar_LOC121413357	37977045	chr1	558	LPI16575	40211847	scaffold_3	4022	F
Lytvar_LOC121406425	38239072	chr1	566	LPI15705	45544998	scaffold_3	4110	-
Lytvar_LOC121413449	38265362	chr1	567	LPI15766	45640609	scaffold_3	4111	-
Lytvar_LOC121413472	38326962	chr1	568	LPI16116	45683944	scaffold_3	4112	F
Lytvar_LOC121413491	38597147	chr1	569	LPI16562	45953840	scaffold_3	4113	F
Lytvar_LOC121413499	38683605	chr1	570	LPI16078	40169623	scaffold_3	4020	F
Lytvar_LOC121413510	38704532	chr1	571	LPI16519	40116132	scaffold_3	4019	-
Lytvar_LOC121413525	38775259	chr1	572	LPI16133	40039235	scaffold_3	4018	-
Lytvar_LOC121413541	38811235	chr1	573	LPI15957	40000285	scaffold_3	4017	-
Lytvar_LOC121413547	38853879	chr1	574	LPI16360	39980335	scaffold_3	4016	F
Lytvar_LOC121413556	38859645	chr1	575	LPI16338	39951683	scaffold_3	4015	-
Lytvar_LOC121413565	38878245	chr1	576	LPI16204	39929202	scaffold_3	4014	F
Lytvar_LOC121406427	38906543	chr1	577	LPI16058	39916366	scaffold_3	4013	-
Lytvar_LOC121406428	38929785	chr1	578	LPI16527	39889372	scaffold_3	4011	M
Lytvar_LOC121413580	38949489	chr1	579	LPI16485	39891685	scaffold_3	4012	B2+C2
Lytvar_LOC121413593	38955582	chr1	580	LPI16614	39861850	scaffold_3	4010	-
Lytvar_LOC121413648	38971861	chr1	581	LPI16472	39837833	scaffold_3	4009	F
Lytvar_LOC121413603	38994184	chr1	582	LPI15538	39776084	scaffold_3	4008	F
Lytvar_LOC121413656	39053809	chr1	583	LPI15448	39740421	scaffold_3	4007	F
Lytvar_LOC121406430	39273001	chr1	584	LPI15200	39554448	scaffold_3	4006	-
Lytvar_LOC121406431	39290207	chr1	585	LPI15485	39517185	scaffold_3	4005	-
Lytvar_LOC121413685	39316596	chr1	586	LPI15526	39490023	scaffold_3	4004	F
Lytvar_LOC121413701	39416414	chr1	587	LPI15413	39347798	scaffold_3	4003	F
Lytvar_LOC121413720	39454916	chr1	588	LPI15141	39324995	scaffold_3	4002	F
Lytvar_LOC121413728	39482126	chr1	589	LPI15410	39309947	scaffold_3	4001	F
Lytvar_LOC121413739	39508257	chr1	590	LPI16424	39232127	scaffold_3	3999	-
Lytvar_LOC121413757	39575664	chr1	591	LPI16136	39226355	scaffold_3	3998	F
Lytvar_LOC121413767	39583153	chr1	592	LPI15985	39156405	scaffold_3	3997	F
Lytvar_LOC121413780	39616313	chr1	593	LPI16602	39142106	scaffold_3	3996	F
Lytvar_LOC121413785	39629433	chr1	594	LPI16339	39122801	scaffold_3	3995	F
Lytvar_LOC121413795	39644035	chr1	595	LPI16517	39102639	scaffold_3	3994	-
Lytvar_LOC121413804	39667913	chr1	596	LPI16359	39074099	scaffold_3	3993	F
Lytvar_LOC121413810	39700681	chr1	597	LPI16397	39017350	scaffold_3	3992	-
Lytvar_LOC121406434	39740717	chr1	598	LPI15744	38997942	scaffold_3	3991	-
Lytvar_LOC121413828	39757174	chr1	599	LPI15768	38978361	scaffold_3	3990	-
Lytvar_LOC121413838	39813341	chr1	600	LPI16437	38609265	scaffold_3	3987	F
Lytvar_LOC121413854	39841585	chr1	601	LPI16413	38583846	scaffold_3	3986	F
