s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
MGLB12509	3741616	scaffold_3	44	PL07061	58514011	Scaffold_2100	2395	E
MGLB12490	3840462	scaffold_3	45	PL05381	58564675	Scaffold_2100	2396	NA
MGLB12328	3949593	scaffold_3	46	PL07523	58659658	Scaffold_2100	2397	E
MGLB12432	4113134	scaffold_3	47	PL07725	58772404	Scaffold_2100	2398	E
MGLB12488	4129023	scaffold_3	48	PL05965	58777063	Scaffold_2100	2399	E
MGLB11775	4163110	scaffold_3	49	PL05103	58787249	Scaffold_2100	2400	E
MGLB12025	4339335	scaffold_3	50	PL07215	58976103	Scaffold_2100	2401	NA
MGLB12650	4492680	scaffold_3	51	PL06272	59025380	Scaffold_2100	2402	NA
MGLB11226	4538900	scaffold_3	52	PL05864	59057280	Scaffold_2100	2403	NA
MGLB11111	4651980	scaffold_3	53	PL06571	59141468	Scaffold_2100	2404	NA
MGLB11098	4657749	scaffold_3	54	PL06762	59144594	Scaffold_2100	2405	NA
MGLB12223	4671604	scaffold_3	55	PL07705	59165965	Scaffold_2100	2406	I
MGLB11077	4732190	scaffold_3	56	PL07792	59175326	Scaffold_2100	2407	NA
MGLB11944	4768351	scaffold_3	57	PL05046	5751843	Scaffold_2100	1479	NA
MGLB11181	4889530	scaffold_3	58	PL06257	5657973	Scaffold_2100	1478	NA
MGLB12469	4968426	scaffold_3	59	PL07149	5602007	Scaffold_2100	1477	E
MGLB12725	5004779	scaffold_3	60	PL07645	5568802	Scaffold_2100	1476	E
MGLB12049	5049258	scaffold_3	61	PL06691	5524057	Scaffold_2100	1475	NA
MGLB11843	5091284	scaffold_3	62	PL07558	5516395	Scaffold_2100	1474	E
MGLB11276	5116613	scaffold_3	63	PL04970	5503083	Scaffold_2100	1473	NA
MGLB12536	5158259	scaffold_3	64	PL07003	19482232	Scaffold_2100	1717	NA
MGLB12545	5171972	scaffold_3	65	PL05254	19508115	Scaffold_2100	1718	NA
MGLB11599	5198265	scaffold_3	66	PL05905	19543835	Scaffold_2100	1719	NA
MGLB11350	5251597	scaffold_3	67	PL06220	972233	Scaffold_2100	1378	NA
MGLB12629	5377187	scaffold_3	68	PL05947	861481	Scaffold_2100	1376	E
MGLB12353	5409581	scaffold_3	69	PL07185	843903	Scaffold_2100	1375	NA
MGLB12503	5686469	scaffold_3	70	PL04969	9842564	Scaffold_2100	1570	NA
MGLB11977	5890441	scaffold_3	72	PL06253	9725260	Scaffold_2100	1569	NA
MGLB12678	5929739	scaffold_3	73	PL06299	9674045	Scaffold_2100	1567	E
MGLB11210	5957711	scaffold_3	74	PL07605	9635932	Scaffold_2100	1566	NA
MGLB11923	6056160	scaffold_3	75	PL07754	9561638	Scaffold_2100	1565	NA
MGLB12492	6131017	scaffold_3	76	PL07073	9533157	Scaffold_2100	1564	B2+C2
MGLB12599	6327560	scaffold_3	77	PL05882	9507535	Scaffold_2100	1563	NA
MGLB12683	6407547	scaffold_3	79	PL06068	9471366	Scaffold_2100	1562	NA
MGLB12663	6431864	scaffold_3	80	PL06262	9452331	Scaffold_2100	1561	B2+C2
MGLB11523	6470954	scaffold_3	81	PL06996	9449289	Scaffold_2100	1560	E
MGLB11917	6518430	scaffold_3	82	PL07105	9243564	Scaffold_2100	1559	NA
MGLB12632	6730156	scaffold_3	83	PL05600	9231306	Scaffold_2100	1558	NA
MGLB12338	6822488	scaffold_3	84	PL05650	9157643	Scaffold_2100	1557	NA
MGLB11068	6904725	scaffold_3	85	PL06590	9149372	Scaffold_2100	1556	F
MGLB12040	7010218	scaffold_3	87	PL07796	9071098	Scaffold_2100	1555	B2+C2
MGLB12743	7210747	scaffold_3	88	PL06898	8877265	Scaffold_2100	1554	NA
MGLB10995	7362367	scaffold_3	89	PL05415	8743198	Scaffold_2100	1553	NA
MGLB11662	7384171	scaffold_3	90	PL07700	8712734	Scaffold_2100	1552	B2+C2
MGLB11871	7421978	scaffold_3	91	PL06036	8690900	Scaffold_2100	1551	NA
MGLB11187	7462173	scaffold_3	92	PL07554	8685230	Scaffold_2100	1550	NA
MGLB11179	7481579	scaffold_3	93	PL07650	8672205	Scaffold_2100	1549	B2+C2
MGLB11974	7556847	scaffold_3	94	PL04963	8598400	Scaffold_2100	1548	B2+C2
MGLB11213	7771199	scaffold_3	95	PL05625	8430712	Scaffold_2100	1547	B2+C2
MGLB11708	7848582	scaffold_3	96	PL05094	8376313	Scaffold_2100	1546	NA
MGLB11133	7944817	scaffold_3	97	PL05518	8359764	Scaffold_2100	1545	B2+C2
MGLB11122	7953858	scaffold_3	98	PL06336	8340779	Scaffold_2100	1544	E
MGLB12243	7971691	scaffold_3	99	PL06634	8314689	Scaffold_2100	1543	E
MGLB11551	8002072	scaffold_3	100	PL07286	51878312	Scaffold_2100	2260	NA
MGLB11459	8137326	scaffold_3	101	PL04964	51789024	Scaffold_2100	2259	NA
MGLB12282	8210834	scaffold_3	102	PL06874	51723228	Scaffold_2100	2258	NA
MGLB11815	8309488	scaffold_3	103	PL04958	51562196	Scaffold_2100	2257	NA
MGLB11639	8477708	scaffold_3	104	PL06428	51512441	Scaffold_2100	2255	B2+C2
MGLB11303	8497031	scaffold_3	105	PL04805	51500066	Scaffold_2100	2254	B2+C2
MGLB11591	8548449	scaffold_3	106	PL06293	51464813	Scaffold_2100	2253	NA
MGLB11819	8563312	scaffold_3	107	PL07165	51458164	Scaffold_2100	2252	NA
MGLB11176	8571495	scaffold_3	108	PL06148	51455015	Scaffold_2100	2251	B2+C2
MGLB12389	8623681	scaffold_3	109	PL06123	51330344	Scaffold_2100	2250	B2+C2
MGLB11906	8698146	scaffold_3	110	PL06752	6202024	Scaffold_2100	1492	B2+C2
MGLB11638	8746934	scaffold_3	111	PL06507	6214893	Scaffold_2100	1493	E
MGLB12729	8841995	scaffold_3	112	PL06623	6235610	Scaffold_2100	1494	E
MGLB11589	8943535	scaffold_3	113	PL07037	56320973	Scaffold_2100	2350	B2+C2
MGLB12620	9184685	scaffold_3	114	PL07256	56158267	Scaffold_2100	2349	B2+C2
MGLB11342	9225670	scaffold_3	115	PL06512	56132180	Scaffold_2100	2348	B2+C2
MGLB11108	9253513	scaffold_3	116	PL07287	46789177	Scaffold_2100	2159	B2+C2
MGLB11975	9372566	scaffold_3	117	PL05797	46715522	Scaffold_2100	2158	NA
MGLB11080	9470118	scaffold_3	118	PL05413	46654490	Scaffold_2100	2157	NA
MGLB11058	9546236	scaffold_3	119	PL04774	46452677	Scaffold_2100	2156	NA
MGLB12193	9615772	scaffold_3	120	PL06400	7963216	Scaffold_2100	1533	NA
MGLB12473	9661422	scaffold_3	121	PL07435	7941523	Scaffold_2100	1532	B2+C2
MGLB10991	9676639	scaffold_3	122	PL05800	7929676	Scaffold_2100	1531	B2+C2
MGLB11254	9700987	scaffold_3	123	PL05148	7910315	Scaffold_2100	1530	B2+C2
MGLB12173	9757977	scaffold_3	124	PL06104	7837386	Scaffold_2100	1529	B2+C2
MGLB12701	9882786	scaffold_3	125	PL07453	7732690	Scaffold_2100	1528	B2+C2
MGLB11332	9933579	scaffold_3	126	PL06894	7679832	Scaffold_2100	1527	NA
MGLB11840	10027345	scaffold_3	127	PL05584	7615852	Scaffold_2100	1523	B2+C2
MGLB11159	10042170	scaffold_3	128	PL05451	7600418	Scaffold_2100	1522	NA
MGLB12423	10059121	scaffold_3	129	PL05310	7583983	Scaffold_2100	1521	E
MGLB12564	10109143	scaffold_3	130	PL07169	7511615	Scaffold_2100	1520	NA
MGLB11858	10273587	scaffold_3	131	PL06426	7464374	Scaffold_2100	1519	E
MGLB12687	10297878	scaffold_3	132	PL07113	7419789	Scaffold_2100	1518	E
MGLB11577	10384479	scaffold_3	133	PL05876	39882024	Scaffold_2100	2073	E
MGLB12100	10481475	scaffold_3	134	PL05738	39849396	Scaffold_2100	2072	NA
MGLB12689	10510784	scaffold_3	135	PL05739	39825207	Scaffold_2100	2071	NA
MGLB11623	10600332	scaffold_3	136	PL06154	12221724	Scaffold_2100	1612	E
MGLB11911	10625838	scaffold_3	137	PL06150	12067216	Scaffold_2100	1611	E
MGLB12275	10861929	scaffold_3	138	PL05162	12030537	Scaffold_2100	1610	NA
MGLB11664	10883294	scaffold_3	139	PL07296	11876062	Scaffold_2100	1609	E
MGLB10987	11071736	scaffold_3	140	PL05207	11833163	Scaffold_2100	1607	NA
MGLB12720	11121138	scaffold_3	141	PL05881	11769390	Scaffold_2100	1605	E
MGLB12046	11160488	scaffold_3	142	PL06755	11746185	Scaffold_2100	1604	NA
MGLB11262	11175947	scaffold_3	143	PL06200	11706651	Scaffold_2100	1603	NA
MGLB12533	11231233	scaffold_3	144	PL05345	11696628	Scaffold_2100	1602	NA
MGLB12559	11239216	scaffold_3	145	PL05607	11682668	Scaffold_2100	1601	NA
MGLB11413	11264938	scaffold_3	146	PL06613	11657348	Scaffold_2100	1600	NA
MGLB11777	11353380	scaffold_3	147	PL05994	11532449	Scaffold_2100	1599	E
MGLB11102	11445115	scaffold_3	148	PL05579	11446388	Scaffold_2100	1598	NA
MGLB11367	11483094	scaffold_3	149	PL06601	11422174	Scaffold_2100	1597	NA
MGLB12639	11528779	scaffold_3	150	PL07069	11342929	Scaffold_2100	1596	NA
MGLB12657	11592157	scaffold_3	151	PL07159	11323404	Scaffold_2100	1595	E
MGLB11517	11615983	scaffold_3	152	PL05633	11295301	Scaffold_2100	1594	E
MGLB11844	11701717	scaffold_3	153	PL05194	11208060	Scaffold_2100	1593	E
MGLB11158	11732454	scaffold_3	154	PL06261	28150071	Scaffold_2100	1864	NA
MGLB11670	11831062	scaffold_3	155	PL07231	11053688	Scaffold_2100	1592	E
MGLB12716	11948547	scaffold_3	156	PL06116	11029687	Scaffold_2100	1591	E
MGLB11585	11970096	scaffold_3	157	PL06063	11011972	Scaffold_2100	1590	E
MGLB12434	12001367	scaffold_3	158	PL05688	10990642	Scaffold_2100	1589	NA
MGLB12248	12061450	scaffold_3	159	PL06204	10970162	Scaffold_2100	1588	E
MGLB11467	12099784	scaffold_3	160	PL06616	10957194	Scaffold_2100	1587	NA
MGLB11289	12123753	scaffold_3	161	PL07339	10934718	Scaffold_2100	1586	NA
MGLB11545	12167258	scaffold_3	162	PL05015	61691563	Scaffold_2100	2467	E
MGLB12664	12205494	scaffold_3	164	PL05715	61736428	Scaffold_2100	2468	E
MGLB11807	12244520	scaffold_3	165	PL06281	61664525	Scaffold_2100	2466	NA
MGLB11180	12267653	scaffold_3	166	PL06621	61505317	Scaffold_2100	2465	E
MGLB12400	12394643	scaffold_3	167	PL07018	61469655	Scaffold_2100	2464	NA
MGLB12535	12504938	scaffold_3	168	PL05100	61441186	Scaffold_2100	2463	E
MGLB11898	12547684	scaffold_3	169	PL05003	61429258	Scaffold_2100	2462	P
MGLB11647	12584655	scaffold_3	170	PL06324	61406526	Scaffold_2100	2461	NA
MGLB12718	12618092	scaffold_3	171	PL06310	25321568	Scaffold_2100	1807	NA
MGLB12739	12668891	scaffold_3	172	PL07060	25332825	Scaffold_2100	1808	E
MGLB11600	12726862	scaffold_3	173	PL06679	25338532	Scaffold_2100	1809	E
MGLB11805	12752879	scaffold_3	174	PL05250	25357186	Scaffold_2100	1810	E
MGLB11184	12803213	scaffold_3	175	PL06594	25395083	Scaffold_2100	1811	E
MGLB12532	12867519	scaffold_3	176	PL06146	25427786	Scaffold_2100	1812	E
MGLB11895	12936184	scaffold_3	177	PL05817	25432340	Scaffold_2100	1813	E
MGLB11649	12964637	scaffold_3	178	PL07095	25466259	Scaffold_2100	1814	E
MGLB11300	13025093	scaffold_3	179	PL06215	25484022	Scaffold_2100	1815	E
MGLB12719	13066901	scaffold_3	180	PL07569	25495018	Scaffold_2100	1816	E
MGLB12741	13075469	scaffold_3	181	PL06799	25499866	Scaffold_2100	1817	NA
MGLB11606	13183604	scaffold_3	182	PL05851	25593746	Scaffold_2100	1818	NA
MGLB11778	13387407	scaffold_3	183	PL07549	24169890	Scaffold_2100	1794	NA
MGLB12337	13438113	scaffold_3	184	PL05487	24214077	Scaffold_2100	1795	B2+C2
MGLB11065	13490209	scaffold_3	185	PL06121	52938677	Scaffold_2100	2282	NA
MGLB12204	13511810	scaffold_3	186	PL07311	52959781	Scaffold_2100	2283	NA
MGLB10982	13582657	scaffold_3	188	PL06303	53027719	Scaffold_2100	2285	NA
MGLB12169	13657127	scaffold_3	190	PL07590	53033881	Scaffold_2100	2286	NA
MGLB12717	13705136	scaffold_3	191	PL05973	53101976	Scaffold_2100	2287	B2+C2
MGLB11339	13926420	scaffold_3	192	PL06895	53329622	Scaffold_2100	2288	NA
MGLB11312	14049647	scaffold_3	193	PL06389	53363226	Scaffold_2100	2289	B2+C2
MGLB11848	14451099	scaffold_3	194	PL04890	53492713	Scaffold_2100	2291	B2+C2
MGLB12418	14491414	scaffold_3	195	PL07768	53507646	Scaffold_2100	2292	B2+C2
MGLB11666	14573832	scaffold_3	196	PL05054	53563375	Scaffold_2100	2293	NA
MGLB11331	14595962	scaffold_3	197	PL07585	53617060	Scaffold_2100	2294	B2+C2
MGLB12694	14674695	scaffold_3	198	PL07415	53649698	Scaffold_2100	2295	B2+C2
MGLB12700	14703729	scaffold_3	199	PL06356	53664088	Scaffold_2100	2296	NA
MGLB11566	14761617	scaffold_3	200	PL07443	53708632	Scaffold_2100	2297	B2+C2
MGLB12087	14825415	scaffold_3	201	PL07233	53749615	Scaffold_2100	2298	B2+C2
MGLB12697	14867550	scaffold_3	202	PL06990	53783571	Scaffold_2100	2299	B2+C2
MGLB11611	14910972	scaffold_3	204	PL06951	53814875	Scaffold_2100	2300	NA
MGLB11916	14968732	scaffold_3	205	PL07337	53864637	Scaffold_2100	2301	B2+C2
MGLB12454	14990404	scaffold_3	206	PL05246	53893209	Scaffold_2100	2302	B2+C2
MGLB11146	15012987	scaffold_3	207	PL05724	53921939	Scaffold_2100	2303	B2+C2
MGLB11170	15042854	scaffold_3	208	PL06076	53952908	Scaffold_2100	2304	NA
MGLB10976	15101225	scaffold_3	209	PL06019	53991533	Scaffold_2100	2305	NA
MGLB12463	15221177	scaffold_3	210	PL07519	54090965	Scaffold_2100	2306	NA
MGLB12053	15352195	scaffold_3	211	PL04816	54201365	Scaffold_2100	2308	B2+C2
MGLB11272	15401417	scaffold_3	212	PL06633	54278826	Scaffold_2100	2309	B2+C2
MGLB12544	15413460	scaffold_3	213	PL06665	54297774	Scaffold_2100	2310	B2+C2
MGLB12553	15568796	scaffold_3	214	PL06611	54393093	Scaffold_2100	2311	B2+C2
MGLB11408	15715235	scaffold_3	215	PL05312	54597094	Scaffold_2100	2312	NA
MGLB11790	15731536	scaffold_3	216	PL06998	54609429	Scaffold_2100	2313	B2+C2
MGLB12368	15803708	scaffold_3	217	PL07677	54650039	Scaffold_2100	2314	B2+C2
MGLB12615	15828745	scaffold_3	218	PL05546	54666163	Scaffold_2100	2315	B2+C2
MGLB11927	15883557	scaffold_3	219	PL05143	54692124	Scaffold_2100	2316	B3
MGLB11706	15933115	scaffold_3	220	PL07132	54711826	Scaffold_2100	2317	NA
MGLB12643	15954334	scaffold_3	221	PL05309	54721813	Scaffold_2100	2318	B2+C2
MGLB12653	16037622	scaffold_3	222	PL07243	54774667	Scaffold_2100	2320	NA
MGLB11511	16056874	scaffold_3	223	PL06562	54768152	Scaffold_2100	2319	B2+C2
MGLB11854	16111298	scaffold_3	224	PL07824	54826509	Scaffold_2100	2321	B2+C2
MGLB11143	16136972	scaffold_3	225	PL06376	54836109	Scaffold_2100	2322	B2+C2
MGLB11872	16239918	scaffold_3	226	PL06032	54887072	Scaffold_2100	2324	NA
MGLB11661	16285742	scaffold_3	227	PL07360	54842278	Scaffold_2100	2323	NA
MGLB11883	16358973	scaffold_3	228	PL07373	55026106	Scaffold_2100	2325	NA
MGLB12668	16704569	scaffold_3	230	PL07331	55040906	Scaffold_2100	2326	NA
MGLB11014	16756684	scaffold_3	231	PL06908	55218372	Scaffold_2100	2328	NA
MGLB12099	16793791	scaffold_3	232	PL04854	55236743	Scaffold_2100	2329	B2+C2
MGLB11507	16839249	scaffold_3	233	PL07759	55254668	Scaffold_2100	2330	B2+C2
MGLB11418	16990200	scaffold_3	234	PL06553	55332095	Scaffold_2100	2331	J1
MGLB11017	17043347	scaffold_3	235	PL07160	55407631	Scaffold_2100	2332	B2+C2
MGLB12426	17108653	scaffold_3	236	PL05605	55436158	Scaffold_2100	2333	NA
MGLB12096	17143276	scaffold_3	237	PL06865	55456057	Scaffold_2100	2334	NA
MGLB11798	17169776	scaffold_3	238	PL05069	55476724	Scaffold_2100	2335	B2+C2
MGLB11260	17196959	scaffold_3	239	PL06448	55523866	Scaffold_2100	2336	B2+C2
MGLB12580	17239128	scaffold_3	240	PL07191	55539248	Scaffold_2100	2337	NA
MGLB12562	17259079	scaffold_3	241	PL07023	55554339	Scaffold_2100	2338	B2+C2
MGLB11419	17333731	scaffold_3	242	PL07699	55597756	Scaffold_2100	2339	NA
MGLB12003	17374200	scaffold_3	243	PL06832	55639636	Scaffold_2100	2340	B2+C2
MGLB12660	17407683	scaffold_3	244	PL05205	55701776	Scaffold_2100	2341	B2+C2
MGLB11037	17557662	scaffold_3	245	PL06766	55712984	Scaffold_2100	2342	NA
MGLB11704	17680448	scaffold_3	246	PL06881	55982568	Scaffold_2100	2343	B2+C2
MGLB11931	17724269	scaffold_3	247	PL05704	56031623	Scaffold_2100	2344	B2+C2
MGLB12486	17780968	scaffold_3	248	PL06090	56068297	Scaffold_2100	2345	NA
MGLB11131	17804114	scaffold_3	249	PL07374	56083360	Scaffold_2100	2346	B2+C2
MGLB11137	17870316	scaffold_3	250	PL05160	56095101	Scaffold_2100	2347	B2+C2
MGLB12250	17932636	scaffold_3	251	PL06761	46865509	Scaffold_2100	2160	B2+C2
MGLB12176	17983494	scaffold_3	252	PL05387	10757411	Scaffold_2100	1585	B2+C2
MGLB11297	18254738	scaffold_3	253	PL05488	10715385	Scaffold_2100	1583	B2+C2
MGLB11265	18323645	scaffold_3	255	PL05801	10687285	Scaffold_2100	1582	NA
MGLB11287	18349863	scaffold_3	256	PL07180	10679907	Scaffold_2100	1581	NA
MGLB11967	18453880	scaffold_3	257	PL07000	10514815	Scaffold_2100	1580	B2+C2
MGLB11651	18525388	scaffold_3	258	PL05351	10495989	Scaffold_2100	1579	B2+C2
MGLB11000	18548779	scaffold_3	259	PL04841	10473356	Scaffold_2100	1578	B2+C2
MGLB12460	18565851	scaffold_3	260	PL04773	10460251	Scaffold_2100	1577	F
MGLB12734	18603047	scaffold_3	261	PL06452	67535216	Scaffold_2100	2583	NA
MGLB12056	18624918	scaffold_3	262	PL05532	67526834	Scaffold_2100	2582	NA
MGLB12541	18681028	scaffold_3	264	PL05421	67441152	Scaffold_2100	2581	NA
MGLB11395	18732827	scaffold_3	265	PL07251	2687302	Scaffold_2100	1411	NA
MGLB11903	18787312	scaffold_3	266	PL05530	2707272	Scaffold_2100	1412	B2+C2
MGLB12552	18805213	scaffold_3	267	PL06363	2715132	Scaffold_2100	1413	B2+C2
MGLB11319	18872545	scaffold_3	268	PL06703	2745064	Scaffold_2100	1414	B2+C2
MGLB11195	18906563	scaffold_3	269	PL07076	2823807	Scaffold_2100	1415	B2+C2
MGLB11816	18950005	scaffold_3	270	PL05932	2848777	Scaffold_2100	1416	B2+C2
MGLB12082	18982142	scaffold_3	271	PL07154	2880001	Scaffold_2100	1417	NA
MGLB10998	19127363	scaffold_3	272	PL07044	2972160	Scaffold_2100	1418	NA
MGLB10977	19178752	scaffold_3	273	PL07188	2999132	Scaffold_2100	1419	NA
MGLB12407	19430815	scaffold_3	274	PL06701	3148732	Scaffold_2100	1420	NA
MGLB12568	19515559	scaffold_3	275	PL06716	3251416	Scaffold_2100	1421	E
MGLB11879	19551946	scaffold_3	276	PL07773	3295456	Scaffold_2100	1422	E
MGLB11657	19597614	scaffold_3	277	PL06226	3358098	Scaffold_2100	1423	B2+C2
MGLB11335	19664037	scaffold_3	278	PL07300	3375909	Scaffold_2100	1424	B2+C2
MGLB12702	19687321	scaffold_3	279	PL07826	3392399	Scaffold_2100	1425	B2+C2
MGLB12696	19758699	scaffold_3	280	PL05161	3431708	Scaffold_2100	1426	B2+C2
MGLB11559	19797025	scaffold_3	281	PL05436	3462161	Scaffold_2100	1427	NA
MGLB11699	19892538	scaffold_3	282	PL05018	3484163	Scaffold_2100	1428	B2+C2
MGLB11053	19941342	scaffold_3	283	PL07305	3549688	Scaffold_2100	1429	NA
MGLB12673	20144770	scaffold_3	284	PL05282	3618385	Scaffold_2100	1430	NA
MGLB11998	20177267	scaffold_3	285	PL06943	3635920	Scaffold_2100	1431	NA
MGLB11242	20294096	scaffold_3	286	PL06961	3734690	Scaffold_2100	1432	B2+C2
MGLB12590	20353424	scaffold_3	288	PL06560	3745610	Scaffold_2100	1433	B2+C2
MGLB11458	20389308	scaffold_3	289	PL07751	3767790	Scaffold_2100	1434	B2+C2
MGLB11655	20494586	scaffold_3	290	PL06763	3815040	Scaffold_2100	1435	B2+C2
MGLB10997	20552112	scaffold_3	291	PL04903	3870740	Scaffold_2100	1437	B2+C2
MGLB12458	20636807	scaffold_3	292	PL06300	3866558	Scaffold_2100	1436	NA
MGLB12732	20698335	scaffold_3	293	PL05010	4076427	Scaffold_2100	1438	NA
MGLB12064	20723738	scaffold_3	294	PL07345	4086528	Scaffold_2100	1439	E
MGLB11831	20768422	scaffold_3	295	PL04837	4145765	Scaffold_2100	1440	E
MGLB11278	20794058	scaffold_3	296	PL06677	4154018	Scaffold_2100	1441	E
MGLB12550	20901399	scaffold_3	297	PL05258	4190160	Scaffold_2100	1442	E
MGLB11809	21221759	scaffold_3	299	PL06556	4316566	Scaffold_2100	1443	E
MGLB11503	21258155	scaffold_3	300	PL07525	4346954	Scaffold_2100	1444	E
MGLB12436	21267752	scaffold_3	301	PL05623	4449532	Scaffold_2100	1445	NA
MGLB11524	21468971	scaffold_3	302	PL06496	4471692	Scaffold_2100	1446	NA
MGLB11202	21575282	scaffold_3	303	PL05831	4571318	Scaffold_2100	1448	NA
MGLB11980	21610204	scaffold_3	304	PL05272	4607718	Scaffold_2100	1449	NA
MGLB12277	21674508	scaffold_3	305	PL07753	4629989	Scaffold_2100	1450	E
MGLB11352	21740003	scaffold_3	307	PL06435	44335513	Scaffold_2100	2130	B2+C2
MGLB11683	21870510	scaffold_3	308	PL05211	44332408	Scaffold_2100	2129	NA
MGLB12157	21884213	scaffold_3	309	PL05175	44224026	Scaffold_2100	2128	B2+C2
MGLB12153	21974982	scaffold_3	310	PL05767	44206560	Scaffold_2100	2127	E
MGLB11011	21998882	scaffold_3	311	PL05510	44179901	Scaffold_2100	2126	E
MGLB11205	22047285	scaffold_3	312	PL05221	44112095	Scaffold_2100	2124	NA
MGLB12279	22090384	scaffold_3	313	PL07648	44068722	Scaffold_2100	2123	NA
MGLB11348	22118565	scaffold_3	314	PL06184	29884784	Scaffold_2100	1894	B2+C2
MGLB11682	22158615	scaffold_3	315	PL06108	29936940	Scaffold_2100	1895	B2+C2
MGLB11010	22211318	scaffold_3	316	PL05044	29987962	Scaffold_2100	1896	NA
MGLB12245	22225980	scaffold_3	317	PL06044	29718293	Scaffold_2100	1888	NA
MGLB11648	22247304	scaffold_3	318	PL05138	30035209	Scaffold_2100	1897	B2+C2
MGLB11452	22335756	scaffold_3	319	PL07006	30160571	Scaffold_2100	1898	B2+C2
MGLB11263	22422826	scaffold_3	320	PL05481	30248925	Scaffold_2100	1899	NA
MGLB12398	22492950	scaffold_3	321	PL06802	30295388	Scaffold_2100	1900	NA
MGLB11520	22562873	scaffold_3	322	PL07212	30326120	Scaffold_2100	1901	NA
MGLB12610	22599203	scaffold_3	323	PL05380	30514436	Scaffold_2100	1902	NA
