s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
XP_054750288	5301149	chr3	77	XP_041461105	67390320	chr3	5245	NA
XP_054750720	5314959	chr3	78	XP_041461107	67403582	chr3	5246	NA
XP_063953988	5337702	chr3	79	XP_041460971	67417466	chr3	5247	NA
XP_054750284	5352800	chr3	80	XP_041461108	67429352	chr3	5248	NA
XP_063953903	5360253	chr3	81	XP_041460972	67437364	chr3	5249	NA
XP_054750283	5400342	chr3	82	XP_041460527	67473271	chr3	5251	NA
XP_054750717	5407001	chr3	83	XP_041460975	67480408	chr3	5252	NA
XP_063953904	5423573	chr3	84	XP_041461111	67496565	chr3	5253	NA
XP_063953989	5430628	chr3	85	XP_041460976	67507251	chr3	5254	NA
XP_063953905	5447865	chr3	86	XP_041461112	67517671	chr3	5255	NA
XP_054750276	5454917	chr3	87	XP_041460977	67526031	chr3	5256	NA
XP_063952267	5477229	chr3	88	XP_041460530	67546010	chr3	5257	NA
XP_063952263	5477229	chr3	89	XP_041460528	67546010	chr3	5258	NA
XP_063953992	5527492	chr3	90	XP_041460531	67592112	chr3	5259	NA
XP_063952271	5597915	chr3	91	XP_041460534	67651163	chr3	5260	NA
XP_063952272	5625071	chr3	92	XP_041461115	67772696	chr3	5261	NA
XP_063952278	5896191	chr3	93	XP_041460537	67941507	chr3	5262	NA
XP_054752354	5981106	chr3	94	XP_041460538	68009631	chr3	5263	NA
XP_063952285	6027373	chr3	95	XP_041460539	68066073	chr3	5264	NA
XP_054752353	6117911	chr3	96	XP_041460540	68153367	chr3	5265	E
XP_063953994	6247344	chr3	97	XP_041461116	68304683	chr3	5266	NA
XP_054752351	6274124	chr3	98	XP_041460543	68322788	chr3	5267	NA
XP_054752345	6409342	chr3	99	XP_041460544	68353934	chr3	5268	NA
XP_063952294	6427486	chr3	100	XP_041460545	68467122	chr3	5269	NA
XP_054752343	6454864	chr3	101	XP_041460546	68485029	chr3	5270	NA
XP_063952296	6481758	chr3	102	XP_041460550	68514538	chr3	5271	E
XP_054752340	6502134	chr3	103	XP_041460552	68539855	chr3	5272	E
XP_054752335	6544493	chr3	104	XP_041460556	68582934	chr3	5273	NA
XP_054752334	6557148	chr3	105	XP_041460557	68595751	chr3	5274	NA
XP_063952301	6657272	chr3	107	XP_041460979	68639806	chr3	5275	B2+C2
XP_054752333	6666900	chr3	108	XP_041460558	68651784	chr3	5276	NA
XP_054752332	6688893	chr3	109	XP_041460559	68671097	chr3	5277	B2+C2
XP_054750264	6717409	chr3	110	XP_041460560	68687073	chr3	5278	B2+C2
XP_054750263	6857312	chr3	111	XP_041460561	68835339	chr3	5279	B2+C2
XP_063952305	6897043	chr3	112	XP_041460563	68876768	chr3	5280	B2+C2
XP_063952306	6914457	chr3	113	XP_041460564	68891953	chr3	5281	B2+C2
XP_063952308	6960402	chr3	114	XP_041460562	68931175	chr3	5282	B2+C2
XP_054752327	6976016	chr3	115	XP_041460566	68946251	chr3	5283	B2+C2
XP_054752326	6981933	chr3	116	XP_041460567	68952013	chr3	5284	B2+C2
XP_063953995	7051112	chr3	117	XP_041460570	69030089	chr3	5285	NA
XP_063952309	7087621	chr3	118	XP_041460571	69070033	chr3	5287	B2+C2
XP_063952312	7087621	chr3	119	XP_041460575	69070033	chr3	5286	NA
XP_054752324	7125964	chr3	120	XP_041460579	69117401	chr3	5288	B2+C2
XP_054750256	7187313	chr3	121	XP_041460580	69182464	chr3	5289	NA
XP_063952320	7199076	chr3	122	XP_041460581	69196098	chr3	5290	NA
XP_063952326	7235924	chr3	123	XP_041460582	69234968	chr3	5291	NA
XP_054752321	7313200	chr3	124	XP_041460583	69328500	chr3	5292	E
XP_063953997	7351104	chr3	125	XP_041460585	69366577	chr3	5293	NA
XP_054752320	7388805	chr3	126	XP_041460589	69461694	chr3	5294	NA
XP_063952329	7459324	chr3	127	XP_041460594	69503210	chr3	5297	NA
XP_063952330	7459324	chr3	128	XP_041460595	69503210	chr3	5295	NA
XP_063952327	7459324	chr3	129	XP_041460596	69503210	chr3	5296	NA
XP_063953998	7497033	chr3	130	XP_041460599	69561514	chr3	5299	NA
XP_063952331	7587744	chr3	131	XP_041460602	69641196	chr3	5300	NA
XP_063952338	7690389	chr3	132	XP_041460606	69756469	chr3	5301	E
XP_054752314	7751630	chr3	133	XP_041460607	69810629	chr3	5302	NA
XP_054752312	7779796	chr3	134	XP_041460609	69848063	chr3	5303	NA
XP_054752311	7800927	chr3	135	XP_041460610	69865552	chr3	5304	E
XP_063952342	7847903	chr3	136	XP_041460616	69895805	chr3	5305	NA
XP_054752309	7859887	chr3	137	XP_041460612	69907545	chr3	5306	NA
XP_054752308	7859902	chr3	138	XP_041460611	69907560	chr3	5307	NA
XP_054752297	7890187	chr3	139	XP_041460619	69939698	chr3	5308	E
XP_054750244	7956645	chr3	140	XP_041460621	69999033	chr3	5309	NA
XP_054752304	8075973	chr3	141	XP_041460622	70148151	chr3	5310	E
XP_063952349	8098291	chr3	142	XP_041460623	70202192	chr3	5311	E
XP_063952350	8126810	chr3	143	XP_041460626	70221769	chr3	5312	E
XP_063952348	8143293	chr3	144	XP_041460627	70234602	chr3	5313	E
XP_063954002	8208578	chr3	145	XP_041460628	70304165	chr3	5314	E
XP_063952353	8217583	chr3	146	XP_041460630	70313351	chr3	5315	NA
XP_063952351	8217583	chr3	147	XP_041460629	70313351	chr3	5316	NA
XP_063952355	8287172	chr3	148	XP_041460631	70373171	chr3	5317	P
XP_054750707	8307042	chr3	149	XP_041460632	70396269	chr3	5318	NA
XP_063952356	8315974	chr3	150	XP_041460633	70406810	chr3	5319	NA
XP_054752296	8328895	chr3	151	XP_041460634	70416204	chr3	5320	E
XP_063952357	8344194	chr3	152	XP_041460636	70433554	chr3	5321	E
XP_063954003	8367788	chr3	153	XP_041460637	70453369	chr3	5322	E
XP_054750704	8394184	chr3	154	XP_041460638	70469165	chr3	5323	E
XP_063952358	8402834	chr3	155	XP_041460639	70479325	chr3	5324	NA
XP_063952361	8431308	chr3	156	XP_041460640	70517340	chr3	5325	E
XP_063952362	8463267	chr3	157	XP_041460641	70524005	chr3	5326	NA
XP_054750236	8479244	chr3	158	XP_041460642	70554905	chr3	5327	NA
XP_063952363	8505801	chr3	159	XP_041460643	70569868	chr3	5328	NA
XP_054752281	8611439	chr3	160	XP_041460646	70690554	chr3	5329	E
XP_054752280	8681292	chr3	161	XP_041460647	70759604	chr3	5330	E
XP_054750232	8886583	chr3	162	XP_041460648	70989058	chr3	5331	NA
XP_063952367	8905183	chr3	163	XP_041460649	71008604	chr3	5332	NA
XP_063952368	9000917	chr3	164	XP_041460651	71113948	chr3	5333	NA
XP_063952369	9020548	chr3	165	XP_041460653	71136565	chr3	5334	NA
XP_063952373	9041894	chr3	166	XP_041460654	71150150	chr3	5335	E
XP_054752273	9093098	chr3	167	XP_041460659	71199092	chr3	5336	NA
XP_054750228	9279521	chr3	168	XP_041460660	71379000	chr3	5337	NA
XP_054752271	9340558	chr3	169	XP_041460666	71438424	chr3	5338	NA
XP_063952378	9389706	chr3	170	XP_041460668	71507549	chr3	5339	E
XP_054750703	9415403	chr3	171	XP_041461117	71557991	chr3	5340	NA
XP_063952379	9451117	chr3	172	XP_041460669	71575883	chr3	5341	E
XP_063952381	9487176	chr3	173	XP_041460671	71616253	chr3	5342	E
XP_063952382	9507675	chr3	174	XP_041460673	71634591	chr3	5343	E
XP_054752265	9530415	chr3	175	XP_041460675	71659376	chr3	5344	NA
XP_054752266	9530415	chr3	176	XP_041460676	71659376	chr3	5345	NA
XP_063952387	9541108	chr3	177	XP_041460677	71671422	chr3	5346	NA
XP_054752263	9555419	chr3	178	XP_041460678	71684770	chr3	5347	NA
XP_054750702	9594628	chr3	179	XP_041460679	71741142	chr3	5348	E
XP_054750701	9605665	chr3	180	XP_041461119	71755825	chr3	5349	NA
XP_054752258	9630794	chr3	181	XP_041460680	71770321	chr3	5350	E
XP_063952388	9663006	chr3	182	XP_041460682	71794785	chr3	5351	NA
XP_063952390	9755128	chr3	184	XP_041460685	71889432	chr3	5352	NA
XP_054752255	9809348	chr3	185	XP_041460687	71932716	chr3	5353	NA
XP_054752254	9913461	chr3	186	XP_041460688	72015857	chr3	5354	NA
XP_063954006	9980739	chr3	187	XP_041460689	72091600	chr3	5355	NA
XP_054752252	10032073	chr3	188	XP_041460690	72126040	chr3	5356	E
XP_063952407	10111643	chr3	189	XP_041460691	72205369	chr3	5357	E
XP_063954007	10265636	chr3	190	XP_041460698	72437468	chr3	5358	NA
XP_054752250	10327820	chr3	191	XP_041460700	72465965	chr3	5359	NA
XP_054750700	10336917	chr3	192	XP_041461120	72473682	chr3	5360	NA
XP_054750699	10343562	chr3	193	XP_041460701	72484735	chr3	5361	NA
XP_063953910	10355097	chr3	194	XP_041461121	72493530	chr3	5362	NA
XP_063952422	10382938	chr3	195	XP_041460704	72534448	chr3	5363	R
XP_063952421	10424266	chr3	196	XP_041460705	72567361	chr3	5364	E
XP_054750208	10508428	chr3	197	XP_041460985	72628719	chr3	5365	NA
XP_063952414	10518804	chr3	198	XP_041460706	72636171	chr3	5366	NA
XP_054750696	10536650	chr3	199	XP_041460988	72690954	chr3	5367	NA
XP_054752241	10556292	chr3	200	XP_041460707	72728615	chr3	5368	E
XP_063952434	10568513	chr3	201	XP_041460708	72741912	chr3	5369	NA
XP_063952432	10585408	chr3	202	XP_041460710	72750384	chr3	5370	NA
XP_063952423	10673081	chr3	203	XP_041460709	72818637	chr3	5371	E
XP_054752231	10720307	chr3	204	XP_041460711	72867162	chr3	5372	NA
XP_063952415	10745207	chr3	205	XP_041460713	72891964	chr3	5373	B2+C2
XP_063952419	10801309	chr3	206	XP_041460717	72915121	chr3	5374	B2+C2
XP_063954008	10843722	chr3	207	XP_041460990	72957746	chr3	5375	NA
XP_054752228	10942681	chr3	208	XP_041460718	73060209	chr3	5376	NA
XP_063952420	11103919	chr3	209	XP_041460719	73207706	chr3	5377	B2+C2
XP_054750694	11147439	chr3	210	XP_041460720	73242847	chr3	5378	NA
XP_054752226	11154374	chr3	211	XP_041460722	73249412	chr3	5379	NA
XP_063952438	11398387	chr3	212	XP_041460992	73514838	chr3	5380	NA
XP_063952437	11423018	chr3	213	XP_041460993	73538119	chr3	5381	NA
XP_063952440	11553379	chr3	214	XP_041460723	73667592	chr3	5382	B2+C2
XP_054752220	11588557	chr3	215	XP_041460724	73701613	chr3	5383	B2+C2
XP_063952441	11623094	chr3	216	XP_041460725	73718125	chr3	5384	B2+C2
XP_063952442	11654419	chr3	217	XP_041461123	73750853	chr3	5385	NA
XP_054752219	11684330	chr3	218	XP_041460726	73826129	chr3	5386	E
XP_054752218	11770681	chr3	219	XP_041460727	73859149	chr3	5387	NA
XP_063952444	11783030	chr3	220	XP_041460729	73869911	chr3	5388	E
XP_063954009	11836204	chr3	221	XP_041460730	73993890	chr3	5389	NA
XP_063952445	11914847	chr3	222	XP_041460731	74007362	chr3	5390	NA
XP_063954011	11995347	chr3	223	XP_041460732	74017447	chr3	5391	NA
XP_063952446	12043024	chr3	224	XP_041460734	74074223	chr3	5392	NA
XP_054750690	12048954	chr3	225	XP_041460735	74083170	chr3	5393	NA
XP_063952447	12060246	chr3	226	XP_041460736	74095503	chr3	5394	NA
XP_063952448	12118008	chr3	227	XP_041460737	74133647	chr3	5395	NA
XP_054752212	12166529	chr3	228	XP_041460738	74184128	chr3	5396	E
XP_063952450	12200780	chr3	229	XP_041460740	74224870	chr3	5397	E
XP_063954013	12284521	chr3	231	XP_041460753	74301504	chr3	5398	NA
XP_063952451	12349112	chr3	232	XP_041460755	74367313	chr3	5399	E
XP_054750194	12435798	chr3	233	XP_041461100	65593116	chr3	5201	NA
XP_063952452	12450098	chr3	234	XP_041460459	65580618	chr3	5200	K
XP_054752200	12491400	chr3	235	XP_041460457	65537179	chr3	5199	NA
XP_054752199	12527986	chr3	236	XP_041460456	65494243	chr3	5198	E
XP_063952454	12550051	chr3	237	XP_041460455	65469968	chr3	5197	E
XP_063952455	12576043	chr3	238	XP_041460452	65445229	chr3	5196	NA
XP_063952456	12576043	chr3	239	XP_041460453	65445229	chr3	5195	NA
XP_063952457	12624266	chr3	240	XP_041460450	65366427	chr3	5194	NA
XP_063952458	12665074	chr3	241	XP_041460449	65320168	chr3	5193	NA
XP_063952459	12681784	chr3	242	XP_041460961	65302520	chr3	5192	NA
XP_063952465	12711815	chr3	243	XP_041460447	65271070	chr3	5191	NA
XP_063952468	12756255	chr3	244	XP_041460440	65185282	chr3	5190	NA
XP_054752188	12827883	chr3	245	XP_041460439	65169222	chr3	5189	NA
XP_063952475	12850894	chr3	246	XP_041460437	65138278	chr3	5188	NA
XP_063953913	12876626	chr3	247	XP_041460436	65125014	chr3	5187	NA
XP_063953914	12897133	chr3	248	XP_041460434	65110453	chr3	5186	NA
XP_063953916	12914427	chr3	249	XP_041461099	65092453	chr3	5185	NA
XP_063954014	12934783	chr3	250	XP_041461098	65031967	chr3	5184	NA
XP_063952479	12975065	chr3	251	XP_041460431	64984670	chr3	5183	E
XP_063952480	12990411	chr3	252	XP_041460429	64967269	chr3	5182	NA
XP_063953917	13084572	chr3	253	XP_041460957	64860668	chr3	5179	NA
XP_063953918	13088406	chr3	254	XP_041460959	64924902	chr3	5181	NA
XP_054750685	13194260	chr3	255	XP_041461096	64725603	chr3	5178	NA
XP_054750684	13204992	chr3	256	XP_041461095	64712745	chr3	5177	NA
XP_054750683	13214043	chr3	257	XP_041460427	64702327	chr3	5176	NA
XP_063952486	13229981	chr3	258	XP_041460425	64687089	chr3	5175	NA
XP_054750681	13244048	chr3	259	XP_041460426	64673550	chr3	5174	NA
XP_054752171	13306985	chr3	260	XP_041460423	64603984	chr3	5173	NA
XP_063952493	13342593	chr3	261	XP_041460418	64572294	chr3	5172	NA
XP_054752167	13360622	chr3	262	XP_041460422	64552281	chr3	5171	B2+C2
XP_063954019	13386538	chr3	263	XP_041460417	64542780	chr3	5170	NA
XP_063952491	13420271	chr3	264	XP_041460412	64488703	chr3	5169	NA
XP_063952496	13442258	chr3	265	XP_041460409	64451866	chr3	5168	NA
XP_054750680	13468037	chr3	266	XP_041460408	64409406	chr3	5167	B2+C2
XP_054750677	13533313	chr3	267	XP_041461094	64361012	chr3	5166	B2+C2
XP_063952497	13562242	chr3	268	XP_041460407	64325425	chr3	5165	NA
XP_063952498	13562242	chr3	269	XP_041460406	64325425	chr3	5164	NA
XP_054752164	13656761	chr3	270	XP_041460400	64223804	chr3	5163	NA
XP_063952500	13664279	chr3	271	XP_041460403	64214956	chr3	5162	NA
XP_054752163	13671762	chr3	272	XP_041460402	64200529	chr3	5161	B2+C2
XP_063952502	13690565	chr3	273	XP_041460399	64177730	chr3	5160	NA
XP_054752160	13690565	chr3	274	XP_041460398	64177730	chr3	5159	NA
XP_054752159	13721066	chr3	275	XP_041460397	64132933	chr3	5158	NA
XP_063952503	13771578	chr3	276	XP_041460394	64060671	chr3	5156	NA
XP_063952505	13771578	chr3	277	XP_041460395	64060671	chr3	5157	B2+C2
XP_063952508	13851192	chr3	278	XP_041460391	63990642	chr3	5155	B2+C2
XP_063952507	13857654	chr3	279	XP_041460390	63983334	chr3	5154	NA
XP_063952509	13883289	chr3	280	XP_041460389	63950536	chr3	5153	NA
XP_063952510	13903646	chr3	281	XP_041460387	63937357	chr3	5152	B2+C2
XP_063952512	13940252	chr3	282	XP_041460383	63893630	chr3	5151	NA
XP_063952516	14030129	chr3	283	XP_041460381	63846156	chr3	5150	B2+C2
XP_054750674	14079093	chr3	284	XP_041460379	63806760	chr3	5149	B2+C2
XP_054752150	14135556	chr3	285	XP_041460377	63755790	chr3	5148	B2+C2
XP_054752149	14196581	chr3	286	XP_041460953	63701317	chr3	5147	NA
XP_063952518	14227846	chr3	287	XP_041460374	63676397	chr3	5146	NA
XP_054752145	14262615	chr3	288	XP_041460370	63308443	chr3	5143	E
XP_054750673	14374843	chr3	289	XP_041460372	63412597	chr3	5144	NA
XP_063952520	14582663	chr3	290	XP_041460373	63658499	chr3	5145	NA
XP_063952521	14603576	chr3	291	XP_041460368	63234985	chr3	5142	E
XP_054752141	14659575	chr3	292	XP_041460364	63184439	chr3	5141	B2+C2
XP_054752140	14702771	chr3	293	XP_041460367	63149449	chr3	5140	B2+C2
XP_054750157	14718301	chr3	294	XP_041460951	63111586	chr3	5139	B2+C2
XP_063953921	14782449	chr3	295	XP_041460363	63084043	chr3	5138	B2+C2
XP_054752136	14812030	chr3	296	XP_041460362	63052197	chr3	5137	NA
XP_054752135	14851151	chr3	297	XP_041460360	63018967	chr3	5136	B2+C2
XP_063952535	14924253	chr3	298	XP_041460359	62951460	chr3	5135	NA
XP_063952541	14988533	chr3	299	XP_041460358	62886922	chr3	5134	NA
XP_063952543	15023752	chr3	300	XP_041460355	62846859	chr3	5133	NA
XP_063952545	15140348	chr3	302	XP_041460354	62771316	chr3	5132	NA
XP_063954023	15155547	chr3	303	XP_041460352	62762634	chr3	5131	B2+C2
XP_063952548	15178371	chr3	304	XP_041460350	62741762	chr3	5130	NA
XP_063952554	15185108	chr3	305	XP_041460347	62735763	chr3	5129	NA
XP_063952551	15185108	chr3	306	XP_041460346	62735763	chr3	5128	B2+C2
XP_063952557	15209156	chr3	307	XP_041460342	62706916	chr3	5127	B2+C2
XP_063952559	15301848	chr3	308	XP_041460341	62638618	chr3	5126	B2+C2
XP_063952560	15374766	chr3	309	XP_041460334	62564050	chr3	5125	NA
XP_063952561	15427289	chr3	310	XP_041460335	62521217	chr3	5124	NA
XP_054752122	15431541	chr3	311	XP_041460338	62516735	chr3	5123	NA
XP_054750672	15446602	chr3	312	XP_041460333	62503813	chr3	5122	NA
XP_063952562	15458540	chr3	313	XP_041460332	62484711	chr3	5121	E
XP_063952567	15491324	chr3	314	XP_041460331	62456347	chr3	5120	E
XP_063952566	15499060	chr3	315	XP_041460330	62450896	chr3	5119	NA
XP_063952570	15556477	chr3	316	XP_041460329	62405038	chr3	5118	NA
XP_054752110	15579328	chr3	317	XP_041460325	62369628	chr3	5117	E
XP_054752109	15594720	chr3	318	XP_041460323	62357563	chr3	5116	E
XP_054750668	15629599	chr3	319	XP_041460319	62329496	chr3	5115	NA
XP_063952576	15758107	chr3	320	XP_041460314	62212340	chr3	5114	E
XP_054752106	15801324	chr3	321	XP_041460315	62212340	chr3	5113	NA
XP_054752104	15816536	chr3	322	XP_041460311	62149382	chr3	5112	E
XP_054752100	15825026	chr3	323	XP_041460310	62143797	chr3	5111	NA
XP_063952577	15877009	chr3	324	XP_041460308	62068065	chr3	5110	NA
XP_063952578	15909680	chr3	325	XP_041461092	62045732	chr3	5109	NA
XP_054752098	16081325	chr3	326	XP_041460307	61896677	chr3	5108	NA
XP_063952581	16126828	chr3	327	XP_041460306	61877186	chr3	5107	E
XP_063952582	16145037	chr3	328	XP_041460305	61862189	chr3	5106	E
XP_054752094	16188849	chr3	329	XP_041460304	61824855	chr3	5105	E
XP_054752093	16206201	chr3	330	XP_041461091	61803894	chr3	5104	NA
XP_054750664	16256593	chr3	331	XP_041461090	61767490	chr3	5103	NA
XP_054752092	16313497	chr3	332	XP_041460769	74703061	chr3	5406	E
XP_054750146	16358079	chr3	333	XP_041460767	74592531	chr3	5404	NA
XP_063954025	16548953	chr3	334	XP_041460775	75032871	chr3	5407	NA
XP_054752089	16591430	chr3	335	XP_041460997	75063619	chr3	5408	NA
XP_054752088	16652904	chr3	336	XP_041460776	75145656	chr3	5409	NA
XP_054750141	16887448	chr3	337	XP_041460780	75429682	chr3	5410	NA
XP_063952585	16979093	chr3	338	XP_041459642	45781216	chr3	4710	NA
XP_054752084	17034636	chr3	339	XP_041459643	45823545	chr3	4711	NA
XP_054752082	17074394	chr3	340	XP_041459644	45861972	chr3	4712	B2+C2
XP_063952587	17094938	chr3	341	XP_041459646	45883566	chr3	4713	NA
XP_063954027	17198629	chr3	342	XP_041460878	43966418	chr3	4690	NA
XP_054750659	17217680	chr3	343	XP_041459655	45987330	chr3	4714	NA
XP_063952593	17237334	chr3	344	XP_041459658	46007281	chr3	4715	NA
XP_063952595	17323852	chr3	345	XP_041459660	46085228	chr3	4716	E
XP_054752079	17344118	chr3	346	XP_041459662	46104879	chr3	4717	E
XP_054752078	17370149	chr3	347	XP_041459580	44139137	chr3	4691	NA
XP_054752076	17380067	chr3	348	XP_041459663	46147078	chr3	4718	B2+C2
XP_063952599	17405730	chr3	349	XP_041459668	46166871	chr3	4719	NA
XP_063952602	17405730	chr3	350	XP_041459669	46166871	chr3	4720	NA
XP_054752075	17475955	chr3	351	XP_041459582	44235698	chr3	4692	NA
XP_054750137	17514559	chr3	352	XP_041459584	44267136	chr3	4693	NA
XP_063954028	17599668	chr3	353	XP_041459586	44331918	chr3	4694	NA
XP_063953924	17637602	chr3	354	XP_041459674	46341768	chr3	4721	NA
XP_054750136	17683415	chr3	355	XP_041459588	44412166	chr3	4695	NA
XP_054752068	17704827	chr3	356	XP_041459678	46481495	chr3	4722	NA
XP_054752067	17803555	chr3	357	XP_041459679	46557625	chr3	4723	NA
XP_054750133	17839499	chr3	358	XP_041459680	46623650	chr3	4724	B2+C2
XP_054752066	17875682	chr3	359	XP_041459595	44620112	chr3	4696	NA
XP_054752064	17931209	chr3	360	XP_041459681	46694678	chr3	4725	NA
XP_063952611	18046998	chr3	361	XP_041459683	46818254	chr3	4726	NA
XP_063954029	18087256	chr3	362	XP_041460889	46858411	chr3	4727	NA
XP_063952617	18200691	chr3	363	XP_041459689	46958545	chr3	4728	NA
XP_063952612	18200691	chr3	364	XP_041459602	44930832	chr3	4697	NA
XP_063952618	18200691	chr3	365	XP_041459688	46958545	chr3	4731	NA
