s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
HOLleu_01253	24711355	Hchr1	75	MGLB01828	33125438	scaffold_14	5106	.
HOLleu_01693	32456572	Hchr1	103	MGLB01732	1429955	scaffold_14	4805	R
HOLleu_02243	43927051	Hchr1	134	MGLB01979	1477279	scaffold_14	4806	R
HOLleu_02908	62121929	Hchr1	187	MGLB02477	32197088	scaffold_14	5088	.
HOLleu_03246	67375358	Hchr1	198	MGLB02487	9300737	scaffold_14	4868	.
HOLleu_03343	69226422	Hchr1	200	MGLB01749	33143958	scaffold_14	5107	.
HOLleu_03826	80340907	Hchr1	228	MGLB01544	31944265	scaffold_14	5085	.
HOLleu_04190	89608037	Hchr1	252	MGLB01531	34182357	scaffold_14	5115	R
HOLleu_04421	95308319	Hchr1	267	MGLB01824	25240832	scaffold_14	5008	.
HOLleu_01824	35339383	Hchr1	111	MGLB03232	24587481	scaffold_9	5439	.
HOLleu_01947	37529629	Hchr1	113	MGLB02765	20819988	scaffold_9	5390	.
HOLleu_02356	46911331	Hchr1	140	MGLB03303	21940282	scaffold_9	5410	.
HOLleu_02562	53030550	Hchr1	157	MGLB03152	39665241	scaffold_9	5615	.
HOLleu_03601	74414780	Hchr1	214	MGLB03235	9081601	scaffold_9	5265	.
HOLleu_04169	88961263	Hchr1	250	MGLB02749	37544955	scaffold_9	5586	.
HOLleu_04606	100403738	Hchr1	283	MGLB03082	21133808	scaffold_9	5399	R
HOLleu_00877	17056990	Hchr1	66	MGLB15449	978058	scaffold_10	5646	.
HOLleu_02293	45285935	Hchr1	139	MGLB15151	19978890	scaffold_10	5756	.
HOLleu_04279	92046175	Hchr1	258	MGLB15400	20393743	scaffold_10	5757	.
HOLleu_00569	11681713	Hchr1	57	MGLB18449	26081678	scaffold_11	6177	.
HOLleu_01459	28587861	Hchr1	97	MGLB18801	16537893	scaffold_11	6093	.
HOLleu_01460	28605882	Hchr1	98	MGLB18123	6403746	scaffold_11	6002	.
HOLleu_02173	42388971	Hchr1	130	MGLB18248	29841790	scaffold_11	6194	.
HOLleu_02493	51285095	Hchr1	147	MGLB18500	38938350	scaffold_11	6257	.
HOLleu_02805	59471606	Hchr1	182	MGLB18250	24822962	scaffold_11	6168	.
HOLleu_03001	63639014	Hchr1	191	MGLB18379	38955986	scaffold_11	6258	.
HOLleu_00022	416014	Hchr1	2	MGLB13587	27851851	scaffold_12	6548	.
HOLleu_00309	6224185	Hchr1	38	MGLB13272	28777718	scaffold_12	6559	.
HOLleu_00310	6277902	Hchr1	39	MGLB13405	33878624	scaffold_12	6603	.
HOLleu_00809	15841731	Hchr1	63	MGLB13557	15576829	scaffold_12	6419	.
HOLleu_03659	76108049	Hchr1	220	MGLB13459	21499901	scaffold_12	6477	.
HOLleu_04534	98493409	Hchr1	275	MGLB13200	15594270	scaffold_12	6420	.
HOLleu_04680	103184455	Hchr1	287	MGLB13225	22314806	scaffold_12	6488	.
HOLleu_02408	48646367	Hchr1	141	MGLB20454	22594208	scaffold_13	6879	.
HOLleu_04267	91591782	Hchr1	257	MGLB20996	20490896	scaffold_13	6857	.
HOLleu_02286	45094309	Hchr1	138	MGLB10764	5912163	scaffold_15	7091	.
HOLleu_03577	73555983	Hchr1	213	MGLB14957	25255329	scaffold_16	7605	.
HOLleu_00123	2783936	Hchr1	17	MGLB09929	5363361	scaffold_17	7727	.
HOLleu_00941	18693757	Hchr1	69	MGLB09549	27020053	scaffold_17	7891	.
HOLleu_03623	75177567	Hchr1	216	MGLB09909	27029220	scaffold_17	7892	.
HOLleu_04003	84289357	Hchr1	234	MGLB10027	11872060	scaffold_17	7771	.
HOLleu_00526	11025503	Hchr1	53	MGLB03672	32135154	scaffold_18	8135	.
HOLleu_01570	29939988	Hchr1	99	MGLB05791	1669788	scaffold_19	8145	.
HOLleu_04381	94299451	Hchr1	266	MGLB05468	23938769	scaffold_19	8302	.
HOLleu_04539	98686505	Hchr1	276	MGLB05771	21578784	scaffold_19	8288	.
HOLleu_00014	269623	Hchr1	0	MGLB14403	23777098	scaffold_21	8519	.
HOLleu_00019	363110	Hchr1	1	MGLB14053	18721817	scaffold_21	8480	R
HOLleu_00050	859765	Hchr1	5	MGLB14278	4996044	scaffold_21	8368	R
HOLleu_00051	893853	Hchr1	6	MGLB13980	5089917	scaffold_21	8369	R
HOLleu_00052	918010	Hchr1	7	MGLB14391	5103570	scaffold_21	8370	R
HOLleu_00053	1027230	Hchr1	8	MGLB14328	5196509	scaffold_21	8371	.
HOLleu_00088	1939128	Hchr1	12	MGLB14056	4919092	scaffold_21	8366	R
HOLleu_00112	2466433	Hchr1	13	MGLB13974	18232977	scaffold_21	8475	.
HOLleu_00113	2498118	Hchr1	14	MGLB14146	3810107	scaffold_21	8359	.
HOLleu_00122	2778404	Hchr1	16	MGLB14049	15568460	scaffold_21	8451	.
HOLleu_00124	2838940	Hchr1	18	MGLB14018	22364557	scaffold_21	8505	.
HOLleu_00148	3459203	Hchr1	21	MGLB14098	23495373	scaffold_21	8516	R
HOLleu_00152	3533271	Hchr1	22	MGLB14095	25077836	scaffold_21	8525	.
HOLleu_00234	4598325	Hchr1	27	MGLB14188	8539385	scaffold_21	8398	.
HOLleu_00256	5096516	Hchr1	28	MGLB14084	8116247	scaffold_21	8392	R
HOLleu_00257	5118789	Hchr1	29	MGLB13919	25172140	scaffold_21	8527	R
HOLleu_00275	5359633	Hchr1	30	MGLB13911	10423086	scaffold_21	8412	R
HOLleu_00276	5391514	Hchr1	31	MGLB14263	17888918	scaffold_21	8471	R
HOLleu_00278	5469723	Hchr1	32	MGLB14312	19498986	scaffold_21	8490	R
HOLleu_00280	5500523	Hchr1	33	MGLB14362	19532045	scaffold_21	8491	R
HOLleu_00283	5635514	Hchr1	34	MGLB14311	4118151	scaffold_21	8363	.
HOLleu_00284	5659342	Hchr1	35	MGLB13922	5728147	scaffold_21	8377	R
HOLleu_00286	5695965	Hchr1	36	MGLB13988	5645658	scaffold_21	8376	R
HOLleu_00287	5711542	Hchr1	37	MGLB14126	5580870	scaffold_21	8375	R
HOLleu_00318	6566979	Hchr1	40	MGLB14093	14097148	scaffold_21	8441	R
HOLleu_00319	6627615	Hchr1	41	MGLB14103	7591983	scaffold_21	8390	R
HOLleu_00369	7937421	Hchr1	42	MGLB14304	13899290	scaffold_21	8439	.
HOLleu_00378	8127522	Hchr1	45	MGLB14135	18748110	scaffold_21	8481	R
HOLleu_00379	8177346	Hchr1	46	MGLB14180	2865494	scaffold_21	8354	R
HOLleu_00442	9349258	Hchr1	49	MGLB14291	17717123	scaffold_21	8469	.
HOLleu_00469	9807220	Hchr1	50	MGLB14046	6801486	scaffold_21	8382	.
HOLleu_00532	11187562	Hchr1	54	MGLB14258	13658806	scaffold_21	8438	.
HOLleu_00533	11233083	Hchr1	55	MGLB14396	13622591	scaffold_21	8437	.
HOLleu_00573	11818348	Hchr1	58	MGLB13954	11486181	scaffold_21	8429	.
HOLleu_00845	16388746	Hchr1	64	MGLB14368	5326774	scaffold_21	8373	R
HOLleu_00847	16413988	Hchr1	65	MGLB14407	22708332	scaffold_21	8508	.
HOLleu_00918	18095871	Hchr1	68	MGLB14280	2574049	scaffold_21	8351	.
HOLleu_01062	21321248	Hchr1	71	MGLB13856	23855896	scaffold_21	8520	R
HOLleu_01329	25336652	Hchr1	78	MGLB13883	5225803	scaffold_21	8372	.
HOLleu_01330	25382061	Hchr1	79	MGLB14129	6328045	scaffold_21	8381	R
HOLleu_01377	26542509	Hchr1	80	MGLB14094	8791340	scaffold_21	8400	R
HOLleu_01380	26684104	Hchr1	81	MGLB14386	11455006	scaffold_21	8428	.
HOLleu_01382	26790069	Hchr1	82	MGLB14226	15734167	scaffold_21	8453	R
HOLleu_01383	26853386	Hchr1	83	MGLB14154	4977272	scaffold_21	8367	R
HOLleu_01385	26908821	Hchr1	85	MGLB14272	10518068	scaffold_21	8416	R
HOLleu_01387	26926696	Hchr1	86	MGLB13932	4050395	scaffold_21	8360	R
HOLleu_01400	27363234	Hchr1	88	MGLB14101	2586036	scaffold_21	8352	R
HOLleu_01401	27415969	Hchr1	89	MGLB14279	10976319	scaffold_21	8425	R
HOLleu_01403	27449440	Hchr1	90	MGLB14292	13160053	scaffold_21	8436	R
HOLleu_01404	27531911	Hchr1	91	MGLB14089	19282757	scaffold_21	8486	R
HOLleu_01405	27561574	Hchr1	92	MGLB14217	19317638	scaffold_21	8487	R
HOLleu_01406	27586793	Hchr1	93	MGLB14172	16712728	scaffold_21	8462	R
HOLleu_01455	28540099	Hchr1	96	MGLB14417	16556439	scaffold_21	8461	R
HOLleu_01732	33283368	Hchr1	106	MGLB14390	2476667	scaffold_21	8350	R
HOLleu_01734	33333765	Hchr1	107	MGLB14153	22944439	scaffold_21	8511	.
HOLleu_01754	33848568	Hchr1	108	MGLB14024	2922989	scaffold_21	8355	.
HOLleu_01756	33930365	Hchr1	109	MGLB13892	2841648	scaffold_21	8353	R
HOLleu_01837	35592005	Hchr1	112	MGLB14343	22647434	scaffold_21	8507	.
HOLleu_02011	38926416	Hchr1	114	MGLB14023	22877970	scaffold_21	8510	R
HOLleu_02013	38998121	Hchr1	115	MGLB14209	22851682	scaffold_21	8509	R
HOLleu_02015	39038566	Hchr1	116	MGLB14015	25145048	scaffold_21	8526	R
HOLleu_02017	39083321	Hchr1	117	MGLB14275	8575238	scaffold_21	8399	R
HOLleu_02021	39157156	Hchr1	118	MGLB14415	11853641	scaffold_21	8431	R
HOLleu_02071	40293058	Hchr1	122	MGLB14348	7758693	scaffold_21	8391	R
HOLleu_02075	40413071	Hchr1	123	MGLB14302	2449160	scaffold_21	8349	R
HOLleu_02157	42075253	Hchr1	126	MGLB14070	10475121	scaffold_21	8414	R
HOLleu_02165	42184059	Hchr1	128	MGLB14016	10450959	scaffold_21	8413	R
HOLleu_02167	42198712	Hchr1	129	MGLB13969	18039258	scaffold_21	8473	.
HOLleu_02192	42851157	Hchr1	131	MGLB13971	9555763	scaffold_21	8405	.
HOLleu_02194	42871942	Hchr1	132	MGLB13961	218065	scaffold_21	8341	R
HOLleu_02242	43864049	Hchr1	133	MGLB14282	4098829	scaffold_21	8362	R
HOLleu_02253	44178572	Hchr1	136	MGLB14223	11429738	scaffold_21	8427	R
HOLleu_02473	50512258	Hchr1	142	MGLB13903	10744053	scaffold_21	8421	.
HOLleu_02477	50596048	Hchr1	143	MGLB14022	7534406	scaffold_21	8389	R
HOLleu_02483	50956008	Hchr1	145	MGLB14230	6152283	scaffold_21	8380	R
HOLleu_02484	51032562	Hchr1	146	MGLB14067	12557155	scaffold_21	8434	.
HOLleu_02516	51754662	Hchr1	149	MGLB14106	17979523	scaffold_21	8472	R
HOLleu_02522	51953616	Hchr1	152	MGLB14123	7217289	scaffold_21	8383	R
HOLleu_02526	52105583	Hchr1	153	MGLB14157	8161607	scaffold_21	8394	.
HOLleu_02527	52119708	Hchr1	154	MGLB14229	8134587	scaffold_21	8393	.
HOLleu_02553	52735947	Hchr1	155	MGLB13875	7359317	scaffold_21	8386	R
HOLleu_02557	52922552	Hchr1	156	MGLB14211	3530290	scaffold_21	8357	R
HOLleu_02577	53293113	Hchr1	158	MGLB14168	10717685	scaffold_21	8420	R
HOLleu_02605	53951114	Hchr1	159	MGLB14178	19028042	scaffold_21	8483	R
HOLleu_02619	54378961	Hchr1	160	MGLB13982	4336002	scaffold_21	8365	R
HOLleu_02621	54563546	Hchr1	161	MGLB14165	15657444	scaffold_21	8452	.
HOLleu_02626	54688390	Hchr1	162	MGLB14152	25452713	scaffold_21	8528	R
HOLleu_02629	54794682	Hchr1	163	MGLB14392	18238124	scaffold_21	8476	.
HOLleu_02646	55062965	Hchr1	164	MGLB14051	4143032	scaffold_21	8364	R
HOLleu_02652	55389856	Hchr1	165	MGLB13920	12318387	scaffold_21	8433	R
HOLleu_02653	55457637	Hchr1	166	MGLB14339	12270847	scaffold_21	8432	R
HOLleu_02655	55579011	Hchr1	167	MGLB13950	2360481	scaffold_21	8348	R
HOLleu_02660	55749989	Hchr1	168	MGLB14166	19399836	scaffold_21	8489	R
HOLleu_02662	55791611	Hchr1	169	MGLB14069	19372323	scaffold_21	8488	.
HOLleu_02671	55981049	Hchr1	171	MGLB14099	10203909	scaffold_21	8411	.
HOLleu_02675	56240913	Hchr1	172	MGLB14041	3691501	scaffold_21	8358	.
HOLleu_02688	56590320	Hchr1	174	MGLB14107	24139985	scaffold_21	8524	R
HOLleu_02690	56612706	Hchr1	175	MGLB14237	24128309	scaffold_21	8523	R
HOLleu_02691	56625061	Hchr1	176	MGLB13975	24107148	scaffold_21	8522	R
HOLleu_02695	56727282	Hchr1	177	MGLB14364	14161159	scaffold_21	8442	R
HOLleu_02697	56763889	Hchr1	178	MGLB14073	7256517	scaffold_21	8384	R
HOLleu_02730	57702758	Hchr1	181	MGLB14208	10487489	scaffold_21	8415	R
HOLleu_02852	60841452	Hchr1	185	MGLB14384	10837097	scaffold_21	8422	R
HOLleu_02855	60918267	Hchr1	186	MGLB13888	9375113	scaffold_21	8401	.
HOLleu_02911	62246762	Hchr1	188	MGLB13877	15252906	scaffold_21	8450	R
HOLleu_02914	62334597	Hchr1	189	MGLB13896	14434915	scaffold_21	8443	R
HOLleu_02987	63413410	Hchr1	190	MGLB14222	21960222	scaffold_21	8504	R
HOLleu_03460	70594411	Hchr1	201	MGLB14181	9689788	scaffold_21	8407	R
HOLleu_03542	72570792	Hchr1	204	MGLB14145	20350342	scaffold_21	8498	R
HOLleu_03558	72959710	Hchr1	205	MGLB14342	20759022	scaffold_21	8501	.
HOLleu_03560	73030059	Hchr1	206	MGLB14011	15136686	scaffold_21	8448	R
HOLleu_03561	73057785	Hchr1	207	MGLB14212	22972716	scaffold_21	8512	.
HOLleu_03564	73114950	Hchr1	208	MGLB14344	10678815	scaffold_21	8419	R
HOLleu_03565	73149864	Hchr1	209	MGLB13889	18679696	scaffold_21	8479	.
HOLleu_03566	73231226	Hchr1	210	MGLB14264	19569972	scaffold_21	8492	.
HOLleu_03567	73262006	Hchr1	211	MGLB13918	18625779	scaffold_21	8478	.
HOLleu_03570	73307428	Hchr1	212	MGLB13972	10155972	scaffold_21	8410	R
HOLleu_03634	75559489	Hchr1	218	MGLB13857	8439786	scaffold_21	8396	.
HOLleu_03636	75610909	Hchr1	219	MGLB14331	8497640	scaffold_21	8397	R
HOLleu_03671	76468175	Hchr1	221	MGLB14147	21617220	scaffold_21	8502	.
HOLleu_03749	78532043	Hchr1	224	MGLB14404	19681206	scaffold_21	8494	R
HOLleu_03814	80093163	Hchr1	225	MGLB14074	3273014	scaffold_21	8356	R
HOLleu_03815	80184204	Hchr1	226	MGLB14214	5539082	scaffold_21	8374	.
HOLleu_03816	80197944	Hchr1	227	MGLB14252	10564579	scaffold_21	8418	R
HOLleu_03960	82683990	Hchr1	230	MGLB14038	504406	scaffold_21	8343	.
HOLleu_03988	83713314	Hchr1	233	MGLB14010	5774981	scaffold_21	8378	R
HOLleu_04005	84350579	Hchr1	235	MGLB13929	17144119	scaffold_21	8463	.
HOLleu_04007	84395417	Hchr1	236	MGLB13874	17208972	scaffold_21	8464	R
HOLleu_04010	84443208	Hchr1	238	MGLB14076	17295056	scaffold_21	8466	R
HOLleu_04011	84476812	Hchr1	239	MGLB14361	6097022	scaffold_21	8379	R
HOLleu_04024	84831411	Hchr1	240	MGLB14109	2283671	scaffold_21	8347	.
HOLleu_04025	84928730	Hchr1	241	MGLB14378	7420827	scaffold_21	8387	R
HOLleu_04053	85591999	Hchr1	242	MGLB13944	9483859	scaffold_21	8404	.
HOLleu_04071	85974427	Hchr1	244	MGLB14284	14822498	scaffold_21	8447	R
HOLleu_04072	85988986	Hchr1	245	MGLB13948	14813544	scaffold_21	8446	.
HOLleu_04073	86010935	Hchr1	246	MGLB13984	23531232	scaffold_21	8517	R
HOLleu_04079	86195662	Hchr1	247	MGLB14265	1250796	scaffold_21	8344	.
HOLleu_04142	88037988	Hchr1	248	MGLB14286	25590944	scaffold_21	8529	.
HOLleu_04156	88549208	Hchr1	249	MGLB14091	10532055	scaffold_21	8417	R
HOLleu_04189	89478849	Hchr1	251	MGLB14162	9941222	scaffold_21	8408	R
HOLleu_04199	89796168	Hchr1	253	MGLB14028	1927019	scaffold_21	8346	R
HOLleu_04204	89958779	Hchr1	254	MGLB13872	20289626	scaffold_21	8497	.
HOLleu_04213	90262416	Hchr1	255	MGLB13894	15156757	scaffold_21	8449	.
HOLleu_04331	93240297	Hchr1	259	MGLB14193	17685190	scaffold_21	8468	.
HOLleu_04333	93280761	Hchr1	260	MGLB14045	24001013	scaffold_21	8521	R
HOLleu_04341	93492105	Hchr1	262	MGLB14176	15960394	scaffold_21	8455	.
HOLleu_04378	94220187	Hchr1	265	MGLB14358	16086793	scaffold_21	8457	R
HOLleu_04460	96344296	Hchr1	268	MGLB14195	16050304	scaffold_21	8456	R
HOLleu_04470	96648405	Hchr1	269	MGLB14055	9406983	scaffold_21	8402	.
HOLleu_04472	96668655	Hchr1	270	MGLB14131	9427893	scaffold_21	8403	R
HOLleu_04480	96891658	Hchr1	272	MGLB14363	19606863	scaffold_21	8493	.
HOLleu_04525	97969947	Hchr1	274	MGLB14398	437116	scaffold_21	8342	R
HOLleu_04576	99614484	Hchr1	280	MGLB14308	15892175	scaffold_21	8454	.
HOLleu_04578	99699922	Hchr1	281	MGLB14408	11266548	scaffold_21	8426	R
HOLleu_04607	100488666	Hchr1	284	MGLB14213	19236652	scaffold_21	8485	R
HOLleu_04642	101801633	Hchr1	285	MGLB14321	23707388	scaffold_21	8518	.
HOLleu_04689	103475930	Hchr1	288	MGLB14025	20034683	scaffold_21	8496	.
HOLleu_00084	1856522	Hchr1	11	MGLB17801	6096655	scaffold_20	8574	.
HOLleu_03879	81101471	Hchr1	229	MGLB17564	5685604	scaffold_20	8568	.
HOLleu_04786	6220565	Hchr2	289	MGLB11163	10835434	scaffold_3	97	.
HOLleu_04794	6347696	Hchr2	290	MGLB12264	40778242	scaffold_3	443	.
HOLleu_04795	6533903	Hchr2	291	MGLB11794	64027072	scaffold_3	712	E
HOLleu_04814	7090821	Hchr2	292	MGLB12102	26393328	scaffold_3	286	E
HOLleu_04816	7248458	Hchr2	293	MGLB11305	34437629	scaffold_3	361	E
HOLleu_04820	7354542	Hchr2	294	MGLB11325	76412103	scaffold_3	886	.
HOLleu_04821	7377802	Hchr2	295	MGLB11453	31010659	scaffold_3	330	E
HOLleu_04822	7436430	Hchr2	296	MGLB12092	31072963	scaffold_3	331	E
HOLleu_04823	7537162	Hchr2	297	MGLB12276	26665306	scaffold_3	288	.
HOLleu_04846	8754287	Hchr2	298	MGLB11434	74284169	scaffold_3	853	E
HOLleu_04860	9253086	Hchr2	300	MGLB12153	21974982	scaffold_3	229	E
HOLleu_04861	9295907	Hchr2	301	MGLB11501	64394586	scaffold_3	721	E
HOLleu_04863	9419504	Hchr2	303	MGLB11959	67553636	scaffold_3	770	E
HOLleu_04866	9519771	Hchr2	304	MGLB11636	42919517	scaffold_3	477	E
HOLleu_04867	9618380	Hchr2	305	MGLB12606	25328759	scaffold_3	269	E
HOLleu_04872	9821012	Hchr2	306	MGLB11804	76608171	scaffold_3	890	E
HOLleu_04873	9879735	Hchr2	307	MGLB12122	78633725	scaffold_3	909	E
HOLleu_04876	10052047	Hchr2	308	MGLB12386	73497692	scaffold_3	841	E
HOLleu_04879	10262347	Hchr2	309	MGLB12495	73412596	scaffold_3	840	E
HOLleu_04882	10395000	Hchr2	310	MGLB11758	38749298	scaffold_3	416	E
HOLleu_04883	10416904	Hchr2	311	MGLB11730	38775618	scaffold_3	417	E
HOLleu_04884	10455740	Hchr2	312	MGLB12739	12668891	scaffold_3	123	E
HOLleu_04885	10501216	Hchr2	313	MGLB11809	21221759	scaffold_3	221	E
HOLleu_04896	10746835	Hchr2	314	MGLB12705	49994934	scaffold_3	571	.
HOLleu_04899	10909310	Hchr2	315	MGLB12578	26273352	scaffold_3	284	E
HOLleu_04903	11135467	Hchr2	317	MGLB11181	4889530	scaffold_3	39	.
HOLleu_04910	11406117	Hchr2	319	MGLB12628	76458201	scaffold_3	887	E
HOLleu_04912	11457452	Hchr2	320	MGLB12258	76520400	scaffold_3	888	.
HOLleu_04934	12026114	Hchr2	322	MGLB12290	41973777	scaffold_3	464	E
HOLleu_04942	12243115	Hchr2	324	MGLB11029	72921004	scaffold_3	836	E
HOLleu_04956	12546711	Hchr2	325	MGLB12183	82759334	scaffold_3	965	.
HOLleu_04960	12691457	Hchr2	328	MGLB12598	38388368	scaffold_3	410	E
HOLleu_04974	13224665	Hchr2	330	MGLB12466	70187789	scaffold_3	800	E
HOLleu_04975	13259290	Hchr2	331	MGLB11482	76068913	scaffold_3	881	E
HOLleu_04976	13289249	Hchr2	332	MGLB12374	57670378	scaffold_3	632	.
HOLleu_04987	13458763	Hchr2	333	MGLB11315	11915141	scaffold_3	111	E
HOLleu_04992	13671018	Hchr2	335	MGLB12312	45712583	scaffold_3	508	E
HOLleu_04993	13766439	Hchr2	336	MGLB12611	71858923	scaffold_3	825	E
HOLleu_04994	13931798	Hchr2	337	MGLB12031	59419905	scaffold_3	662	E
HOLleu_04995	13965078	Hchr2	338	MGLB11472	46237330	scaffold_3	513	E
HOLleu_05003	14140312	Hchr2	339	MGLB12220	41635127	scaffold_3	457	E
HOLleu_05005	14280916	Hchr2	340	MGLB11669	65797138	scaffold_3	749	E
HOLleu_05008	14439946	Hchr2	341	MGLB12614	65741728	scaffold_3	747	E
HOLleu_05009	14472319	Hchr2	342	MGLB12367	35734258	scaffold_3	371	.
HOLleu_05011	14537954	Hchr2	343	MGLB11941	82481137	scaffold_3	964	E
HOLleu_05013	14564609	Hchr2	344	MGLB11832	82474971	scaffold_3	963	E
HOLleu_05014	14589590	Hchr2	345	MGLB11189	76287401	scaffold_3	883	E
HOLleu_05020	14724212	Hchr2	346	MGLB11496	75649632	scaffold_3	874	E
HOLleu_05021	14825120	Hchr2	347	MGLB11036	49199538	scaffold_3	559	E
HOLleu_05027	15040533	Hchr2	349	MGLB12664	12205494	scaffold_3	118	E
HOLleu_05028	15063640	Hchr2	350	MGLB11268	71108973	scaffold_3	813	.
HOLleu_05029	15085433	Hchr2	351	MGLB12698	71129691	scaffold_3	814	E
HOLleu_05032	15114395	Hchr2	352	MGLB11032	71143058	scaffold_3	815	.
HOLleu_05035	15159293	Hchr2	353	MGLB11907	69491432	scaffold_3	795	.
HOLleu_05036	15244484	Hchr2	354	MGLB12185	69885396	scaffold_3	798	.
HOLleu_05039	15397906	Hchr2	355	MGLB12052	59505257	scaffold_3	665	E
HOLleu_05041	15443234	Hchr2	356	MGLB11849	67583150	scaffold_3	771	E
HOLleu_05042	15488101	Hchr2	357	MGLB12582	61094637	scaffold_3	684	E
HOLleu_05046	15625045	Hchr2	358	MGLB12343	71194446	scaffold_3	818	E
HOLleu_05049	15707574	Hchr2	359	MGLB12209	59484078	scaffold_3	664	E
HOLleu_05051	15739267	Hchr2	360	MGLB11879	19551946	scaffold_3	201	E
HOLleu_05052	15792906	Hchr2	361	MGLB12097	74469932	scaffold_3	856	E
HOLleu_05054	15904116	Hchr2	362	MGLB11544	73698101	scaffold_3	843	.
HOLleu_05056	15939562	Hchr2	363	MGLB11653	78807900	scaffold_3	913	E
HOLleu_05071	16586285	Hchr2	364	MGLB12400	12394643	scaffold_3	120	.
HOLleu_05073	16645446	Hchr2	365	MGLB11477	57771721	scaffold_3	636	E
HOLleu_05082	17269545	Hchr2	366	MGLB12371	49652659	scaffold_3	567	E
HOLleu_05083	17387073	Hchr2	367	MGLB11668	78758471	scaffold_3	911	E
HOLleu_05086	17451843	Hchr2	368	MGLB11504	78762876	scaffold_3	912	E
HOLleu_05089	17577817	Hchr2	369	MGLB11828	74679605	scaffold_3	860	E
HOLleu_05112	18096767	Hchr2	371	MGLB12640	80451044	scaffold_3	935	E
