s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
XP_030856153	1007612	spur5_scaffold_6	20	XP_041460398	64177730	chr3	3760	NA
XP_781171	1027149	spur5_scaffold_6	21	XP_041460206	59227707	chr3	3680	B2+C2
XP_030828884	1049664	spur5_scaffold_6	22	XP_041460205	59157931	chr3	3679	NA
XP_030856412	1130428	spur5_scaffold_6	23	XP_041460958	64899670	chr3	3777	NA
XP_030828486	1168576	spur5_scaffold_6	24	XP_041460954	64849036	chr3	3776	NA
XP_001199540	1343059	spur5_scaffold_6	25	XP_041461096	64725603	chr3	3775	NA
XP_011683765	1608383	spur5_scaffold_6	26	XP_041461095	64712745	chr3	3774	NA
XP_003724083	1613304	spur5_scaffold_6	27	XP_041460427	64702327	chr3	3773	NA
XP_030856042	1632000	spur5_scaffold_6	28	XP_041460425	64687089	chr3	3772	NA
XP_001199598	1641319	spur5_scaffold_6	29	XP_041460426	64673550	chr3	3771	NA
XP_011683767	1659082	spur5_scaffold_6	30	XP_041460423	64603984	chr3	3770	NA
XP_001199642	1721488	spur5_scaffold_6	31	XP_041460418	64572294	chr3	3769	NA
XP_792810	1741651	spur5_scaffold_6	32	XP_041460422	64552281	chr3	3768	B2+C2
XP_011683776	1801223	spur5_scaffold_6	33	XP_041460412	64488703	chr3	3767	NA
XP_783298	1811569	spur5_scaffold_6	34	XP_041460409	64451866	chr3	3766	NA
XP_030829095	1842175	spur5_scaffold_6	35	XP_041461094	64361012	chr3	3765	B2+C2
XP_030829342	1856262	spur5_scaffold_6	36	XP_041460406	64325425	chr3	3764	NA
XP_030856071	1978338	spur5_scaffold_6	37	XP_041460400	64223804	chr3	3763	NA
XP_011683785	1993324	spur5_scaffold_6	38	XP_041460403	64214956	chr3	3762	NA
XP_003724080	1998156	spur5_scaffold_6	39	XP_041460402	64200529	chr3	3761	B2+C2
XP_030828493	2016245	spur5_scaffold_6	40	XP_041457856	5587492	chr3	2777	B2+C2
XP_783729	2059923	spur5_scaffold_6	41	XP_041460207	59239745	chr3	3681	B2+C2
XP_783897	2191138	spur5_scaffold_6	42	XP_041458278	15812768	chr3	2940	NA
XP_001197720	2203484	spur5_scaffold_6	43	XP_041458279	15862320	chr3	2941	NA
XP_030828520	2246107	spur5_scaffold_6	44	XP_041460816	15891793	chr3	2942	NA
XP_030828545	2343302	spur5_scaffold_6	45	XP_041458283	15995854	chr3	2943	NA
XP_030856238	2392321	spur5_scaffold_6	46	XP_041458285	16077145	chr3	2944	NA
XP_001200580	2428621	spur5_scaffold_6	47	XP_041458290	16119185	chr3	2945	B2+C2
XP_797071	2445962	spur5_scaffold_6	48	XP_041458295	16161851	chr3	2946	B2+C2
XP_030856108	2582919	spur5_scaffold_6	49	XP_041458296	16216112	chr3	2947	B2+C2
XP_780082	2724375	spur5_scaffold_6	50	XP_041458300	16362582	chr3	2948	NA
XP_030828823	2752894	spur5_scaffold_6	51	XP_041461021	16411801	chr3	2949	NA
XP_030856025	2779768	spur5_scaffold_6	52	XP_041458304	16429675	chr3	2950	NA
XP_030828120	2796982	spur5_scaffold_6	53	XP_041460819	16434784	chr3	2951	NA
XP_780545	2805733	spur5_scaffold_6	54	XP_041458306	16460660	chr3	2952	E
XP_011683797	2884260	spur5_scaffold_6	55	XP_041458311	16562951	chr3	2953	E
XP_030828434	2901951	spur5_scaffold_6	56	XP_041458314	16587018	chr3	2954	E
XP_030829152	2981233	spur5_scaffold_6	57	XP_041458315	16706833	chr3	2955	E
XP_030829154	3017399	spur5_scaffold_6	58	XP_041458412	19077233	chr3	2993	NA
XP_011661314	3029599	spur5_scaffold_6	59	XP_041458417	19054613	chr3	2992	NA
XP_030829158	3039594	spur5_scaffold_6	60	XP_041460825	19046385	chr3	2991	NA
XP_791344	3082010	spur5_scaffold_6	61	XP_041458409	18977612	chr3	2990	E
XP_030828699	3119448	spur5_scaffold_6	62	XP_041458399	18950353	chr3	2989	E
XP_797165	3183532	spur5_scaffold_6	63	XP_041458397	18893051	chr3	2988	E
XP_030856429	3199892	spur5_scaffold_6	64	XP_041458396	18840941	chr3	2987	NA
NP_999758	3235951	spur5_scaffold_6	65	XP_041458392	18816945	chr3	2986	NA
XP_791058	3264287	spur5_scaffold_6	66	XP_041458389	18779169	chr3	2985	NA
XP_030855986	3292907	spur5_scaffold_6	67	XP_041458387	18727776	chr3	2984	NA
NP_001012720	3341494	spur5_scaffold_6	68	XP_041458386	18673647	chr3	2983	B2+C2
XP_001187188	3373321	spur5_scaffold_6	69	XP_041458380	18651785	chr3	2982	B2+C2
XP_003727325	3387803	spur5_scaffold_6	70	XP_041458381	18628610	chr3	2981	NA
XP_003727324	3505665	spur5_scaffold_6	71	XP_041458373	18497238	chr3	2980	NA
XP_001199284	3541254	spur5_scaffold_6	72	XP_041458370	18430537	chr3	2978	B2+C2
XP_003727327	3631286	spur5_scaffold_6	73	XP_041458367	18303026	chr3	2977	NA
XP_781288	3635403	spur5_scaffold_6	74	XP_041458365	18295338	chr3	2976	B2+C2
XP_003727322	3645247	spur5_scaffold_6	75	XP_041458364	18266016	chr3	2975	B2+C2
XP_030828087	3653924	spur5_scaffold_6	76	XP_041458361	18247893	chr3	2974	NA
XP_030828544	3707234	spur5_scaffold_6	77	XP_041461026	18150106	chr3	2973	NA
XP_030827983	3794434	spur5_scaffold_6	78	XP_041458355	18012854	chr3	2972	NA
XP_785652	3886827	spur5_scaffold_6	79	XP_041458354	17957536	chr3	2971	NA
XP_785775	3914742	spur5_scaffold_6	80	XP_041458353	17925535	chr3	2970	B2+C2
XP_785830	3921529	spur5_scaffold_6	81	XP_041458352	17911155	chr3	2969	NA
XP_798585	3927160	spur5_scaffold_6	82	XP_041458351	17885958	chr3	2968	B2+C2
XP_030828929	3937967	spur5_scaffold_6	83	XP_041458347	17863662	chr3	2967	B2+C2
XP_030855733	3980754	spur5_scaffold_6	84	XP_041458344	17801689	chr3	2966	NA
XP_794360	3999660	spur5_scaffold_6	85	XP_041458343	17734463	chr3	2965	B2+C2
XP_785296	4022766	spur5_scaffold_6	86	XP_041457724	2896711	chr3	2732	NA
XP_030827894	4032940	spur5_scaffold_6	87	XP_041457721	2850759	chr3	2731	NA
XP_030856090	4091801	spur5_scaffold_6	88	XP_041458338	17548100	chr3	2964	NA
XP_011673610	4177204	spur5_scaffold_6	89	XP_041458335	17478741	chr3	2963	NA
XP_011673612	4368958	spur5_scaffold_6	90	XP_041458331	17228139	chr3	2962	NA
XP_030828220	4389143	spur5_scaffold_6	91	XP_041458328	17179286	chr3	2961	NA
XP_030828219	4400599	spur5_scaffold_6	92	XP_041458327	17140811	chr3	2960	NA
XP_030827922	4462767	spur5_scaffold_6	93	XP_041458325	17061468	chr3	2959	B2+C2
XP_011673617	4481613	spur5_scaffold_6	94	XP_041458323	17048019	chr3	2958	B2+C2
XP_030828506	4504713	spur5_scaffold_6	95	XP_041458322	16997183	chr3	2957	NA
XP_030856037	4680700	spur5_scaffold_6	96	XP_041458316	16862007	chr3	2956	B2+C2
XP_784007	4816176	spur5_scaffold_6	97	XP_041459078	33573705	chr3	3280	B2+C2
XP_030828583	4892806	spur5_scaffold_6	99	XP_041459076	33536560	chr3	3279	NA
XP_030856211	4902069	spur5_scaffold_6	100	XP_041459074	33485329	chr3	3278	B2+C2
XP_030856210	4911618	spur5_scaffold_6	101	XP_041459073	33461173	chr3	3277	B2+C2
XP_030828596	4963854	spur5_scaffold_6	102	XP_041459069	33327245	chr3	3276	NA
XP_780873	5003634	spur5_scaffold_6	103	XP_041459066	33267961	chr3	3274	B2+C2
XP_030827928	5015574	spur5_scaffold_6	104	XP_041459063	33232139	chr3	3272	NA
XP_001198812	5100617	spur5_scaffold_6	105	XP_041459061	33175512	chr3	3271	NA
XP_011667107	5117825	spur5_scaffold_6	106	XP_041459059	33166901	chr3	3270	NA
XP_030829489	5135061	spur5_scaffold_6	107	XP_041459058	33134201	chr3	3269	NA
XP_030828398	5181082	spur5_scaffold_6	108	XP_041459055	33068477	chr3	3268	NA
XP_786640	5355735	spur5_scaffold_6	109	XP_041459052	32623988	chr3	3267	B2+C2
XP_030828184	5435941	spur5_scaffold_6	110	XP_041459047	32542648	chr3	3266	NA
XP_791665	5450116	spur5_scaffold_6	111	XP_041459046	32538762	chr3	3265	NA
XP_785185	5456479	spur5_scaffold_6	112	XP_041459045	32509668	chr3	3264	B2+C2
XP_785357	5513448	spur5_scaffold_6	113	XP_041459039	32444965	chr3	3263	NA
XP_030829163	5525288	spur5_scaffold_6	114	XP_041459041	32425578	chr3	3262	NA
XP_030828166	5545984	spur5_scaffold_6	115	XP_041459037	32340030	chr3	3261	B2+C2
XP_030828519	5563739	spur5_scaffold_6	116	XP_041459036	32323341	chr3	3260	NA
XP_030828070	5588236	spur5_scaffold_6	117	XP_041459035	32285332	chr3	3259	NA
XP_785586	5595338	spur5_scaffold_6	118	XP_041459033	32264876	chr3	3258	NA
XP_011671874	5613227	spur5_scaffold_6	119	XP_041459032	32188196	chr3	3257	B2+C2
XP_785759	5645891	spur5_scaffold_6	120	XP_041459030	32147060	chr3	3256	B2+C2
XP_001176371	5682974	spur5_scaffold_6	121	XP_041459028	32042743	chr3	3255	NA
XP_784856	5742143	spur5_scaffold_6	122	XP_041459027	31970506	chr3	3254	NA
XP_793712	5823384	spur5_scaffold_6	124	XP_041459024	31947856	chr3	3253	B2+C2
XP_011668560	5833306	spur5_scaffold_6	125	XP_041459023	31920151	chr3	3252	B2+C2
XP_030828352	5867612	spur5_scaffold_6	126	XP_041459018	31854389	chr3	3250	NA
XP_011661587	5909508	spur5_scaffold_6	127	XP_041459012	31749140	chr3	3249	NA
XP_030856331	5942459	spur5_scaffold_6	128	XP_041459006	31728824	chr3	3248	NA
XP_030856332	5971954	spur5_scaffold_6	129	XP_041459002	31655401	chr3	3247	E
XP_003724047	5996084	spur5_scaffold_6	130	XP_041461042	31601462	chr3	3246	NA
XP_030828224	6012656	spur5_scaffold_6	131	XP_041458995	31563725	chr3	3245	NA
XP_001198732	6038738	spur5_scaffold_6	132	XP_041458994	31542174	chr3	3244	B2+C2
XP_030828621	6058510	spur5_scaffold_6	133	XP_041460852	31520058	chr3	3243	B2+C2
XP_030828404	6151906	spur5_scaffold_6	134	XP_041458992	31422674	chr3	3242	B2+C2
XP_799018	6172040	spur5_scaffold_6	135	XP_041458991	31395736	chr3	3241	B2+C2
XP_788296	6190015	spur5_scaffold_6	136	XP_041458988	31338499	chr3	3240	NA
XP_030856290	6225978	spur5_scaffold_6	137	XP_041458983	31290020	chr3	3239	B2+C2
XP_790847	6258003	spur5_scaffold_6	138	XP_041458981	31250138	chr3	3238	NA
XP_790871	6273095	spur5_scaffold_6	139	XP_041458979	31230658	chr3	3237	B2+C2
XP_011682546	6286677	spur5_scaffold_6	140	XP_041460851	31207108	chr3	3236	NA
XP_800393	6357185	spur5_scaffold_6	141	XP_041458977	31120595	chr3	3235	NA
XP_030829240	6393197	spur5_scaffold_6	142	XP_041461041	31076857	chr3	3234	NA
XP_030828640	6440411	spur5_scaffold_6	143	XP_041458974	31019677	chr3	3233	NA
XP_011664499	6582541	spur5_scaffold_6	144	XP_041458971	30819210	chr3	3232	NA
XP_795754	6912968	spur5_scaffold_6	145	XP_041458963	30468018	chr3	3231	B2+C2
XP_003724978	6926547	spur5_scaffold_6	146	XP_041461040	30444415	chr3	3230	NA
XP_030829350	6946308	spur5_scaffold_6	147	XP_041458962	30435723	chr3	3229	NA
XP_030829236	7008259	spur5_scaffold_6	148	XP_041458957	30398056	chr3	3228	NA
XP_030829239	7042825	spur5_scaffold_6	149	XP_041458954	30364811	chr3	3227	B2+C2
XP_030829235	7053751	spur5_scaffold_6	150	XP_041458953	30345936	chr3	3226	NA
XP_030828362	7072215	spur5_scaffold_6	151	XP_041458952	30302860	chr3	3225	B2+C2
XP_011671263	7102920	spur5_scaffold_6	152	XP_041460886	46648771	chr3	3470	NA
XP_030829045	7111025	spur5_scaffold_6	153	XP_041458949	30271498	chr3	3224	NA
XP_784835	7133234	spur5_scaffold_6	154	XP_041458951	30255052	chr3	3223	NA
XP_001181077	7138948	spur5_scaffold_6	155	XP_041458948	30212313	chr3	3222	NA
XP_030856300	7148026	spur5_scaffold_6	156	XP_041458947	30191220	chr3	3221	B2+C2
XP_785128	7184435	spur5_scaffold_6	157	XP_041458941	30107254	chr3	3219	NA
XP_011671261	7225270	spur5_scaffold_6	158	XP_041461027	22010031	chr3	3060	Q
XP_030828510	7230503	spur5_scaffold_6	159	XP_041458583	22025925	chr3	3061	NA
XP_784522	7292415	spur5_scaffold_6	161	XP_041459902	51798057	chr3	3550	NA
NP_999655	7361343	spur5_scaffold_6	162	XP_041459897	51659543	chr3	3549	B2+C2
XP_030828534	7476594	spur5_scaffold_6	163	XP_041459893	51576440	chr3	3548	NA
NP_999835	7501410	spur5_scaffold_6	164	XP_041459892	51551126	chr3	3547	B2+C2
XP_030855982	7568643	spur5_scaffold_6	165	XP_041461065	51475243	chr3	3546	NA
XP_030828249	7579390	spur5_scaffold_6	166	XP_041459890	51447787	chr3	3545	NA
XP_011665926	7608740	spur5_scaffold_6	167	XP_041459889	51437926	chr3	3544	B2+C2
XP_030829080	7671571	spur5_scaffold_6	168	XP_041459886	51356070	chr3	3543	NA
XP_030856251	7738046	spur5_scaffold_6	169	XP_041459875	51272558	chr3	3542	B2+C2
XP_030856193	7849553	spur5_scaffold_6	170	XP_041459877	51256165	chr3	3541	NA
XP_030856330	7960065	spur5_scaffold_6	171	XP_041459867	51115672	chr3	3539	NA
XP_030828358	7996805	spur5_scaffold_6	172	XP_041459866	51068299	chr3	3538	B2+C2
XP_011665937	8023335	spur5_scaffold_6	173	XP_041459864	51003823	chr3	3536	B2+C2
XP_030828695	8056826	spur5_scaffold_6	174	XP_041459863	50979502	chr3	3535	NA
XP_011665967	8110942	spur5_scaffold_6	175	XP_041459872	51152872	chr3	3540	NA
XP_030856341	8220125	spur5_scaffold_6	176	XP_041459865	51037147	chr3	3537	B2+C2
XP_030829030	8415299	spur5_scaffold_6	177	XP_041459853	50868583	chr3	3534	NA
XP_783481	8424909	spur5_scaffold_6	178	XP_041459851	50850145	chr3	3533	NA
XP_030829430	8538442	spur5_scaffold_6	179	XP_041459842	50705513	chr3	3531	B2+C2
XP_030829439	8546828	spur5_scaffold_6	180	XP_041459840	50684487	chr3	3530	B2+C2
XP_030829195	8599675	spur5_scaffold_6	181	XP_041459839	50634101	chr3	3529	NA
XP_030828741	8677650	spur5_scaffold_6	182	XP_041460901	50236362	chr3	3528	NA
NP_001116985	8793994	spur5_scaffold_6	183	XP_041459832	50141621	chr3	3527	B2+C2
XP_785580	8803793	spur5_scaffold_6	184	XP_041459830	50099876	chr3	3526	B2+C2
XP_030828435	8823575	spur5_scaffold_6	185	XP_041459829	50071186	chr3	3525	B3
XP_785178	8838796	spur5_scaffold_6	186	XP_041459828	50047127	chr3	3524	NA
XP_785126	8848420	spur5_scaffold_6	187	XP_041459825	49992415	chr3	3523	NA
XP_030828752	8897641	spur5_scaffold_6	188	XP_041459822	49979127	chr3	3522	NA
XP_785018	8908637	spur5_scaffold_6	189	XP_041459814	49918588	chr3	3521	B2+C2
XP_784962	8946647	spur5_scaffold_6	190	XP_041459819	49915547	chr3	3520	B2+C2
XP_780011	8953493	spur5_scaffold_6	191	XP_041459821	49902710	chr3	3519	B2+C2
XP_030828771	9086149	spur5_scaffold_6	193	XP_041459808	49795882	chr3	3517	NA
XP_789451	9128969	spur5_scaffold_6	194	XP_041459807	49785270	chr3	3516	NA
XP_799291	9143946	spur5_scaffold_6	195	XP_041458372	18466963	chr3	2979	NA
XP_030829215	9184792	spur5_scaffold_6	196	XP_041459805	49741700	chr3	3515	NA
XP_780165	9201388	spur5_scaffold_6	197	XP_041459800	49714346	chr3	3514	NA
XP_030856036	9213891	spur5_scaffold_6	198	XP_041459799	49670316	chr3	3513	NA
XP_030828776	9235204	spur5_scaffold_6	199	XP_041460897	49637704	chr3	3512	NA
XP_780403	9243653	spur5_scaffold_6	200	XP_041459797	49630803	chr3	3511	B2+C2
XP_030829061	9259728	spur5_scaffold_6	201	XP_041459796	49618870	chr3	3510	B2+C2
XP_030828927	9319921	spur5_scaffold_6	202	XP_041459793	49527959	chr3	3509	NA
XP_030828032	9335570	spur5_scaffold_6	203	XP_041459791	49505902	chr3	3508	NA
XP_785137	9452035	spur5_scaffold_6	204	XP_041461062	49437817	chr3	3507	NA
XP_785190	9481045	spur5_scaffold_6	205	XP_041459784	49411852	chr3	3506	B2+C2
XP_030856275	9504162	spur5_scaffold_6	206	XP_041459783	49363773	chr3	3505	B2+C2
XP_030856273	9526275	spur5_scaffold_6	207	XP_041459781	49356362	chr3	3504	NA
XP_797197	9531918	spur5_scaffold_6	208	XP_041459780	49338779	chr3	3503	B2+C2
XP_003725291	9551940	spur5_scaffold_6	209	XP_041459778	49313893	chr3	3502	NA
XP_785534	9564174	spur5_scaffold_6	210	XP_041459776	49290508	chr3	3501	B2+C2
XP_011670014	9580327	spur5_scaffold_6	211	XP_041459772	49254836	chr3	3500	B2+C2
XP_030828803	9730495	spur5_scaffold_6	212	XP_041460896	49086780	chr3	3499	NA
XP_787399	9770225	spur5_scaffold_6	213	XP_041459771	49036928	chr3	3498	B2+C2
XP_790983	9793769	spur5_scaffold_6	214	XP_041459770	48968996	chr3	3497	B2+C2
XP_792619	9830690	spur5_scaffold_6	215	XP_041459767	48959403	chr3	3496	NA
XP_030828425	9840849	spur5_scaffold_6	216	XP_041459766	48948938	chr3	3495	B2+C2
XP_791789	9898124	spur5_scaffold_6	217	XP_041459731	48232212	chr3	3486	B2+C2
XP_030827801	10063539	spur5_scaffold_6	218	XP_041459740	48405351	chr3	3487	B2+C2
XP_003723421	10101153	spur5_scaffold_6	219	XP_041459741	48452639	chr3	3488	NA
XP_011681709	10130070	spur5_scaffold_6	220	XP_041459745	48507220	chr3	3489	NA
XP_787078	10170323	spur5_scaffold_6	221	XP_041459750	48550802	chr3	3490	NA
XP_030828576	10309174	spur5_scaffold_6	222	XP_041459751	48715339	chr3	3491	NA
XP_030828819	10400642	spur5_scaffold_6	223	XP_041459752	48820183	chr3	3492	NA
XP_786889	10407262	spur5_scaffold_6	224	XP_041459753	48829487	chr3	3493	B2+C2
XP_003723425	10420602	spur5_scaffold_6	225	XP_041459754	48863307	chr3	3494	NA
XP_011681714	10435557	spur5_scaffold_6	226	XP_041461060	48221843	chr3	3485	NA
XP_030829069	10443276	spur5_scaffold_6	227	XP_041460559	68671097	chr3	3844	B2+C2
XP_030828696	10464527	spur5_scaffold_6	228	XP_041460560	68687073	chr3	3845	B2+C2
XP_782507	10552973	spur5_scaffold_6	229	XP_041460561	68835339	chr3	3846	B2+C2
XP_030828825	10589108	spur5_scaffold_6	230	XP_041460980	68849063	chr3	3847	NA
XP_030828844	10603158	spur5_scaffold_6	231	XP_041460563	68876768	chr3	3848	B2+C2
XP_011681720	10641258	spur5_scaffold_6	232	XP_041460564	68891953	chr3	3849	B2+C2
XP_784350	10653982	spur5_scaffold_6	233	XP_041460562	68931175	chr3	3850	B2+C2
XP_780016	10684559	spur5_scaffold_6	234	XP_041460566	68946251	chr3	3851	B2+C2
XP_782921	10697275	spur5_scaffold_6	235	XP_041460567	68952013	chr3	3852	B2+C2
XP_030828851	10758846	spur5_scaffold_6	236	XP_041460570	69030089	chr3	3853	NA
XP_795314	10806106	spur5_scaffold_6	237	XP_041460579	69117401	chr3	3854	B2+C2
XP_003723430	10837307	spur5_scaffold_6	238	XP_041460580	69182464	chr3	3855	NA
XP_030856296	10906698	spur5_scaffold_6	239	XP_041460582	69234968	chr3	3856	NA
XP_011681725	10967518	spur5_scaffold_6	240	XP_041460583	69328500	chr3	3857	E
XP_011676098	11108992	spur5_scaffold_6	241	XP_041460589	69461694	chr3	3859	NA
XP_786292	11321088	spur5_scaffold_6	243	XP_041460606	69756469	chr3	3860	E
XP_796731	11385468	spur5_scaffold_6	244	XP_041460607	69810629	chr3	3861	NA
XP_003727955	11414085	spur5_scaffold_6	245	XP_041460610	69865552	chr3	3862	E
XP_001176088	11428438	spur5_scaffold_6	246	XP_041460616	69895805	chr3	3863	NA
XP_003727956	11442656	spur5_scaffold_6	247	XP_041460612	69907545	chr3	3864	NA
XP_030828805	11461574	spur5_scaffold_6	248	XP_041460619	69939698	chr3	3865	E
XP_011683275	11500265	spur5_scaffold_6	249	XP_041460621	69999033	chr3	3866	NA
XP_781527	11617306	spur5_scaffold_6	250	XP_041460622	70148151	chr3	3867	E
XP_030828976	11621735	spur5_scaffold_6	251	XP_041460623	70202192	chr3	3868	E
XP_797024	11636180	spur5_scaffold_6	252	XP_041460626	70221769	chr3	3869	E
XP_030828974	11641424	spur5_scaffold_6	253	XP_041460627	70234602	chr3	3870	E
XP_030827912	11665170	spur5_scaffold_6	254	XP_041460628	70304165	chr3	3871	E
XP_030827911	11691745	spur5_scaffold_6	255	XP_041460629	70313351	chr3	3872	NA
XP_030829356	11735534	spur5_scaffold_6	256	XP_041460553	68539855	chr3	3841	E
XP_797972	11783106	spur5_scaffold_6	257	XP_041460550	68514538	chr3	3840	E
XP_030856409	11805707	spur5_scaffold_6	258	XP_041460546	68485029	chr3	3839	NA
XP_030856411	11811521	spur5_scaffold_6	259	XP_041460545	68467122	chr3	3838	E
XP_030828320	12175673	spur5_scaffold_6	260	XP_041460539	68066073	chr3	3836	NA
XP_030828693	12202554	spur5_scaffold_6	261	XP_041460538	68009631	chr3	3835	E
XP_030856023	12211426	spur5_scaffold_6	262	XP_041460537	67941507	chr3	3834	E
XP_030828911	12322909	spur5_scaffold_6	263	XP_041461115	67772696	chr3	3832	NA
XP_030855729	12539322	spur5_scaffold_6	265	XP_041460543	68322788	chr3	3837	E
XP_030829440	12981424	spur5_scaffold_6	267	XP_041460978	67677743	chr3	3831	NA
XP_030829182	12999533	spur5_scaffold_6	268	XP_041460534	67651163	chr3	3830	NA
XP_011682159	13085622	spur5_scaffold_6	269	XP_041460530	67546010	chr3	3829	NA
XP_030828959	13130653	spur5_scaffold_6	270	XP_041461112	67517671	chr3	3828	NA
XP_030828962	13139180	spur5_scaffold_6	271	XP_041460976	67507251	chr3	3827	NA
XP_011682162	13148137	spur5_scaffold_6	272	XP_041461111	67496565	chr3	3826	NA
XP_011682163	13155864	spur5_scaffold_6	273	XP_041461110	67488357	chr3	3825	I
XP_011682177	13169076	spur5_scaffold_6	274	XP_041460527	67473271	chr3	3824	NA
XP_030829506	13232192	spur5_scaffold_6	275	XP_041461108	67429352	chr3	3822	NA
XP_030828971	13239458	spur5_scaffold_6	276	XP_041461107	67403582	chr3	3821	NA
XP_784181	13381796	spur5_scaffold_6	278	XP_041460517	67146083	chr3	3820	NA
XP_780497	13417513	spur5_scaffold_6	279	XP_041460516	67118609	chr3	3819	E
XP_784312	13454933	spur5_scaffold_6	280	XP_041460513	67069757	chr3	3818	E
XP_003727646	13479607	spur5_scaffold_6	281	XP_041460510	67040349	chr3	3817	NA
XP_003727645	13499654	spur5_scaffold_6	282	XP_041460511	67007966	chr3	3816	E
XP_011683534	13508607	spur5_scaffold_6	283	XP_041460507	66986074	chr3	3815	NA
XP_030856124	13550768	spur5_scaffold_6	284	XP_041460505	66923150	chr3	3814	E
XP_782589	13572352	spur5_scaffold_6	285	XP_041460504	66897266	chr3	3813	E
XP_799953	13581620	spur5_scaffold_6	286	XP_041460503	66886562	chr3	3812	E
XP_030828570	13591738	spur5_scaffold_6	287	XP_041460502	66855972	chr3	3810	E
NP_001116968	13621909	spur5_scaffold_6	288	XP_041460496	66779300	chr3	3809	NA
XP_011667752	13656017	spur5_scaffold_6	289	XP_041460494	66768289	chr3	3808	NA
XP_783059	13663014	spur5_scaffold_6	290	XP_041460493	66754602	chr3	3807	NA
XP_783122	13675317	spur5_scaffold_6	291	XP_041460492	66739615	chr3	3806	E
XP_003730812	13686306	spur5_scaffold_6	292	XP_041460491	66727757	chr3	3805	E
XP_030828600	13756577	spur5_scaffold_6	293	XP_041460964	66550376	chr3	3804	NA
XP_799314	13809158	spur5_scaffold_6	294	XP_041461103	66488104	chr3	3803	E
XP_030856366	13851967	spur5_scaffold_6	295	XP_041460478	66398610	chr3	3802	NA
XP_030856371	13962808	spur5_scaffold_6	296	XP_041460474	66146792	chr3	3801	NA
XP_030829435	13972394	spur5_scaffold_6	297	XP_041460473	66130829	chr3	3800	NA
XP_030829010	14006576	spur5_scaffold_6	298	XP_041460963	66036700	chr3	3799	NA
XP_030828304	14036296	spur5_scaffold_6	299	XP_041460472	65954057	chr3	3798	NA
XP_030856194	14114784	spur5_scaffold_6	300	XP_041460471	65891362	chr3	3797	E
XP_011667876	14128606	spur5_scaffold_6	301	XP_041460467	65879998	chr3	3796	E
XP_030828117	14162750	spur5_scaffold_6	302	XP_041460465	65827653	chr3	3795	E
XP_030856165	14183727	spur5_scaffold_6	303	XP_041460464	65792783	chr3	3794	E
XP_030829020	14202814	spur5_scaffold_6	304	XP_041460463	65733474	chr3	3793	NA
XP_030829022	14226541	spur5_scaffold_6	305	XP_041460462	65701693	chr3	3792	NA
XP_011677471	14254448	spur5_scaffold_6	306	XP_041460460	65644000	chr3	3791	NA
XP_011677488	14265732	spur5_scaffold_6	307	XP_041460756	74372373	chr3	3933	NA
XP_001176190	14285747	spur5_scaffold_6	308	XP_041460761	74418786	chr3	3934	NA
XP_030828169	14298688	spur5_scaffold_6	309	XP_041460764	74464378	chr3	3935	NA
