s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
LOC578005	17502570	spur5_scaffold_6	171	PL05021	52504494	Scaffold_2100	913	-
LOC577795	17585716	spur5_scaffold_6	172	PL05022	52443303	Scaffold_2100	912	B2+C2
LOC100888900	17602726	spur5_scaffold_6	173	PL05422	52426596	Scaffold_2100	911	B2+C2
LOC105445105	17624243	spur5_scaffold_6	174	PL06939	52405088	Scaffold_2100	910	B2+C2
LOC582361	17717819	spur5_scaffold_6	175	PL06735	52195664	Scaffold_2100	909	B2+C2
LOC582289	17762006	spur5_scaffold_6	176	PL07114	52140477	Scaffold_2100	908	-
LOC100891808	17972375	spur5_scaffold_6	177	PL05855	51941105	Scaffold_2100	907	B2+C2
LOC586102	18022894	spur5_scaffold_6	178	PL07286	51878312	Scaffold_2100	906	-
LOC591084	18204616	spur5_scaffold_6	179	PL05494	51620340	Scaffold_2100	905	-
rab11	18277595	spur5_scaffold_6	180	PL06428	51512441	Scaffold_2100	904	B2+C2
LOC583649	18294004	spur5_scaffold_6	181	PL04805	51500066	Scaffold_2100	903	B2+C2
sia7	18321627	spur5_scaffold_6	182	PL06148	51455015	Scaffold_2100	902	B2+C2
LOC578806	18364626	spur5_scaffold_6	183	PL06123	51330344	Scaffold_2100	901	B2+C2
LOC594620	18408768	spur5_scaffold_6	184	PL06505	51274420	Scaffold_2100	900	B2+C2
LOC115919367	18642010	spur5_scaffold_6	185	PL06846	6192149	Scaffold_2100	628	B2+C2
LOC752316	18668000	spur5_scaffold_6	186	PL06623	6235610	Scaffold_2100	629	E
LOC100890104	19070327	spur5_scaffold_6	187	PL06934	6549442	Scaffold_2100	630	-
LOC582884	19094213	spur5_scaffold_6	188	PL04929	6573098	Scaffold_2100	631	-
LOC581868	19326550	spur5_scaffold_6	189	PL06734	25216122	Scaffold_2100	725	E
LOC581763	19363926	spur5_scaffold_6	190	PL06086	25076087	Scaffold_2100	724	E
LOC752904	19574278	spur5_scaffold_6	191	PL06106	24780488	Scaffold_2100	723	B2+C2
LOC100893535	19585421	spur5_scaffold_6	192	PL07506	24756470	Scaffold_2100	722	B2+C2
LOC581552	19828862	spur5_scaffold_6	193	PL07782	24493617	Scaffold_2100	721	B2+C2
LOC373240	20061316	spur5_scaffold_6	194	PL07338	10074803	Scaffold_2100	650	B2+C2
LOC584519	20100851	spur5_scaffold_6	195	PL06391	10120525	Scaffold_2100	651	B2+C2
LOC590445	20240322	spur5_scaffold_6	196	PL07217	10289593	Scaffold_2100	652	B2+C2
LOC414054	20280612	spur5_scaffold_6	197	PL07582	67570982	Scaffold_2100	1037	E
LOC582318	20354873	spur5_scaffold_6	198	PL07588	68170308	Scaffold_2100	1043	E
LOC100889137	20401272	spur5_scaffold_6	199	PL06014	68155997	Scaffold_2100	1042	K
LOC591096	20425258	spur5_scaffold_6	200	PL06199	68039459	Scaffold_2100	1041	E
LOC105441547	20463662	spur5_scaffold_6	201	PL05129	67912275	Scaffold_2100	1040	E
LOC582417	20535160	spur5_scaffold_6	202	PL06145	67888193	Scaffold_2100	1039	E
LOC577218	20814060	spur5_scaffold_6	203	PL06260	67640831	Scaffold_2100	1038	E
LOC581567	20826317	spur5_scaffold_6	204	PL05672	68234157	Scaffold_2100	1044	E
LOC584846	20834885	spur5_scaffold_6	205	PL04916	68243389	Scaffold_2100	1045	E
LOC585085	21006382	spur5_scaffold_6	206	PL07807	68427498	Scaffold_2100	1046	E
LOC577746	21079542	spur5_scaffold_6	207	PL06768	68605024	Scaffold_2100	1047	-
LOC100890679	21106344	spur5_scaffold_6	208	PL05918	68666711	Scaffold_2100	1048	-
LOC764878	21452509	spur5_scaffold_6	209	PL07438	50281790	Scaffold_2100	890	E
LOC578457	21534880	spur5_scaffold_6	210	PL07536	50046078	Scaffold_2100	889	-
LOC576361	21590859	spur5_scaffold_6	211	PL05344	49983038	Scaffold_2100	888	E
LOC576426	21639340	spur5_scaffold_6	212	PL05509	49960287	Scaffold_2100	887	E
LOC576498	21657469	spur5_scaffold_6	213	PL05658	49950576	Scaffold_2100	886	E
LOC575871	21671881	spur5_scaffold_6	214	PL05825	49920236	Scaffold_2100	885	-
LOC753105	21707876	spur5_scaffold_6	215	PL06432	49852310	Scaffold_2100	884	E
LOC579051	21724148	spur5_scaffold_6	216	PL05452	49831445	Scaffold_2100	883	E
LOC586153	21739302	spur5_scaffold_6	217	PL06927	42902673	Scaffold_2100	857	E
LOC577928	21856734	spur5_scaffold_6	218	PL07087	33184528	Scaffold_2100	783	E
LOC591740	21936159	spur5_scaffold_6	219	PL05230	32964099	Scaffold_2100	782	E
rab7	21943525	spur5_scaffold_6	220	PL04788	32946932	Scaffold_2100	781	E
LOC591701	21960506	spur5_scaffold_6	221	PL05893	32926184	Scaffold_2100	780	E
LOC100889201	21972730	spur5_scaffold_6	222	PL06844	32917866	Scaffold_2100	779	E
LOC590942	22006218	spur5_scaffold_6	223	PL05545	32888906	Scaffold_2100	778	E
LOC590968	22017116	spur5_scaffold_6	224	PL06871	32876009	Scaffold_2100	777	E
LOC105446639	22057222	spur5_scaffold_6	225	PL04844	32792150	Scaffold_2100	776	E
LOC578364	22185822	spur5_scaffold_6	226	PL05397	32660083	Scaffold_2100	775	E
LOC577033	23355118	spur5_scaffold_6	228	PL06533	49591914	Scaffold_2100	882	E
LOC755564	23374815	spur5_scaffold_6	229	PL06398	49553122	Scaffold_2100	881	E
LOC590530	23402985	spur5_scaffold_6	230	PL07156	49544535	Scaffold_2100	880	E
LOC588054	26441937	spur5_scaffold_6	231	PL05181	61083608	Scaffold_2100	979	E
LOC589588	26511479	spur5_scaffold_6	232	PL07508	61221015	Scaffold_2100	980	E
LOC589611	26520602	spur5_scaffold_6	233	PL06697	61230621	Scaffold_2100	981	E
LOC583676	26538416	spur5_scaffold_6	234	PL04897	61258476	Scaffold_2100	982	E
LOC583717	26546705	spur5_scaffold_6	235	PL05981	61266643	Scaffold_2100	983	E
LOC105443717	26560780	spur5_scaffold_6	236	PL04865	61275896	Scaffold_2100	984	E
LOC577039	26605436	spur5_scaffold_6	237	PL05986	61324474	Scaffold_2100	985	E
LOC580124	26624905	spur5_scaffold_6	238	PL06131	61339911	Scaffold_2100	986	E
LOC100891632	26649202	spur5_scaffold_6	239	PL06412	61367046	Scaffold_2100	987	E
LOC583107	26823212	spur5_scaffold_6	240	PL05058	60640215	Scaffold_2100	978	B2+C2
LOC100892626	26845621	spur5_scaffold_6	241	PL07787	60604932	Scaffold_2100	977	B2+C2
LOC585016	27019157	spur5_scaffold_6	242	PL04921	60471233	Scaffold_2100	976	B2+C2
LOC581118	27025731	spur5_scaffold_6	243	PL06456	60390496	Scaffold_2100	975	B2+C2
LOC105447386	27087328	spur5_scaffold_6	244	PL07137	60374130	Scaffold_2100	974	-
LOC580994	27092827	spur5_scaffold_6	245	PL05670	60354943	Scaffold_2100	973	-
LOC753251	27398765	spur5_scaffold_6	246	PL05014	60054215	Scaffold_2100	972	B2+C2
LOC100893391	27404920	spur5_scaffold_6	247	PL06429	60051206	Scaffold_2100	971	B2+C2
cdk4	27418979	spur5_scaffold_6	248	PL06038	59999973	Scaffold_2100	970	B2+C2
LOC100891546	28412392	spur5_scaffold_6	249	PL06757	44114947	Scaffold_2100	860	-
LOC584099	28430674	spur5_scaffold_6	250	PL05192	43988556	Scaffold_2100	858	E
LOC584144	28485963	spur5_scaffold_6	251	PL07648	44068722	Scaffold_2100	859	-
LOC584205	28525778	spur5_scaffold_6	252	PL05510	44179901	Scaffold_2100	861	-
LOC588386	28645862	spur5_scaffold_6	253	PL06435	44335513	Scaffold_2100	862	B2+C2
LOC575215	28824926	spur5_scaffold_6	255	PL06820	46344648	Scaffold_2100	876	-
LOC575429	28927257	spur5_scaffold_6	256	PL05778	46254787	Scaffold_2100	875	B2+C2
LOC753088	29012412	spur5_scaffold_6	257	PL07083	46162456	Scaffold_2100	874	-
LOC582346	29026358	spur5_scaffold_6	258	PL05213	46143108	Scaffold_2100	873	L
LOC582313	29045109	spur5_scaffold_6	259	PL04973	46095843	Scaffold_2100	872	B2+C2
LOC100890480	29078820	spur5_scaffold_6	260	PL07357	46048325	Scaffold_2100	871	-
LOC100890628	29181158	spur5_scaffold_6	261	PL07013	45920396	Scaffold_2100	870	B2+C2
LOC579752	29236803	spur5_scaffold_6	262	PL04843	45844587	Scaffold_2100	869	B2+C2
LOC579676	29244153	spur5_scaffold_6	263	PL05916	45828653	Scaffold_2100	868	B2+C2
LOC589304	29708548	spur5_scaffold_6	264	PL07651	45545444	Scaffold_2100	867	B2+C2
LOC588142	29893938	spur5_scaffold_6	265	PL04867	45317074	Scaffold_2100	866	E
LOC585678	29914729	spur5_scaffold_6	266	PL05870	45304282	Scaffold_2100	865	E
LOC591167	29933947	spur5_scaffold_6	267	PL06722	45261934	Scaffold_2100	864	E
LOC582206	30134395	spur5_scaffold_6	268	PL06352	44982392	Scaffold_2100	863	E
LOC588680	31977481	spur5_scaffold_6	269	PL07073	9533157	Scaffold_2100	648	B2+C2
LOC582493	33746350	spur5_scaffold_6	270	PL07821	61941263	Scaffold_2100	996	B2+C2
LOC582526	33771756	spur5_scaffold_6	271	PL06605	61926584	Scaffold_2100	995	B2+C2
LOC579180	33900759	spur5_scaffold_6	272	PL06720	61962382	Scaffold_2100	997	B2+C2
rab8	33986843	spur5_scaffold_6	273	PL06174	62068871	Scaffold_2100	998	B2+C2
LOC585499	34047643	spur5_scaffold_6	274	PL05618	62110953	Scaffold_2100	999	B2+C2
LOC586400	34189638	spur5_scaffold_6	275	PL07351	64451354	Scaffold_2100	1021	-
LOC100891167	34311795	spur5_scaffold_6	276	PL05486	12943988	Scaffold_2100	664	E
LOC105446119	35061612	spur5_scaffold_6	277	PL05603	64475409	Scaffold_2100	1022	B2+C2
LOC588140	35221720	spur5_scaffold_6	278	PL06102	64717984	Scaffold_2100	1025	-
LOC587197	35513953	spur5_scaffold_6	279	PL05350	64570516	Scaffold_2100	1024	B2+C2
LOC100892600	35588783	spur5_scaffold_6	280	PL06669	64526770	Scaffold_2100	1023	B2+C2
LOC100888124	35807574	spur5_scaffold_6	282	PL06470	13023825	Scaffold_2100	665	E
LOC575392	35818397	spur5_scaffold_6	283	PL05591	13030285	Scaffold_2100	666	E
LOC584196	35865096	spur5_scaffold_6	284	PL04989	13051883	Scaffold_2100	667	-
LOC587050	35889285	spur5_scaffold_6	285	PL06092	13058125	Scaffold_2100	668	E
LOC100888929	36036508	spur5_scaffold_6	286	PL07689	69222317	Scaffold_2100	1050	E
LOC594242	36065674	spur5_scaffold_6	287	PL06909	69247250	Scaffold_2100	1051	E
LOC579111	36093161	spur5_scaffold_6	288	PL07021	34439591	Scaffold_2100	806	B2+C2
LOC576256	36105515	spur5_scaffold_6	289	PL07542	34435825	Scaffold_2100	805	B2+C2
LOC100893106	36277807	spur5_scaffold_6	290	PL06603	34367551	Scaffold_2100	804	-
LOC590820	36318891	spur5_scaffold_6	291	PL05255	34350939	Scaffold_2100	803	B2+C2
LOC762700	36342056	spur5_scaffold_6	292	PL05127	34312902	Scaffold_2100	802	E
LOC578100	36473226	spur5_scaffold_6	293	PL04864	34210887	Scaffold_2100	801	E
LOC577959	36483889	spur5_scaffold_6	294	PL04988	34197941	Scaffold_2100	800	E
LOC100888148	36533798	spur5_scaffold_6	295	PL07541	34092800	Scaffold_2100	799	E
LOC579576	36635776	spur5_scaffold_6	296	PL07801	34020529	Scaffold_2100	798	E
LOC579513	36666096	spur5_scaffold_6	297	PL06737	33975663	Scaffold_2100	797	E
