s1chr	s2chr	s1tot	s2tot	n	fishp	padj	scol	s1g	s1gp	s1gi	s2g	s2gp	s2gi	clg
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_00918	18095871	20	LPI19282	12070617	4002	.
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_01063	21335043	22	LPI19650	13860674	4009	.
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_01329	25336652	23	LPI19723	25250011	4028	.
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_01384	26878163	24	LPI19563	8490005	3995	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_01385	26908821	25	LPI19466	975934	3974	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_01387	26926696	26	LPI19875	23841052	4022	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_01400	27363234	27	LPI19781	12093077	4003	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_01437	28205230	28	LPI19740	7506367	3989	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_01734	33333765	29	LPI19929	7608520	3992	.
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02011	38926416	30	LPI19812	7633714	3993	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02013	38998121	31	LPI19384	7680442	3994	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02017	39083321	32	LPI19698	3633777	3983	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02165	42184059	33	LPI19665	909237	3972	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02242	43864049	34	LPI19327	23870147	4024	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02253	44178572	35	LPI19569	12358827	4005	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02473	50512258	37	LPI19495	1118608	3977	.
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02477	50596048	38	LPI19710	640139	3971	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02516	51754662	39	LPI19721	15294220	4014	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02577	53293113	41	LPI19981	1139003	3978	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02688	56590320	44	LPI19664	14572464	4012	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02690	56612706	45	LPI19315	14561082	4011	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02691	56625061	46	LPI20022	14537361	4010	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02695	56727282	47	LPI19295	3973635	3985	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02730	57702758	48	LPI19565	934041	3973	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02852	60841452	49	LPI19478	17644854	4017	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_02914	62334597	50	LPI19798	4460455	3986	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_03561	73057785	51	LPI19802	7587359	3991	.
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_03564	73114950	52	LPI19270	1170894	3979	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_03565	73149864	53	LPI19966	10352730	3999	.
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_03566	73231226	54	LPI19695	12846991	4007	.
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_03577	73555983	55	LPI19538	12020829	4001	.
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_03816	80197944	56	LPI19745	1017631	3976	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_04156	88549208	60	LPI19950	986049	3975	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_04473	96732354	62	LPI19610	2177148	3981	.
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_04476	96805637	63	LPI19234	2131999	3980	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_04525	97969947	64	LPI19882	2211836	3982	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_04552	98898280	65	LPI19544	15264353	4013	R
Hchr1	scaffold_16	67	61	56	1.51350686246157e-111	2.51242139168621e-109	S	gene-HOLleu_04578	99699922	66	LPI19971	12246391	4004	R
Hchr1	scaffold_18	67	148	1	0.886530759472983	1	NS	gene-HOLleu_02286	45094309	36	LPI04350	22072852	4272	.
Hchr1	scaffold_2	67	645	4	0.975306265651457	1	NS	gene-HOLleu_01062	21321248	21	LPI05817	44395335	893	R
Hchr1	scaffold_2	67	645	4	0.975306265651457	1	NS	gene-HOLleu_02520	51886538	40	LPI04601	4790547	533	R
Hchr1	scaffold_2	67	645	4	0.975306265651457	1	NS	gene-HOLleu_02685	56437130	43	LPI04914	66847700	1099	R
Hchr1	scaffold_2	67	645	4	0.975306265651457	1	NS	gene-HOLleu_04073	86010935	59	LPI05422	51403108	975	R
Hchr1	scaffold_4	67	493	1	0.99907940288705	1	NS	gene-HOLleu_03983	83587369	57	LPI19016	13780803	1684	.
Hchr1	scaffold_5	67	308	2	0.934347286128736	1	NS	gene-HOLleu_00118	2596189	5	LPI21193	27791014	2202	R
Hchr1	scaffold_5	67	308	2	0.934347286128736	1	NS	gene-HOLleu_02663	55806358	42	LPI21711	33718628	2233	.
Hchr1	scaffold_7	67	262	1	0.977754103808882	1	NS	gene-HOLleu_00653	13408201	18	LPI13720	32269759	2602	.
Hchr1	scaffold_9	67	161	1	0.905960802431667	1	NS	gene-HOLleu_04190	89608037	61	LPI17177	13921928	2932	R
Hchr10	scaffold_1	78	488	1	0.999681034463978	1	NS	gene-HOLleu_20846	628618	2332	LPI08913	49662054	314	.
Hchr10	scaffold_13	78	101	1	0.823730097710293	1	NS	gene-HOLleu_22405	46324344	2386	LPI20307	12675090	3573	A2
Hchr10	scaffold_2	78	645	3	0.997878262267219	1	NS	gene-HOLleu_21402	16278556	2348	LPI06602	107300	488	.
Hchr10	scaffold_2	78	645	3	0.997878262267219	1	NS	gene-HOLleu_21403	16289389	2349	LPI06040	1649027	503	.
Hchr10	scaffold_2	78	645	3	0.997878262267219	1	NS	gene-HOLleu_21683	24472572	2362	LPI05661	48822056	947	.
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_20875	1351573	2333	LPI03547	6212086	2348	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21026	5322160	2334	LPI02773	19353422	2385	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21031	5340718	2335	LPI03603	19338970	2384	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21034	5404559	2336	LPI02637	4204440	2342	.
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21080	6462418	2337	LPI02940	1068255	2327	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21094	6678396	2338	LPI02601	19177875	2383	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21129	8153336	2340	LPI03654	15018696	2376	.
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21313	13834351	2341	LPI03304	18209436	2381	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21317	13917711	2342	LPI03628	7394748	2353	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21318	13951509	2343	LPI03490	7339931	2352	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21319	14030308	2344	LPI02855	7322001	2351	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21346	14979782	2345	LPI02983	11504267	2367	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21354	15235459	2346	LPI03260	7793126	2354	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21384	15887677	2347	LPI03305	11583214	2368	.
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21428	17134141	2350	LPI03768	4504548	2345	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21437	17443196	2351	LPI02686	19687279	2386	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21438	17468132	2352	LPI03621	13071605	2371	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21440	17535669	2353	LPI03477	4428431	2343	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21441	17614933	2354	LPI02664	4491600	2344	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21493	19030453	2355	LPI03418	17289982	2380	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21523	19772810	2356	LPI02639	22036975	2389	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21528	19934549	2357	LPI03072	15169857	2377	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21529	19956649	2358	LPI03569	15183565	2378	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21601	21619154	2359	LPI03006	8623266	2357	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21655	23120342	2360	LPI03751	1888175	2334	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21658	23195300	2361	LPI03737	1800273	2333	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21730	25645854	2363	LPI03180	9722830	2361	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21784	28049936	2364	LPI03444	21538960	2388	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21831	29600436	2366	LPI03549	13414643	2374	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21845	29988884	2367	LPI02764	22389557	2392	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21847	30006176	2368	LPI03415	4835075	2346	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21851	30323177	2369	LPI03482	48062	2324	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21853	30378415	2370	LPI03507	6513564	2349	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21859	30495293	2371	LPI03200	22056112	2390	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21860	30513927	2372	LPI03607	22081031	2391	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21880	30991856	2373	LPI03416	9516873	2359	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21881	31092691	2374	LPI02568	9496587	2358	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21892	31496149	2375	LPI03713	19706872	2387	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21893	31535004	2376	LPI03672	18320998	2382	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21913	32041047	2377	LPI03363	11152397	2365	.
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21915	32386462	2378	LPI02871	11198409	2366	.
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21917	32575420	2379	LPI02583	11121236	2364	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21930	33097929	2380	LPI03256	32302457	2394	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21936	33316924	2381	LPI02948	1403363	2330	.
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_21941	33589882	2382	LPI03388	9761528	2362	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22286	42610500	2383	LPI03803	15211193	2379	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22357	44619510	2384	LPI03124	22497361	2393	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22400	46046543	2385	LPI03514	10507797	2363	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22408	46382568	2387	LPI02843	1132482	2328	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22412	46530644	2388	LPI02580	4036711	2341	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22420	46843291	2389	LPI03215	18140	2323	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22434	47373892	2390	LPI03705	3802394	2340	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22438	47715519	2391	LPI03094	887935	2326	.
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22457	48200992	2392	LPI03263	1633822	2331	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22464	48435817	2393	LPI03249	32671622	2396	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22466	48531571	2394	LPI03837	2613399	2337	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22501	49321766	2395	LPI02826	2879323	2339	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22502	49355839	2396	LPI02710	6543246	2350	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22504	49408486	2397	LPI03001	32350232	2395	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22523	50266050	2398	LPI03012	13156898	2373	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22527	50359649	2399	LPI03630	13136127	2372	.
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22531	50514862	2400	LPI03149	15000061	2375	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22558	51210331	2401	LPI02982	8139965	2355	.
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22560	51246453	2402	LPI03557	8167144	2356	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22562	51321454	2403	LPI03586	2562389	2336	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22564	51377787	2404	LPI03340	11674761	2369	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22565	51400009	2405	LPI02799	341342	2325	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22598	52310454	2406	LPI03570	9579041	2360	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22653	53647569	2407	LPI03152	4862693	2347	A2
Hchr10	scaffold_6	78	75	70	9.27339614219311e-139	1.53938375960406e-136	S	gene-HOLleu_22654	53687180	2408	LPI03343	1375939	2329	A2
Hchr10	scaffold_7	78	262	2	0.933097565340254	1	NS	gene-HOLleu_21103	7124641	2339	LPI13139	35059979	2637	.
Hchr10	scaffold_7	78	262	2	0.933097565340254	1	NS	gene-HOLleu_22758	56478867	2409	LPI13141	32917742	2609	.
Hchr10	scaffold_9	78	161	1	0.936000108426421	1	NS	gene-HOLleu_21819	29264554	2365	LPI17254	13550676	2929	.
Hchr11	scaffold_1	141	488	1	0.999999473510376	1	NS	gene-HOLleu_23551	25274183	2483	LPI10136	42681919	267	.
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22799	672545	2410	LPI14815	8775195	3278	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22831	1589090	2411	LPI15082	8257105	3271	.
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22834	1699780	2412	LPI14617	19600577	3322	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22836	1777323	2413	LPI14663	11353631	3295	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22840	1901995	2414	LPI14339	30297000	3363	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22855	2457378	2415	LPI14881	632333	3232	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22862	2757170	2416	LPI14417	3176581	3247	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22863	2789126	2417	LPI14854	3312547	3249	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22866	3002538	2418	LPI15009	20761468	3329	.
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22871	3217673	2419	LPI14579	22352108	3338	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22894	3764878	2420	LPI14573	15814753	3311	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22911	4267396	2421	LPI15048	4373606	3255	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22912	4313160	2422	LPI14772	24336086	3344	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22932	4742135	2423	LPI14169	15804070	3310	.
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22937	4900890	2424	LPI14183	20591573	3328	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22941	5015416	2425	LPI14935	11438724	3296	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22945	5110031	2426	LPI14905	18802879	3319	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22948	5374150	2427	LPI14634	23965247	3341	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22955	5629253	2428	LPI14856	28215531	3358	.
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22957	5673716	2429	LPI14323	28255780	3359	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22959	5757146	2430	LPI14515	28481656	3360	.
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22992	6855432	2431	LPI14390	13758266	3302	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_22993	6908025	2432	LPI14470	10200075	3287	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23006	7463265	2433	LPI14583	4250663	3253	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23019	7894737	2434	LPI14128	24620449	3347	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23020	7952292	2435	LPI14895	48714	3226	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23021	7966185	2436	LPI14224	76561	3227	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23044	8962367	2437	LPI14829	566862	3230	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23058	9344029	2439	LPI14903	7215016	3264	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23066	9584703	2440	LPI14449	25372915	3352	.
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23071	9833897	2441	LPI14849	8010772	3270	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23091	10567333	2442	LPI14607	8731396	3277	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23092	10645042	2443	LPI14254	21013028	3331	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23110	10939491	2445	LPI14675	7657294	3265	.
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23113	10986004	2446	LPI15045	8631361	3275	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23114	11060622	2447	LPI14778	25045882	3349	J2
Hchr11	scaffold_11	141	142	136	9.67265203436608e-247	1.60566023770477e-244	S	gene-HOLleu_23120	11205733	2448	LPI14600	1167184	3237	J2
