s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
LPI08835	3657400	scaffold_1	32	LOC115918209	14202814	spur5_scaffold_6	361	.
LPI09472	3692399	scaffold_1	33	LOC100888771	14183727	spur5_scaffold_6	360	E
LPI09728	3730910	scaffold_1	34	LOC585748	14162750	spur5_scaffold_6	359	E
LPI10109	3768049	scaffold_1	35	LOC577165	14128606	spur5_scaffold_6	358	E
LPI08652	3793870	scaffold_1	36	LOC577103	14114784	spur5_scaffold_6	357	E
LPI09825	3860892	scaffold_1	37	LOC100889046	14036296	spur5_scaffold_6	356	.
LPI09562	3939086	scaffold_1	38	LOC752241	14006576	spur5_scaffold_6	355	.
LPI09107	4021120	scaffold_1	39	LOC754367	13972394	spur5_scaffold_6	354	E
LPI09931	4059018	scaffold_1	40	LOC584198	13962808	spur5_scaffold_6	353	E
LPI08745	4209638	scaffold_1	41	LOC576714	13851967	spur5_scaffold_6	351	.
LPI08952	4368076	scaffold_1	42	LOC588264	13797840	spur5_scaffold_6	349	E
LPI10065	4419986	scaffold_1	43	LOC594794	13809158	spur5_scaffold_6	350	E
LPI09376	4486390	scaffold_1	44	LOC755431	13756577	spur5_scaffold_6	348	.
LPI09238	4559833	scaffold_1	45	LOC578031	13730335	spur5_scaffold_6	347	E
LPI09780	4603624	scaffold_1	46	LOC577957	13694651	spur5_scaffold_6	346	.
LPI09326	4659584	scaffold_1	47	LOC100890511	13686306	spur5_scaffold_6	345	E
LPI09619	4665026	scaffold_1	48	LOC577822	13675317	spur5_scaffold_6	344	E
LPI09552	4678288	scaffold_1	49	LOC577753	13663014	spur5_scaffold_6	343	.
LPI09481	4698239	scaffold_1	50	LOC105439903	13656017	spur5_scaffold_6	342	.
LPI08777	4710703	scaffold_1	51	shr2	13621909	spur5_scaffold_6	341	E
LPI10093	4744402	scaffold_1	52	LOC100890388	13605875	spur5_scaffold_6	340	E
LPI10164	4770622	scaffold_1	53	LOC577383	13591738	spur5_scaffold_6	339	E
LPI10229	4817598	scaffold_1	54	LOC577313	13581620	spur5_scaffold_6	338	E
LPI08974	4825686	scaffold_1	55	LOC577255	13572352	spur5_scaffold_6	337	E
LPI08887	4850473	scaffold_1	56	LOC589815	13550768	spur5_scaffold_6	336	E
LPI09754	4882891	scaffold_1	57	LOC100890827	13520365	spur5_scaffold_6	335	.
LPI09452	4916155	scaffold_1	58	LOC579511	13508607	spur5_scaffold_6	334	.
LPI08662	4944942	scaffold_1	59	LOC100890893	13499654	spur5_scaffold_6	333	E
LPI09428	4949276	scaffold_1	60	LOC579138	13479607	spur5_scaffold_6	332	.
LPI09867	5017144	scaffold_1	61	LOC579085	13454933	spur5_scaffold_6	331	E
LPI09096	5064983	scaffold_1	62	LOC115919133	13446082	spur5_scaffold_6	330	.
LPI08691	5073150	scaffold_1	63	LOC578258	13417513	spur5_scaffold_6	329	E
LPI09130	5104674	scaffold_1	64	LOC578952	13381796	spur5_scaffold_6	328	.
LPI09880	5155099	scaffold_1	65	LOC585204	13350843	spur5_scaffold_6	327	.
LPI10016	5223559	scaffold_1	66	LOC105447341	13297584	spur5_scaffold_6	326	.
LPI09097	5245625	scaffold_1	67	LOC753522	13291442	spur5_scaffold_6	325	.
LPI09720	5310381	scaffold_1	68	LOC105447346	13239458	spur5_scaffold_6	324	.
LPI09656	5319665	scaffold_1	69	LOC584432	13232192	spur5_scaffold_6	323	.
LPI08947	5338905	scaffold_1	70	LOC100888526	13190935	spur5_scaffold_6	321	.
LPI09613	5400334	scaffold_1	71	LOC100893973	13169076	spur5_scaffold_6	320	.
LPI10415	5407001	scaffold_1	72	LOC100888444	13164135	spur5_scaffold_6	319	.
LPI08549	5416321	scaffold_1	73	LOC100888382	13155864	spur5_scaffold_6	318	.
LPI09089	5423553	scaffold_1	74	LOC575627	13148137	spur5_scaffold_6	317	.
LPI10391	5472269	scaffold_1	75	LOC757294	13085622	spur5_scaffold_6	316	.
LPI09964	5507400	scaffold_1	76	LOC753040	13041038	spur5_scaffold_6	315	.
LPI09577	5597724	scaffold_1	77	LOC105440131	12999533	spur5_scaffold_6	314	.
LPI10062	5618073	scaffold_1	78	LOC575352	12981424	spur5_scaffold_6	313	.
LPI09189	5893885	scaffold_1	79	LOC115918165	12211426	spur5_scaffold_6	303	E
LPI09173	5978172	scaffold_1	80	LOC575694	12809874	spur5_scaffold_6	312	E
LPI10359	6013039	scaffold_1	81	LOC575761	12782942	spur5_scaffold_6	311	E
LPI08845	6116756	scaffold_1	82	LOC115918265	12691448	spur5_scaffold_6	310	E
LPI10195	6150529	scaffold_1	83	LOC105443757	12028299	spur5_scaffold_6	302	.
LPI10278	6192861	scaffold_1	84	LOC100893245	12600654	spur5_scaffold_6	308	.
LPI09664	6267207	scaffold_1	85	LOC578218	12539322	spur5_scaffold_6	307	E
LPI10046	6292401	scaffold_1	86	LOC115919220	11936579	spur5_scaffold_6	301	.
LPI10475	6310693	scaffold_1	87	LOC754534	11833535	spur5_scaffold_6	300	E
LPI08483	6420609	scaffold_1	88	LOC578658	12412143	spur5_scaffold_6	305	.
LPI10433	6443745	scaffold_1	89	LOC105445798	12404890	spur5_scaffold_6	304	.
LPI08672	6465786	scaffold_1	90	LOC593404	11783106	spur5_scaffold_6	299	E
LPI10325	6490788	scaffold_1	91	LOC764148	11735534	spur5_scaffold_6	298	E
LPI08430	6538910	scaffold_1	92	oaz1	113732	spur5_scaffold_6	3	B2+C2
LPI09027	6549459	scaffold_1	93	LOC591150	56357	spur5_scaffold_6	2	.
LPI09225	6641981	scaffold_1	94	LOC100889410	26273	spur5_scaffold_6	1	B2+C2
LPI08520	6658424	scaffold_1	95	LOC588772	9284	spur5_scaffold_6	0	B2+C2
LPI10354	6675209	scaffold_1	96	LOC576167	10443276	spur5_scaffold_6	260	B2+C2
LPI09989	6705666	scaffold_1	97	LOC577108	10464527	spur5_scaffold_6	261	B2+C2
LPI09093	6816975	scaffold_1	98	LOC577170	10552973	spur5_scaffold_6	262	B2+C2
LPI10495	6869027	scaffold_1	99	LOC105446492	10589108	spur5_scaffold_6	263	.
LPI08594	6894185	scaffold_1	100	LOC577357	10603158	spur5_scaffold_6	264	B2+C2
LPI10382	6913769	scaffold_1	101	LOC764571	10641258	spur5_scaffold_6	265	B2+C2
LPI09974	6918563	scaffold_1	102	LOC579123	10653982	spur5_scaffold_6	266	B2+C2
LPI09192	6963018	scaffold_1	103	LOC575808	10684559	spur5_scaffold_6	267	B2+C2
LPI08492	6981933	scaffold_1	104	LOC577613	10697275	spur5_scaffold_6	268	B2+C2
LPI10071	7011424	scaffold_1	105	LOC100891357	10758846	spur5_scaffold_6	269	.
LPI08916	7064106	scaffold_1	106	LOC577732	10773923	spur5_scaffold_6	270	B2+C2
LPI09451	7116152	scaffold_1	107	LOC590623	10806106	spur5_scaffold_6	271	B2+C2
LPI10113	7139281	scaffold_1	108	LOC100891631	10837307	spur5_scaffold_6	272	.
LPI08787	7195294	scaffold_1	109	LOC582715	10886368	spur5_scaffold_6	273	B2+C2
LPI10239	7221459	scaffold_1	110	LOC579674	10906698	spur5_scaffold_6	274	.
LPI09631	7294082	scaffold_1	111	LOC594510	10967518	spur5_scaffold_6	275	E
LPI08972	7356112	scaffold_1	112	LOC582184	11092507	spur5_scaffold_6	276	.
LPI09385	7375985	scaffold_1	113	LOC754105	11108992	spur5_scaffold_6	277	.
LPI09644	7408578	scaffold_1	114	LOC584408	11120561	spur5_scaffold_6	278	.
LPI10320	7495825	scaffold_1	115	LOC754005	11172910	spur5_scaffold_6	279	.
LPI10246	7568156	scaffold_1	116	LOC115919385	11240252	spur5_scaffold_6	280	.
LPI09447	7581984	scaffold_1	117	LOC590620	11248711	spur5_scaffold_6	281	.
LPI09569	7657187	scaffold_1	118	LOC581185	11321088	spur5_scaffold_6	282	E
LPI10072	7748268	scaffold_1	119	LOC592098	11385468	spur5_scaffold_6	283	.
LPI09404	7757008	scaffold_1	120	LOC753939	11389894	spur5_scaffold_6	284	.
LPI09699	7775487	scaffold_1	121	LOC753921	11405223	spur5_scaffold_6	285	E
LPI09763	7794579	scaffold_1	122	LOC575693	11414085	spur5_scaffold_6	286	E
LPI10344	7820448	scaffold_1	123	LOC752443	11428438	spur5_scaffold_6	287	.
LPI08990	7883247	scaffold_1	124	LOC575960	11461574	spur5_scaffold_6	289	E
LPI10459	7897876	scaffold_1	125	LOC753895	11477167	spur5_scaffold_6	290	.
LPI08561	7935080	scaffold_1	126	GATAc	11500265	spur5_scaffold_6	291	.
LPI08649	8074598	scaffold_1	127	LOC576089	11617306	spur5_scaffold_6	292	E
LPI10302	8077679	scaffold_1	128	LOC587059	11621735	spur5_scaffold_6	293	E
LPI08471	8125797	scaffold_1	129	LOC592405	11636180	spur5_scaffold_6	294	E
LPI09419	8133780	scaffold_1	130	LOC592424	11641424	spur5_scaffold_6	295	E
LPI09604	8165221	scaffold_1	131	LOC585193	11665170	spur5_scaffold_6	296	E
LPI10099	8215717	scaffold_1	132	LOC100887866	11691745	spur5_scaffold_6	297	.
LPI09500	8285843	scaffold_1	133	LOC576650	52151443	spur5_scaffold_6	1145	P
LPI09710	8306389	scaffold_1	134	LOC576715	52170958	spur5_scaffold_6	1146	.
LPI09662	8315456	scaffold_1	135	LOC105444251	52177849	spur5_scaffold_6	1147	.
LPI09314	8327820	scaffold_1	136	LOC575732	52771065	spur5_scaffold_6	1156	E
LPI10276	8343165	scaffold_1	137	LOC576984	52208210	spur5_scaffold_6	1148	E
LPI10314	8364902	scaffold_1	138	LOC115919496	52793267	spur5_scaffold_6	1157	E
LPI10232	8503940	scaffold_1	143	LOC577340	22444181	spur5_scaffold_6	572	.
LPI09769	8900019	scaffold_1	146	LOC115919172	22974452	spur5_scaffold_6	573	.
LPI10356	8988559	scaffold_1	147	LOC115919183	23820428	spur5_scaffold_6	591	.
LPI10007	9009983	scaffold_1	148	LOC586640	23811822	spur5_scaffold_6	590	.
LPI09224	9041894	scaffold_1	149	LOC105438994	23764913	spur5_scaffold_6	589	E
LPI09084	9183010	scaffold_1	151	LOC579460	23607157	spur5_scaffold_6	588	.
LPI10416	9287481	scaffold_1	152	LOC752750	23534670	spur5_scaffold_6	587	.
LPI09810	9415442	scaffold_1	154	LOC115919134	21998660	spur5_scaffold_6	559	.
LPI09853	9446199	scaffold_1	155	LOC590530	23402985	spur5_scaffold_6	586	E
LPI09124	9457025	scaffold_1	156	LOC755564	23374815	spur5_scaffold_6	585	E
LPI08491	9491089	scaffold_1	157	LOC577033	23355118	spur5_scaffold_6	584	E
LPI09948	9539862	scaffold_1	158	LOC577206	23322484	spur5_scaffold_6	583	.
LPI10505	9551424	scaffold_1	159	LOC115918288	23317017	spur5_scaffold_6	582	.
LPI08445	9558525	scaffold_1	160	LOC115917891	23297634	spur5_scaffold_6	581	.
LPI09003	9589173	scaffold_1	161	LOC115929853	23289243	spur5_scaffold_6	580	.
LPI10288	9603797	scaffold_1	163	LOC100893214	23277401	spur5_scaffold_6	579	.
LPI08465	9652583	scaffold_1	165	LOC575879	23244093	spur5_scaffold_6	578	.
LPI10112	9670350	scaffold_1	166	LOC115919370	23229042	spur5_scaffold_6	577	.
LPI08881	9685021	scaffold_1	167	LOC575674	23151516	spur5_scaffold_6	576	E
LPI09405	9778565	scaffold_1	168	LOC575613	23103476	spur5_scaffold_6	575	.
LPI08761	9854255	scaffold_1	169	LOC575541	22996077	spur5_scaffold_6	574	.
LPI09250	10022852	scaffold_1	171	LOC577370	21257804	spur5_scaffold_6	532	E
LPI09538	10108698	scaffold_1	172	LOC100890521	21240608	spur5_scaffold_6	531	E
LPI09647	10153867	scaffold_1	173	LOC577498	21202395	spur5_scaffold_6	530	E
LPI09247	10220742	scaffold_1	174	LOC100890679	21106344	spur5_scaffold_6	529	.
LPI08877	10326712	scaffold_1	175	LOC577624	21100507	spur5_scaffold_6	528	.
LPI10209	10332919	scaffold_1	176	LOC105440032	21093226	spur5_scaffold_6	527	.
LPI10377	10370192	scaffold_1	177	LOC577746	21079542	spur5_scaffold_6	526	.
LPI10450	10424208	scaffold_1	178	LOC577810	21052491	spur5_scaffold_6	525	E
LPI10305	10508428	scaffold_1	180	LOC577948	21033098	spur5_scaffold_6	524	.
LPI08482	10550896	scaffold_1	182	LOC585085	21006382	spur5_scaffold_6	523	E
LPI09435	10565543	scaffold_1	183	LOC753871	20997928	spur5_scaffold_6	522	.
LPI10380	10587274	scaffold_1	184	LOC581823	19478601	spur5_scaffold_6	485	E
LPI10251	10718931	scaffold_1	185	LOC100893399	19567628	spur5_scaffold_6	486	.
LPI09164	10732346	scaffold_1	186	LOC752904	19574278	spur5_scaffold_6	487	B2+C2
LPI08613	10763212	scaffold_1	187	LOC105444717	19840046	spur5_scaffold_6	491	.
LPI10431	10797611	scaffold_1	188	LOC100893535	19585421	spur5_scaffold_6	488	B2+C2
LPI10489	10841859	scaffold_1	189	LOC100893600	19615423	spur5_scaffold_6	489	B2+C2
LPI09935	11094955	scaffold_1	190	LOC581552	19828862	spur5_scaffold_6	490	B2+C2
LPI08879	11143727	scaffold_1	191	LOC100893749	19848479	spur5_scaffold_6	492	.
LPI10101	11154374	scaffold_1	192	LOC584491	19859142	spur5_scaffold_6	493	.
LPI08971	11366814	scaffold_1	193	LOC373240	20061316	spur5_scaffold_6	494	B2+C2
LPI10230	11421634	scaffold_1	194	LOC584519	20100851	spur5_scaffold_6	495	B2+C2
LPI10145	11538358	scaffold_1	195	LOC752284	20195893	spur5_scaffold_6	496	B2+C2
LPI08774	11587487	scaffold_1	196	LOC590467	20229462	spur5_scaffold_6	497	B2+C2
LPI09781	11623101	scaffold_1	197	LOC590445	20240322	spur5_scaffold_6	498	B2+C2
LPI10468	11667395	scaffold_1	198	LOC414054	20280612	spur5_scaffold_6	499	E
LPI10509	11756836	scaffold_1	199	LOC588083	20331578	spur5_scaffold_6	500	.
LPI08659	11779075	scaffold_1	200	LOC577218	20814060	spur5_scaffold_6	513	E
LPI10373	11805703	scaffold_1	201	LOC105436405	20695608	spur5_scaffold_6	512	.
LPI09751	11922792	scaffold_1	202	LOC100892652	20664099	spur5_scaffold_6	511	.
LPI10345	12012760	scaffold_1	203	LOC100893228	20616115	spur5_scaffold_6	510	.
LPI09943	12046875	scaffold_1	204	LOC105439548	20603524	spur5_scaffold_6	509	.
LPI10448	12084743	scaffold_1	205	LOC591789	20551741	spur5_scaffold_6	508	.
LPI10318	12162681	scaffold_1	206	LOC591096	20425258	spur5_scaffold_6	504	E
LPI08487	12199230	scaffold_1	207	LOC590861	20441586	spur5_scaffold_6	505	E
LPI10419	12234115	scaffold_1	208	LOC105441547	20463662	spur5_scaffold_6	506	E
LPI10047	12339089	scaffold_1	209	LOC582417	20535160	spur5_scaffold_6	507	E
LPI09528	12435548	scaffold_1	210	LOC105441549	20415117	spur5_scaffold_6	503	.
LPI09258	12444548	scaffold_1	211	LOC100889137	20401272	spur5_scaffold_6	502	K
LPI08846	12469082	scaffold_1	212	LOC582318	20354873	spur5_scaffold_6	501	E
LPI09503	12524910	scaffold_1	213	LOC581567	20826317	spur5_scaffold_6	514	E
LPI09521	12537598	scaffold_1	214	LOC584846	20834885	spur5_scaffold_6	515	E
LPI09424	12567772	scaffold_1	215	LOC585232	20872962	spur5_scaffold_6	516	E
LPI09733	12604529	scaffold_1	216	ABCC9a	20879816	spur5_scaffold_6	517	.
LPI09261	12649381	scaffold_1	217	LOC594390	20919164	spur5_scaffold_6	518	E
LPI08901	12679062	scaffold_1	218	LOC763199	20944300	spur5_scaffold_6	519	.
LPI10183	12709394	scaffold_1	219	LOC100891265	20963098	spur5_scaffold_6	520	.
LPI09588	12755235	scaffold_1	220	LOC100891187	20979608	spur5_scaffold_6	521	.
LPI10106	12802191	scaffold_1	221	LOC115930065	17034478	spur5_scaffold_6	425	.
LPI09767	12875547	scaffold_1	222	LOC100889463	18882692	spur5_scaffold_6	474	.
LPI08458	12928919	scaffold_1	223	LOC763041	19065775	spur5_scaffold_6	476	.
LPI10510	12939278	scaffold_1	224	LOC100890104	19070327	spur5_scaffold_6	477	.
LPI09847	12968135	scaffold_1	225	LOC764878	21452509	spur5_scaffold_6	535	E
LPI09055	12980189	scaffold_1	226	LOC576685	33723310	spur5_scaffold_6	777	.
LPI10524	13116868	scaffold_1	227	LOC100889038	1168576	spur5_scaffold_6	28	.
LPI10025	13170074	scaffold_1	228	LOC752874	1328608	spur5_scaffold_6	29	D
LPI08519	13188694	scaffold_1	229	LOC763528	1343059	spur5_scaffold_6	30	.
LPI10388	13202420	scaffold_1	230	LOC105447434	1608383	spur5_scaffold_6	32	.
LPI08671	13216765	scaffold_1	231	LOC115918104	1622862	spur5_scaffold_6	33	.
LPI09046	13236622	scaffold_1	232	LOC763576	1641319	spur5_scaffold_6	34	.
LPI09851	13253435	scaffold_1	233	LOC577677	1659082	spur5_scaffold_6	35	.
LPI10479	13320526	scaffold_1	234	LOC577743	1708508	spur5_scaffold_6	36	E
LPI08789	13340623	scaffold_1	235	LOC763611	1721488	spur5_scaffold_6	37	.
LPI10180	13358888	scaffold_1	236	LOC588015	1741651	spur5_scaffold_6	38	B2+C2
LPI10073	13368525	scaffold_1	237	LOC577803	1751129	spur5_scaffold_6	39	.
LPI10131	13418375	scaffold_1	238	LOC577941	1801223	spur5_scaffold_6	40	.
LPI08886	13429675	scaffold_1	239	LOC578013	1811569	spur5_scaffold_6	41	.
LPI09265	13456658	scaffold_1	240	LOC578087	1833528	spur5_scaffold_6	42	B2+C2
LPI10163	13525701	scaffold_1	241	LOC578138	1842175	spur5_scaffold_6	43	B2+C2
LPI10361	13541218	scaffold_1	242	LOC100889554	1856262	spur5_scaffold_6	44	B2+C2
LPI09155	13640306	scaffold_1	243	LOC578344	1978338	spur5_scaffold_6	45	.
LPI08538	13662258	scaffold_1	244	LOC757129	1993324	spur5_scaffold_6	46	.
LPI10452	13668452	scaffold_1	245	LOC100887880	1998156	spur5_scaffold_6	47	B2+C2
LPI09788	13684317	scaffold_1	246	LOC105437930	1007612	spur5_scaffold_6	25	.
LPI08997	13710253	scaffold_1	247	LOC575490	965911	spur5_scaffold_6	24	.
LPI09537	13755187	scaffold_1	248	LOC575557	947018	spur5_scaffold_6	23	B2+C2
LPI09172	13844954	scaffold_1	249	LOC115918283	15884453	spur5_scaffold_6	403	B2+C2
LPI10017	13857654	scaffold_1	250	LOC115919333	16421214	spur5_scaffold_6	410	.
LPI09955	13863571	scaffold_1	251	LOC115918069	16400595	spur5_scaffold_6	409	.
LPI09858	13903646	scaffold_1	252	LOC582460	15844477	spur5_scaffold_6	402	B2+C2
LPI10297	13912852	scaffold_1	253	LOC582488	15816690	spur5_scaffold_6	401	B2+C2
LPI09819	14027331	scaffold_1	254	LOC582523	15790920	spur5_scaffold_6	400	B2+C2
LPI08654	14079093	scaffold_1	255	LOC576833	15763695	spur5_scaffold_6	399	B2+C2
LPI10197	14113571	scaffold_1	256	LOC576891	15735586	spur5_scaffold_6	398	B2+C2
LPI10259	14213914	scaffold_1	257	LOC580842	15623279	spur5_scaffold_6	397	.
LPI08857	14260244	scaffold_1	258	LOC753187	15352118	spur5_scaffold_6	394	E
LPI08824	14373114	scaffold_1	259	LOC763718	15453755	spur5_scaffold_6	395	.
LPI10280	14582663	scaffold_1	260	LOC578387	15602456	spur5_scaffold_6	396	.
LPI09327	14600934	scaffold_1	261	LOC105437431	15304519	spur5_scaffold_6	393	E
LPI09618	14653040	scaffold_1	262	LOC100889389	15275469	spur5_scaffold_6	392	B2+C2
LPI09550	14702665	scaffold_1	263	LOC581921	15264726	spur5_scaffold_6	391	B2+C2
LPI10092	14743367	scaffold_1	264	LOC756234	15225865	spur5_scaffold_6	390	B2+C2
LPI09022	14782449	scaffold_1	265	LOC581936	15196756	spur5_scaffold_6	389	B2+C2
LPI10425	14803125	scaffold_1	266	LOC100890897	15181379	spur5_scaffold_6	388	.
LPI08600	14839483	scaffold_1	267	LOC581837	15156559	spur5_scaffold_6	387	B2+C2
LPI08680	14859868	scaffold_1	268	LOC575234	15069142	spur5_scaffold_6	386	B2+C2
LPI09903	14975824	scaffold_1	269	LOC588193	15054496	spur5_scaffold_6	385	B2+C2
LPI09129	14998790	scaffold_1	270	LOC583151	15011390	spur5_scaffold_6	384	.
LPI08516	15148981	scaffold_1	271	LOC588618	14987730	spur5_scaffold_6	383	B2+C2
LPI09063	15173289	scaffold_1	272	LOC100889074	14964734	spur5_scaffold_6	382	.
LPI10530	15183465	scaffold_1	273	LOC588533	14954035	spur5_scaffold_6	381	B2+C2
LPI08646	15207330	scaffold_1	274	LOC580713	14922319	spur5_scaffold_6	380	B2+C2
LPI08560	15294441	scaffold_1	275	LOC580655	14872031	spur5_scaffold_6	379	B2+C2
LPI10003	15322871	scaffold_1	276	LOC583995	14790492	spur5_scaffold_6	378	B2+C2
LPI09761	15418538	scaffold_1	277	LOC756525	14767461	spur5_scaffold_6	377	.
LPI09256	15431040	scaffold_1	278	LOC115919112	14695541	spur5_scaffold_6	376	.
LPI08737	15456168	scaffold_1	279	LOC589723	14682388	spur5_scaffold_6	375	E
LPI09453	15481353	scaffold_1	280	LOC580091	14651960	spur5_scaffold_6	374	E
LPI09515	15495944	scaffold_1	281	LOC763537	14635158	spur5_scaffold_6	373	E
LPI08888	15528801	scaffold_1	282	LOC100888387	669592	spur5_scaffold_6	15	.
LPI09278	15564564	scaffold_1	283	LOC100893273	726117	spur5_scaffold_6	16	E
LPI09949	15585007	scaffold_1	284	LOC100893430	749690	spur5_scaffold_6	17	E
LPI09086	15645150	scaffold_1	285	LOC579510	793278	spur5_scaffold_6	18	E
LPI09421	15809951	scaffold_1	286	LOC762765	879462	spur5_scaffold_6	19	.
LPI09605	15824452	scaffold_1	287	LOC100893717	890748	spur5_scaffold_6	20	.
LPI09498	15852951	scaffold_1	288	LOC100893986	899631	spur5_scaffold_6	21	.
LPI09712	15866234	scaffold_1	289	LOC764057	907518	spur5_scaffold_6	22	.
LPI09660	15893636	scaffold_1	290	LOC579833	662547	spur5_scaffold_6	14	.
LPI09622	16142134	scaffold_1	291	LOC577037	545218	spur5_scaffold_6	13	E
LPI10139	16173892	scaffold_1	292	LOC580128	526038	spur5_scaffold_6	12	E
LPI08852	16205756	scaffold_1	293	LOC580188	522388	spur5_scaffold_6	11	.
LPI10170	16256593	scaffold_1	294	LOC105440462	503254	spur5_scaffold_6	10	.
LPI08893	16290342	scaffold_1	295	LOC580253	464296	spur5_scaffold_6	9	E
LPI09541	16357527	scaffold_1	296	LOC593968	439407	spur5_scaffold_6	8	E
LPI09727	16517455	scaffold_1	297	LOC100890026	21682686	spur5_scaffold_6	544	B2+C2
LPI09565	16597182	scaffold_1	298	LOC755292	231246	spur5_scaffold_6	5	.
LPI09054	16618806	scaffold_1	299	LOC590595	247422	spur5_scaffold_6	6	B2+C2
LPI09934	16701045	scaffold_1	300	LOC580371	316028	spur5_scaffold_6	7	.
LPI09837	16978758	scaffold_1	301	LOC581211	43624311	spur5_scaffold_6	990	B2+C2
LPI09887	17031972	scaffold_1	302	LOC581153	43652207	spur5_scaffold_6	991	.
LPI09158	17062873	scaffold_1	303	LOC588186	43675323	spur5_scaffold_6	992	B2+C2
LPI08453	17092257	scaffold_1	304	LOC100889352	43701539	spur5_scaffold_6	993	B2+C2
LPI09919	17177882	scaffold_1	305	LOC105440449	43753702	spur5_scaffold_6	994	.
LPI10503	17204513	scaffold_1	306	LOC100889766	18779454	spur5_scaffold_6	471	.
LPI09005	17310041	scaffold_1	307	LOC752316	18668000	spur5_scaffold_6	470	E
LPI10464	17332510	scaffold_1	308	LOC100889163	18658151	spur5_scaffold_6	469	E
LPI08640	17375974	scaffold_1	309	LOC115919367	18642010	spur5_scaffold_6	468	B2+C2
LPI09940	17401261	scaffold_1	310	LOC754831	18488078	spur5_scaffold_6	467	.
LPI08464	17496411	scaffold_1	311	LOC582289	17762006	spur5_scaffold_6	448	.
LPI09403	17568540	scaffold_1	312	LOC582639	17801879	spur5_scaffold_6	449	B2+C2
LPI08856	17608178	scaffold_1	313	LOC100889512	17828705	spur5_scaffold_6	450	.
LPI09240	17697113	scaffold_1	314	LOC100891876	17882313	spur5_scaffold_6	451	.
LPI09251	17711526	scaffold_1	315	LOC105446336	17899655	spur5_scaffold_6	452	.
LPI10458	17823482	scaffold_1	316	LOC100891808	17972375	spur5_scaffold_6	453	B2+C2
LPI08452	17894109	scaffold_1	317	LOC586102	18022894	spur5_scaffold_6	454	.
LPI10379	17977532	scaffold_1	318	LOC105446332	18062552	spur5_scaffold_6	455	.
LPI08598	18028024	scaffold_1	319	LOC582410	18104269	spur5_scaffold_6	456	.
LPI10123	18078847	scaffold_1	320	LOC582310	18143912	spur5_scaffold_6	457	.
LPI10405	18174474	scaffold_1	321	LOC591084	18204616	spur5_scaffold_6	458	.
LPI09518	18274500	scaffold_1	322	rab11	18277595	spur5_scaffold_6	459	B2+C2
LPI09502	18314065	scaffold_1	323	LOC583649	18294004	spur5_scaffold_6	460	B2+C2
