s1chr	s2chr	s1tot	s2tot	n	fishp	padj	scol	s1g	s1gp	s1gi	s2g	s2gp	s2gi	clg
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC593496	9959307	987	gene-HOLleu_21080	6462418	4593	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC576303	10153803	988	gene-HOLleu_21850	30290669	4684	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC579592	10844015	990	gene-HOLleu_20940	3543644	4581	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC763421	11253030	993	gene-HOLleu_21917	32575420	4701	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC586844	11267960	994	gene-HOLleu_21913	32041047	4698	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC586872	11301273	995	gene-HOLleu_21915	32386462	4699	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC764665	11435414	996	gene-HOLleu_22087	37673511	4719	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100888077	11838388	997	gene-HOLleu_22400	46046543	4742	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100888428	11970423	998	gene-HOLleu_22401	46122766	4743	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC584796	12039564	999	gene-HOLleu_21816	29154733	4675	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC584839	12278481	1000	gene-HOLleu_21384	15887677	4618	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC586207	12296657	1001	gene-HOLleu_21346	14979782	4615	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC577339	12386794	1002	gene-HOLleu_22381	45369085	4741	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100892209	12758323	1003	gene-HOLleu_22564	51377787	4782	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC753380	17086607	1006	gene-HOLleu_22654	53687180	4789	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC593886	17107747	1007	gene-HOLleu_21936	33316924	4706	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC582560	17188174	1008	gene-HOLleu_21946	33750753	4711	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	usf1	17491244	1009	gene-HOLleu_22457	48200992	4762	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC763325	17514110	1010	gene-HOLleu_21830	29549272	4680	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100892517	17558024	1011	gene-HOLleu_21218	11411257	4604	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC585806	17603412	1012	gene-HOLleu_22357	44619510	4735	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC589139	17614950	1013	gene-HOLleu_21845	29988884	4682	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC580425	17659467	1014	gene-HOLleu_22076	37103710	4717	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC593604	17997863	1015	gene-HOLleu_22510	49529341	4771	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC581266	19145408	1016	gene-HOLleu_21343	14903937	4614	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC586438	19187578	1017	gene-HOLleu_22121	38518595	4720	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC586418	19198166	1018	gene-HOLleu_22362	44829729	4739	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC583085	20945081	1021	gene-HOLleu_22256	41428263	4728	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100892368	22172676	1022	gene-HOLleu_22677	54413974	4794	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC587806	22186475	1023	gene-HOLleu_21385	15905149	4619	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC580475	22205637	1024	gene-HOLleu_22676	54381453	4793	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC582934	22802724	1025	gene-HOLleu_22552	51114644	4778	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC115918118	22838456	1026	gene-HOLleu_22313	43762234	4733	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC592600	23456196	1027	gene-HOLleu_21919	32627850	4702	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC587364	23613755	1028	gene-HOLleu_22314	43766419	4734	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC763356	24226458	1031	gene-HOLleu_21512	19398172	4632	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC753898	25262848	1033	gene-HOLleu_22446	47974569	4760	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC590756	25385017	1034	gene-HOLleu_21793	28431643	4671	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100889471	26699422	1035	gene-HOLleu_21931	33151913	4704	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC585190	26722525	1036	gene-HOLleu_21930	33097929	4703	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC575537	26822973	1038	gene-HOLleu_21352	15186311	4616	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC575187	26831343	1039	gene-HOLleu_22504	49408486	4770	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100889886	27066712	1041	gene-HOLleu_22464	48435817	4764	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC589578	27437435	1043	gene-HOLleu_21312	13678545	4609	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC589064	27774546	1045	gene-HOLleu_22704	55233769	4797	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC590031	28026174	1047	gene-HOLleu_22410	46434834	4747	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC580458	28413481	1049	gene-HOLleu_22570	51687682	4784	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC583122	28468915	1050	gene-HOLleu_22501	49321766	4768	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100890854	28499412	1051	gene-HOLleu_22445	47922195	4759	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC765108	28726483	1053	gene-HOLleu_22561	51270267	4780	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC587715	28779591	1054	gene-HOLleu_22466	48531571	4765	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100888644	28909065	1055	gene-HOLleu_22562	51321454	4781	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC577428	29763665	1056	gene-HOLleu_22528	50373418	4775	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC764638	29849024	1057	gene-HOLleu_22523	50266050	4774	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	Oct	29916170	1058	gene-HOLleu_22360	44725202	4737	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC590273	29955823	1059	gene-HOLleu_21438	17468132	4628	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC764597	30327245	1060	gene-HOLleu_21895	31647238	4696	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100891249	31438913	1061	gene-HOLleu_21831	29600436	4681	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC581848	31588674	1062	gene-HOLleu_22665	54072620	4790	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC578417	31780094	1064	gene-HOLleu_21940	33456121	4708	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100892537	31864430	1065	gene-HOLleu_21938	33409152	4707	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC580349	32203718	1066	gene-HOLleu_21943	33631779	4710	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC583206	32449078	1067	gene-HOLleu_21710	25114355	4654	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC579479	32512213	1068	gene-HOLleu_21746	26543310	4663	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC579414	32520442	1069	gene-HOLleu_21745	26525862	4662	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC577009	33020286	1071	gene-HOLleu_20898	2164422	4580	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC762758	33036063	1072	gene-HOLleu_22565	51400009	4783	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC587952	33389900	1074	gene-HOLleu_22434	47373892	4755	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100891032	33571530	1075	gene-HOLleu_22412	46530644	4748	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100888462	33680231	1076	gene-HOLleu_21610	21928395	4646	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC576882	33710731	1077	gene-HOLleu_21948	33917959	4712	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC105440127	33855800	1078	gene-HOLleu_21952	34101417	4713	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC591083	33923876	1079	gene-HOLleu_21847	30006176	4683	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC115918428	34147874	1080	gene-HOLleu_22653	53647569	4788	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC582152	34175704	1081	gene-HOLleu_22652	53633476	4787	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	Chk1	34604767	1082	gene-HOLleu_21748	26591195	4664	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100890311	34634284	1084	gene-HOLleu_22124	38618607	4722	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC592278	34654695	1085	gene-HOLleu_22122	38540367	4721	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC105443556	34703607	1086	gene-HOLleu_22358	44651284	4736	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100889459	34766932	1087	gene-HOLleu_22668	54143989	4791	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC105444504	34773886	1088	gene-HOLleu_21095	6749154	4595	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100893873	34893184	1089	gene-HOLleu_22361	44790093	4738	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC583230	37452258	1091	gene-HOLleu_21036	5467675	4588	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC752732	39157821	1092	gene-HOLleu_21078	6344114	4592	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC589155	39283705	1094	gene-HOLleu_22441	47766364	4757	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC589183	39290975	1095	gene-HOLleu_22439	47743847	4756	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC752582	39302056	1096	gene-HOLleu_21069	6178570	4590	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC592355	39443924	1097	gene-HOLleu_21826	29467276	4679	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC580416	39793292	1098	gene-HOLleu_22551	51060713	4777	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC592339	39914786	1099	gene-HOLleu_22020	35581716	4715	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC115921117	40098822	1100	gene-HOLleu_21934	33206226	4705	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC583158	40228295	1101	gene-HOLleu_21740	26297930	4660	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC115917879	40435285	1102	gene-HOLleu_21414	16629009	4624	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	ets1	41398221	1103	gene-HOLleu_21427	17057018	4625	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100888041	41688611	1104	gene-HOLleu_21860	30513927	4688	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC763457	41809372	1105	gene-HOLleu_21859	30495293	4687	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC763484	41821882	1106	gene-HOLleu_21523	19772810	4634	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC105447226	41838987	1107	gene-HOLleu_21311	13649473	4608	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC579816	41928826	1108	gene-HOLleu_21784	28049936	4668	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC585391	42403849	1109	gene-HOLleu_21217	11366390	4603	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC592552	42546705	1110	gene-HOLleu_21576	21057741	4641	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC580530	42702394	1112	gene-HOLleu_21953	34188929	4714	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC585913	42718894	1113	gene-HOLleu_21873	30828751	4690	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC585934	42750975	1114	gene-HOLleu_22502	49355839	4769	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100888362	42872003	1115	gene-HOLleu_22379	45318248	4740	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100890565	43488049	1118	gene-HOLleu_21568	20853323	4640	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100888916	43578740	1120	gene-HOLleu_21906	31863111	4697	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100893616	43598345	1121	gene-HOLleu_21428	17134141	4626	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC762545	43609486	1122	gene-HOLleu_21441	17614933	4630	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC591688	43619475	1123	gene-HOLleu_21440	17535669	4629	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC579489	44145182	1125	gene-HOLleu_21034	5404559	4587	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC580504	44151062	1126	gene-HOLleu_21152	8784311	4602	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC591425	45476459	1129	gene-HOLleu_21319	14030308	4613	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100890602	45488639	1130	gene-HOLleu_21318	13951509	4612	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC583019	45525122	1131	gene-HOLleu_21317	13917711	4611	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC586589	45929164	1133	gene-HOLleu_21354	15235459	4617	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC115921166	46422075	1134	gene-HOLleu_22461	48306626	4763	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC115918436	46867650	1135	gene-HOLleu_21521	19719300	4633	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC115918437	46886820	1136	gene-HOLleu_21567	20824227	4639	.
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC763730	47031076	1137	gene-HOLleu_22560	51246453	4779	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC100893354	47511916	1138	gene-HOLleu_21601	21619154	4644	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC583227	47751565	1139	gene-HOLleu_21824	29394457	4677	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	BACE	48125149	1140	gene-HOLleu_21881	31092691	4692	A2
spur5_scaffold_1	Hchr10	221	212	180	1.58190797224357e-299	6.15362201202749e-297	S	LOC585613	48146635	1141	gene-HOLleu_21880	30991856	4691	A2
