s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
gene-HOLleu_02908	62121929	Hchr1	175	LPI17022	22410622	scaffold_9	5685	.
gene-HOLleu_04190	89608037	Hchr1	231	LPI17177	13921928	scaffold_9	5565	R
gene-HOLleu_02837	60311155	Hchr1	170	LPI11456	19140438	scaffold_10	6063	.
gene-HOLleu_02517	51830258	Hchr1	140	LPI14267	1443849	scaffold_11	6268	.
gene-HOLleu_00310	6277902	Hchr1	38	LPI00781	24259801	scaffold_12	6832	.
gene-HOLleu_01253	24711355	Hchr1	72	LPI00217	21004405	scaffold_12	6770	.
gene-HOLleu_03659	76108049	Hchr1	204	LPI00186	22879636	scaffold_12	6805	.
gene-HOLleu_04622	101112928	Hchr1	260	LPI00371	16603422	scaffold_12	6716	.
gene-HOLleu_02408	48646367	Hchr1	130	LPI20175	6363936	scaffold_13	7005	.
gene-HOLleu_03222	66887758	Hchr1	184	LPI20515	21861361	scaffold_13	7188	.
gene-HOLleu_00817	15888626	Hchr1	59	LPI12401	9514326	scaffold_14	7396	.
gene-HOLleu_01409	27680520	Hchr1	90	LPI12851	11552475	scaffold_14	7433	.
gene-HOLleu_01596	30636628	Hchr1	96	LPI12791	723304	scaffold_14	7302	.
gene-HOLleu_03987	83676637	Hchr1	214	LPI12849	17236681	scaffold_14	7511	.
gene-HOLleu_00236	4663266	Hchr1	27	LPI07290	12890734	scaffold_15	7823	.
gene-HOLleu_00571	11752336	Hchr1	53	LPI07430	22502529	scaffold_15	7926	.
gene-HOLleu_00870	16842908	Hchr1	62	LPI06766	11571632	scaffold_15	7805	.
gene-HOLleu_01074	21578217	Hchr1	69	LPI06846	856135	scaffold_15	7671	.
gene-HOLleu_01162	23364325	Hchr1	71	LPI07208	524555	scaffold_15	7667	.
gene-HOLleu_01460	28605882	Hchr1	93	LPI07534	20229543	scaffold_15	7909	.
gene-HOLleu_02169	42252449	Hchr1	120	LPI06869	18067688	scaffold_15	7883	.
gene-HOLleu_04298	92308280	Hchr1	234	LPI06819	852805	scaffold_15	7668	.
gene-HOLleu_00018	327784	Hchr1	0	LPI19467	19832432	scaffold_16	8150	R
gene-HOLleu_00019	363110	Hchr1	1	LPI19560	10532767	scaffold_16	8065	R
gene-HOLleu_00050	859765	Hchr1	3	LPI19807	25113326	scaffold_16	8191	R
gene-HOLleu_00051	893853	Hchr1	4	LPI19373	25153810	scaffold_16	8192	R
gene-HOLleu_00052	918010	Hchr1	5	LPI19443	25164162	scaffold_16	8193	R
gene-HOLleu_00053	1027230	Hchr1	6	LPI19429	25233057	scaffold_16	8194	.
gene-HOLleu_00075	1455355	Hchr1	7	LPI19412	18857789	scaffold_16	8144	R
gene-HOLleu_00081	1706088	Hchr1	8	LPI19404	14665834	scaffold_16	8103	R
gene-HOLleu_00082	1791488	Hchr1	9	LPI19496	14582272	scaffold_16	8102	R
gene-HOLleu_00088	1939128	Hchr1	11	LPI19399	24204401	scaffold_16	8187	R
gene-HOLleu_00112	2466433	Hchr1	12	LPI19970	7034373	scaffold_16	8032	.
gene-HOLleu_00113	2498118	Hchr1	13	LPI19432	26854511	scaffold_16	8199	.
gene-HOLleu_00122	2778404	Hchr1	15	LPI19948	3699000	scaffold_16	8015	.
gene-HOLleu_00124	2838940	Hchr1	16	LPI19700	21985801	scaffold_16	8166	.
gene-HOLleu_00143	3361075	Hchr1	17	LPI19846	10142861	scaffold_16	8059	R
gene-HOLleu_00145	3419438	Hchr1	18	LPI19646	13674341	scaffold_16	8096	R
gene-HOLleu_00148	3459203	Hchr1	19	LPI19558	19915325	scaffold_16	8151	R
gene-HOLleu_00152	3533271	Hchr1	20	LPI19677	7218884	scaffold_16	8034	.
gene-HOLleu_00228	4457566	Hchr1	23	LPI19331	10245887	scaffold_16	8061	.
gene-HOLleu_00230	4482816	Hchr1	24	LPI19920	19592678	scaffold_16	8148	R
gene-HOLleu_00231	4514865	Hchr1	25	LPI19653	19584122	scaffold_16	8147	.
gene-HOLleu_00234	4598325	Hchr1	26	LPI19717	18399064	scaffold_16	8140	.
gene-HOLleu_00257	5118789	Hchr1	29	LPI19623	20001134	scaffold_16	8154	R
gene-HOLleu_00275	5359633	Hchr1	30	LPI19883	17428049	scaffold_16	8131	R
gene-HOLleu_00276	5391514	Hchr1	31	LPI19772	9447832	scaffold_16	8054	R
gene-HOLleu_00278	5469723	Hchr1	32	LPI19599	12778001	scaffold_16	8083	R
gene-HOLleu_00280	5500523	Hchr1	33	LPI19601	12812709	scaffold_16	8084	R
gene-HOLleu_00283	5635514	Hchr1	34	LPI19976	23880181	scaffold_16	8184	.
gene-HOLleu_00284	5659342	Hchr1	35	LPI19811	20513708	scaffold_16	8158	R
gene-HOLleu_00286	5695965	Hchr1	36	LPI19324	20537582	scaffold_16	8159	R
gene-HOLleu_00287	5711542	Hchr1	37	LPI19316	20547442	scaffold_16	8160	R
gene-HOLleu_00318	6566979	Hchr1	39	LPI19988	3942841	scaffold_16	8018	R
gene-HOLleu_00319	6627615	Hchr1	40	LPI19550	616428	scaffold_16	7990	R
gene-HOLleu_00369	7937421	Hchr1	41	LPI19828	8973843	scaffold_16	8051	.
gene-HOLleu_00376	8083647	Hchr1	43	LPI19972	23158081	scaffold_16	8175	R
gene-HOLleu_00379	8177346	Hchr1	44	LPI19940	5722228	scaffold_16	8028	R
gene-HOLleu_00385	8323029	Hchr1	45	LPI20006	9589867	scaffold_16	8058	.
gene-HOLleu_00440	9322770	Hchr1	46	LPI19233	21816121	scaffold_16	8164	.
gene-HOLleu_00442	9349258	Hchr1	47	LPI20008	16613609	scaffold_16	8121	.
gene-HOLleu_00511	10493162	Hchr1	49	LPI19380	862266	scaffold_16	7994	R
gene-HOLleu_00532	11187562	Hchr1	51	LPI19277	22775951	scaffold_16	8171	.
gene-HOLleu_00573	11818348	Hchr1	54	LPI19530	15582467	scaffold_16	8116	.
gene-HOLleu_00579	11926004	Hchr1	55	LPI19839	12002404	scaffold_16	8070	R
gene-HOLleu_00845	16388746	Hchr1	60	LPI19691	25319993	scaffold_16	8196	R
gene-HOLleu_00847	16413988	Hchr1	61	LPI19902	23147703	scaffold_16	8174	.
gene-HOLleu_00918	18095871	Hchr1	64	LPI19282	12070617	scaffold_16	8071	.
gene-HOLleu_01329	25336652	Hchr1	75	LPI19723	25250011	scaffold_16	8195	.
gene-HOLleu_01330	25382061	Hchr1	76	LPI19708	23326620	scaffold_16	8178	R
gene-HOLleu_01377	26542509	Hchr1	77	LPI19699	7701994	scaffold_16	8042	R
gene-HOLleu_01379	26659172	Hchr1	78	LPI19736	22887095	scaffold_16	8172	.
gene-HOLleu_01382	26790069	Hchr1	79	LPI19287	14798714	scaffold_16	8106	R
gene-HOLleu_01383	26853386	Hchr1	80	LPI19805	24678403	scaffold_16	8189	R
gene-HOLleu_01384	26878163	Hchr1	81	LPI19563	8490005	scaffold_16	8047	R
gene-HOLleu_01385	26908821	Hchr1	82	LPI19466	975934	scaffold_16	7998	R
gene-HOLleu_01387	26926696	Hchr1	83	LPI19875	23841052	scaffold_16	8181	R
gene-HOLleu_01400	27363234	Hchr1	84	LPI19781	12093077	scaffold_16	8072	R
gene-HOLleu_01401	27415969	Hchr1	85	LPI19851	12158323	scaffold_16	8073	R
gene-HOLleu_01403	27449440	Hchr1	86	LPI19969	10309052	scaffold_16	8062	R
gene-HOLleu_01404	27531911	Hchr1	87	LPI19580	12617919	scaffold_16	8080	R
gene-HOLleu_01405	27561574	Hchr1	88	LPI19245	12637112	scaffold_16	8081	R
gene-HOLleu_01406	27586793	Hchr1	89	LPI19861	15138027	scaffold_16	8111	R
gene-HOLleu_01437	28205230	Hchr1	91	LPI19740	7506367	scaffold_16	8035	R
gene-HOLleu_01455	28540099	Hchr1	92	LPI19822	15209856	scaffold_16	8112	R
gene-HOLleu_01693	32456572	Hchr1	98	LPI19849	21737676	scaffold_16	8163	R
gene-HOLleu_01694	32480582	Hchr1	99	LPI19561	23216536	scaffold_16	8177	R
gene-HOLleu_01732	33283368	Hchr1	100	LPI19363	9559292	scaffold_16	8057	R
gene-HOLleu_01734	33333765	Hchr1	101	LPI19929	7608520	scaffold_16	8039	.
gene-HOLleu_01754	33848568	Hchr1	102	LPI20011	5670855	scaffold_16	8027	.
gene-HOLleu_01756	33930365	Hchr1	103	LPI19326	20950743	scaffold_16	8162	R
gene-HOLleu_01800	34761001	Hchr1	104	LPI19230	13317073	scaffold_16	8089	.
gene-HOLleu_01803	34809122	Hchr1	105	LPI19422	18933557	scaffold_16	8145	.
gene-HOLleu_01837	35592005	Hchr1	106	LPI19778	23095412	scaffold_16	8173	.
gene-HOLleu_02011	38926416	Hchr1	107	LPI19812	7633714	scaffold_16	8040	R
gene-HOLleu_02013	38998121	Hchr1	108	LPI19384	7680442	scaffold_16	8041	R
gene-HOLleu_02015	39038566	Hchr1	109	LPI19935	19955962	scaffold_16	8153	R
gene-HOLleu_02017	39083321	Hchr1	110	LPI19698	3633777	scaffold_16	8014	R
gene-HOLleu_02021	39157156	Hchr1	111	LPI19643	13085919	scaffold_16	8087	R
gene-HOLleu_02075	40413071	Hchr1	113	LPI19454	9523969	scaffold_16	8055	R
gene-HOLleu_02077	40439908	Hchr1	114	LPI19748	17581802	scaffold_16	8136	R
gene-HOLleu_02163	42158868	Hchr1	117	LPI19267	924787	scaffold_16	7996	.
gene-HOLleu_02165	42184059	Hchr1	118	LPI19665	909237	scaffold_16	7995	R
gene-HOLleu_02167	42198712	Hchr1	119	LPI19633	17455318	scaffold_16	8132	.
gene-HOLleu_02192	42851157	Hchr1	121	LPI19809	3385096	scaffold_16	8012	.
gene-HOLleu_02194	42871942	Hchr1	122	LPI19447	12396367	scaffold_16	8076	R
gene-HOLleu_02197	42946906	Hchr1	123	LPI19829	12427743	scaffold_16	8077	.
gene-HOLleu_02242	43864049	Hchr1	124	LPI19327	23870147	scaffold_16	8183	R
gene-HOLleu_02243	43927051	Hchr1	125	LPI19898	16102150	scaffold_16	8119	R
gene-HOLleu_02246	43956405	Hchr1	126	LPI19707	4131166	scaffold_16	8021	.
gene-HOLleu_02253	44178572	Hchr1	127	LPI19569	12358827	scaffold_16	8075	R
gene-HOLleu_02282	44877376	Hchr1	128	LPI19306	22526655	scaffold_16	8167	.
gene-HOLleu_02357	46942299	Hchr1	129	LPI19489	16017746	scaffold_16	8118	.
gene-HOLleu_02473	50512258	Hchr1	131	LPI19495	1118608	scaffold_16	8001	.
gene-HOLleu_02474	50557896	Hchr1	132	LPI19760	696295	scaffold_16	7992	.
gene-HOLleu_02477	50596048	Hchr1	133	LPI19710	640139	scaffold_16	7991	R
gene-HOLleu_02478	50697664	Hchr1	134	LPI19244	13621393	scaffold_16	8095	R
gene-HOLleu_02483	50956008	Hchr1	135	LPI19955	23626493	scaffold_16	8179	R
gene-HOLleu_02484	51032562	Hchr1	136	LPI19779	10159654	scaffold_16	8060	.
gene-HOLleu_02516	51754662	Hchr1	139	LPI19721	15294220	scaffold_16	8114	R
gene-HOLleu_02522	51953616	Hchr1	142	LPI19782	17658124	scaffold_16	8138	R
gene-HOLleu_02553	52735947	Hchr1	143	LPI19921	7961516	scaffold_16	8044	R
gene-HOLleu_02557	52922552	Hchr1	144	LPI19554	8891772	scaffold_16	8050	R
gene-HOLleu_02577	53293113	Hchr1	145	LPI19981	1139003	scaffold_16	8002	R
gene-HOLleu_02605	53951114	Hchr1	146	LPI19528	9193150	scaffold_16	8053	R
gene-HOLleu_02611	54148118	Hchr1	147	LPI19305	13698103	scaffold_16	8097	R
gene-HOLleu_02617	54329407	Hchr1	148	LPI19800	8724336	scaffold_16	8048	.
gene-HOLleu_02619	54378961	Hchr1	149	LPI19757	23990797	scaffold_16	8186	R
gene-HOLleu_02621	54563546	Hchr1	150	LPI19299	14781461	scaffold_16	8105	.
gene-HOLleu_02626	54688390	Hchr1	151	LPI19251	3767931	scaffold_16	8016	R
gene-HOLleu_02629	54794682	Hchr1	152	LPI19742	7055057	scaffold_16	8033	.
gene-HOLleu_02637	54940061	Hchr1	153	LPI19652	23918874	scaffold_16	8185	.
gene-HOLleu_02652	55389856	Hchr1	154	LPI19546	11516884	scaffold_16	8068	R
gene-HOLleu_02653	55457637	Hchr1	155	LPI20009	11556835	scaffold_16	8069	R
gene-HOLleu_02655	55579011	Hchr1	156	LPI19408	20356960	scaffold_16	8156	R
gene-HOLleu_02660	55749989	Hchr1	157	LPI19641	12730711	scaffold_16	8082	R
gene-HOLleu_02669	55935098	Hchr1	159	LPI19904	19569751	scaffold_16	8146	.
gene-HOLleu_02671	55981049	Hchr1	160	LPI19492	17272469	scaffold_16	8130	.
gene-HOLleu_02675	56240913	Hchr1	162	LPI19522	26880980	scaffold_16	8200	.
gene-HOLleu_02688	56590320	Hchr1	164	LPI19664	14572464	scaffold_16	8101	R
gene-HOLleu_02690	56612706	Hchr1	165	LPI19315	14561082	scaffold_16	8100	R
gene-HOLleu_02691	56625061	Hchr1	166	LPI20022	14537361	scaffold_16	8099	R
gene-HOLleu_02695	56727282	Hchr1	167	LPI19295	3973635	scaffold_16	8019	R
gene-HOLleu_02697	56763889	Hchr1	168	LPI19347	17683391	scaffold_16	8139	R
gene-HOLleu_02730	57702758	Hchr1	169	LPI19565	934041	scaffold_16	7997	R
gene-HOLleu_02848	60586032	Hchr1	172	LPI19945	14764946	scaffold_16	8104	R
gene-HOLleu_02852	60841452	Hchr1	173	LPI19478	17644854	scaffold_16	8137	R
gene-HOLleu_02855	60918267	Hchr1	174	LPI19586	7913564	scaffold_16	8043	.
gene-HOLleu_02911	62246762	Hchr1	176	LPI19458	22609065	scaffold_16	8170	R
gene-HOLleu_02914	62334597	Hchr1	177	LPI19798	4460455	scaffold_16	8022	R
gene-HOLleu_03182	66296997	Hchr1	183	LPI20020	744885	scaffold_16	7993	.
gene-HOLleu_03460	70594411	Hchr1	189	LPI19801	4082767	scaffold_16	8020	R
gene-HOLleu_03542	72570792	Hchr1	191	LPI19841	17134601	scaffold_16	8128	R
gene-HOLleu_03560	73030059	Hchr1	192	LPI19333	22549065	scaffold_16	8168	R
gene-HOLleu_03561	73057785	Hchr1	193	LPI19802	7587359	scaffold_16	8038	.
gene-HOLleu_03564	73114950	Hchr1	194	LPI19270	1170894	scaffold_16	8003	R
gene-HOLleu_03565	73149864	Hchr1	195	LPI19966	10352730	scaffold_16	8063	.
gene-HOLleu_03566	73231226	Hchr1	196	LPI19695	12846991	scaffold_16	8085	.
gene-HOLleu_03567	73262006	Hchr1	197	LPI19260	10380319	scaffold_16	8064	.
gene-HOLleu_03570	73307428	Hchr1	198	LPI19667	17212976	scaffold_16	8129	R
gene-HOLleu_03606	74587365	Hchr1	200	LPI19339	17486543	scaffold_16	8133	.
gene-HOLleu_03626	75311497	Hchr1	201	LPI19488	13591926	scaffold_16	8094	.
gene-HOLleu_03634	75559489	Hchr1	202	LPI19420	18466787	scaffold_16	8142	.
gene-HOLleu_03636	75610909	Hchr1	203	LPI19259	18428870	scaffold_16	8141	R
gene-HOLleu_03672	76517786	Hchr1	205	LPI19501	7555907	scaffold_16	8037	.
gene-HOLleu_03749	78532043	Hchr1	206	LPI19410	18537896	scaffold_16	8143	R
gene-HOLleu_03814	80093163	Hchr1	207	LPI19593	8828494	scaffold_16	8049	R
gene-HOLleu_03815	80184204	Hchr1	208	LPI19598	20559779	scaffold_16	8161	.
gene-HOLleu_03816	80197944	Hchr1	209	LPI19745	1017631	scaffold_16	8000	R
gene-HOLleu_03957	82474904	Hchr1	212	LPI19743	2275760	scaffold_16	8010	.
gene-HOLleu_04007	84395417	Hchr1	215	LPI19354	16740513	scaffold_16	8125	R
gene-HOLleu_04009	84425302	Hchr1	216	LPI19450	13745840	scaffold_16	8098	R
gene-HOLleu_04010	84443208	Hchr1	217	LPI19275	16680955	scaffold_16	8123	R
gene-HOLleu_04011	84476812	Hchr1	218	LPI19438	23699919	scaffold_16	8180	R
gene-HOLleu_04025	84928730	Hchr1	219	LPI19703	8022028	scaffold_16	8045	R
gene-HOLleu_04053	85591999	Hchr1	220	LPI19508	13460662	scaffold_16	8092	.
gene-HOLleu_04071	85974427	Hchr1	223	LPI19967	5912229	scaffold_16	8029	R
gene-HOLleu_04072	85988986	Hchr1	224	LPI19727	5935171	scaffold_16	8030	.
gene-HOLleu_04079	86195662	Hchr1	227	LPI19984	2105669	scaffold_16	8006	.
gene-HOLleu_04116	87032148	Hchr1	228	LPI20016	13342032	scaffold_16	8090	R
gene-HOLleu_04156	88549208	Hchr1	229	LPI19950	986049	scaffold_16	7999	R
gene-HOLleu_04189	89478849	Hchr1	230	LPI19924	15385226	scaffold_16	8115	R
gene-HOLleu_04199	89796168	Hchr1	232	LPI19662	4915656	scaffold_16	8026	R
gene-HOLleu_04213	90262416	Hchr1	233	LPI19612	22562297	scaffold_16	8169	.
gene-HOLleu_04331	93240297	Hchr1	236	LPI19444	16326863	scaffold_16	8120	.
gene-HOLleu_04333	93280761	Hchr1	237	LPI19377	3494013	scaffold_16	8013	R
gene-HOLleu_04339	93420787	Hchr1	238	LPI19689	15603670	scaffold_16	8117	.
gene-HOLleu_04341	93492105	Hchr1	239	LPI19762	14939515	scaffold_16	8108	.
gene-HOLleu_04378	94220187	Hchr1	242	LPI19655	14991296	scaffold_16	8110	R
gene-HOLleu_04395	94650890	Hchr1	243	LPI19644	11467056	scaffold_16	8067	.
gene-HOLleu_04460	96344296	Hchr1	244	LPI19997	14962212	scaffold_16	8109	R
gene-HOLleu_04472	96668655	Hchr1	245	LPI19521	13430859	scaffold_16	8091	R
gene-HOLleu_04473	96732354	Hchr1	246	LPI19610	2177148	scaffold_16	8008	.
gene-HOLleu_04476	96805637	Hchr1	247	LPI19234	2131999	scaffold_16	8007	R
gene-HOLleu_04479	96855006	Hchr1	248	LPI19585	11436268	scaffold_16	8066	R
gene-HOLleu_04480	96891658	Hchr1	249	LPI19231	12912739	scaffold_16	8086	.
gene-HOLleu_04525	97969947	Hchr1	251	LPI19882	2211836	scaffold_16	8009	R
gene-HOLleu_04552	98898280	Hchr1	253	LPI19544	15264353	scaffold_16	8113	R
gene-HOLleu_04553	98963660	Hchr1	254	LPI19789	23179575	scaffold_16	8176	.
gene-HOLleu_04561	99230346	Hchr1	255	LPI19957	12491080	scaffold_16	8078	R
gene-HOLleu_04576	99614484	Hchr1	256	LPI19989	14910199	scaffold_16	8107	.
gene-HOLleu_04578	99699922	Hchr1	257	LPI19971	12246391	scaffold_16	8074	R
gene-HOLleu_04607	100488666	Hchr1	259	LPI20021	12556955	scaffold_16	8079	R
gene-HOLleu_00084	1856522	Hchr1	10	LPI08063	14048080	scaffold_17	8320	.
gene-HOLleu_00171	3841091	Hchr1	22	LPI08107	25591034	scaffold_17	8439	R
gene-HOLleu_01087	21798953	Hchr1	70	LPI08245	4664058	scaffold_17	8242	R
gene-HOLleu_02673	56153681	Hchr1	161	LPI03970	1147346	scaffold_18	8459	.
gene-HOLleu_03867	80965599	Hchr1	211	LPI04352	20867182	scaffold_18	8699	.
gene-HOLleu_04606	100403738	Hchr1	258	LPI10986	14991320	scaffold_19	8964	R
gene-HOLleu_04786	6220565	Hchr2	261	LPI08674	59010809	scaffold_1	797	.
gene-HOLleu_04794	6347696	Hchr2	262	LPI08671	13216765	scaffold_1	141	.
gene-HOLleu_04795	6533903	Hchr2	263	LPI09059	76835478	scaffold_1	982	E
gene-HOLleu_04801	6776386	Hchr2	265	LPI09820	40448062	scaffold_1	533	.
gene-HOLleu_04814	7090821	Hchr2	267	LPI10419	12234115	scaffold_1	130	E
gene-HOLleu_04820	7354542	Hchr2	268	LPI09338	72391797	scaffold_1	938	.
gene-HOLleu_04821	7377802	Hchr2	269	LPI09432	32067317	scaffold_1	409	E
gene-HOLleu_04822	7436430	Hchr2	270	LPI08479	32042907	scaffold_1	408	E
gene-HOLleu_04823	7537162	Hchr2	271	LPI10373	11805703	scaffold_1	127	.
gene-HOLleu_04838	8435323	Hchr2	272	LPI08542	35582284	scaffold_1	458	.
gene-HOLleu_04846	8754287	Hchr2	273	LPI08544	52013222	scaffold_1	695	E
gene-HOLleu_04860	9253086	Hchr2	274	LPI10217	42701718	scaffold_1	571	E
gene-HOLleu_04861	9295907	Hchr2	275	LPI10171	57626720	scaffold_1	776	E
gene-HOLleu_04863	9419504	Hchr2	277	LPI09469	36667327	scaffold_1	473	E
gene-HOLleu_04866	9519771	Hchr2	278	LPI09501	8680965	scaffold_1	91	E
gene-HOLleu_04872	9821012	Hchr2	279	LPI09999	72072337	scaffold_1	934	E
gene-HOLleu_04873	9879735	Hchr2	280	LPI09346	34188866	scaffold_1	436	E
gene-HOLleu_04876	10052047	Hchr2	281	LPI10372	52702379	scaffold_1	706	E
gene-HOLleu_04879	10262347	Hchr2	282	LPI09891	52810276	scaffold_1	707	E
gene-HOLleu_04882	10395000	Hchr2	283	LPI10022	40751311	scaffold_1	539	E
gene-HOLleu_04883	10416904	Hchr2	284	LPI09683	40768840	scaffold_1	540	E
gene-HOLleu_04884	10455740	Hchr2	285	LPI09314	8327820	scaffold_1	83	E
gene-HOLleu_04885	10501216	Hchr2	286	LPI09105	3290769	scaffold_1	11	E
gene-HOLleu_04889	10634375	Hchr2	287	LPI09204	2916110	scaffold_1	10	.
gene-HOLleu_04896	10746835	Hchr2	288	LPI09791	70381649	scaffold_1	921	.
gene-HOLleu_04899	10909310	Hchr2	289	LPI10318	12162681	scaffold_1	128	E
gene-HOLleu_04904	11188484	Hchr2	291	LPI09880	5155099	scaffold_1	39	.
gene-HOLleu_04910	11406117	Hchr2	293	LPI09872	72292329	scaffold_1	937	E
gene-HOLleu_04912	11457452	Hchr2	294	LPI09892	72217612	scaffold_1	936	.
gene-HOLleu_04931	11879874	Hchr2	297	LPI10079	77852861	scaffold_1	986	E
gene-HOLleu_04934	12026114	Hchr2	298	LPI09805	8392358	scaffold_1	86	E
gene-HOLleu_04942	12243115	Hchr2	299	LPI10497	53204537	scaffold_1	711	E
gene-HOLleu_04943	12334954	Hchr2	300	LPI09964	5507400	scaffold_1	40	.
gene-HOLleu_04957	12599293	Hchr2	301	LPI10505	9551424	scaffold_1	101	.
gene-HOLleu_04960	12691457	Hchr2	303	LPI08952	4368076	scaffold_1	22	E
gene-HOLleu_04974	13224665	Hchr2	305	LPI09853	9446199	scaffold_1	97	E
gene-HOLleu_04975	13259290	Hchr2	306	LPI08614	72812226	scaffold_1	943	E
gene-HOLleu_04987	13458763	Hchr2	307	LPI09269	45879679	scaffold_1	612	E
gene-HOLleu_04992	13671018	Hchr2	308	LPI08633	25558153	scaffold_1	319	E
gene-HOLleu_04993	13766439	Hchr2	309	LPI09436	28026106	scaffold_1	360	E
gene-HOLleu_04994	13931798	Hchr2	310	LPI09497	45979847	scaffold_1	615	E
gene-HOLleu_04995	13965078	Hchr2	311	LPI09645	37535987	scaffold_1	486	E
gene-HOLleu_04998	14031576	Hchr2	312	LPI09633	47657323	scaffold_1	640	.
gene-HOLleu_05003	14140312	Hchr2	313	LPI09107	4021120	scaffold_1	20	E
gene-HOLleu_05005	14280916	Hchr2	314	LPI09740	37483135	scaffold_1	485	E
gene-HOLleu_05006	14369050	Hchr2	315	LPI09939	37447097	scaffold_1	484	.
gene-HOLleu_05008	14439946	Hchr2	316	LPI09895	37441797	scaffold_1	483	E
gene-HOLleu_05009	14472319	Hchr2	317	LPI09316	37954234	scaffold_1	492	.
gene-HOLleu_05011	14537954	Hchr2	318	LPI10339	78357662	scaffold_1	987	E
gene-HOLleu_05013	14564609	Hchr2	319	LPI09729	78407168	scaffold_1	988	E
gene-HOLleu_05014	14589590	Hchr2	320	LPI09166	72605413	scaffold_1	941	E
