s1chr	s2chr	s1tot	s2tot	n	fishp	padj	scol	s1g	s1gp	s1gi	s2g	s2gp	s2gi	clg
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16893	4271009	1344	PL08451	67703716	1165	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17242	4275927	1345	PL10402	67722397	1166	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16219	4312420	1346	PL09990	67748935	1167	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16784	4335226	1347	PL09948	67762428	1168	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16674	4445295	1349	PL10082	67824832	1169	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17213	4457544	1350	PL10408	68000071	1170	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16888	4566551	1351	PL08234	68012981	1171	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16098	4573590	1352	PL11232	68023611	1172	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16600	4635404	1353	PL08391	68041230	1173	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16372	4687481	1354	PL09871	68090354	1174	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17280	4788583	1355	PL11162	65431428	1111	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16842	4858077	1356	PL09179	61507094	1043	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16070	4887275	1357	PL11199	61550384	1044	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17225	5381770	1361	PL09432	61582602	1045	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17140	5520406	1362	PL08866	61675042	1046	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16942	5540282	1363	PL09577	61681163	1047	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16287	5569231	1364	PL08028	61702201	1048	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16618	5594105	1365	PL08477	61725710	1049	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17126	5608285	1366	PL09166	61745995	1050	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16404	5954248	1367	PL09590	62005956	1051	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17141	5966658	1368	PL10435	62019426	1052	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17150	5978928	1369	PL08907	62157384	1054	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16106	6115927	1370	PL09807	62048744	1053	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17313	6371237	1371	PL09693	62232655	1055	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17317	6464207	1372	PL08813	62300214	1056	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17002	6486632	1373	PL09861	62315237	1057	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16178	6606679	1374	PL08623	78433878	1336	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17236	6695049	1375	PL08789	78588083	1337	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16918	6820491	1376	PL10433	78689822	1339	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16985	6829342	1377	PL10863	78700241	1340	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16669	6847873	1378	PL09606	78742617	1341	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16192	6904814	1379	PL09160	78761290	1342	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17335	7466053	1381	PL08615	79238151	1343	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16879	7633875	1382	PL09968	53066682	892	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16369	7844318	1383	PL08929	79620786	1345	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16356	7900452	1384	PL09176	79653837	1346	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16298	7914675	1385	PL10032	79664398	1347	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16694	7947878	1386	PL11088	79696739	1348	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17330	8106253	1387	PL08395	79810589	1350	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16490	8114108	1388	PL10534	79816566	1351	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17082	8152090	1389	PL10318	66246550	1128	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16061	8171227	1390	PL09678	66219134	1127	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16367	8201972	1391	PL11122	63322732	1076	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16352	8209672	1392	PL10702	66209145	1126	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16687	8283449	1393	PL08008	66117383	1125	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17117	8298664	1394	PL09603	66058676	1124	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16973	8335106	1395	PL10297	66020290	1123	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17173	8363301	1396	PL08694	65939973	1122	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16260	8463052	1397	PL11121	65911598	1121	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16277	8545341	1399	PL11253	65874535	1120	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16852	8587531	1400	PL08306	65846432	1119	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16883	8640225	1401	PL09216	65792995	1118	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17042	8697568	1402	PL09368	65702668	1116	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16905	8881763	1403	PL09169	67368753	1149	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16915	8895931	1404	PL10129	67373728	1150	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16933	9068707	1405	PL10960	67396774	1151	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16327	9079264	1406	PL09954	67403245	1152	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16294	9107690	1407	PL10610	67450048	1153	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16622	9133739	1408	PL10051	67467770	1154	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16331	9225759	1409	PL09207	67537569	1155	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16837	9240098	1410	PL08819	67555574	1156	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17085	9259009	1411	PL10772	67567766	1157	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16073	9272849	1412	PL10913	67576675	1158	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17073	9304579	1413	PL11292	67593949	1159	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16607	9331964	1414	PL11041	67608415	1160	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17277	9342304	1415	PL09373	67642871	1161	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17266	9393169	1416	PL08166	67657013	1162	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16950	9406734	1417	PL08399	16376083	242	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16114	9541069	1418	PL10686	16306966	241	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17035	9576694	1419	PL09326	65577639	1113	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16588	9604138	1420	PL10731	65596521	1114	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16378	9692453	1421	PL09415	65687740	1115	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16089	9797424	1422	PL10765	14246162	207	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16392	9932400	1423	PL10942	14352632	208	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16267	9958536	1424	PL10391	27317166	473	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16201	10114127	1425	PL10502	27375092	475	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16168	10159533	1426	PL10944	27408064	476	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17012	10231013	1427	PL11143	27452119	477	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17059	10344113	1428	PL10663	27496050	478	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16097	10359704	1429	PL09663	66554144	1135	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16334	10517117	1430	PL10519	76673125	1300	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16307	10549080	1431	PL08249	76695734	1301	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16631	10584236	1432	PL08054	60639269	1020	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16573	10613431	1433	PL11258	60661115	1021	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16908	10653862	1434	PL08585	43787169	717	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16469	10798348	1435	PL09767	43506210	716	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16501	10939358	1436	PL08049	61054816	1031	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17262	11007606	1437	PL08817	60995556	1030	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16591	11021963	1438	PL09240	60982320	1029	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17320	11192061	1439	PL09457	60857389	1028	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16483	11218448	1440	PL10323	60848588	1027	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16091	11235170	1441	PL07987	60842696	1026	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16052	11267045	1442	PL08972	60718483	1022	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16891	11310220	1443	PL09511	60748534	1023	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16335	11345752	1444	PL09615	28397838	494	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16677	11384838	1445	PL10200	51862098	871	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16308	11399827	1446	PL08386	51842777	870	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17321	11425090	1447	PL08640	78075882	1326	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16054	11474914	1449	PL10899	77907167	1325	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16892	11494716	1450	PL09881	77899762	1324	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16381	11507861	1451	PL08147	50262723	834	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16341	11540211	1452	PL10076	50290825	835	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16959	11596694	1454	PL08658	50321779	836	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17182	11662129	1455	PL09570	77840485	1323	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17195	11733641	1456	PL10446	73517588	1263	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16400	11745097	1457	PL10606	73521529	1264	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17149	11785938	1458	PL10056	73566245	1265	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17159	11798506	1459	PL08112	24647568	422	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16844	11832418	1460	PL08715	24684865	423	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16869	11870487	1461	PL09669	24732111	424	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16602	11932310	1462	PL09453	24805377	425	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17057	11983287	1463	PL10880	24834191	426	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16796	12002432	1464	PL08524	24848274	427	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16512	12042571	1465	PL10856	24925572	429	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16822	12094360	1466	PL09064	24946290	430	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16305	12125072	1467	PL10694	24985844	431	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16900	12220361	1468	PL09802	25116908	432	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16930	12284805	1469	PL08466	25229353	433	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17250	12387146	1470	PL08667	25261663	434	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16336	12396881	1471	PL10970	25297886	435	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17296	12503846	1472	PL08570	25350963	436	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16530	12565664	1473	PL10665	25403584	437	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16119	12625669	1474	PL08293	76515916	1297	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16113	12668983	1475	PL09573	76464098	1296	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16322	12717513	1476	PL09155	76441366	1295	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16314	12724020	1477	PL09227	76326391	1294	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16642	12825645	1478	PL08909	6417462	90	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16325	12864950	1479	PL09318	6482993	91	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16831	12891859	1480	PL08283	6489880	92	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17091	12926856	1481	PL11184	17337534	269	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17068	12999453	1482	PL10204	17325046	268	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16621	13017139	1483	PL10477	17295926	267	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17292	13043219	1484	PL08157	17234481	266	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17259	13094477	1485	PL10239	17174472	265	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16945	13189587	1486	PL10495	17169656	264	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16103	13201044	1487	PL09873	17068172	263	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17052	13342228	1488	PL09880	17028354	262	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16595	13390849	1489	PL09105	17020489	261	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16365	13403016	1490	PL09598	16995286	260	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17282	13422133	1491	PL10153	16887720	259	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16359	13534514	1492	PL09132	16844754	258	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16841	13591623	1493	PL09973	16821632	257	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16082	13605917	1494	PL08942	16795212	256	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16067	13655822	1495	PL09029	46522141	758	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16261	13692517	1496	PL09574	46437419	756	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17207	13788259	1497	PL10355	46381291	755	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16194	13974288	1498	PL11335	46249625	754	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16227	14144263	1499	PL09046	46142105	752	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16561	14150967	1500	PL08388	46125738	751	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17284	14267351	1501	PL09100	48790815	800	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16524	14289279	1502	PL11255	48812773	801	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16117	14306072	1503	PL08279	11646650	165	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16107	14342678	1504	PL08766	11658836	166	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16323	14368149	1505	PL09044	11709927	168	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16485	14593560	1507	PL08457	80137558	1355	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16834	14617310	1508	PL09513	80193804	1356	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16072	14742897	1509	PL08587	22265213	378	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17071	14809618	1510	PL11128	16691559	253	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16306	14880888	1511	PL09706	22161270	376	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17303	14929691	1512	PL09209	22208466	377	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16328	14942465	1513	PL09562	22142976	375	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16795	14949669	1514	PL09956	22030814	373	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16161	15104766	1515	PL10324	21915249	371	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16099	15263083	1516	PL08828	21789094	369	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16126	15281185	1517	PL08514	21777674	368	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16720	15348618	1518	PL11227	21700945	365	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17109	15379338	1519	PL09751	21688112	364	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17241	15481053	1521	PL09293	21563463	362	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17230	15579337	1522	PL08838	21593479	363	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16910	15718438	1523	PL11191	21491683	361	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16847	16096487	1525	PL10730	16529481	246	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16825	16100575	1526	PL08344	16534708	247	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17132	16129649	1527	PL08351	16635605	248	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16361	16271395	1528	PL09665	16683179	252	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16373	16324025	1529	PL10249	16740079	254	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16074	16392328	1530	PL10036	16676425	251	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16415	16403827	1531	PL08052	16663553	250	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16742	16631380	1533	PL09830	21391514	359	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16382	16674819	1534	PL09583	21429667	360	NA
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB17096	17186109	1537	PL10793	21744522	366	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16705	17215344	1538	PL09389	21761020	367	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16355	17378096	1539	PL08294	21985152	372	A1
scaffold_1	Scaffold_174	951	1238	917	0	0	S	MGLB16571	17784866	1541	PL08158	22283011	379	NA
