s1chr	s2chr	s1tot	s2tot	n	fishp	padj	scol	s1g	s1gp	s1gi	s2g	s2gp	s2gi	clg
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_797226	2651757	1142	XP_063959182	18078468	5222	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833375	3361526	1146	XP_063959769	18309745	5223	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833378	3394119	1147	XP_063959770	18327198	5224	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833383	3435834	1148	XP_054760074	18383076	5225	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833692	3460866	1149	XP_054760535	18400195	5226	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011677815	3710416	1150	XP_063960219	19108436	5229	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003727052	3746682	1151	XP_063959779	19135290	5230	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833390	3995189	1152	XP_063959781	19261106	5231	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003726632	4033745	1153	XP_063959782	19284170	5232	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833395	4039665	1154	XP_063959784	19319911	5233	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003729586	4079461	1155	XP_063959788	19329077	5234	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833396	4086468	1156	XP_063959789	19341654	5235	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003726634	4099970	1157	XP_054760528	19353422	5236	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833397	4153771	1158	XP_063959744	17416764	5215	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011667527	4501350	1159	XP_063959741	17278959	5214	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833408	4592217	1160	XP_063959740	17242071	5213	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011668267	4630175	1161	XP_063960323	37494293	5367	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833410	4656042	1162	XP_063959974	29239270	5317	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_799142	4670872	1163	XP_063960099	37550865	5368	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834050	4728519	1164	XP_063960100	37658344	5369	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003730759	4776873	1165	XP_063959977	29386160	5318	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834105	5035911	1166	XP_063960093	37235186	5365	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834810	5202728	1167	XP_063960091	37067156	5364	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833416	5257717	1168	XP_054760460	29681728	5319	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833422	5579239	1169	XP_063960262	29056394	5316	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833423	5624211	1170	XP_063959971	29034507	5315	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833425	5642009	1171	XP_063960108	37773864	5370	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011664415	6266511	1173	XP_063959340	11435032	5168	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834349	6617933	1174	XP_054760568	12033520	5173	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833445	6649087	1175	XP_063959654	12382300	5174	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833448	6795580	1176	XP_054760566	12456019	5176	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834350	6856814	1177	XP_063959167	14823766	5197	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833456	7588012	1179	XP_063960111	37800527	5371	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834358	7594117	1180	XP_063960112	37817081	5372	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833460	7834265	1182	XP_063960114	37879285	5373	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_785948	8450142	1183	XP_063959701	15004682	5200	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011675487	8459459	1184	XP_063959707	15151152	5202	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_785837	8473622	1185	XP_063959708	15173470	5203	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833468	8491592	1186	XP_063959710	15186725	5204	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833474	9050371	1187	XP_063960198	15768988	5205	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833477	9115903	1188	XP_054760295	6516401	5116	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011665074	9141786	1189	XP_063959358	63321	5025	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833481	9217766	1190	XP_063959705	15090265	5201	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833484	9327033	1191	XP_063959360	37757	5024	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_794681	9472821	1192	XP_063959362	25757	5023	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833495	9617176	1193	XP_054760234	1807767	5051	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833497	9632447	1194	XP_063959414	1817764	5052	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011681664	9658011	1195	XP_054761030	1850708	5053	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833499	9667718	1196	XP_054760623	1889375	5054	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834817	9795203	1197	XP_063959395	1172167	5043	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833504	9884929	1198	XP_063959397	1151984	5042	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833505	9942361	1199	XP_054760616	1111674	5041	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834365	9959307	1200	XP_063959285	1092306	5040	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011667398	10082493	1201	XP_054760024	22591059	5277	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_788684	10097963	1202	XP_063959891	24510834	5289	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834367	10284979	1204	XP_063959855	22691911	5278	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011660393	10405407	1206	XP_063959676	13707819	5191	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833514	10435727	1207	XP_063959672	13663398	5190	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_794448	10459974	1208	XP_054760558	13643673	5189	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833516	10472539	1209	XP_054760863	13628169	5188	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833534	11065310	1211	XP_054760123	13619107	5187	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833535	11089109	1212	XP_063959994	30945425	5323	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011664619	11131668	1213	XP_063960068	36168782	5359	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011664624	11139377	1214	XP_054760446	36162454	5358	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003729810	11152668	1215	XP_063959147	10045391	5154	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833537	11169504	1216	XP_054760578	11046116	5162	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833539	11197636	1217	XP_063959637	11071169	5163	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003728855	11243137	1218	XP_054760146	11102039	5164	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_001199384	11253030	1219	XP_054760577	11129647	5165	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833541	11267960	1220	XP_063959639	11162056	5166	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011666663	11301273	1221	XP_054760143	11198601	5167	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834378	11714940	1222	XP_054760152	10580582	5161	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833552	11894701	1223	XP_054760155	10494825	5160	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833553	11938668	1225	XP_063959630	10468176	5159	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833554	11954179	1226	XP_054760157	10448189	5158	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833555	11970423	1227	XP_054760158	10418219	5157	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833557	12039564	1228	XP_063959335	10335699	5156	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834386	12296657	1229	XP_063959642	11510978	5169	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833565	12386794	1230	XP_063959645	11663610	5170	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834828	12938656	1231	XP_063959155	11717928	5171	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833578	13457575	1233	XP_054760467	28821632	5314	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834393	13911823	1234	XP_063959441	3530190	5073	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003725397	15303849	1239	XP_063960325	37968535	5374	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834409	16094363	1241	XP_063959348	11839084	5172	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833596	16844949	1242	XP_054760474	38208013	5376	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833597	16894650	1243	XP_054760472	28604407	5313	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834420	16969701	1244	XP_063959243	36631084	5361	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003725555	17020409	1245	XP_063959417	1925249	5056	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003725554	17038081	1246	XP_063959401	1321538	5044	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833600	17060764	1247	XP_054760228	1365556	5045	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833603	17086607	1248	XP_054760231	1382381	5046	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833613	17484000	1250	XP_063959090	1623052	5048	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_001199252	17514110	1251	XP_063959409	1670191	5049	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833615	17540983	1252	XP_063959851	22521703	5276	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833617	17558024	1253	XP_063959847	22409313	5273	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833618	17581388	1254	XP_063959849	22482802	5274	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_790710	17603412	1255	XP_063959852	22511489	5275	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834425	17631524	1256	XP_063959845	22382982	5272	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833621	17659467	1257	XP_054760033	22343887	5271	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003726187	17881347	1258	XP_054759984	27665480	5307	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833622	17893456	1259	XP_063960130	39121954	5382	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003726185	17932100	1260	XP_063960132	39143236	5383	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833624	17997863	1261	XP_063959938	27489143	5306	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833625	18032294	1262	XP_063960135	39316969	5384	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011679682	18111219	1263	XP_063960137	39330040	5385	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834433	18350357	1264	XP_054760473	38153304	5375	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_795283	18931251	1265	XP_054760491	27164609	5304	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011662484	18956320	1266	XP_063960140	39545398	5387	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011662485	18996840	1267	XP_054760487	27248812	5305	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011662487	19044219	1268	XP_054760485	39420331	5386	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_786321	19117802	1270	XP_063960142	39627613	5388	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833644	19145408	1271	XP_063960334	39656362	5389	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_791314	19187578	1272	XP_063960143	39730264	5390	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834442	19198166	1273	XP_063959934	26978359	5303	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834836	19652660	1274	XP_063960344	42089491	5394	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833664	20354856	1275	XP_063959268	41512368	5392	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834461	20945081	1276	XP_063959886	23837246	5288	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834466	21652330	1278	XP_063960215	18679258	5228	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003725891	22150546	1280	XP_054760716	23534227	5286	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833679	22172676	1281	XP_063959879	23483385	5284	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833676	22179914	1282	XP_063959880	23507301	5285	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003725893	22182253	1283	XP_063959920	25368075	5299	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_792607	22186475	1284	XP_063959918	25359207	5298	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003725895	22205637	1285	XP_063959916	25334734	5297	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833682	22598002	1286	XP_063959912	25170517	5295	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834475	22695045	1287	XP_063959865	23018519	5282	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834840	23015749	1288	XP_063959875	23369688	5283	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833690	23182926	1289	XP_063959913	25265202	5296	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_797207	23456196	1290	XP_063959910	25021657	5294	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833703	23613755	1292	XP_063959859	22902536	5281	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833710	23738716	1293	XP_063959895	24638708	5292	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833723	24206798	1294	XP_063960040	34507900	5344	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833731	24290074	1295	XP_063960271	30510190	5322	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011660810	24309024	1296	XP_063959985	30487835	5321	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833732	24373823	1298	XP_063959244	36696651	5362	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011664641	24555189	1300	XP_063960079	36749675	5363	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834503	25004006	1301	XP_063959857	22868398	5280	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833734	25042526	1302	XP_063959856	22790383	5279	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833749	25385017	1303	XP_063960301	34519876	5345	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833752	25422214	1304	XP_063960038	34469579	5343	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834515	26699422	1306	XP_063959984	29825405	5320	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833768	26722525	1307	XP_063960011	32305149	5327	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833770	26776116	1308	XP_063960012	32313901	5328	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_781025	26822973	1309	XP_063960014	32337091	5329	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_780010	26831343	1310	XP_054759945	32357497	5330	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833772	27054314	1311	XP_063960017	32659786	5331	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833776	27115289	1312	XP_054759941	32742368	5332	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834517	27246821	1313	XP_063960286	32797770	5333	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833779	27308015	1314	XP_063960021	32818407	5334	M
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_001200211	27415091	1315	XP_054760427	32995473	5337	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833793	27437435	1316	XP_063960287	32975827	5336	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833796	27520653	1317	XP_054759938	32912800	5335	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833805	27838137	1320	XP_063960288	33454814	5339	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833817	28026174	1321	XP_063960025	33406268	5338	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833819	28060007	1322	XP_054760247	3042922	5072	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833820	28148721	1323	XP_054761048	3030193	5071	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833846	28468915	1324	XP_063959435	2881841	5070	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003729804	28499412	1325	XP_054760631	2877674	5069	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833848	28645940	1326	XP_054760244	2694195	5068	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011678125	28771925	1327	XP_063959302	2672019	5067	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833849	28779591	1328	XP_063959429	2659250	5066	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833853	28859713	1329	XP_063959300	2608900	5065	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003726799	28909065	1330	XP_054760242	2572357	5064	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834532	28936120	1331	XP_063959423	2542961	5063	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011680674	29004440	1332	XP_054761040	2502300	5062	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833857	29149464	1333	XP_054761039	2459520	5061	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003724701	29209851	1334	XP_054760241	2419096	5060	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833859	29235770	1335	XP_063959299	2403459	5059	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003729382	29849024	1336	XP_063959658	13188060	5181	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011678789	29895885	1337	XP_063959657	13140916	5180	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833864	29955823	1338	XP_054760135	13072380	5179	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833879	30465575	1340	XP_063959663	13399255	5183	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833915	31438913	1341	XP_063959664	13428451	5184	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833917	31552078	1342	XP_063959669	13526031	5186	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_786922	31588674	1343	XP_063960118	38289825	5377	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833918	31600931	1344	XP_063959959	28497254	5312	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833919	31634675	1345	XP_054760475	28454153	5311	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011666525	31661665	1346	XP_063960328	38376905	5378	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030833921	31720147	1347	XP_063959953	28332258	5310	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_003724832	31780094	1348	XP_063960330	38620934	5380	A2
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_785814	31830551	1349	XP_063959952	28156911	5309	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834549	31958969	1350	XP_063959387	958160	5037	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_011660703	32203718	1352	XP_063960044	34760773	5346	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_030834556	32449078	1353	XP_054760314	34876292	5347	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_794144	32495662	1354	XP_054759923	34889916	5348	NA
spur5_scaffold_1	chr8	353	351	315	0	0	S	XP_784687	32512213	1355	XP_063960047	34948957	5349	NA
